Time frequency,Species,Unit of measure,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Belgium,:,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Bulgaria,0.0,:,:,:,:,:,0.0,:,:,0.0,0.0,0.0
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Cyprus,:,0.0,:,:,:,:,:,:,0.0,:,:,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Estonia,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Greece,:,:,:,:,:,:,:,:,:,:,900.0,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Spain,0.0,216.0,151.0,117.0,0.0,42.0,112.0,119.0,210.0,:,0.0,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Finland,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,France,:,:,:,:,:,:,:,:,:,:,39.0,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Croatia,264.0,260.0,308.0,120.0,55.0,80.0,121.0,125.0,100.0,:,:,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Hungary,0.0,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Iceland,:,:,:,:,:,:,:,0.0,:,:,:,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Italy,291.0,216.0,:,0.0,:,:,:,:,:,:,:,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Lithuania,:,:,0.0,:,:,:,: @C,: @C,0.0,0.0,0.0,0.0
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Luxembourg,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Montenegro,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,North Macedonia,:,0.0,0.0,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Malta,:,:,0.0,0.0,0.0,0.0,0.0,:,:,0.0,0.0,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Netherlands,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Norway,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Poland,:,:,:,:,:,0.0,:,0.0,:,:,:,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Romania,:,1.0,0.0,1.0,0.0,:,:,0.0,0.0,2.0,0.0,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Serbia,:,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Slovakia,0.0,0.0,:,0.0,0.0,:,:,:,:,0.0,0.0,:
Annual,Dicentrarchus labrax (European seabass),Tonnes live weight,Türkiye,:,:,:,0.0,0.0,0.0,:,:,:,0.0,:,:
Annual,Total fishery products,Tonnes live weight,Austria,:,:,:,:,217.0,230.0,233.0,:,:,239.0,:,:
Annual,Total fishery products,Tonnes live weight,Belgium,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Total fishery products,Tonnes live weight,Bulgaria,0.0,0.0,0.0,80.0,1400.0,2000.0,1500.0,3004.0,2500.0,1836.0,1600.0,805.0
Annual,Total fishery products,Tonnes live weight,Cyprus,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Total fishery products,Tonnes live weight,Czechia,1.0,2.0,1.0,1.0,0 n,0.0,0.0,1.0,0 n,1.0,1.0,0.0
Annual,Total fishery products,Tonnes live weight,Germany,866.0,955.0,801.0,621.0,1758.0,270.0,6596.0,: @C,6746.0,8573.0,4361.0,: @C
Annual,Total fishery products,Tonnes live weight,Denmark,:,:,2047.0,2934.0,3182.0,2803.0,2966.0,6003.0,5487.0,6700.0,8552.0,:
Annual,Total fishery products,Tonnes live weight,Estonia,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Total fishery products,Tonnes live weight,Greece,1074.0,1104.0,1835.0,720.0,1130.0,1495.0,1452.0,1267.0,1574.0,1601.0,2898.0,:
Annual,Total fishery products,Tonnes live weight,Spain,771.0,1183.0,1360.0,2709.0,3401.0,4393.0,6329.0,6340.0,7476.0,4891.0,4023.0,:
Annual,Total fishery products,Tonnes live weight,Finland,:,0.0,: n,0.0,: n,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Total fishery products,Tonnes live weight,France,:,:,:,:,:,:,3485.0,5511.0,9111 p,:,3715.0,:
Annual,Total fishery products,Tonnes live weight,Croatia,:,405.0,340.0,300.0,100.0,135.0,285.0,291.0,280.0,444.0,744.0,1500.0
Annual,Total fishery products,Tonnes live weight,Hungary,3489.0,3487.0,2672.0,3498.0,2672.0,3238.0,3240.0,2970.0,1743.0,1740 e,1740 e,:
Annual,Total fishery products,Tonnes live weight,Ireland,18486.0,16314.0,25610.0,31227.0,40873.0,42711.0,27264.0,30872.0,30430.0,32955.0,34366.0,54652.0
Annual,Total fishery products,Tonnes live weight,Iceland,:,:,:,:,:,:,:,17482.0,15735.0,15728.0,:,:
