Time frequency,Exchange rate,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Austria,91.5,91.1,89.9,92.9,94.7,92.3,93.1,94.4,98.6,99.9,98.9,98.8,100.0,101.2,103.3,100.1,100.3,98.5,100.4,102.0,100.0,101.6,102.3,104.4,103.8,105.7,106.3,104.6,106.9
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Belgium,97.1,95.7,92.2,94.1,94.5,91.1,92.4,93.9,98.7,100.1,99.5,99.5,100.8,103.0,104.5,101.5,101.9,99.5,101.8,103.0,100.0,102.0,103.3,105.7,105.1,107.1,107.7,106.0,109.1
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Bulgaria,1232.0,513.4,63.1,69.6,78.1,77.9,83.5,86.9,91.9,93.6,92.2,92.5,93.2,95.2,98.7,95.9,97.3,96.0,98.2,100.8,100.0,102.3,104.3,108.8,109.3,112.8,114.9,115.9,121.5
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Cyprus,56.5,61.7,73.8,85.2,92.3,89.5,91.9,95.0,100.1,101.3,101.6,101.7,101.6,104.9,107.2,103.4,103.8,101.1,103.5,104.3,100.0,102.3,104.1,107.5,106.6,109.6,110.1,107.1,112.8
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Czechia,65.3,67.3,65.6,68.4,69.4,70.5,74.2,83.2,83.5,84.0,89.0,93.3,95.6,107.7,104.7,106.8,110.2,106.2,104.4,99.9,100.0,102.7,106.2,111.0,110.7,109.3,113.5,117.6,123.0
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Germany,92.6,91.7,88.6,92.1,93.7,89.3,90.7,92.8,99.2,101.3,100.2,100.1,101.9,104.2,106.5,102.1,102.4,99.6,102.3,104.0,100.0,102.4,103.8,106.8,105.9,108.5,109.3,106.6,110.2
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Denmark,93.0,93.1,90.7,93.8,94.7,90.3,92.0,93.7,98.8,100.3,99.4,99.3,100.8,103.3,106.3,101.5,101.3,98.3,100.7,102.6,100.0,102.2,103.6,106.3,105.6,108.3,108.7,106.6,110.6
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Estonia,67.3,67.6,65.9,75.0,85.1,82.0,83.4,85.2,89.6,90.9,90.5,90.2,91.4,93.3,97.7,93.6,93.4,91.4,93.3,97.4,100.0,102.2,102.2,105.5,105.2,107.8,108.3,106.0,110.4
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Greece,74.4,77.0,79.9,80.7,86.5,81.8,84.6,87.5,93.3,94.9,93.8,93.8,94.8,97.1,99.9,96.8,97.9,95.6,98.4,101.5,100.0,102.5,104.3,108.7,108.7,112.4,114.0,114.5,120.1
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Spain,92.3,93.9,90.2,92.1,92.9,89.9,91.6,93.6,98.3,99.7,98.9,98.8,100.1,102.5,104.2,101.1,101.6,99.4,101.7,102.9,100.0,102.2,103.6,106.3,105.7,108.0,108.6,107.1,110.3
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Finland,84.0,82.6,80.5,84.3,88.0,84.0,85.7,88.1,94.2,96.3,95.4,95.1,96.8,99.3,102.9,97.8,98.0,94.9,97.8,100.9,100.0,102.3,103.1,106.4,105.8,108.5,109.1,106.6,111.0
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",France,93.2,94.1,91.3,94.5,94.6,90.5,92.0,94.1,99.8,101.5,100.7,100.7,102.4,105.0,106.4,102.5,102.9,100.0,102.6,103.9,100.0,102.1,103.6,106.3,105.4,107.6,108.3,106.1,109.6
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Croatia,83.3,83.7,83.3,87.3,88.5,86.4,89.8,92.4,94.3,96.4,96.8,97.7,98.4,101.4,102.5,100.3,98.8,96.0,97.3,99.3,100.0,103.0,104.4,107.8,107.6,108.5,109.9,109.0,112.9
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Hungary,152.3,132.5,124.4,114.9,113.5,108.0,110.7,118.8,118.0,120.2,120.6,112.9,119.3,120.8,111.8,110.8,109.7,104.6,103.5,101.2,100.0,101.2,102.6,101.5,99.3,93.6,92.4,83.9,88.1
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Ireland,94.8,97.6,99.8,97.1,95.4,89.9,91.1,93.2,100.4,102.9,102.5,102.8,105.5,110.0,111.0,106.8,107.8,103.6,106.6,106.9,100.0,102.1,104.0,106.8,104.7,106.6,107.5,102.6,105.7
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Italy,77.5,86.0,87.5,90.5,91.8,88.1,89.9,92.3,98.4,100.4,99.4,99.4,101.0,103.3,105.1,101.1,101.6,99.0,101.7,103.4,100.0,102.1,103.5,106.6,105.8,108.2,109.2,107.0,110.5
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Lithuania,33.3,35.9,41.1,50.1,63.0,70.6,73.9,79.0,84.7,86.1,85.3,84.9,85.9,87.4,92.5,88.8,89.4,87.5,89.9,94.8,100.0,103.2,102.2,106.3,105.7,109.7,110.9,107.9,112.6
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Luxembourg,99.4,98.1,94.5,95.9,96.3,93.9,94.6,95.6,98.8,99.5,99.0,99.0,99.7,101.4,103.3,100.9,101.1,99.2,100.9,102.0,100.0,101.5,102.3,104.0,103.6,105.1,105.6,104.5,106.9
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Latvia,65.9,66.9,70.9,80.8,94.8,101.8,102.8,100.9,96.3,93.6,88.7,88.3,88.6,90.1,94.4,90.5,91.0,90.5,92.2,96.4,100.0,103.0,102.4,106.1,105.7,109.5,110.4,107.8,112.7
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Malta,92.9,92.0,93.7,96.6,96.4,94.5,95.5,97.1,101.0,103.3,102.3,102.7,105.8,108.9,108.4,103.3,103.9,101.4,104.1,105.3,100.0,101.5,103.3,105.6,104.3,106.0,106.9,105.4,109.6
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Netherlands,97.0,95.8,92.3,94.3,95.0,92.0,93.2,94.5,98.7,99.9,99.3,99.2,100.3,102.7,104.6,101.7,102.0,99.9,101.8,102.7,100.0,102.1,103.3,105.5,104.9,106.8,107.2,105.7,108.6
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Poland,103.5,97.5,90.8,92.6,91.1,93.9,103.5,99.7,90.7,89.0,99.4,102.4,106.1,116.3,97.0,102.4,99.4,96.3,97.9,100.4,100.0,97.8,100.9,103.0,101.8,100.4,98.0,94.2,99.9
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Portugal,98.4,98.6,96.4,96.3,96.4,93.6,94.5,95.7,99.5,100.6,100.1,100.1,101.2,103.1,104.1,101.6,102.0,100.2,102.0,102.8,100.0,101.8,102.8,104.9,104.4,106.2,106.7,105.3,107.9
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Romania,1226.9,859.2,428.0,370.9,233.1,188.9,150.5,127.8,111.3,104.4,115.8,119.4,127.1,116.9,104.3,102.2,102.8,96.2,99.1,100.7,100.0,100.9,100.2,100.9,98.9,99.3,98.7,98.7,101.7
Annual,Nominal effective exchange rate - 42 trading partners (industrial countries),"Index, 2015=100",Sweden,89.1,98.6,95.4,96.2,98.0,97.7,90.3,93.0,99.7,102.1,99.3,99.5,101.3,99.8,92.1,98.5,104.4,105.2,108.8,105.2,100.0,101.0,100.2,96.4,92.9,96.3,99.6,93.1,89.5
