Time frequency,Unit of measure,Agricultural products,Geopolitical entity (reporting)\Time,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0
Annual,Euro per hectare,Arable land,Belgium,9691.85,10117.34,10631.09,10418.39,10778.84,11531.38,11308.36,11696.2,11944.06,12147.88,12859.5,12290.26,12380.29,12579.25,13852.04,14145.18,15897.0,17248.0,16360.0,17572.0,20845.0,24888.0,:,:,:
Annual,Euro per hectare,Arable land,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,701.77,723.74,723.37,733.71,686.02,864.1,1007.26,1201.55,1595.26 e,1518.56
Annual,Euro per hectare,Arable land,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10866.94,12748.08,13458.04,15341.76,16666.89,19592.58,23729.4,28319.87,32993.56,26993.63
Annual,Euro per hectare,Arable land,Spain,4747.61,4960.28,5492.97,6325.73,7035.26,6890.49,6573.76,5480.7,4869.17,4914.17,5048.69,5542.59,6237.61,7262.51,8204.39,8785.82,8979.32,9550.1,10179.69,10756.65,11626.32,12467.0,13259.0,13126.00 e,12509.0
Annual,Euro per hectare,Arable land,France,3262.88,3231.66,3133.48,3076.35,3147.23,3187.7,3132.42,3084.2,3055.48,3039.32,3126.45,3172.19,3174.34,3269.15,3440.0,3590.0,3710.0,3860.0,4350.0,4460.0,4700.0,4730.0,4900.0,5160.0,5130.0
Annual,Euro per hectare,Arable land,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14609.0,16180.0,14874.0,16681.0,17353.0,18227.0,21159.0
Annual,Euro per hectare,Arable land,Netherlands,14894.38,16535.49,15680.0,14648.0,14473.76,17127.14,17568.34,17495.92,18664.85,17745.7,19724.48,20236.49,22751.74,23787.78,30766.0,35576.0,37000.0,:,:,:,:,:,:,:,:
Annual,Euro per hectare,Arable land,Poland,:,:,:,:,:,223.78,432.34,410.11,852.9,818.05,763.6,939.71,1062.05,1118.1,1038.46,1194.05,1415.27,1307.1,1307.62,1465.49,2049.22,612.18,847.85,1245.98,909.97
Annual,Euro per hectare,Irrigable arable land,Greece,:,15309.61,14563.38,14218.51,13807.43,13196.27,12494.66,12043.75,11687.0,12075.47,12927.56,12646.12,13055.05,12515.35,12722.69,12015.39,11930.22,12050.0,11950.0,11420.0,12600.0,12100.0,12024.00 e,11883.30 e,:
Annual,Euro per hectare,Irrigable arable land,Spain,13685.81,14384.13,15957.16,17189.72,18939.19,18437.67,17226.85,13896.76,11834.79,11556.22,11841.7,12786.46,14009.61,16280.4,17462.82,18788.27,19043.31,20380.0,22216.34,23511.25,25897.24,27950.0,29134.0,28320.00 e,26812.0
Annual,Euro per hectare,Non-irrigable arable land,Greece,:,5858.95,5943.02,5852.15,6319.29,6055.53,5957.55,5592.54,5299.25,5088.85,5066.21,5023.8,5133.05,4921.32,5121.58,5071.36,5040.0,5080.0,5000.0,4800.0,4930.0,4950.0,4952.00 e,4851.50 e,:
Annual,Euro per hectare,Non-irrigable arable land,Spain,2626.45,2767.45,3012.97,3613.57,4090.9,4016.65,3867.51,3368.96,3032.51,3058.6,3159.29,3464.5,3869.51,4439.33,5046.56,5381.11,5683.71,6016.58,6330.11,6667.81,7081.22,7548.0,8132.0,8152.00 e,7806.0
Annual,Euro per hectare,Non-irrigable arable land,Türkiye,:,:,:,:,:,:,:,:,:,703.53,751.1,823.53,1035.8,1116.65,1182.81,1567.45,980.57,1167.62,:,:,:,:,:,:,:
Annual,Euro per hectare,Permanent grassland,Belgium,8088.67,8220.9,8276.63,8339.06,8642.15,9049.7,9332.15,9488.81,9526.66,9994.99,10227.86,10251.9,10562.99,10803.98,10959.0,12335.0,12856.0,11870.0,14443.0,16084.0,20885.2,18123.0,:,:,:
Annual,Euro per hectare,Permanent grassland,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5634.71,6575.33,6998.18,7940.03,8602.27,10064.68,11931.73,14227.04,16630.9,13698.26
Annual,Euro per hectare,Permanent grassland,Spain,1768.24,1945.99,2002.26,2396.84,2836.53,2775.45,2649.06,2519.21,2207.07,2104.48,2205.68,2344.13,2427.39,2617.08,2774.65,2925.74,3254.44,3434.05,3650.27,3804.49,3950.63,4181.0,4475.0,4448.00 e,4306.0
Annual,Euro per hectare,Permanent grassland,France,2606.44,2498.51,2376.14,2274.64,2297.39,2343.34,2285.82,2250.89,2234.75,2222.19,2261.9,2273.07,2261.72,2345.04,2480.0,2560.0,2660.0,2750.0,4350.0,4460.0,4700.0,4730.0,4900.0,5160.0,5130.0
Annual,Euro per hectare,Permanent grassland,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,19959.0,15477.0,12070.0,17044.0,15168.0,15008.0,18349.0
Annual,Euro per hectare,Permanent grassland,Netherlands,14735.08,19284.46,19321.53,19402.17,18670.3,16954.13,16529.81,17539.88,18618.87,18533.38,20153.27,20936.83,21078.13,24237.52,29042.0,35849.0,37300.0,:,:,:,:,:,:,:,:
Annual,Euro per hectare,Permanent grassland,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1281.38,406.32,573.78,890.07,649.78
Annual,Euro per hectare,Utilised agricultural area,Belgium,:,:,:,:,:,:,:,:,:,:,9727.14,12175.29,13566.99,18819.0,18391.0,21069.0,20372.0,16795.0,20273.0,23155.0,22053.0,27190.0,:,:,:
Annual,Euro per hectare,Utilised agricultural area,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1555.86,1402.87,1527.92,1522.36,1561.29,1621.08,1625.33,1867.32,2375.41 e,2249.71
Annual,Euro per hectare,Utilised agricultural area,Germany,:,:,:,:,:,:,:,11810.62,11422.56,11348.65,11356.6,10645.96,9864.89,9435.84,8939.0,9081.0,9427.0,9465.0,9184.0,9233.0,8692.0,8909.0,:,:,:
Annual,Euro per hectare,Utilised agricultural area,Denmark,5431.88,6511.0,6698.78,6061.73,6025.38,6364.14,6537.2,6274.61,5886.54,6482.59,7607.76,8050.99,8552.02,9734.24,10490.22,10330.3,12211.32,12919.72,14668.87,15994.84,18787.41,22790.95,27111.91,31652.36,25919.26
Annual,Euro per hectare,Utilised agricultural area,Spain,4015.41,4227.41,4631.62,5363.45,6020.72,5895.95,5625.32,4791.19,4246.48,4248.67,4373.28,4778.08,5288.25,6095.46,6823.39,7292.16,7552.89,8026.21,8552.8,9024.43,9713.83,10402.0,11070.0,10974.00 e,10465.0
Annual,Euro per hectare,Utilised agricultural area,Finland,5070.05,5221.16,5389.74,5926.84,6351.88,6179.25,5397.72,3444.1,2538.72,2697.57,3010.92,2717.15,2819.93,3121.93,3426.49,3932.91,4039.03,4246.0,4700.0,5197.0,5377.0,5979.0,6250.0,7000.0,6885.0
Annual,Euro per hectare,Utilised agricultural area,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4350.0,4460.0,4700.0,4730.0,4900.0,5160.0,5130.0
Annual,Euro per hectare,Utilised agricultural area,Ireland,4326.26,4143.0,3721.72,3883.08,4643.3,5166.93,4917.89,4944.02,4890.29,5311.12,5441.8,6718.8,7321.29,8976.03,11175.0,12816.0,13897.0,13574.0,14397.0,16258.0,16230.0,:,:,:,:
Annual,Euro per hectare,Utilised agricultural area,Italy,10792.21,10782.73,11159.89,11491.97,12646.4,13313.55,13776.1,13109.24,11633.54,11534.89,10781.91,11970.65,12495.7,12813.56,13177.07,13653.85,14266.35,:,:,:,:,:,:,:,:
Annual,Euro per hectare,Utilised agricultural area,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,294.44,321.02,468.0,389.84,406.04,536.09,733.61,830.92,1075.07 e,971.39
Annual,Euro per hectare,Utilised agricultural area,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15195.0,15837.0,14874.0,17047.0,16920.0,17853.0,20000.0
Annual,Euro per hectare,Utilised agricultural area,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,545.61,525.99,1001.2,2183.28,3786.27,3552.35,1939.66 e,1014.6
Annual,Euro per hectare,Utilised agricultural area,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,129818.57,130000.0,130000.0,130000.0,130000.0
Annual,Euro per hectare,Utilised agricultural area,Netherlands,:,:,:,:,:,:,:,:,:,:,:,20586.66,21915.44,24013.15,29904.0,35713.0,37150.0,40150.0,34160.0,31432.0,30235.0,31276.0,34969.0,40916.00 e,47051.0
Annual,Euro per hectare,Utilised agricultural area,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,351.37,307.64,278.22,237.01,283.88,878.79,:,:,:,:
Annual,Euro per hectare,Utilised agricultural area,Sweden,:,:,:,:,:,:,:,1566.45,1107.27,1189.56,1157.32,1362.35,1479.57,1637.52,1748.51,1989.3,1988.09,2019.41,2126.21,2454.98,3350.5,3706.35,3956.71,4180.88,3747.96
Annual,Euro per hectare,Utilised agricultural area,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,895.29,877.62,888.46,911.56,945.73,980.6,1016.54,1120.65,1210.74,1256.39
Annual,Euro per hectare,Utilised agricultural area,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,7444.11,9313.83,9068.14,10129.95,11619.74,11909.24,10955.27,10177.89,11127.81,12974.55,13382.13,16035.89 e,17772.64 e,:
Annual,Euro per hectare,Utilised agricultural area,England and Wales,6424.7,5058.5,4990.27,6351.27,7048.84,6560.19,5988.49,4980.68,4909.05,5571.58,5967.74,7535.04,9503.05,9152.41,10066.64,11668.31,11824.18,11046.07,10414.89,11329.53,12441.5,:,:,:,:
Annual,Euro per hectare,Utilised agricultural area,Wales (NUTS 2021),4388.97,3692.99,2713.71,5558.11,5805.72,4405.68,4830.16,3325.43,3891.09,4296.93,4786.5,5535.77,6320.92,6927.51,7490.06,8172.54,8348.53,10366.08,9403.32,9534.97,8594.62,:,:,:,:
Annual,Euro per hectare,Utilised agricultural area,Scotland (NUTS 2021),2662.24,2324.5,2066.51,2108.56,2141.68,2514.53,2694.68,1618.65,2174.39,2216.77,1398.96,1606.46,2122.46,4213.27,3755.65,5371.79,4126.26,7426.49,:,:,:,:,:,:,:
Annual,Euro per hectare,Utilised agricultural area,Northern Ireland (UK) (NUTS 2021),5314.3,4657.93,4547.45,4296.89,4988.85,4641.02,4795.92,4586.19,5551.37,6516.29,7179.15,6658.9,11350.5,12929.57,12549.72,15806.92,16017.82,19808.22,21604.36,23997.29,29009.94,:,:,:,:
Annual,National currency per hectare,Arable land,Belgium,10790.73,10984.61,11342.94,11216.07,11591.33,12127.62,11836.32,12059.57,11982.95,11942.07,12289.52,11973.0,12439.62,12666.81,13852.04,14145.18,15897.0,17248.0,16360.0,17572.0,20845.0,24888.0,:,:,:
Annual,National currency per hectare,Arable land,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1370.0,1410.0,1410.0,1430.0,1340.0,1690.0,1970.0,2350.0,3120.00 e,2970.0
Annual,National currency per hectare,Arable land,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,81000.0,95000.0,100000.0,114000.0,124000.0,146000.0,177000.0,211000.0,246000.0,201000.0
Annual,National currency per hectare,Arable land,Spain,3684.69,4097.83,4693.35,5231.36,5513.92,5359.27,5075.68,4365.35,4364.01,4693.62,4945.95,5354.76,6218.89,7297.35,8204.39,8785.82,8979.32,9550.1,10179.69,10756.65,11626.32,12467.0,13259.0,13126.00 e,12509.0
Annual,National currency per hectare,Arable land,France,3380.0,3350.0,3310.0,3300.0,3370.0,3360.0,3330.0,3220.0,3090.0,3050.0,3110.0,3140.0,3200.0,3290.0,3440.0,3590.0,3710.0,3860.0,4350.0,4460.0,4700.0,4730.0,4900.0,5160.0,5130.0
Annual,National currency per hectare,Arable land,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14609.00 e,16180.00 e,14874.00 e,16681.00 e,17353.00 e,18227.00 e,21159.0
Annual,National currency per hectare,Arable land,Netherlands,16971.38,18015.07,16608.36,15519.28,15337.77,17969.7,18423.48,18060.45,18423.48,17379.78,18786.5,19649.0,22825.0,23960.0,30766.0,35576.0,37000.0,:,:,:,:,:,:,:,:
Annual,National currency per hectare,Arable land,Poland,:,:,:,:,:,439.0,872.0,1220.0,1810.0,2210.0,2421.0,3216.0,3946.0,4379.0,4390.0,4786.0,5197.0,5042.0,5753.0,6634.0,8244.0,2385.0,3208.0,4376.0,3938.0
Annual,National currency per hectare,Irrigable arable land,Greece,:,6174.38,6678.79,6992.45,7246.74,7800.11,8258.24,8731.1,9211.31,10207.05,11494.94,11339.61,11852.22,12147.36,12162.89,11870.0,11930.22,12050.0,11950.0,11420.0,12600.0,12100.0,12024.00 e,11883.30 e,:
