Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",132637.0,131672.5,132552.1,132693.9,143719.0,147211.9,150087.5,152268.6,155661.0,157709.6,158800.8,158880.4
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Euro area - 19 countries  (2015-2022),132637.0,131672.5,132552.1,132693.9,143719.0,146420.4,149267.8,151477.3,154891.5,156812.9,157869.0,158015.3
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Euro area – 20 countries (from 2023),133274.5,132315.7,133232.8,133411.1,144378.7,147211.9,150087.5,152268.6,155661.0,157709.6,158800.8,158880.4
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Estonia,315.6,312.2,351.1,364.3,439.7,440.6,500.4,512.5,572.1,549.7,552.2,567.8
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Greece,1997.9,1981.9 p,1997.0 p,2225.1 p,2776.5 p,2839.0 p,3077.6 p,3265.7 p,3526.1 p,3153.6 p,3177.4 p,3185.2 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Spain,12197.0,12679.0 p,13042.0 p,13223.0 p,14287.0 p,16169.0 p,17940.0 p,20298.0 p,19473.0 p,19988.0 p,20507.0 p,20637.0 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),European Union - 27 countries (from 2020),154738.6,154069.6,156662.5,157898.4,170599.3,171517.6,176211.5,179652.7,183936.3,184421.8,186569.1,187749.3
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Finland,1807.0,1892.0,1948.0,2078.0,2182.0,2359.0,2519.0,2608.0,2458.0,2622.0,2487.0,2501.0
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),France,23384.0,21583.7,22628.5,21224.6,22345.5,18198.3,17258.5,17696.6,19189.7,19513.0,20342.7,21488.9
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Croatia,637.6,643.3,680.7,717.1,659.9,791.5 p,819.7 p,791.3 p,769.6 p,896.8 p,931.7 p,865.0 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Hungary,1386.9,1378.5,1459.8,1426.0,1459.7,1536.8 p,1821.7 p,1865.8 p,1904.4 p,1718.7 p,1898.1 p,2019.7 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Ireland,5470.0,4400.0,4100.6,4392.4,4665.4,5968.7,5810.1,5744.5,6338.8,5543.0,4872.0,5752.2
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Italy,19782.2,20825.8,21299.2,21586.1,26166.6,26587.1,27452.5,27166.4,28801.2,28728.4,28831.8,27587.6
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Lithuania,397.3,468.5,482.6,523.9,643.1,732.5,792.7,832.3,860.8,846.0,859.1,885.6
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Luxembourg,4491.3,4277.0,4216.7,4494.7,4124.6,4297.4,4321.2,4367.7,4066.2,4641.5 p,4905.5 p,4662.6 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Latvia,283.6,272.2,258.3,301.4,308.5,332.2,386.2,362.1,435.1,368.0,388.6,397.1
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Montenegro,51.5,50.9,56.5,63.2,63.6,64.8,71.3,78.3,76.7,72.6 p,79.4 p,80.4 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),North Macedonia,96.4,89.4,91.0,96.3,98.1,97.6 p,99.1 p,101.2 p,104.1 p,101.2 e,101.6 e,109.0 e
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Malta,328.4,314.0,325.1,332.0,361.3,401.6,423.8,431.6,431.6,464.6,465.5,437.7
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Netherlands,12752.0,13684.0,12640.0,12610.0,12832.0,13538.0,12848.0,12615.0,12539.0,12861.0,12564.0,12383.0
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Norway,4166.4,5187.1,4637.8,3763.9,4627.5,5408.9,4459.4,4107.4,4682.8,5554.9,4972.1,:
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Poland,5242.5,6451.9,7547.9,8324.9,8525.6,7880.7,8647.2,9183.5,8883.5,9504.5,10005.8,10219.3
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Portugal,2430.3,2577.2,2730.9,2901.0,3221.8,3749.4 e,4077.5 e,4323.1 e,4355.8 e,4176.1 e,4108.1 e,4070.2 e
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Romania,2084.3,1782.7,1908.1,2006.8,2480.3,2045.5 p,2120.6 p,2147.0 p,2635.4 p,2241.5 p,2373.9 p,2416.3 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Serbia,411.9,441.8 p,462.6 p,460.6 p,497.2 p,727.3 p,765.0 p,743.0 p,788.8 p,749.6 e,796.8 e,782.3 e
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Sweden,5303.2,4820.0,5240.9,5265.9,5612.0,4959.9,5407.6,5557.1,6193.4,4988.6,5228.6,5700.6
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Slovenia,463.9,537.2,471.5,535.3,530.8,721.6,604.9,666.4,745.7,885.1,690.8,693.8
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Slovakia,466.0,716.3,833.8,590.2,540.4,858.5,773.4,743.3,672.2,1062.6,852.3,924.1
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Türkiye,4810.1,5682.1,7589.0,7900.8,7093.8,8958.3,9557.0,7472.5,8032.8,10043.3,10533.2,10198.7
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (NSA),Kosovo*,77.6,75.6,79.5,90.4,103.1,96.9,96.2,110.0,113.8,108.2 p,102.4 p,111.7 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Albania,63.7,67.1,70.2,74.4,74.3,79.3 p,83.5 p,88.9 p,93.3 p,95.2 p,97.8 p,104.4 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Austria,4468.2,4343.2,4537.4,4664.7,5457.8,5149.7,5538.3,5789.3,5973.9,5805.7,5810.1,5701.9
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Belgium,7393.3,7257.8,7271.4,7459.8,7493.7,7757.7 p,7988.0 p,8198.4 p,8457.8 p,8549.5 p,8674.7 p,8719.2 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Bulgaria,1109.0,1146.9,1212.2,1265.9,1357.4,1268.4,1339.7,1353.5,1355.0,1442.7 p,1457.9 p,1472.2 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Switzerland,16100.4,16877.1,17418.0,18714.6,18859.8,18611.2,18874.3,19257.5,19337.5,19434.4,19071.7,19465.4
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Cyprus,621.1,590.5,598.2,627.3,634.2,691.8,694.8,699.9,703.7,762.8,735.5,746.8
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Czechia,2232.2,2389.2,2330.0,2320.7,2419.6,2396.4,2473.4,2502.0,2419.3,2371.3,2450.8,2534.3
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Germany,33805.0 p,32802.0 p,32321.0 p,32887.0 p,35133.0 p,35388.0 p,35845.0 p,35575.0 p,35697.0 p,36032.0 p,36134.0 p,36278.0 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Denmark,3900.9,3862.7,3892.1,3838.0,4090.2,4356.7,4510.2,4722.2,4630.1,4603.4,4612.6,4586.2
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",130734.0,131535.3,132635.8,134309.1,141974.0,147171.5,150627.7,153741.9,154335.4,157668.3,159365.4,160560.7
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Euro area - 19 countries  (2015-2022),130734.0,131535.3,132635.8,134309.1,141974.0,146384.6,149848.6,152954.9,153504.6,156785.1,158483.5,159693.6
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Euro area – 20 countries (from 2023),131405.2,132184.6,133288.2,135016.3,142683.8,147171.5,150627.7,153741.9,154335.4,157668.3,159365.4,160560.7
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Estonia,314.5,320.7,344.6,365.0,435.0,452.1,492.8,514.7,563.6,563.5,545.2,570.9
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Greece,1963.1,2004.8 p,2028.6 p,2220.2 p,2709.7 p,2890.6 p,3128.5 p,3256.9 p,3418.7 p,3222.0 p,3232.0 p,3184.5 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Spain,12380.0,12536.0 p,12799.0 p,13128.0 p,14768.0 p,16055.0 p,17511.0 p,20300.0 p,20014.0 p,19814.0 p,20186.0 p,20557.0 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),European Union - 27 countries (from 2020),151981.6,155065.4,157097.5,159074.1,167815.8,172689.5,177129.6,180792.1,181734.9,185474.0,187326.3,189058.1
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Finland,1863.0,1862.0,1945.0,2044.0,2249.0,2322.0,2516.0,2570.0,2536.0,2581.0,2502.0,2466.0
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),France,21983.8,22332.2,22943.5,21525.6,20716.1,18838.3,18038.2,17807.4,18006.2,20123.4,21177.5,21876.6
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Croatia,670.3,641.9,659.4,705.5,703.8,780.0 p,786.9 p,788.0 p,826.0 p,876.2 p,889.6 p,868.9 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Hungary,1393.2,1439.9,1428.3,1404.8,1455.6,1632.2 p,1794.6 p,1819.1 p,1880.7 p,1849.4 p,1888.0 p,1958.7 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Ireland,4940.0,4688.8,4444.5,4328.1,4302.1,6380.6,6314.7,5701.8,5686.0,5824.8,5352.4,5627.7
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Italy,19176.3,20607.3,21304.3,22495.0,25471.1,26369.7,27461.4,28018.6,28157.4,28471.4,28677.3,28594.3
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Lithuania,413.9,455.1,476.5,530.1,656.7,716.3,789.3,840.9,871.5,835.5,859.7,895.9
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Luxembourg,4491.3,4277.0,4216.7,4494.7,4124.6,4297.4,4321.2,4367.7,4066.2,4641.5 p,4905.5 p,4662.6 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Latvia,260.1,287.1,269.0,300.9,283.0,350.4,402.2,361.6,399.1,388.2,404.7,396.5
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),North Macedonia,94.1,91.6,92.0,95.4,95.7,99.7 p,100.3 p,100.2 p,101.7 p,103.3 e,103.1 e,108.0 e
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Malta,328.4,314.0,325.1,332.0,361.3,401.6,423.8,431.6,431.6,464.6,465.5,437.7
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Netherlands,12838.0,13145.5,12781.6,12887.0,12899.8,13083.5,12951.7,12871.1,12594.0,12484.9,12660.2,12612.1
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Norway,4297.6,4463.9,4560.5,4405.3,4738.6,4638.1,4445.6,4812.1,4770.8,4785.4,4937.6,:
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Poland,5092.5,7012.3,7599.1,7893.8,8317.8,8285.4,8694.1,8911.4,9037.8,9657.6,9851.1,9963.8
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Portugal,2430.3,2577.2,2730.9,2901.0,3221.8,3749.4 e,4077.5 e,4323.1 e,4355.8 e,4176.1 e,4108.1 e,4070.2 e
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Romania,1756.0,1916.1,2030.2,2105.8,2124.8,2193.4 p,2227.3 p,2247.1 p,2283.0 p,2388.6 p,2477.0 p,2535.4 p
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Serbia,409.9,443.7,452.9,471.3,493.7,731.2,750.1,759.7,781.4,755.2,782.5,798.5
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Sweden,4980.2,5136.1,5326.7,5217.5,5233.0,5333.8,5506.7,5474.7,5721.7,5392.1,5357.6,5606.4
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Slovenia,485.0,503.1,509.9,523.6,524.0,679.7,665.6,680.9,704.9,871.0,712.9,710.5
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Slovakia,640.1,603.1,713.1,658.6,705.9,722.1,702.8,788.0,834.5,905.8,815.4,949.7
Quarterly,"Value added, gross",Financial and insurance activities,Million euro (SCA),Türkiye,4810.1,5682.1,7589.0,7900.8,7093.8,8958.3,9557.0,7472.5,8032.8,10043.3,10533.2,10198.7
