Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,All-items HICP,Percentage change m/m-1,Portugal,-0.2,0.2,2.3,1.1,1.0,-0.3,-0.8,-0.1,1.6,-0.4,-1.0,-0.3
Monthly,All-items HICP,Percentage change m/m-1,Romania,1.1,0.8,0.4,0.4,0.0,0.1,0.6,0.3,0.4,0.7,0.3,0.3
Monthly,All-items HICP,Percentage change m/m-1,Serbia,0.3 d,0.6 d,0.3 d,0.7 d,0.5 d,0.1 d,0.4 d,0.4 d,0.2 d,0.5 d,0.3 d,0.1 d
Monthly,All-items HICP,Percentage change m/m-1,Sweden,-0.3,0.2,0.1,0.3,0.2,-0.1,0.1,-0.6,0.3,0.5,0.6,0.3
Monthly,All-items HICP,Percentage change m/m-1,Slovenia,-0.6,0.6,0.6,0.7,0.4,0.0,-0.2,0.0,0.2,-0.3,0.7,-0.1
Monthly,All-items HICP,Percentage change m/m-1,Slovakia,0.8,0.6,0.1,0.4,0.1,0.0,0.3,0.3,0.1,0.8,0.2,-0.5
Monthly,All-items HICP,Percentage change m/m-1,Türkiye,6.7 d,4.5 d,3.2 d,3.2 d,3.4 d,1.6 d,3.2 d,2.5 d,3.0 d,2.9 d,2.2 d,1.0 d
Monthly,All-items HICP,Percentage change m/m-1,United States,0.6 d,0.4 d,0.4 d,0.1 d,0.1 d,0.2 d,0.0 d,0.1 d,0.5 d,0.2 d,0.0 d,0.0 d
Monthly,All-items HICP,Percentage change m/m-1,Kosovo*,0.4 d,0.1 d,-0.3 d,0.1 d,-0.4 d,0.0 d,0.3 d,0.2 d,-0.4 d,0.2 d,0.2 d,0.7 d
Monthly,All-items HICP,Percentage change m/m-12,Albania,3.8 d,2.8 d,2.4 d,2.3 d,2.5 d,2.5 d,2.5 d,2.4 d,2.3 d,2.3 d,2.4 d,2.5 d
Monthly,All-items HICP,Percentage change m/m-12,Austria,4.3,4.0,4.1,3.4,3.3,3.1,2.9,2.4,1.8,1.8,1.9,2.1
Monthly,All-items HICP,Percentage change m/m-12,Belgium,1.5,3.6,3.8,4.9,4.9,5.4,5.4,4.3,4.3,4.5,4.8,4.4
Monthly,All-items HICP,Percentage change m/m-12,Bulgaria,3.9,3.5,3.1,2.5,2.7,2.8,2.8,2.4,1.5,2.0,2.0,2.1
Monthly,All-items HICP,Percentage change m/m-12,Switzerland,1.5,1.2,1.1,1.4,1.5,1.3,1.2,1.0,0.9,0.7,0.7,0.4
Monthly,All-items HICP,Percentage change m/m-12,Cyprus,2.1,2.1,1.6,2.1,3.0,3.0,2.4,2.2,1.6,1.6,2.2,3.1
Monthly,All-items HICP,Percentage change m/m-12,Czechia,2.7,2.2,2.2,3.1,2.8,2.2,2.5,2.4,2.8,3.0,3.1,3.3
Monthly,All-items HICP,Percentage change m/m-12,Germany,3.1,2.7,2.3,2.4,2.8,2.5,2.6,2.0,1.8,2.4,2.4,2.8
Monthly,All-items HICP,Percentage change m/m-12,Denmark,0.9,0.6,0.8,0.5,2.1,1.8,1.0,1.4,1.2,1.6,1.6,1.8
Monthly,All-items HICP,Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2.8,2.6,2.4,2.4,2.6,2.5,2.6,2.2,1.7,2.0,2.2,2.4
Monthly,All-items HICP,Percentage change m/m-12,Euro area - 19 countries  (2015-2022),2.8,2.6,2.4,2.4,2.5,2.5,2.6,2.2,1.7,2.0,2.2,2.4
Monthly,All-items HICP,Percentage change m/m-12,Euro area – 20 countries (from 2023),2.8,2.6,2.4,2.4,2.6,2.5,2.6,2.2,1.7,2.0,2.2,2.4
Monthly,All-items HICP,Percentage change m/m-12,Estonia,5.0,4.4,4.1,3.1,3.1,2.8,3.5,3.4,3.2,4.5,3.8,4.1
Monthly,All-items HICP,Percentage change m/m-12,Greece,3.2,3.1,3.4,3.2,2.4,2.5,3.0,3.2,3.1,3.1,3.0,2.9
Monthly,All-items HICP,Percentage change m/m-12,Spain,3.5,2.9,3.3,3.4,3.8,3.6,2.9,2.4,1.7,1.8,2.4,2.8
Monthly,All-items HICP,Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",3.1,2.8,2.6,2.6,2.7,2.6,2.8,2.4,2.1,2.3,2.5,2.7
Monthly,All-items HICP,Percentage change m/m-12,European Union - 27 countries (from 2020),3.1,2.8,2.6,2.6,2.7,2.6,2.8,2.4,2.1,2.3,2.5,2.7
Monthly,All-items HICP,Percentage change m/m-12,Finland,1.1,1.1,0.6,0.6,0.4,0.5,0.5,1.1,1.0,1.5,1.7,1.6
Monthly,All-items HICP,Percentage change m/m-12,France,3.4,3.2,2.4,2.4,2.6,2.5,2.7,2.2,1.4,1.6,1.7,1.8
Monthly,All-items HICP,Percentage change m/m-12,Croatia,4.8,4.8,4.9,4.7,4.3,3.5,3.3,3.0,3.1,3.6,4.0,4.5
Monthly,All-items HICP,Percentage change m/m-12,Hungary,3.7,3.6,3.6,3.6,3.9,3.6,4.1,3.4,3.0,3.4,3.9,4.8
Monthly,All-items HICP,Percentage change m/m-12,Ireland,2.7,2.3,1.7,1.6,2.0,1.5,1.5,1.1,0.0,0.1,0.5,1.0
Monthly,All-items HICP,Percentage change m/m-12,Iceland,5.6,5.3,5.1,4.6,5.2,5.0,5.1,4.3,3.4,3.8,3.5,3.6
Monthly,All-items HICP,Percentage change m/m-12,Italy,0.9,0.8,1.2,0.9,0.8,0.9,1.6,1.2,0.7,1.0,1.5,1.4
Monthly,All-items HICP,Percentage change m/m-12,Lithuania,1.1,1.1,0.4,0.4,0.9,1.0,1.1,0.8,0.4,0.1,1.1,1.9
Monthly,All-items HICP,Percentage change m/m-12,Luxembourg,3.0,3.2,3.2,3.0,3.2,2.8,2.7,1.7,0.8,0.9,1.1,1.6
Monthly,All-items HICP,Percentage change m/m-12,Latvia,1.1,0.6,1.0,1.1,0.0,1.5,0.8,0.9,1.6,2.1,2.3,3.4
Monthly,All-items HICP,Percentage change m/m-12,Montenegro,5.0 d,4.9 d,6.0 d,5.8 d,5.1 d,3.9 d,3.0 d,2.0 d,1.4 d,1.8 d,2.3 d,2.6 d
Monthly,All-items HICP,Percentage change m/m-12,North Macedonia,4.1 d,3.9 d,4.5 d,4.6 d,4.6 d,3.1 d,3.6 d,3.1 d,3.7 d,4.6 d,5.6 d,5.7 d
Monthly,All-items HICP,Percentage change m/m-12,Malta,3.7,3.0,2.7,2.4,2.3,2.2,2.3,2.4,2.1,2.4,2.1,1.8
Monthly,All-items HICP,Percentage change m/m-12,Netherlands,3.1,2.7,3.1,2.6,2.7,3.4,3.5,3.3,3.3,3.3,3.8,3.9
Monthly,All-items HICP,Percentage change m/m-12,Norway,4.6,4.4,3.6,3.4,2.7,2.3,2.4,2.3,2.7,2.2,1.9,1.7
Monthly,All-items HICP,Percentage change m/m-12,Poland,4.5,3.7,2.7,3.0,2.8,2.9,4.0,4.0,4.2,4.2,3.9,3.9
Monthly,All-items HICP,Percentage change m/m-12,Portugal,2.5,2.3,2.6,2.3,3.8,3.1,2.7,1.8,2.6,2.6,2.7,3.1
Monthly,All-items HICP,Percentage change m/m-12,Romania,7.3,7.1,6.7,6.2,5.8,5.3,5.8,5.3,4.8,5.0,5.4,5.5
Monthly,All-items HICP,Percentage change m/m-12,Serbia,6.4 d,5.7 d,5.2 d,5.0 d,4.5 d,3.9 d,4.3 d,4.4 d,4.3 d,4.6 d,4.4 d,4.5 d
Monthly,All-items HICP,Percentage change m/m-12,Sweden,3.4,2.6,2.3,2.4,2.5,1.4,1.7,1.3,1.2,1.6,2.0,1.6
Monthly,All-items HICP,Percentage change m/m-12,Slovenia,3.4,3.4,3.4,3.0,2.5,1.6,1.4,1.1,0.7,0.0,1.6,2.0
Monthly,All-items HICP,Percentage change m/m-12,Slovakia,4.4,3.8,2.7,2.4,2.6,2.4,3.0,3.2,2.9,3.5,3.6,3.2
Monthly,All-items HICP,Percentage change m/m-12,Türkiye,64.9 d,67.1 d,68.6 d,69.8 d,75.5 d,71.6 d,61.8 d,52.0 d,49.5 d,48.7 d,47.1 d,44.4 d
Monthly,All-items HICP,Percentage change m/m-12,United States,2.3 d,2.2 d,2.4 d,2.0 d,2.0 d,1.8 d,1.7 d,1.3 d,1.6 d,1.9 d,2.3 d,2.6 d
Monthly,All-items HICP,Percentage change m/m-12,Kosovo*,1.8 d,2.2 d,2.3 d,2.4 d,2.4 d,2.4 d,2.2 d,1.4 d,0.2 d,0.4 d,0.7 d,1.1 d
Monthly,All-items HICP,Percentage change - 12-months average,Albania,5.1 d,4.7 d,4.5 d,4.2 d,4.0 d,3.7 d,3.5 d,3.3 d,3.1 d,2.9 d,2.7 d,2.6 d
Monthly,All-items HICP,Percentage change - 12-months average,Austria,7.1,6.5,6.1,5.6,5.2,4.8,4.4,4.0,3.7,3.5,3.2,2.9
Monthly,All-items HICP,Percentage change - 12-months average,Belgium,1.8,1.7,1.6,1.7,1.9,2.2,2.5,2.7,3.0,3.5,4.0,4.3
Monthly,All-items HICP,Percentage change - 12-months average,Bulgaria,7.8,6.9,6.2,5.5,5.1,4.7,4.3,3.8,3.4,3.1,2.8,2.6
Monthly,All-items HICP,Percentage change - 12-months average,Switzerland,2.1,2.0,1.8,1.7,1.7,1.6,1.6,1.5,1.4,1.3,1.2,1.1
Monthly,All-items HICP,Percentage change - 12-months average,Cyprus,3.6,3.2,2.8,2.7,2.6,2.6,2.6,2.6,2.3,2.2,2.2,2.3
Monthly,All-items HICP,Percentage change - 12-months average,Czechia,10.6,9.2,8.1,7.1,6.3,5.6,5.0,4.3,3.9,3.4,3.0,2.7
Monthly,All-items HICP,Percentage change - 12-months average,Germany,5.5,5.0,4.6,4.1,3.8,3.5,3.2,2.8,2.6,2.6,2.6,2.5
Monthly,All-items HICP,Percentage change - 12-months average,Denmark,2.7,2.1,1.6,1.2,1.1,1.1,0.9,0.8,0.9,1.0,1.2,1.3
Monthly,All-items HICP,Percentage change - 12-months average,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",4.9,4.5,4.1,3.7,3.4,3.2,3.0,2.7,2.5,2.4,2.4,2.4
Monthly,All-items HICP,Percentage change - 12-months average,Euro area - 19 countries  (2015-2022),4.9,4.4,4.1,3.7,3.4,3.2,2.9,2.7,2.5,2.4,2.4,2.4
Monthly,All-items HICP,Percentage change - 12-months average,Euro area – 20 countries (from 2023),4.9,4.5,4.1,3.7,3.4,3.2,3.0,2.7,2.5,2.4,2.4,2.4
Monthly,All-items HICP,Percentage change - 12-months average,Estonia,8.1,7.0,6.1,5.3,4.7,4.2,4.0,3.9,3.8,3.8,3.7,3.7
Monthly,All-items HICP,Percentage change - 12-months average,Greece,3.8,3.6,3.4,3.3,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0
Monthly,All-items HICP,Percentage change - 12-months average,Spain,3.2,3.0,3.0,3.0,3.0,3.2,3.3,3.2,3.1,3.0,2.9,2.9
Monthly,All-items HICP,Percentage change - 12-months average,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",5.8,5.2,4.7,4.3,3.9,3.6,3.3,3.1,2.8,2.7,2.7,2.6
Monthly,All-items HICP,Percentage change - 12-months average,European Union - 27 countries (from 2020),5.8,5.2,4.7,4.3,3.9,3.6,3.3,3.1,2.8,2.7,2.7,2.6
Monthly,All-items HICP,Percentage change - 12-months average,Finland,3.8,3.2,2.7,2.2,1.9,1.6,1.3,1.1,0.9,0.9,1.0,1.0
Monthly,All-items HICP,Percentage change - 12-months average,France,5.4,5.0,4.7,4.3,4.0,3.8,3.6,3.3,2.9,2.7,2.5,2.3
Monthly,All-items HICP,Percentage change - 12-months average,Croatia,7.8,7.2,6.8,6.4,6.1,5.7,5.3,4.8,4.5,4.2,4.1,4.0
Monthly,All-items HICP,Percentage change - 12-months average,Hungary,15.1,13.3,11.5,9.8,8.4,7.2,6.1,5.3,4.6,4.1,3.8,3.7
Monthly,All-items HICP,Percentage change - 12-months average,Ireland,4.8,4.3,3.9,3.5,3.2,3.0,2.7,2.4,2.0,1.7,1.5,1.3
Monthly,All-items HICP,Percentage change - 12-months average,Iceland,7.8,7.5,7.2,6.9,6.6,6.4,6.2,5.8,5.4,5.1,4.8,4.5
Monthly,All-items HICP,Percentage change - 12-months average,Italy,5.1,4.4,3.8,3.2,2.6,2.1,1.7,1.4,1.0,0.9,1.0,1.1
Monthly,All-items HICP,Percentage change - 12-months average,Lithuania,7.3,6.0,4.8,3.8,3.0,2.4,1.9,1.5,1.2,0.9,0.8,0.9
Monthly,All-items HICP,Percentage change - 12-months average,Luxembourg,2.7,2.6,2.6,2.6,2.7,2.9,2.9,2.8,2.6,2.5,2.4,2.3
Monthly,All-items HICP,Percentage change - 12-months average,Latvia,7.5,5.9,4.7,3.6,2.6,2.1,1.6,1.2,1.1,1.0,1.1,1.3
Monthly,All-items HICP,Percentage change - 12-months average,Montenegro,8.0 d,7.2 d,6.9 d,6.7 d,6.4 d,6.1 d,5.6 d,5.0 d,4.5 d,4.1 d,3.8 d,3.6 d
Monthly,All-items HICP,Percentage change - 12-months average,North Macedonia,8.0 d,7.1 d,6.4 d,5.8 d,5.3 d,4.8 d,4.4 d,4.0 d,3.8 d,3.9 d,4.1 d,4.2 d
Monthly,All-items HICP,Percentage change - 12-months average,Malta,5.3,5.0,4.6,4.3,4.0,3.6,3.3,3.1,2.9,2.7,2.6,2.4
Monthly,All-items HICP,Percentage change - 12-months average,Netherlands,3.7,3.2,3.1,2.8,2.5,2.3,2.1,2.1,2.4,2.8,3.0,3.2
Monthly,All-items HICP,Percentage change - 12-months average,Norway,5.5,5.3,5.0,4.7,4.3,3.9,3.6,3.4,3.4,3.3,3.1,2.8
Monthly,All-items HICP,Percentage change - 12-months average,Poland,9.9,8.8,7.8,6.9,6.1,5.4,4.9,4.5,4.2,4.0,3.9,3.7
Monthly,All-items HICP,Percentage change - 12-months average,Portugal,4.8,4.3,3.8,3.5,3.3,3.2,3.1,2.8,2.6,2.5,2.6,2.7
Monthly,All-items HICP,Percentage change - 12-months average,Romania,9.3,8.7,8.3,8.0,7.6,7.3,7.1,6.7,6.4,6.1,6.0,5.8
Monthly,All-items HICP,Percentage change - 12-months average,Serbia,11.4 d,10.6 d,9.7 d,8.9 d,8.1 d,7.3 d,6.6 d,6.1 d,5.6 d,5.3 d,5.0 d,4.8 d
