Time frequency,Geopolitical entity (partner),External trade indicator,"Standard International Trade Classification (SITC Rev. 4, 2006)",Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Austria,98.4,98.4,98.1,100.0,100.8,104.0,108.0,110.3,111.6,121.2,144.6,150.9
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Belgium,102.3,101.6,100.5,100.0,97.4,102.0,105.9,108.3,108.3,120.4,152.8,143.8
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Bulgaria,107.2,103.4,101.3,100.0,97.7,103.3,106.0,108.4,109.1,129.3,160.2,154.8
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Cyprus,112.1,108.4,106.4,100.0,94.0,100.8,112.2,111.7,101.0,113.7,145.4,139.6
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Czechia,96.8,96.1,97.0,100.0,99.7,103.7,109.4,114.1,116.3,126.6,144.4,152.7
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Germany,94.2,94.6,96.3,100.0,100.4,103.6,106.8,111.7,113.9,122.8,143.1,146.4
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Denmark,99.0,99.6,98.3,100.0,99.2,102.3,103.7,111.9,111.8,118.5,139.8,133.2
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Estonia,103.9,102.7,101.8,100.0,99.7,103.1,108.2,109.4,108.7,125.4,155.2,150.1
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Greece,117.8,114.6,110.6,100.0,93.2,102.7,110.6,110.6,98.9,119.2,162.8,147.8
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Spain,102.8,101.3,99.7,100.0,99.9,104.8,108.6,111.1,112.5,123.9,149.9,153.9
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,European Union - 27 countries (from 2020),97.0,96.1,96.6,100.0,99.0,101.9,104.3,109.6,110.5,118.4,141.2,143.9
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Finland,104.3,102.7,101.5,100.0,96.8,102.7,107.6,107.6,102.7,118.2,143.1,138.8
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,France,98.2,98.0,97.6,100.0,99.1,102.4,106.1,110.8,113.8,124.2,147.1,152.0
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Croatia,106.0,102.6,101.7,100.0,98.0,102.5,105.1,107.4,103.1,117.6,152.9,138.8
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Hungary,99.2,99.5,98.5,100.0,99.6,104.6,107.3,109.8,110.4,120.7,142.0,149.2
Annual,All countries of the world,Export unit value index (2015=100),Total - all products,Ireland,97.0,95.2,94.4,100.0,100.0,100.6,98.1,99.2,96.6,96.5,106.1,103.2
