Time frequency,Type of expenditure,National accounts indicator (ESA 2010),Unit of measure,Statistical classification of economic activities in the European Community (NACE Rev. 2),Classifications of environmental activities: environmental protection activities (CEPA) and resource management activities (CReMA),Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0
Annual,Total environmental goods and services sector,"Value added, gross","Million euro, chain-linked volumes, reference year 2010 (at 2010 exchange rates)","Agriculture, forestry and fishing",Total environmental protection and resource management activities,European Union - 27 countries (from 2020),6105.0,6432.0,6774.0,7427.0,7822.0,8107.0,9597.0,9312.0,10298.0,11962.0,12359.0,13394.0,13657.0,14620.0,15529.0,16565.0,18039.0,18723.0,19762.0,20993.0,22531.0,23307.0
Annual,Total environmental goods and services sector,"Value added, gross","Million euro, chain-linked volumes, reference year 2010 (at 2010 exchange rates)",Construction,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),30103.0,30635.0,34051.0,34155.0,36053.0,36339.0,39513.0,44218.0,44174.0,43787.0,46594.0,52215.0,51230.0,48425.0,47475.0,51069.0,52823.0,55030.0,56413.0,58213.0,59446.0,64497.0
Annual,Total environmental goods and services sector,"Value added, gross","Million euro, chain-linked volumes, reference year 2010 (at 2010 exchange rates)",Total - all NACE activities,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),153673.0,158173.0,165652.0,166864.0,174043.0,177682.0,193039.0,206312.0,215131.0,214042.0,230002.0,244906.0,249285.0,249247.0,244384.0,253775.0,263860.0,271142.0,278645.0,287213.0,293023.0,317348.0
Annual,Total environmental goods and services sector,"Value added, gross",Million euro,"Agriculture, forestry and fishing",Total environmental protection and resource management activities,European Union - 27 countries (from 2020),6187.0,6968.0,7056.0,7922.0,7809.0,8005.0,9517.0,9800.0,10360.0,10437.0,12359.0,14056.0,14964.0,16057.0,16189.0,17325.0,19108.0,21542.0,22561.0,24238.0,25974.0,28492.0
Annual,Total environmental goods and services sector,"Value added, gross",Million euro,Mining and quarrying; manufacturing,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),15206.0,15797.0,18607.0,18832.0,19957.0,22082.0,24252.0,27378.0,30146.0,28158.0,33594.0,36612.0,37736.0,34247.0,33885.0,33977.0,35639.0,35469.0,33320.0,35270.0,34784.0,39193.0
Annual,Total environmental goods and services sector,"Value added, gross",Million euro,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",Total environmental protection and resource management activities,European Union - 27 countries (from 2020),51930.0,54574.0,56890.0,58961.0,63090.0,65600.0,68844.0,74083.0,81026.0,82975.0,88218.0,91394.0,96295.0,103866.0,106567.0,110378.0,113310.0,116700.0,123431.0,127602.0,132101.0,147853.0
Annual,Total environmental goods and services sector,"Value added, gross",Million euro,Construction,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),21030.0,22280.0,25733.0,26626.0,29314.0,30920.0,35416.0,41680.0,44019.0,43525.0,46594.0,53349.0,53484.0,50997.0,50346.0,54579.0,57398.0,61352.0,65096.0,70370.0,74547.0,84486.0
Annual,Total environmental goods and services sector,"Value added, gross",Million euro,Services,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),32033.0,33971.0,35091.0,34721.0,35946.0,36317.0,42449.0,45274.0,46805.0,46536.0,49237.0,52108.0,52459.0,52371.0,47249.0,51606.0,55127.0,56800.0,59624.0,61676.0,65471.0,68478.0
Annual,Total environmental goods and services sector,"Value added, gross",Million euro,Total - all NACE activities,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),126387.0,133591.0,143376.0,147062.0,156117.0,162923.0,180478.0,198215.0,212356.0,211631.0,230002.0,247519.0,254936.0,257538.0,254236.0,267865.0,280582.0,291864.0,304033.0,319156.0,332878.0,368502.0
