Time frequency,Unit of measure,Traffic and transport measurement,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Niederösterreich,213.0,191.0,190.0,210.0,209.0,216.0,221.0,230.0,221.0,155.0,176.0,176.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Kärnten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Steiermark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Oberösterreich,6.0,5.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,10.0,16.0,12.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Salzburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Tirol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Prov. Antwerpen,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Prov. Vlaams-Brabant,387.0,405.0,379.0,408.0,483.0,473.0,530.0,587.0,562.0,512.0,693.0,621.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Prov. West-Vlaanderen,53.0,48.0,44.0,25.0,17.0,22.0,23.0,27.0,25.0,45.0,63.0,53.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Prov. Hainaut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Prov. Liège,544.0,510.0,534.0,582.0,625.0,592.0,696.0,800.0,809.0,1026.0,1325.0,1052.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Severoiztochen,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Yugoiztochen,6.0,2.0,3.0,5.0,13.0,9.0,14.0,8.0,5.0,4.0,5.0,6.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Yugozapaden,16.0,16.0,17.0,18.0,19.0,21.0,21.0,22.0,24.0,22.0,21.0,20.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Région lémanique,38.0,36.0,36.0,40.0,38.0,42.0,44.0,51.0,46.0,29.0,32.0,37.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Espace Mittelland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Zürich,315.0,327.0,327.0,328.0,318.0,334.0,380.0,382.0,355.0,182.0,238.0,262.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Ostschweiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Ticino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Kýpros,29.0,28.0,28.0,28.0,28.0,28.0,31.0,32.0,32.0,24.0,25.0,25.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Praha,63.0,53.0,52.0,51.0,51.0,71.0,82.0,82.0,82.0,53.0,62.0,48.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Severozápad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Severovýchod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Jihovýchod,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,13.0,11.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Moravskoslezsko,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,8.0,14.0,17.0,14.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Stuttgart,30.0,32.0,30.0,31.0,29.0,31.0,36.0,36.0,32.0,27.0,49.0,34.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Karlsruhe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Tübingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Oberbayern,304.0,290.0,288.0,309.0,336.0,353.0,379.0,368.0,350.0,150.0,173.0,267.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Mittelfranken,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,3.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Schwaben,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Berlin,27.0,31.0,33.0,41.0,40.0,42.0,44.0,32.0,25.0,9.0,:,:
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Brandenburg,9.0,6.0,6.0,7.0,7.0,8.0,8.0,11.0,12.0,14.0,29.0,35.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Bremen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Hamburg,27.0,28.0,28.0,29.0,31.0,35.0,37.0,33.0,27.0,10.0,22.0,21.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Darmstadt,2215.0,2065.0,2095.0,2132.0,2076.0,2111.0,2193.0,2176.0,2089.0,1911.0,2271.0,1967.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Mecklenburg-Vorpommern,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Hannover,17.0,16.0,15.0,15.0,17.0,19.0,17.0,16.0,18.0,25.0,34.0,35.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Düsseldorf,81.0,87.0,91.0,97.0,90.0,94.0,102.0,75.0,66.0,21.0,23.0,23.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Köln,727.0,730.0,722.0,736.0,739.0,768.0,822.0,844.0,799.0,842.0,967.0,958.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Münster,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Detmold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Arnsberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Koblenz,222.0,176.0,133.0,127.0,73.0,62.0,112.0,150.0,142.0,203.0,234.0,194.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Rheinhessen-Pfalz,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Saarland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Dresden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Leipzig,744.0,846.0,877.0,904.0,983.0,1045.0,1130.0,1209.0,1227.0,1377.0,1587.0,1508.0
Annual,Thousand tonnes,Freight and mail loaded and unloaded,Schleswig-Holstein,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:
