Time frequency,Unit of measure,Vehicles,Geopolitical entity (reporting)\Time,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Number,Coaches and railcar trailers,Albania,:,:,:,158.0,158.0,158.0,131.0,78.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,44.0,44.0,34.0,34.0,26.0,26.0,26.0,0.0,18.0,18.0,18.0
Annual,Number,Coaches and railcar trailers,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2402.0,:,:,1656.0,1541.0,1484.0,1419 i,1289 i,1215 i,1198 i,968 i,893 i,1351 i,1396 i,:,:,:
Annual,Number,Coaches and railcar trailers,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,165.0,:,:,:,:,:,:,:,:,: m,: m,109 i,117 i,113 i,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Coaches and railcar trailers,Belgium,1826.0,1777.0,1764.0,1751.0,1726.0,1741.0,1812.0,1799.0,1681.0,1683.0,1668.0,1589.0,1461.0,1376.0,1322.0,1278.0,1280.0,1320.0,1378.0,1452.0,:,:,:,:,:,:,:,:,:,:,:,1551 i,:,1551.0
Annual,Number,Coaches and railcar trailers,Bulgaria,1932.0,2009.0,1905.0,1797.0,1736.0,1753.0,1740.0,1737.0,1709.0,1675.0,1672.0,1521.0,1338.0,1306.0,1319.0,:,:,:,1237.0,1136.0,101.0,101.0,101.0,946.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,Coaches and railcar trailers,Switzerland,3804.0,4124.0,4088.0,4047.0,3355.0,3345.0,3286.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Coaches and railcar trailers,Czechia,:,:,:,3424.0,3737.0,3753.0,3697.0,3585.0,3514.0,3338.0,2895.0,2860.0,2766.0,2715.0,2596.0,2479.0,2397.0,2215.0,2149.0,2103.0,2055.0,2087.0,2028.0,3171.0,3209.0,3058.0,2832.0,2864.0,2798.0,2475.0,1582.0,1616.0,1598.0,1187.0
Annual,Number,Coaches and railcar trailers,Germany,11390.0,18843.0,17474.0,15765.0,14597.0,14565.0,13820.0,15022.0,14287.0,14811.0,14071.0,12771.0,13009.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Coaches and railcar trailers,Denmark,734 i,728 i,703 i,631 i,618.0,553 i,493 i,304.0,300.0,300.0,288.0,254.0,318.0,318 i,235 i,218 i,218.0,198.0,202.0,172.0,112.0,172.0,112.0,67.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,169.0
Annual,Number,Coaches and railcar trailers,Estonia,:,:,315.0,313.0,313.0,257.0,247.0,140.0,132.0,61.0,61.0,128.0,43.0,91.0,48.0,48.0,90.0,38.0,101.0,106.0,106.0,106.0,104.0,78.0,77.0,77.0,77.0,76.0,76.0,76 i,42.0,42.0,42.0,42.0
Annual,Number,Coaches and railcar trailers,Greece,512.0,512.0,517.0,537.0,543.0,543.0,285.0,278.0,236.0,299.0,273.0,274.0,274.0,230.0,271.0,255.0,341.0,372.0,592.0,475.0,516.0,516.0,516.0,521.0,503.0,503.0,503.0,503.0,144.0,144.0,144.0,144.0,147.0,148.0
Annual,Number,Coaches and railcar trailers,Spain,1864.0,:,:,:,:,1854.0,1940.0,1572.0,1381.0,1345.0,1207.0,1146.0,1250.0,:,1265.0,1323.0,1310.0,1194.0,1257.0,1253.0,:,:,:,:,:,:,772.0,3563.0,3585.0,3570.0,3461.0,3474.0,3458.0,5212.0
Annual,Number,Coaches and railcar trailers,Finland,801.0,819.0,827.0,803.0,802.0,792.0,782.0,782.0,791.0,817.0,815.0,824.0,803.0,787.0,723.0,720.0,713 e,640.0,651.0,643.0,653.0,654.0,647.0,505.0,498.0,449.0,449.0,393.0,392.0,:,:,:,:,:
Annual,Number,Coaches and railcar trailers,France,9720.0,9496.0,9171.0,8708.0,8430.0,8323.0,8147.0,7880.0,7723.0,7493.0,7340.0,7204.0,7028.0,6738.0,6559.0,6409.0,6159.0,6159.0,6159.0,6159.0,6159.0,6159.0,6159.0,15823.0,16226.0,16909.0,17009.0,16686.0,17587.0,17873.0,18247.0,17347.0,17132.0,17380.0
Annual,Number,Coaches and railcar trailers,Georgia,:,:,:,:,:,:,:,1109.0,1101.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Coaches and railcar trailers,Croatia,:,808.0,801.0,744.0,618.0,618.0,574.0,574.0,526.0,521.0,521.0,498.0,477.0,440.0,415.0,381.0,373.0,372.0,395.0,369.0,355.0,355.0,364.0,364.0,356.0,356.0,349.0,325.0,316.0,271.0,316.0,326.0,340.0,391.0
Annual,Number,Coaches and railcar trailers,Hungary,4172.0,4136.0,3147.0,3223.0,3194.0,3059.0,3367.0,3586.0,:,2574.0,2556.0,2590.0,2478.0,2485.0,2452.0,2387.0,:,:,2745.0,2774.0,2685.0,2767.0,2753.0,2293.0,2254.0,2245.0,1946.0,1918.0,1817.0,1807.0,1758.0,1809.0,1693.0,1999.0
Annual,Number,Coaches and railcar trailers,Ireland,253.0,263.0,248.0,244.0,234.0,234.0,237.0,250.0,250.0,251.0,251.0,251.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Coaches and railcar trailers,Italy,:,:,:,:,:,10872.0,10479.0,10173.0,9989.0,9620.0,9632.0,:,8788.0,8319.0,8010.0,8279.0,7975.0,8038.0,7154.0,6837.0,6825.0,6632.0,6408.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Coaches and railcar trailers,Lithuania,:,:,363.0,339.0,355.0,348.0,283.0,264.0,258.0,258.0,258.0,232.0,214.0,200.0,196.0,188.0,179.0,144.0,143.0,138.0,138.0,109.0,108.0,30.0,28.0,27.0,21.0,21.0,17.0,13.0,13.0,13.0,92.0,1.0
Annual,Number,Coaches and railcar trailers,Luxembourg,76.0,76.0,76.0,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,101.0,151.0,151.0,169.0,164.0,164.0,164.0,164.0,174.0,174.0,197.0,189.0,189.0,193.0,193.0,192.0,192.0
Annual,Number,Coaches and railcar trailers,Latvia,:,:,618.0,600.0,575.0,499.0,382.0,310.0,300.0,266.0,265.0,217.0,218.0,209.0,176.0,161.0,157.0,157.0,157.0,:,:,:,:,:,:,136.0,135.0,133.0,133.0,:,:,:,:,:
