Time frequency,Severity (days lost),Statistical classification of economic activities in the European Community (NACE Rev. 1.1),Unit of measure,Geopolitical entity (reporting)\Time,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0
Annual,From 14 to 20 days,"Agriculture, hunting and forestry",Number,European Union - 15 countries (1995-2004) and Norway,34452.0,35010.0,32244.0,29211.0,27747.0,25355.0,21405.0,20468.0,21268.0,21394.0,16239.0,19304 p
Annual,From 14 to 20 days,"Agriculture; manufacturing; electricity, gas and water supply; construction; wholesale and retail trade; hotels and restaurants; transport; financial intermediation; real estate",Number,European Union - 15 countries (1995-2004) and Norway,338630.0,314167.0,323248.0,323814.0,343403.0,331664.0,320052.0,293771.0,307916.0,319422.0,321730.0,440043 p
Annual,From 14 to 20 days,Manufacturing,Number,European Union - 15 countries (1995-2004) and Norway,115797.0,108529.0,111631.0,106968.0,111970.0,108463.0,101202.0,91140.0,93468.0,92911.0,93730.0,127833 p
Annual,From 14 to 20 days,"Electricity, gas and water supply",Number,European Union - 15 countries (1995-2004) and Norway,2354.0,2252.0,2211.0,1872.0,2079.0,1838.0,1688.0,1637.0,1943.0,1919.0,1971.0,2369 p
Annual,From 14 to 20 days,Construction,Number,European Union - 15 countries (1995-2004) and Norway,65676.0,61880.0,64793.0,65550.0,70770.0,68653.0,67696.0,62125.0,67632.0,70712.0,71570.0,110338 p
Annual,From 14 to 20 days,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",Number,European Union - 15 countries (1995-2004) and Norway,47478.0,42072.0,43567.0,44060.0,47883.0,46668.0,47679.0,44336.0,46255.0,48833.0,51447.0,67127 p
Annual,From 14 to 20 days,Hotels and restaurants,Number,European Union - 15 countries (1995-2004) and Norway,16187.0,15155.0,16294.0,17390.0,18927.0,17447.0,17715.0,16852.0,18117.0,19300.0,19859.0,28719 p
Annual,From 14 to 20 days,"Transport, storage and communication",Number,European Union - 15 countries (1995-2004) and Norway,27559.0,25277.0,26332.0,28087.0,29633.0,29073.0,28907.0,27585.0,30145.0,34320.0,33980.0,42049 p
Annual,From 14 to 20 days,Financial intermediation; real estate,Number,European Union - 15 countries (1995-2004) and Norway,24611.0,23992.0,26176.0,30676.0,34395.0,34167.0,33760.0,29627.0,29089.0,30033.0,32934.0,42304 p
Annual,From 14 to 20 days,Total - all NACE activities,Number,European Union - 15 countries (1995-2004) and Norway,401726.0,360138.0,369894.0,372856.0,396625.0,387591.0,370639.0,342606.0,361474.0,384174.0,386931.0,532408 p
Annual,From 21 days to 1 month,"Agriculture, hunting and forestry",Number,European Union - 15 countries (1995-2004) and Norway,25925.0,25089.0,23301.0,22216.0,21230.0,20192.0,16421.0,27223.0,19848.0,19873.0,15393.0,10505 p
Annual,From 21 days to 1 month,"Agriculture; manufacturing; electricity, gas and water supply; construction; wholesale and retail trade; hotels and restaurants; transport; financial intermediation; real estate",Number,European Union - 15 countries (1995-2004) and Norway,251110.0,210825.0,215909.0,217241.0,230591.0,231823.0,228032.0,439152.0,300111.0,304779.0,264796.0,194416 p
Annual,From 21 days to 1 month,Manufacturing,Number,European Union - 15 countries (1995-2004) and Norway,82476.0,69281.0,71297.0,68488.0,71251.0,71823.0,68831.0,127532.0,92326.0,87841.0,74799.0,53876 p
Annual,From 21 days to 1 month,"Electricity, gas and water supply",Number,European Union - 15 countries (1995-2004) and Norway,1801.0,1369.0,1329.0,1222.0,1419.0,1300.0,1288.0,2764.0,1868.0,1749.0,1421.0,1028 p
Annual,From 21 days to 1 month,Construction,Number,European Union - 15 countries (1995-2004) and Norway,50992.0,42866.0,44354.0,44287.0,47955.0,49561.0,48144.0,112148.0,68824.0,75116.0,66984.0,44440 p
