Time frequency,Traffic and transport measurement,Unit of measure,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Passengers embarked and disembarked,Thousand passengers,Prov. Antwerpen,:,:,:,:,:,:,:,:,:,:,:,4.0
Annual,Passengers embarked and disembarked,Thousand passengers,Prov. West-Vlaanderen,495.0,465.0,386.0,372.0,351.0,330.0,316.0,327.0,307.0,40.0,3.0,:
Annual,Passengers embarked and disembarked,Thousand passengers,Severoiztochen,:,:,:,1.0,:,:,:,:,:,:,:,:
Annual,Passengers embarked and disembarked,Thousand passengers,Yugoiztochen,:,:,:,1.0,:,:,:,:,:,:,:,:
Annual,Passengers embarked and disembarked,Thousand passengers,Extra-Regio NUTS 2,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Passengers embarked and disembarked,Thousand passengers,Kýpros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Passengers embarked and disembarked,Thousand passengers,Bremen,:,:,67.0,60.0,:,37.0,72.0,49.0,:,:,:,1.0
Annual,Passengers embarked and disembarked,Thousand passengers,Hamburg,62.0,57.0,60.0,61.0,75.0,82.0,82.0,107.0,104.0,48.0,71.0,179.0
Annual,Passengers embarked and disembarked,Thousand passengers,Mecklenburg-Vorpommern,2564.0,2520.0,2591.0,2842.0,2940.0,2755.0,2744.0,2912.0,2788.0,1378.0,1693.0,2794.0
Annual,Passengers embarked and disembarked,Thousand passengers,Lüneburg,:,:,165.0,306.0,295.0,438.0,412.0,385.0,370.0,211.0,291.0,279.0
Annual,Passengers embarked and disembarked,Thousand passengers,Weser-Ems,6116.0,6962.0,7044.0,7366.0,6589.0,6092.0,5910.0,6108.0,5831.0,3705.0,4306.0,5102.0
Annual,Passengers embarked and disembarked,Thousand passengers,Schleswig-Holstein,11133.0,10965.0,10842.0,11020.0,11035.0,11303.0,11095.0,10439.0,11361.0,5375.0,6213.0,9925.0
Annual,Passengers embarked and disembarked,Thousand passengers,Extra-Regio NUTS 2,:,:,340.0,334.0,347.0,357.0,493.0,33.0,210.0,105.0,121.0,146.0
Annual,Passengers embarked and disembarked,Thousand passengers,Hovedstaden,10791.0,10330.0,10226.0,10134.0,10188.0,10132.0,9997.0,9897.0,10044.0,5671.0,6215.0,9086.0
Annual,Passengers embarked and disembarked,Thousand passengers,Sjælland,10605.0,10720.0,11016.0,11135.0,11517.0,11695.0,11836.0,11917.0,11972.0,6968.0,8175.0,10721.0
Annual,Passengers embarked and disembarked,Thousand passengers,Syddanmark,3740.0,3653.0,3627.0,3653.0,3394.0,3536.0,3689.0,3812.0,3801.0,3899.0,4143.0,4055.0
Annual,Passengers embarked and disembarked,Thousand passengers,Midtjylland,3720.0,3775.0,3988.0,3824.0,3744.0,3630.0,3896.0,4642.0,4861.0,3873.0,4411.0,4583.0
Annual,Passengers embarked and disembarked,Thousand passengers,Nordjylland,4958.0,4908.0,5053.0,5470.0,5499.0,5338.0,5357.0,5364.0,5409.0,2792.0,2561.0,4564.0
Annual,Passengers embarked and disembarked,Thousand passengers,Eesti,10108.0,10575.0,10944.0,11353.0,11594.0,11953.0,12314.0,12255.0,12332.0,6307.0,5679.0,9145.0
Annual,Passengers embarked and disembarked,Thousand passengers,Attiki,24676.0,22816.0,21869.0,18670.0,18387.0,17956.0,18992.0,19340.0,20133.0,12538.0,14914.0,19125.0
Annual,Passengers embarked and disembarked,Thousand passengers,Voreio Aigaio,1143.0,1001.0,919.0,798.0,1037.0,766.0,709.0,669.0,1260.0,708.0,908.0,1225.0
Annual,Passengers embarked and disembarked,Thousand passengers,Notio Aigaio,6884.0,6257.0,6574.0,7465.0,7292.0,7726.0,8760.0,9439.0,10591.0,4474.0,7214.0,9942.0
Annual,Passengers embarked and disembarked,Thousand passengers,Kriti,2691.0,2301.0,2160.0,2374.0,2048.0,2145.0,2307.0,2378.0,2781.0,1219.0,1661.0,2242.0
Annual,Passengers embarked and disembarked,Thousand passengers,"Anatoliki Makedonia, Thraki",1697.0,1617.0,1693.0,1826.0,1922.0,2057.0,2171.0,2187.0,2386.0,1087.0,1513.0,2266.0
Annual,Passengers embarked and disembarked,Thousand passengers,Kentriki Makedonia,226.0,211.0,215.0,225.0,238.0,260.0,459.0,474.0,438.0,235.0,237.0,364.0
Annual,Passengers embarked and disembarked,Thousand passengers,Ipeiros,2567.0,2262.0,2471.0,2544.0,2532.0,2452.0,2696.0,2835.0,2717.0,1235.0,1874.0,2581.0
Annual,Passengers embarked and disembarked,Thousand passengers,Thessalia,968.0,779.0,762.0,784.0,762.0,813.0,934.0,921.0,995.0,453.0,675.0,845.0
Annual,Passengers embarked and disembarked,Thousand passengers,Ionia Nisia,3586.0,3079.0,3341.0,3616.0,3418.0,3530.0,4088.0,4538.0,4760.0,2082.0,2857.0,4241.0
Annual,Passengers embarked and disembarked,Thousand passengers,Dytiki Elláda,4344.0,4082.0,4200.0,3742.0,3723.0,3388.0,3444.0,3546.0,3507.0,2088.0,2336.0,3134.0
Annual,Passengers embarked and disembarked,Thousand passengers,Sterea Elláda,2035.0,1707.0,1345.0,1453.0,1225.0,1375.0,1276.0,1309.0,1699.0,1036.0,1223.0,1586.0
Annual,Passengers embarked and disembarked,Thousand passengers,Peloponnisos,332.0,281.0,317.0,353.0,208.0,319.0,447.0,397.0,587.0,451.0,526.0,588.0
Annual,Passengers embarked and disembarked,Thousand passengers,Extra-Regio NUTS 2,:,:,:,:,:,:,198.0,208.0,305.0,87.0,82.0,210.0
Annual,Passengers embarked and disembarked,Thousand passengers,Galicia,:,0.0,0.0,:,:,:,:,:,:,:,:,:
Annual,Passengers embarked and disembarked,Thousand passengers,Principado de Asturias,50.0,52.0,52.0,53.0,0.0,0.0,0.0,0.0,0.0,:,:,:
Annual,Passengers embarked and disembarked,Thousand passengers,Cantabria,205.0,181.0,193.0,205.0,206.0,214.0,218.0,240.0,205.0,73.0,119.0,239.0
Annual,Passengers embarked and disembarked,Thousand passengers,País Vasco,75.0,77.0,86.0,81.0,95.0,104.0,103.0,114.0,105.0,46.0,61.0,105.0
Annual,Passengers embarked and disembarked,Thousand passengers,Cataluña,1001.0,865.0,872.0,977.0,964.0,1253.0,1419.0,1444.0,1486.0,659.0,977.0,1594.0
