Time frequency,Unit of measure,Energy balance,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Thousand tonnes of oil equivalent,Final consumption - industry sector - energy use,Algeria,3703.0,4489.0,4786.0,5404.0,5610.0,5866.0,5636.0,5467.0,5621.0,5763.0,6132.0,6365.0,6892.0,7242.0,7751.0,7715.0,8847.3,8981.0
Annual,Thousand tonnes of oil equivalent,Final consumption - industry sector - energy use,Egypt,17132.0,17264.0,18432.0,19166.0,19735.0,20778.0,21330.0,21278.0,20241.0,20523.0,18506.0,18390.0,:,22594.0,16620.0,18380.0,17566.0,:
Annual,Thousand tonnes of oil equivalent,Final consumption - industry sector - energy use,Israel,2889.7,:,:,:,3652.1,3526.3,3707.7,3723.4,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - industry sector - energy use,Jordan,1158.7,1182.0,1192.0,1095.0,1101.0,1092.0,1090.0,695.1,924.1,1078.0,991.4,1063.7,938.2,987.9,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - industry sector - energy use,Lebanon,520.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - industry sector - energy use,Morocco,2444.2,2506.3,2533.6,2800.5,2696.0,2864.7,3173.9,3286.1,3272.4,3006.5,3023.6,2885.3,3260.5,3254.1 de,3225.1 de,3014.2 de,3246.2,3003.6 d
Annual,Thousand tonnes of oil equivalent,Final consumption - industry sector - energy use,Palestine*,61.5,61.1,45.7,46.4,59.7,44.4,43.3,110.5,63.4,67.5,82.8,79.6,87.1,95.6,95.2,73.7,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - industry sector - energy use,Tunisia,:,:,:,:,:,2036.6,1866.7,2042.6,2088.3,2209.0,:,:,2162.6,2162.3,2100.7,1877.1,2071.5,2107.0
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - energy use,Algeria,:,:,:,:,:,:,:,:,:,:,2375.0,2478.0,2807.0,2994.0,3588.0,3423.0,2995.7,3375.3
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - energy use,Jordan,:,:,:,:,:,:,:,:,:,:,717.8,825.9,950.3,968.2,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - energy use,Morocco,1686.0,1751.6,1797.4,1853.9,1964.6,2013.7,2096.5,2178.0,2236.5,2287.3,2352.3,2430.4,2510.9,2525.8 de,2581.7 de,2431.0 de,2603.5 de,2569.0 de
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - energy use,Palestine*,47.1,49.9,75.5,62.0,98.5,91.9,93.0,152.3,141.9,137.5,154.7,165.3,157.2,166.1,207.7,166.6,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - energy use,Tunisia,:,:,:,:,:,:,:,:,:,:,:,:,1192.7,1216.0,1228.9,1136.1,1215.8,1269.9
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - households - energy use,Algeria,:,:,:,:,:,:,:,:,:,:,10921.0,11109.0,11747.0,13836.0,14317.0,13993.0,14161.1,15074.9
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - households - energy use,Jordan,:,:,:,:,:,:,:,:,:,:,1151.7,1342.5,1548.6,1763.2,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - households - energy use,Morocco,3374.8,3363.4,3395.4,3384.4,3270.0,3306.9,3400.9,3541.2,3591.5,3727.8,3805.4,3922.6,4009.1,4041.6 de,4166.3 de,4320.9 de,4351.8 de,4409.9 de
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - households - energy use,Palestine*,511.8,475.8,520.9,488.6,549.2,551.8,576.1,604.9,585.6,611.6,656.5,665.5,623.5,598.5,654.1,745.7,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - other sectors - households - energy use,Tunisia,:,:,:,:,:,:,:,:,:,:,:,:,2139.3,2171.4,2253.5,2235.5,2273.3,2334.3
Annual,Thousand tonnes of oil equivalent,Final consumption - transport sector - energy use,Algeria,8333.0,8749.0,9412.0,10469.0,10759.0,11107.0,12250.0,13272.0,13643.0,14327.0,15338.0,14863.0,14728.0,15056.0,14994.0,13241.0,14269.5,14834.8
Annual,Thousand tonnes of oil equivalent,Final consumption - transport sector - energy use,Egypt,7787.0,8668.0,9163.0,8529.0,9239.0,10936.0,11277.0,11576.0,11953.0,11699.0,12261.0,12713.0,:,12882.0,12959.0,11999.0,12721.0,:
Annual,Thousand tonnes of oil equivalent,Final consumption - transport sector - energy use,Israel,6323.0,:,:,:,6401.8,6071.0,5987.0,5202.8,5272.6 b,5320.6,5619.0,5846.8,6004.8,6030.3,6064.6,5443.9,5804.9,6246.8
Annual,Thousand tonnes of oil equivalent,Final consumption - transport sector - energy use,Jordan,2411.0,1822.0,1912.1,1967.3,1952.3,1991.0,2011.4,2520.8,2734.0,2558.3,2810.5,3184.5,3431.3,3564.3,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - transport sector - energy use,Lebanon,1529.0,1495.0,1271.0,1344.0,1356.0,1817.0,1851.0,1956.0,1980.0,2501.0,2344.0,4045.0 b,4225.0,4179.0,4111.0,3858.0,4406.7,4123.1
Annual,Thousand tonnes of oil equivalent,Final consumption - transport sector - energy use,Morocco,3739.8,3892.8,4176.7,4527.2,4763.7,5062.1,5325.2,5333.3,5560.2,5683.4,6038.4,6250.5,6502.5,6714.4 de,6881.9 de,5489.2 de,6484.7,6407.4 d
Annual,Thousand tonnes of oil equivalent,Final consumption - transport sector - energy use,Palestine*,231.0,214.6,215.4,214.7,274.2,369.4,306.3,330.2,455.1,776.4 b,692.3,764.0,756.4,714.1,728.4,741.0,:,:
Annual,Thousand tonnes of oil equivalent,Final consumption - transport sector - energy use,Tunisia,:,:,:,:,:,2344.7,2179.1,2162.5,2036.7,2109.0,:,:,2559.7,2560.9,2438.3,2368.9,2690.7,2755.4
