Time frequency,Business trend indicator,Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Décembre 2023,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Greece,100.4 p,94.0 p,94.5 p,100.3 p,94.4 p,110.1 p,103.5 p,99.0 p,96.5 p,98.0 p,95.7 p,: @C
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Spain,105.2 p,104.7 p,105.4 p,105.1 p,106.0 p,105.4 p,105.9 p,106.5 p,107.0 p,108.1 p,108.0 p,107.4 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",European Union - 27 countries (from 2020),99.5,99.8,100.0,100.3,100.3,100.5,99.9,100.4,101.3,101.7,101.6,101.8
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Finland,91.7,92.1,92.2,92.8,91.3,93.1,91.5,91.4,92.3,90.5,90.6,90.4
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",France,101.5 p,102.3 p,102.8 p,102.3 p,102.5 p,102.4 p,101.8 p,101.9 p,105.1 p,104.1 p,103.6 p,103.9 e
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Croatia,109.2,109.7,110.6,111.0,111.7,112.1,110.8,112.4,111.6,113.9,114.6,115.5
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Hungary,98.8,98.7 p,98.3 p,100.3 p,99.4 p,99.5 p,99.3 p,99.4 p,100.2 p,98.9 p,100.1 p,100.7 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Ireland,109.3,108.0 p,108.4 p,108.0 p,108.9 p,108.9 p,108.1 p,108.8 p,108.3 p,109.2 p,108.7 p,109.9 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Italy,97.4,97.5,97.7,97.8,97.7,97.8,97.6,97.9,98.0,98.4,98.1,97.6
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Lithuania,99.9,100.7,101.5,103.1,101.8,103.9,101.8,103.2,103.2,103.8,106.0,106.6 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Luxembourg,112.5,113.5,116.8,118.5,119.4,122.0,123.6,124.2,124.0,122.1,124.8,126.0
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Latvia,103.3,102.2,103.3,103.3,100.7,102.2,101.2,102.4,102.5,102.4,103.0,104.1
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Montenegro,125.7,126.5,128.3,127.0,131.3,128.9,129.5,132.8,132.1,132.4,136.4,136.4
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",North Macedonia,96.1 p,103.7 p,103.6 p,99.9 p,104.4 p,101.1 p,100.7 p,103.1 p,101.8 p,101.3 p,99.6 p,102.5 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Malta,112.5 p,112.6 p,113.5 p,112.8 p,115.5 p,115.3 p,114.7 p,115.4 p,115.7 p,115.7 p,116.2 p,116.8 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Netherlands,99.9,101.1 p,101.8 p,101.3 p,100.2 p,100.9 p,99.3 p,99.9 p,100.9 p,100.8 p,100.6 p,100.5 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Norway,92.1,92.1,92.2,92.6,92.4,96.0,91.2,92.1,92.2,92.0,92.3,92.6
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Poland,106.4,108.3,109.1,108.0,106.8,106.1,105.6,108.1,108.0,106.0,108.3 p,108.1 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Portugal,106.9,106.7,107.1,107.0,109.2,109.6,110.4,110.1,111.2,110.8,112.1,112.7
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Romania,108.4,113.4,113.1,114.2,114.9,114.6,116.1,114.3,116.1,117.4,118.4,118.9 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Serbia,107.6,107.2,108.6,109.9,110.4,107.9,109.0,109.1,108.8,109.4,108.5 p,108.5 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Sweden,92.4,92.6,95.3,93.0,93.2,93.8,92.9,93.6,94.0,94.0,93.9 p,94.4 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Slovenia,99.4,97.8,97.5,99.2 p,99.7 p,98.9 p,97.8 p,99.7 p,99.1 p,97.6 p,98.7 p,99.1 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Slovakia,101.9,100.6,101.6,101.1,103.4,102.5,101.4,103.4,102.4,103.6,104.3 p,104.7 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles","Index, 2021=100 (SCA)",Türkiye,147.3,150.8,156.0,155.5,152.7,152.6,155.6,157.3,161.1,165.2,166.0,169.1
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Albania,10.6,2.2,6.8,5.8,1.1,7.1,9.3,6.3,6.8,5.3,:,:
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Austria,-3.8 p,-2.4 p,-1.0 p,-1.8 p,1.8 p,1.0 p,-4.0 p,-0.3 p,0.7 p,2.2 p,2.6 p,3.1 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Bosnia and Herzegovina,14.1,:,:,:,:,:,:,:,:,:,:,:
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Belgium,-2.8 p,-3.2 p,-5.9 p,-4.3 p,-5.1 p,-4.6 p,-6.3 p,-4.0 p,-1.7 p,-0.7 p,-2.5 p,-5.4 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Bulgaria,0.8,-0.1,3.1,0.4,9.9,1.6,4.4,6.8,4.9,4.8,5.1,6.8 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Switzerland,0.1 p,0.2 p,-0.2 p,-0.1 p,2.2 p,0.0 p,-3.0 p,2.6 p,2.7 p,1.4 p,1.5 p,0.9 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Cyprus,3.9,5.9,1.1,5.0,1.8,3.3,4.0,2.0,5.8,5.9,3.4,6.2
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Czechia,1.3,3.3,2.5,5.9,5.7,3.0,3.7,5.0,5.0,4.7,5.2,4.3
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Germany,-0.8 p,-1.1 p,-1.7 p,1.4 p,0.8 p,-1.3 p,-1.8 p,-0.1 p,2.2 p,4.6 p,2.4 p,3.0 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Denmark,3.5,0.2,2.1,3.3,-0.5,-0.3,1.3,3.4,-1.6,2.6,0.1,1.7
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Euro area - 19 countries  (2015-2022),-0.5,-0.9,-0.3,0.6,0.7,0.5 i,-0.4 i,-0.2 i,0.7 i,:,:,:
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Euro area – 20 countries (from 2023),-0.5,-0.7,-0.1,0.7,0.9,0.5,-0.8,0.2,2.5,3.1,2.1,1.2
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Estonia,-4.3,-6.7,-3.5,-2.3,-4.9,-4.0,-4.1,-3.1,-2.7,-4.4,-1.6,-0.2
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Greece,0.8,-9.3,-9.5,5.3,-6.4,10.5,5.9,-2.5,-5.1,-0.6,-1.5 p,: @C
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Spain,2.7 p,0.3 p,1.8 p,0.6 p,0.6 p,0.1 p,0.4 p,1.2 p,2.4 p,4.4 p,3.8 p,1.0 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),European Union - 27 countries (from 2020),-0.5,-0.6,0.3,1.4,0.6,0.5,-0.4,0.8,2.6,2.9,2.2,1.5
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Finland,-1.7,-2.3,-2.0,0.7,-3.7,0.5,-1.4,-1.4,0.6,-2.3,-2.2,-2.7
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),France,-0.4 p,0.6 p,1.6 p,0.6 p,2.9 p,1.7 p,0.1 p,-0.6 p,5.2 p,3.3 p,2.5 p,1.5 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Croatia,8.4,7.9,9.1,8.9,8.6,8.4,5.6,7.9,5.7,7.1,6.7,6.7
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Hungary,0.3,0.7 p,1.7 p,4.0 p,3.2 p,3.7 p,2.5 p,2.5 p,4.0 p,1.8 p,3.6 p,4.0 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Ireland,1.5 p,-0.7 p,-0.7 p,0.2 p,1.4 p,-0.3 p,-1.4 p,1.0 p,-1.4 p,1.3 p,1.4 p,1.7 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Italy,-2.3,-2.6,-0.6,-1.4,-1.0,-0.9,-1.0,-0.2,0.1,2.5,0.9,-1.0
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Lithuania,3.3,-0.7,2.6,6.2,2.4,5.7,2.6,5.6,4.2,4.7,6.7,7.2 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Luxembourg,7.4,10.1,16.5,17.7,18.6,20.1,17.1,20.8,21.8,15.9,16.3,15.3
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Latvia,2.4,-1.2,-0.3,2.4,0.2,1.0,-1.3,0.2,0.6,0.2,0.0,2.7
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Montenegro,6.2,10.3,10.4,1.6,12.0,3.3,2.1,8.2,6.6,6.1,15.5,13.6
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),North Macedonia,-4.6 p,-2.9 p,4.8 p,-0.4 p,3.9 p,0.9 p,-0.9 p,7.5 p,5.7 p,2.9 p,2.1 p,-0.4 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Malta,-0.8 p,0.2 p,2.7 p,-0.8 p,8.5 p,5.9 p,2.9 p,3.2 p,3.1 p,2.6 p,2.7 p,3.3 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Netherlands,0.6,0.9 p,2.5 p,3.2 p,1.9 p,2.4 p,-1.9 p,1.9 p,2.4 p,1.5 p,1.0 p,0.5 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Norway,-0.1,-1.1,-0.3,0.8,0.9,3.3,-2.8,-0.7,-0.1,-0.5,-0.3,0.3
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Poland,-2.7,-1.6,2.2,8.2,-7.8,-2.1,-2.4,2.0,1.1,-3.0,0.8 p,0.7 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Portugal,0.7,0.2,1.2,0.9,1.9,2.9,3.2,2.4,5.5,3.8,5.3,5.8
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Romania,1.5,7.5,7.4,5.7,9.9,6.1,10.3,6.5,8.7,10.4,10.2,8.6 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Serbia,4.7,3.8,6.7,9.0,10.0,6.6,8.2,5.6,5.0,4.7,2.6 p,1.3 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Sweden,: @C,-3.1,2.2,0.0,-0.3,0.9,-0.8,0.1,0.8,2.0,0.3 p,2.1 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Slovenia,-2.9,-2.0,-4.4,-1.7 p,1.2 p,-0.7 p,-0.3 p,3.0 p,1.6 p,-1.3 p,-0.5 p,-0.1 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Slovakia,-3.2,1.6,4.1,1.4,8.5,5.3,1.7,5.2,1.1,3.9,4.6 p,4.9 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-12 (CA),Türkiye,14.2,13.8,25.7,19.8,10.4,6.5,9.1,6.0,14.0,16.6,15.5,16.4
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Albania,3.3,-2.5,1.7,0.2,-0.4,2.0,1.2,0.4,1.0,-1.9,:,:
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Austria,-0.9 p,0.7 p,0.5 p,-0.7 p,2.1 p,-0.6 p,-2.8 p,3.2 p,0.0 p,0.8 p,0.0 p,0.7 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Bosnia and Herzegovina,-1.1,:,:,:,:,:,:,:,:,:,:,:
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Belgium,-1.9 p,-0.5 p,-1.5 p,0.1 p,-0.1 p,0.1 p,-1.0 p,1.1 p,0.2 p,2.1 p,-1.7 p,-2.4 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Bulgaria,-0.9,0.4,1.6,-1.3,1.9,-0.7,1.5,0.8,-0.8,0.6,1.3,1.3 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Switzerland,-0.3 p,0.7 p,0.1 p,-0.2 p,0.2 p,-0.1 p,-0.9 p,2.0 p,0.2 p,-0.9 p,0.1 p,-0.1 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Cyprus,0.4,1.5,-1.5,2.0,-0.9,1.2,0.4,-0.7,1.8,0.3,-1.1,2.3
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Czechia,0.2,1.4,-0.3,1.3,0.1,-0.4,0.4,0.8,0.1,-0.1,0.4,-0.1
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Germany,-0.2 p,0.1 p,-0.6 p,1.9 p,-0.2 p,-0.3 p,-0.5 p,0.6 p,0.9 p,1.7 p,-0.3 p,-0.1 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Denmark,0.8,-1.8,1.7,-0.2,-1.1,1.0,0.9,-0.2,-1.6,2.3,-1.2,1.1
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Euro area - 19 countries  (2015-2022),-0.4,-0.1,-0.1,0.6,0.0,0.1 i,-0.4 i,0.0 i,0.3 i,:,:,:
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Euro area – 20 countries (from 2023),-0.5,0.1,0.1,0.5,0.0,0.2,-0.6,0.4,1.1,0.5,-0.3,0.1
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Estonia,0.3,-2.3,1.1,0.5,-1.1,-0.6,-0.7,0.6,0.7,-0.7,1.4,0.4
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Greece,2.2 p,-6.4 p,0.5 p,6.1 p,-5.9 p,16.6 p,-6.0 p,-4.3 p,-2.5 p,1.6 p,-2.3 p,: @C
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Spain,-1.0 p,-0.5 p,0.7 p,-0.3 p,0.9 p,-0.6 p,0.5 p,0.6 p,0.5 p,1.0 p,-0.1 p,-0.6 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),European Union - 27 countries (from 2020),-0.4,0.3,0.2,0.3,0.0,0.2,-0.6,0.5,0.9,0.4,-0.1,0.2
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Finland,-1.1,0.4,0.1,0.7,-1.6,2.0,-1.7,-0.1,1.0,-2.0,0.1,-0.2
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),France,-0.8 p,0.8 p,0.5 p,-0.5 p,0.2 p,-0.1 p,-0.6 p,0.1 p,3.1 p,-1.0 p,-0.5 p,0.3 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Croatia,0.7,0.5,0.8,0.4,0.6,0.4,-1.2,1.4,-0.7,2.1,0.6,0.8
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Hungary,2.4,-0.1 p,-0.4 p,2.0 p,-0.9 p,0.1 p,-0.2 p,0.1 p,0.8 p,-1.3 p,1.2 p,0.6 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Ireland,0.5,-1.2 p,0.4 p,-0.4 p,0.8 p,0.0 p,-0.7 p,0.6 p,-0.5 p,0.8 p,-0.5 p,1.1 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Italy,-0.7,0.1,0.2,0.1,-0.1,0.1,-0.2,0.3,0.1,0.4,-0.3,-0.5
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Lithuania,0.1,0.8,0.8,1.6,-1.3,2.1,-2.0,1.4,0.0,0.6,2.1,0.6 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Luxembourg,3.4,0.9,2.9,1.5,0.8,2.2,1.3,0.5,-0.2,-1.5,2.2,1.0
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Latvia,1.5,-1.1,1.1,0.0,-2.5,1.5,-1.0,1.2,0.1,-0.1,0.6,1.1
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Montenegro,2.0,0.6,1.4,-1.0,3.4,-1.8,0.5,2.5,-0.5,0.2,3.0,0.0
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),North Macedonia,-6.8 p,7.9 p,-0.1 p,-3.6 p,4.5 p,-3.2 p,-0.4 p,2.4 p,-1.3 p,-0.5 p,-1.7 p,2.9 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Malta,-0.9 p,0.1 p,0.8 p,-0.6 p,2.4 p,-0.2 p,-0.5 p,0.6 p,0.3 p,0.0 p,0.4 p,0.5 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Netherlands,-0.5,1.2 p,0.7 p,-0.5 p,-1.1 p,0.7 p,-1.6 p,0.6 p,1.0 p,-0.1 p,-0.2 p,-0.1 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Norway,-0.6,0.0,0.1,0.4,-0.2,3.9,-5.0,1.0,0.1,-0.2,0.3,0.3
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Poland,-0.8,1.8,0.7,-1.0,-1.1,-0.7,-0.5,2.4,-0.1,-1.9,2.2 p,-0.2 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Portugal,0.3,-0.2,0.4,-0.1,2.1,0.4,0.7,-0.3,1.0,-0.4,1.2,0.5
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Romania,-0.4,4.6,-0.3,1.0,0.6,-0.3,1.3,-1.6,1.6,1.1,0.9,0.4 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Serbia,0.4,-0.4,1.3,1.2,0.5,-2.3,1.0,0.1,-0.3,0.6,-0.8 p,0.0 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Sweden,-0.2,0.2,2.9,-2.4,0.2,0.6,-1.0,0.8,0.4,0.0,-0.1 p,0.5 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Slovenia,0.2,-1.6,-0.3,1.7 p,0.5 p,-0.8 p,-1.1 p,1.9 p,-0.6 p,-1.5 p,1.1 p,0.4 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Slovakia,2.1,-1.3,1.0,-0.5,2.3,-0.9,-1.1,2.0,-1.0,1.2,0.7 p,0.4 p
Monthly,Volume of sales,"Retail trade, except of motor vehicles and motorcycles",Percentage change m/m-1 (SCA),Türkiye,1.4,2.4,3.4,-0.3,-1.8,-0.1,2.0,1.1,2.4,2.5,0.5,1.9
