Time frequency,Unit of measure,Accident,Geopolitical entity (reporting)\Time,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
Annual,Number,Accidents in which dangerous goods are not released,Bulgaria,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Annual,Number,Accidents in which dangerous goods are not released,Switzerland,:,:,:,:,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Accidents in which dangerous goods are not released,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,:
Annual,Number,Accidents in which dangerous goods are not released,Germany,12.0,5.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Denmark,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,:
Annual,Number,Accidents in which dangerous goods are not released,Estonia,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,European Union - 27 countries (2007-2013),:,:,14.0,37.0,14.0,13.0,16.0,14.0,29.0,26.0,22.0,24.0,:
Annual,Number,Accidents in which dangerous goods are not released,European Union - 27 countries (from 2020),:,:,14.0,29.0,14.0,13.0,15.0,12.0,29.0,23.0,22.0,24.0,:
Annual,Number,Accidents in which dangerous goods are not released,European Union - 28 countries (2013-2020),:,:,14.0,37.0,14.0,13.0,16.0,14.0,29.0,26.0,22.0,24.0,:
Annual,Number,Accidents in which dangerous goods are not released,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,:
Annual,Number,Accidents in which dangerous goods are not released,France,1.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Croatia,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Hungary,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Lithuania,5.0,7.0,8.0,2.0,0.0,0.0,3.0,2.0,11.0,10.0,3.0,3.0,3.0
Annual,Number,Accidents in which dangerous goods are not released,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Latvia,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Montenegro,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,North Macedonia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Accidents in which dangerous goods are not released,Netherlands,2.0,5.0,3.0,4.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,:
Annual,Number,Accidents in which dangerous goods are not released,Poland,1.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,3.0,4.0,1.0,3.0,:
Annual,Number,Accidents in which dangerous goods are not released,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Romania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Sweden,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,Türkiye,:,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are not released,United Kingdom,0.0,7.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Austria,19.0,20.0,15.0,8.0,28.0,24.0,9.0,24.0,24.0,16.0,3.0,5.0,:
Annual,Number,Accidents in which dangerous goods are released,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Bulgaria,:,:,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Annual,Number,Accidents in which dangerous goods are released,Switzerland,:,:,:,:,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Accidents in which dangerous goods are released,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Germany,2.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,:
Annual,Number,Accidents in which dangerous goods are released,Denmark,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,:
Annual,Number,Accidents in which dangerous goods are released,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Spain,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,European Union - 27 countries (2007-2013),:,:,23.0,11.0,40.0,31.0,21.0,32.0,32.0,22.0,8.0,7.0,:
Annual,Number,Accidents in which dangerous goods are released,European Union - 27 countries (from 2020),:,:,20.0,11.0,40.0,30.0,21.0,32.0,32.0,22.0,8.0,7.0,:
Annual,Number,Accidents in which dangerous goods are released,European Union - 28 countries (2013-2020),:,:,23.0,11.0,40.0,31.0,21.0,32.0,32.0,22.0,8.0,7.0,:
Annual,Number,Accidents in which dangerous goods are released,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,France,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Croatia,:,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Hungary,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Italy,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Lithuania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Annual,Number,Accidents in which dangerous goods are released,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Latvia,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Montenegro,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,North Macedonia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Accidents in which dangerous goods are released,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Norway,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Poland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Romania,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Sweden,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,Türkiye,:,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,:
Annual,Number,Accidents in which dangerous goods are released,United Kingdom,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,:
