Time frequency,Unit of measure,Consolidated/Non consolidated,Sector,Financial position,National accounts indicator (ESA 2010),Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,10340.0 e,11256.0,9097.2,10515.5,22889.2,24921.3,16359.2,10254.4,14803.0,9810.9,17042.8,13843.2,20606.2,15746.0,3572.7,753.4,9143.6,3287.0,2771.9,2628.2,7428.8,11795.5,12471.7,17674.3,20161.5,17887.7,29478.0,24246.7,902.5
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,7347.7,13119.2,17112.8,20258.0,23420.8,22357.2,7107.8,13093.8,32102.9,29001.9,16137.7,17005.3,58560.5,58966.8,8418.5,3606.1,83027.8,54908.3,33569.6,-9158.2,45857.6,102273.5,3775.4,-5907.5,25974.2,-4010.7,32816.5,16159.7,5349.6
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,0.0,732.0,479.0,1062.5,1153.7,2354.2,2074.3,3048.3,4312.8,7625.6,9504.1,15740.5,27786.2,25083.0,1300.1,-268.5,2846.3,2134.0,2112.1,1955.1,-3361.1,2810.6,4624.2,4342.9,6768.3,4660.4,6829.2,8495.0,11520.0
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,5661.2,1684.9,2329.2,1475.6,2452.8,3905.4,104.8,-1377.0,224.8,2032.3,6035.7,2671.2,6606.5,8177.9,2003.9,3963.5,3426.7,-900.2,-1991.8,-95.8,685.9,2386.8,2880.1,2564.3,24.0,-316.0,2280.7,-1256.0,694.5
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,145785.0 n,193797.0 n,240965.0 n,-51167.0 n,33498.0 n,-11267.0 n,-75542.0 n,133665.0 n,-70353.0 n,202163.0 n,138457.0 n,323283.0 n,431347.0 n,450576.0 n,59516.0 n,138009.0 n,100216.0 n,128258.0 n,182392.0,99255.0,-16860.0,296932.0,307999.0,368571.0,78877.0,36397.0,399723.0,392451.0,113937.0
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Germany,28385.0,134152.0,108919.0,150993.0,197370.0,208106.0,96645.0,25419.0,12242.0,-86576.0,9519.0,57621.0,42814.0,40930.0,-22454.0,39577.0,56758.0,41576.0,76159.0,4064.0,94797.0,149156.0,137852.0,208071.0,224152.0,233259.0,251212.0,249462.0,26274.0
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Denmark,-1508.0,86537.0,113497.0,70536.0,169560.0,183260.0,210270.0,67133.0,134653.0,246820.0,388909.0,396537.0,275959.0,314905.0,53641.0,-8379.0,111647.0,55813.0,-14382.0,99570.0,104346.0,93672.0,17997.0,84890.0,187044.0,147634.0,214813.0,368899.0,152607.0
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Euro area – 20 countries (from 2023),:,328129.5 e,339573.8 e,471199.9 e,704810.5 d,808695.5 e,607230.4 d,443624.1 p,494888.4 p,485434.1,814107.2,1037632.2,1155347.1,817339.3,125846.2,267952.6,388215.9,105871.3,64741.9,34458.7,227104.6,398101.0,443556.0,461680.7,508283.7,758848.6,712506.0,700238.8,1134.2 p
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Estonia,241.7,511.3,887.9,462.6,100.6,444.6,996.0,1143.9,1263.7,1692.1,2609.6,4532.6,4406.4,1843.2,-770.6,-477.5,-135.1,1375.8,870.9,1260.1,470.7,1383.3,993.1,1192.0,966.5,801.5,2101.4,2971.5,1521.5
Annual,Million units of national currency,Consolidated,Non-financial corporations; households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Greece,1412.5,5423.0,3837.8,8311.4,8197.5,14557.1,16701.0,13179.4,18493.4,20834.3,28669.4,35917.4,37301.8,37822.8,5324.0,5380.4,-13319.8,-8974.1,-7405.7,-5511.4,-5484.4,-3781.4,-2109.6,-1456.7,-1622.5,9055.6,1475.0,3578.0,3983.7
