Time frequency,Indicator used in Euro_Med,Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0
Annual,Legal minimum hourly wage (national currency),Algeria,:,:,:,:,:,:,:,12000.0,12000.0,12000.0,:
Annual,Legal minimum hourly wage (national currency),Lebanon,:,:,:,:,:,:,:,:,:,500000.0,:
Annual,"Nominal wage index, ( A+B ) (index)",Egypt,100.0,81.2,117.7,102.5,311.4,152.8,157.2,161.4,197.3,210.5,350.2
Annual,"Nominal wage index, ( A+B ) (index)",Israel,:,:,:,:,:,4801.0,4927.0,4992.0,5269.0,5442.0,5654.0
Annual,"Nominal wage index, ( C ) (index)",Egypt,100.0,83.9,65.6,84.7,126.1,112.2,127.0,140.9,163.8,217.3,148.8
Annual,"Nominal wage index, ( C ) (index)",Israel,:,:,:,:,:,15614.0,17498.0,19303.0,20590.0,22881.1,23262.0
Annual,"Nominal wage index, ( D+E ) (index)",Egypt,100.0,87.3,94.1,98.8,104.8,119.9,140.4,149.8,170.2,186.7,230.5
Annual,"Nominal wage index, ( D+E ) (index)",Israel,:,:,:,:,:,10209.0,10697.0,10959.0,11275.0,11411.2,11935.0
Annual,"Nominal wage index, ( F ) (index)",Egypt,100.0,81.5,85.4,94.3,110.2,122.7,126.7,148.1,179.8,226.1,227.7
Annual,"Nominal wage index, ( F ) (index)",Israel,:,:,:,:,:,6287.0,6473.0,6659.0,7137.0,7234.2,7482.0
Annual,"Nominal wage index, ( G ) (index)",Egypt,100.0,103.5,110.1,115.1,125.5,135.0,155.5,156.5,171.3,164.9,218.9
Annual,"Nominal wage index, ( G ) (index)",Israel,:,:,:,:,:,6470.0,6617.0,6794.0,7023.0,7079.2,7286.0
Annual,"Nominal wage index, ( I ) (ondex)",Egypt,100.0,137.9,142.5,153.0,155.8,179.0,207.6,218.4,418.4,341.5,475.7
Annual,"Nominal wage index, ( I ) (ondex)",Israel,:,:,:,:,:,8676.0,8891.0,8931.0,8416.0,9539.4,9409.0
Annual,"Nominal wage index, ( H+J+K ) (index)",Egypt,100.0,111.7,120.1,128.4,138.4,148.5,138.2,177.3,315.5,386.1,486.6
Annual,"Nominal wage index, ( H+J+K ) (index)",Israel,:,:,:,:,:,7334.0,7743.0,7936.0,9166.0,8308.0,8681.0
Annual,"Nominal wage index, ( L+M+N+O ) (index)",Egypt,100.0,89.0,93.9,100.9,118.0,100.9,110.5,119.6,179.4,206.2,204.7
Annual,"Nominal wage index, ( L+M+N+O ) (index)",Israel,:,:,:,:,:,6510.0,6625.0,6757.0,7014.0,7145.6,7400.0
Annual,"Proportion of employees earning less than 50% of the median salary, male (%)",Egypt,:,:,:,:,:,:,:,:,:,16.6,18.4
Annual,"Proportion of employees earning less than 50% of the median salary, male (%)",Lebanon,:,:,:,:,:,:,:,9.0,:,:,:
Annual,"Proportion of employees earning less than 50% of the median salary, female (%)",Egypt,:,:,:,:,:,:,:,:,:,32.8,32.4
Annual,"Proportion of employees earning less than 50% of the median salary, female (%)",Lebanon,:,:,:,:,:,:,:,9.2,:,:,:
Annual,"Proportion of employees earning less than 50% of the median salary, total (%)",Egypt,:,:,:,:,:,:,:,:,:,19.3,20.6
Annual,"Proportion of employees earning less than 50% of the median salary, total (%)",Lebanon,:,:,:,:,:,:,:,9.0,:,:,:
