Time frequency,Unit of measure,Rail network Segment (2015),Train category\Time,2015.0
Annual,Number,Imatra - Parikkala,Passenger trains,2024.0
Annual,Number,Parikkala - Säkäniemi,Goods trains,1441.0
Annual,Number,Parikkala - Säkäniemi,Passenger trains,2040.0
Annual,Number,Säkäniemi - Niirala,Goods trains,519.0
Annual,Number,Säkäniemi - Niirala,Passenger trains,0.0
Annual,Number,Säkäniemi - Joensuu,Goods trains,2002.0
Annual,Number,Säkäniemi - Joensuu,Passenger trains,2023.0
Annual,Number,Kouvola - Mikkeli,Goods trains,1684.0
Annual,Number,Kouvola - Mikkeli,Passenger trains,2577.0
Annual,Number,Mikkeli - Pieksämäki,Goods trains,1551.0
Annual,Number,Mikkeli - Pieksämäki,Passenger trains,2578.0
Annual,Number,Pieksämäki - Kuopio,Goods trains,1690.0
Annual,Number,Pieksämäki - Kuopio,Passenger trains,3557.0
Annual,Number,Kuopio - Siilinjärvi,Goods trains,1276.0
Annual,Number,Kuopio - Siilinjärvi,Passenger trains,1933.0
Annual,Number,Siilinjärvi - Iisalmi,Goods trains,1357.0
Annual,Number,Siilinjärvi - Iisalmi,Passenger trains,1940.0
Annual,Number,Iisalmi - Kontiomäki,Goods trains,833.0
Annual,Number,Iisalmi - Kontiomäki,Passenger trains,2523.0
Annual,Number,Juurikorpi - Kouvola,Goods trains,4908.0
Annual,Number,Juurikorpi - Kouvola,Passenger trains,2080.0
Annual,Number,Kotka - Juurikorpi,Goods trains,4001.0
Annual,Number,Kotka - Juurikorpi,Passenger trains,2080.0
Annual,Number,Juurikorpi - Hamina,Goods trains,1025.0
Annual,Number,Juurikorpi - Hamina,Passenger trains,0.0
Annual,Number,Luumäki - Vainikkala,Goods trains,2288.0
Annual,Number,Luumäki - Vainikkala,Passenger trains,1805.0
Annual,Number,Viinijärvi - Joensuu,Goods trains,588.0
Annual,Number,Viinijärvi - Joensuu,Passenger trains,1410.0
Annual,Number,Siilinjärvi - Viinijärvi,Goods trains,431.0
Annual,Number,Siilinjärvi - Viinijärvi,Passenger trains,0.0
Annual,Number,Kontiomäki - Vartius,Goods trains,872.0
Annual,Number,Kontiomäki - Vartius,Passenger trains,0.0
Annual,Number,Iisalmi - Haapajärvi,Goods trains,1889.0
Annual,Number,Iisalmi - Haapajärvi,Passenger trains,659.0
Annual,Number,Haapajärvi - Ylivieska,Goods trains,1650.0
Annual,Number,Haapajärvi - Ylivieska,Passenger trains,658.0
Annual,Number,Tampere - Orivesi,Goods trains,3232.0
Annual,Number,Tampere - Orivesi,Passenger trains,4733.0
Annual,Number,Orivesi - Jämsänkoski,Goods trains,3167.0
Annual,Number,Orivesi - Jämsänkoski,Passenger trains,3704.0
Annual,Number,Jämsänkoski - Jyväskylä,Goods trains,1206.0
Annual,Number,Jämsänkoski - Jyväskylä,Passenger trains,3694.0
Annual,Number,Jyväskylä - Pieksämäki,Goods trains,1539.0
Annual,Number,Jyväskylä - Pieksämäki,Passenger trains,2568.0
Annual,Number,Kerava - Sköldvik,Goods trains,883.0
Annual,Number,Kerava - Sköldvik,Passenger trains,0.0
Annual,Number,Kontiomäki - Oulu,Goods trains,1721.0
Annual,Number,Kontiomäki - Oulu,Passenger trains,1471.0
Annual,Number,Imatrankoski - Imatra,Goods trains,1086.0
Annual,Number,Imatrankoski - Imatra,Passenger trains,0.0
Annual,Number,Kerava - Lahti,Goods trains,639.0
Annual,Number,Kerava - Lahti,Passenger trains,13935.0
Annual,Number,Kerava - Vuosaari,Goods trains,623.0
Annual,Number,Kerava - Vuosaari,Passenger trains,0.0
Annual,Number,Pasila - Helsinki,Goods trains,0.0
Annual,Number,Pasila - Helsinki,Passenger trains,176316.0
Annual,Number,Huopalahti - Pasila,Goods trains,0.0
Annual,Number,Huopalahti - Pasila,Passenger trains,82708.0
Annual,Number,Leppävaara - Huopalahti,Goods trains,0.0
Annual,Number,Leppävaara - Huopalahti,Passenger trains,50408.0
Annual,Number,Espoo - Leppävaara,Goods trains,0.0
Annual,Number,Espoo - Leppävaara,Passenger trains,30511.0
Annual,Number,Kirkkonummi - Espoo,Goods trains,0.0
Annual,Number,Kirkkonummi - Espoo,Passenger trains,21356.0
Annual,Number,Karjaa - Kirkkonummi,Goods trains,0.0
Annual,Number,Karjaa - Kirkkonummi,Passenger trains,7049.0
Annual,Number,Turku - Karjaa,Goods trains,137.0
Annual,Number,Turku - Karjaa,Passenger trains,5184.0
Annual,Number,Hanko - Karjaa,Goods trains,762.0
Annual,Number,Hanko - Karjaa,Passenger trains,2590.0
Annual,Number,Hyvinkää - Karjaa,Goods trains,1315.0
Annual,Number,Hyvinkää - Karjaa,Passenger trains,23.0
Annual,Number,Tikkurila - Pasila,Goods trains,5.0
Annual,Number,Tikkurila - Pasila,Passenger trains,93996.0
Annual,Number,Kerava - Tikkurila,Goods trains,5.0
Annual,Number,Kerava - Tikkurila,Passenger trains,73706.0
Annual,Number,Hyvinkää - Kerava,Goods trains,1007.0
Annual,Number,Hyvinkää - Kerava,Passenger trains,25954.0
Annual,Number,Riihimäki - Hyvinkää,Goods trains,2068.0
Annual,Number,Riihimäki - Hyvinkää,Passenger trains,25892.0
Annual,Number,Toijala - Riihimäki,Goods trains,3631.0
Annual,Number,Toijala - Riihimäki,Passenger trains,12692.0
Annual,Number,Tampere - Toijala,Goods trains,4696.0
Annual,Number,Tampere - Toijala,Passenger trains,15493.0
Annual,Number,Lielahti - Tampere,Goods trains,3961.0
Annual,Number,Lielahti - Tampere,Passenger trains,7618.0
Annual,Number,Parkano - Lielahti,Goods trains,1807.0
Annual,Number,Parkano - Lielahti,Passenger trains,5197.0
Annual,Number,Seinäjoki - Parkano,Goods trains,1423.0
Annual,Number,Seinäjoki - Parkano,Passenger trains,5199.0
Annual,Number,Kokkola - Seinäjoki,Goods trains,2272.0
Annual,Number,Kokkola - Seinäjoki,Passenger trains,4282.0
Annual,Number,Ylivieska - Kokkola,Goods trains,3380.0
Annual,Number,Ylivieska - Kokkola,Passenger trains,3926.0
Annual,Number,Tuomioja - Ylivieska,Goods trains,2193.0
Annual,Number,Tuomioja - Ylivieska,Passenger trains,3933.0
Annual,Number,Oulu - Tuomioja,Goods trains,2071.0
Annual,Number,Oulu - Tuomioja,Passenger trains,3933.0
Annual,Number,Kemi - Oulu,Goods trains,1242.0
Annual,Number,Kemi - Oulu,Passenger trains,2672.0
Annual,Number,Laurila - Kemi,Goods trains,1209.0
Annual,Number,Laurila - Kemi,Passenger trains,2671.0
Annual,Number,Rovaniemi - Laurila,Goods trains,860.0
Annual,Number,Rovaniemi - Laurila,Passenger trains,2434.0
Annual,Number,Toijala - Turku,Goods trains,982.0
Annual,Number,Toijala - Turku,Passenger trains,3069.0
Annual,Number,Kokemäki - Lielahti,Goods trains,2152.0
Annual,Number,Kokemäki - Lielahti,Passenger trains,2423.0
Annual,Number,Pori - Kokemäki,Goods trains,1822.0
Annual,Number,Pori - Kokemäki,Passenger trains,2419.0
Annual,Number,Rauma - Kokemäki,Goods trains,1651.0
Annual,Number,Rauma - Kokemäki,Passenger trains,0.0
Annual,Number,Raahe - Tuomioja,Goods trains,922.0
Annual,Number,Raahe - Tuomioja,Passenger trains,0.0
Annual,Number,Tornio - Laurila,Goods trains,348.0
Annual,Number,Tornio - Laurila,Passenger trains,238.0
Annual,Number,Lahti - Riihimäki,Goods trains,2388.0
Annual,Number,Lahti - Riihimäki,Passenger trains,6427.0
Annual,Number,Kouvola - Lahti,Goods trains,3094.0
Annual,Number,Kouvola - Lahti,Passenger trains,9851.0
Annual,Number,Luumäki - Kouvola,Goods trains,6735.0
Annual,Number,Luumäki - Kouvola,Passenger trains,4890.0
Annual,Number,Lappeenranta - Luumäki,Goods trains,4159.0
Annual,Number,Lappeenranta - Luumäki,Passenger trains,3044.0
Annual,Number,Imatra - Lappeenranta,Goods trains,6098.0
Annual,Number,Imatra - Lappeenranta,Passenger trains,2432.0
Annual,Number,Parikkala - Imatra,Goods trains,1954.0
Annual,Number,Parikkala - Imatra,Passenger trains,2023.0
Annual,Number,Säkäniemi - Parikkala,Goods trains,1528.0
Annual,Number,Säkäniemi - Parikkala,Passenger trains,2032.0
Annual,Number,Niirala - Säkäniemi,Goods trains,725.0
Annual,Number,Niirala - Säkäniemi,Passenger trains,0.0
Annual,Number,Joensuu - Säkäniemi,Goods trains,1871.0
Annual,Number,Joensuu - Säkäniemi,Passenger trains,2021.0
Annual,Number,Mikkeli - Kouvola,Goods trains,1709.0
Annual,Number,Mikkeli - Kouvola,Passenger trains,2741.0
Annual,Number,Pieksämäki - Mikkeli,Goods trains,1617.0
Annual,Number,Pieksämäki - Mikkeli,Passenger trains,2744.0
Annual,Number,Kuopio - Pieksämäki,Goods trains,1774.0
Annual,Number,Kuopio - Pieksämäki,Passenger trains,3599.0
Annual,Number,Siilinjärvi - Kuopio,Goods trains,1192.0
Annual,Number,Siilinjärvi - Kuopio,Passenger trains,1938.0
Annual,Number,Iisalmi - Siilinjärvi,Goods trains,1377.0
Annual,Number,Iisalmi - Siilinjärvi,Passenger trains,1945.0
Annual,Number,Kontiomäki - Iisalmi,Goods trains,659.0
Annual,Number,Kontiomäki - Iisalmi,Passenger trains,2511.0
Annual,Number,Kouvola - Juurikorpi,Goods trains,5478.0
Annual,Number,Kouvola - Juurikorpi,Passenger trains,2080.0
Annual,Number,Juurikorpi - Kotka,Goods trains,4266.0
Annual,Number,Juurikorpi - Kotka,Passenger trains,2080.0
Annual,Number,Hamina - Juurikorpi,Goods trains,799.0
Annual,Number,Hamina - Juurikorpi,Passenger trains,0.0
Annual,Number,Vainikkala - Luumäki,Goods trains,2690.0
Annual,Number,Vainikkala - Luumäki,Passenger trains,1804.0
Annual,Number,Joensuu - Viinijärvi,Goods trains,667.0
Annual,Number,Joensuu - Viinijärvi,Passenger trains,1400.0
Annual,Number,Viinijärvi - Siilinjärvi,Goods trains,437.0
Annual,Number,Viinijärvi - Siilinjärvi,Passenger trains,0.0
Annual,Number,Vartius - Kontiomäki,Goods trains,843.0
Annual,Number,Vartius - Kontiomäki,Passenger trains,0.0
Annual,Number,Haapajärvi - Iisalmi,Goods trains,1955.0
Annual,Number,Haapajärvi - Iisalmi,Passenger trains,661.0
Annual,Number,Ylivieska - Haapajärvi,Goods trains,1735.0
Annual,Number,Ylivieska - Haapajärvi,Passenger trains,659.0
Annual,Number,Orivesi - Tampere,Goods trains,3812.0
Annual,Number,Orivesi - Tampere,Passenger trains,4551.0
Annual,Number,Jämsänkoski - Orivesi,Goods trains,3825.0
Annual,Number,Jämsänkoski - Orivesi,Passenger trains,3525.0
Annual,Number,Jyväskylä - Jämsänkoski,Goods trains,1422.0
Annual,Number,Jyväskylä - Jämsänkoski,Passenger trains,3512.0
Annual,Number,Pieksämäki - Jyväskylä,Goods trains,1700.0
Annual,Number,Pieksämäki - Jyväskylä,Passenger trains,2446.0
Annual,Number,Sköldvik - Kerava,Goods trains,855.0
Annual,Number,Sköldvik - Kerava,Passenger trains,0.0
Annual,Number,Oulu - Kontiomäki,Goods trains,1753.0
Annual,Number,Oulu - Kontiomäki,Passenger trains,1477.0
Annual,Number,Imatra - Imatrankoski,Goods trains,1078.0
Annual,Number,Imatra - Imatrankoski,Passenger trains,0.0
Annual,Number,Lahti - Kerava,Goods trains,598.0
Annual,Number,Lahti - Kerava,Passenger trains,14416.0
Annual,Number,Vuosaari - Kerava,Goods trains,529.0
Annual,Number,Vuosaari - Kerava,Passenger trains,0.0
