Annual,Growth rate on previous period (t/t-1),Empty,European Union - 25 countries (2004-2006),:,:,:,:,:,:,:,:,15.3,5.0,16.6,-4.9,-21.8,3.5,16.5,2.1,2.6,8.1,-1.2,2.0,5.1,5.3,5.4,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Empty,European Union - 27 countries (2007-2013),:,:,:,:,:,:,:,:,16.7,5.9,16.5,-4.8,-22.8,3.1,16.6,2.2,2.6,8.0,-1.2,2.0,5.0,5.1,5.4,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Empty,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,7.7,16.8,-5.3,-22.4,0.7,19.9,2.6,2.4,5.7,-1.7,1.7,5.0,7.5,5.2,-12.9,3.0,10.0,-2.8
Annual,Growth rate on previous period (t/t-1),Empty,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,:,:,5.9,16.6,-4.8,-22.9,3.0,16.6,2.2,2.4,7.9,-1.0,2.0,5.0,5.1,5.4,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Empty,Finland,:,13.9,4.1,22.0,7.6,1.6,-4.6,13.0,20.6,7.6,25.4,4.4,-32.3,-1.6,-16.1,22.3,8.4,2.4,23.7,16.7,14.6,-3.3,6.9,-10.4,-11.4,11.8,-1.5
Annual,Growth rate on previous period (t/t-1),Empty,France,:,:,68.5,16.0,8.8,2.4,2.3,-3.1,10.7,-1.2,18.6,-9.7,0.1,-0.4,2.3,-12.4,2.2,17.4,15.9,1.3,7.2,2.4,0.9,-21.9,42.4,17.9,-18.9
Annual,Growth rate on previous period (t/t-1),Empty,Croatia,:,:,:,:,:,:,:,:,:,19.7,61.0,10.5,-29.1,-19.1,4.9,-13.1,-45.5,-31.6,202.3,7.2,15.1,3.2,6.3,-3.3,-13.3,50.1,8.3
Annual,Growth rate on previous period (t/t-1),Empty,Ireland,:,18.7,464.8,-79.8,33.2,29.5,14.0,4.5,8.5,14.5,16.9,-16.1,-26.8,-13.2,-15.0,5.6,6.3,18.4,22.6,3.1,5.3,4.5,7.8,1.3,9.4,2.7,1.5
Annual,Growth rate on previous period (t/t-1),Empty,Italy,:,:,:,:,-3.7,74.8,7.7,-5.2,-8.8,-20.8,2.7,-32.5,-30.0,65.3,-6.8,51.1,-13.6,-8.5,-22.9,-13.7,-6.6,32.0,15.0,-23.7,-66.5,17.9,-42.4
Annual,Growth rate on previous period (t/t-1),Empty,Lithuania,:,:,:,:,:,:,:,:,16.0,4.6,41.5,28.8,-53.4,10.9,34.3,1.7,0.4,3.2,-8.2,23.7,-2.9,122.8,-18.8,-8.8,-15.9,150.1,28.3
Annual,Growth rate on previous period (t/t-1),Empty,Latvia,:,:,:,:,:,-19.9,70.0,-37.4,6.3,20.0,22.9,-4.2,-35.6,27.2,24.3,39.5,-7.7,-7.3,10.8,22.3,17.9,5.4,-0.7,-1.5,3.1,23.7,-6.1
Annual,Growth rate on previous period (t/t-1),Empty,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,99.2,-100.0,:,:,:
Annual,Growth rate on previous period (t/t-1),Empty,Malta,:,:,:,:,:,:,:,-15.6,-43.7,-64.2,-41.9,693.8,15.6,16.3,-1.9,-5.4,6.6,-8.0,-17.0,40.1,8.3,9.9,-7.6,-5.1,-57.2,-97.7,2057.2
Annual,Growth rate on previous period (t/t-1),Empty,Netherlands,:,30.5,-11.6,4.3,11.3,7.8,20.7,13.6,21.5,14.5,20.0,-4.2,-27.4,-40.9,116.9,1.3,-0.4,6.0,3.0,2.2,7.0,7.1,5.4,-33.6,12.6,27.3,-6.5
Annual,Growth rate on previous period (t/t-1),Empty,Norway,:,:,:,:,:,:,9.4,4.9,0.5,7.5,9.3,-4.2,-2.9,15.2,13.4,3.9,1.9,2.9,4.7,-1.0,7.8,-0.2,5.9,0.5,6.2,8.4,-5.3
Annual,Growth rate on previous period (t/t-1),Empty,Poland,:,:,:,:,:,8.7,15.5,-54.8,176.8,22.9,54.2,18.5,-40.6,55.2,59.5,34.5,6.9,9.8,-29.7,13.6,5.4,23.9,3.1,-9.2,19.8,3.1,-13.7
Annual,Growth rate on previous period (t/t-1),Empty,Portugal,:,8.0,6.9,38.7,15.0,9.9,2.0,3.8,10.0,11.0,3.7,6.0,1.9,8.9,5.7,13.1,14.3,24.3,-12.7,-23.7,16.2,2.8,2.4,-6.2,10.4,8.9,-12.9
Annual,Growth rate on previous period (t/t-1),Empty,Romania,:,:,:,:,:,:,:,:,252.3,54.4,15.4,-6.7,-60.0,-20.7,33.9,6.2,1.7,-0.7,3.8,0.5,-7.5,-18.8,0.9,1.0,-11.0,0.4,13.2
Annual,Growth rate on previous period (t/t-1),Empty,Sweden,:,9.0,13.0,24.0,-10.6,68.1,-26.4,14.8,7.1,11.7,-1.8,1.5,-2.9,18.9,6.6,5.1,-10.8,-2.9,8.5,8.0,5.1,0.5,1.0,2.1,-11.6,1.2,16.8
Annual,Growth rate on previous period (t/t-1),Empty,Slovenia,:,:,:,:,:,:,:,:,78.9,22.2,77.1,37.4,-31.5,29.2,25.6,-21.2,-4.1,7.5,39.3,-4.0,-7.1,11.9,-9.9,0.1,-8.0,21.8,51.5
Annual,Growth rate on previous period (t/t-1),Empty,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10.9,-1.7,-5.6,2.1,18.2,8.6,7.8,-1.8,9.5,5.6,-1.7
Annual,Growth rate on previous period (t/t-1),Empty,United Kingdom,:,:,:,:,14.4,16.9,16.0,10.0,0.4,-3.3,15.7,-1.6,-25.3,17.3,-0.7,-0.6,2.6,21.7,3.2,3.6,5.4,-7.3,6.6,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Belgium,:,25.0,25.9,6.4,5.0,6.2,24.7,26.9,24.9,10.2,19.1,7.8,-13.2,13.1,-0.9,-3.6,0.3,5.8,0.5,3.1,2.5,8.6,8.7,3.3,4.7,-6.7,-6.7
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Bulgaria,:,:,:,:,:,78.2,18.2,27.8,3.4,10.8,9.2,52.7,-32.1,4.4,6.9,14.6,3.4,8.4,2.9,2.5,10.9,5.8,8.4,-2.8,-3.7,4.0,10.7
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Cyprus,:,:,:,:,:,:,9.0,17.1,0.1,10.9,4.5,10.6,-15.1,-5.9,1.7,-10.9,-9.8,10.3,2.8,16.9,9.0,5.9,-6.4,-7.6,-11.5,6.5,5.8
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Germany,:,:,:,:,10.3,10.0,10.0,13.2,11.8,14.1,10.6,2.7,-23.9,9.8,16.4,0.3,1.8,2.3,-4.6,0.2,-0.5,0.0,-0.5,-6.9,5.8,-6.6,-8.5
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Denmark,:,13.2,11.6,1.4,0.4,2.0,4.6,3.1,14.1,11.4,15.5,-5.5,-14.6,15.2,6.5,-2.3,-1.6,-0.3,1.0,1.7,6.7,1.5,5.5,6.0,13.1,2.3,-14.2
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Estonia,:,:,:,:,:,:,17.4,21.7,18.9,19.8,16.7,1.5,-27.9,17.4,30.1,15.2,11.4,2.7,-19.8,-2.3,12.6,4.2,0.7,-11.4,6.0,27.1,-23.2
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Greece,:,:,:,:,1.5,18.8,14.9,-1.4,-5.8,-0.1,4.2,-55.1,21.8,15.6,72.9,57.2,12.3,10.2,0.6,9.9,9.6,16.7,12.3,-6.0,-7.9,-5.7,9.4
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Spain,:,:,:,:,9.4,2.2,19.8,19.2,11.7,8.3,9.8,-2.0,-12.0,6.4,11.5,1.5,-3.6,6.0,0.5,6.7,3.9,7.5,1.2,-4.2,5.9,-3.0,-4.5
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,European Union - 15 countries (1995-2004),:,:,:,:,5.9,8.4,10.0,12.1,8.0,7.3,11.5,-1.9,-13.8,10.9,6.4,2.2,1.1,6.6,0.0,4.6,3.2,6.8,-0.1,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,European Union - 25 countries (2004-2006),:,:,:,:,:,:,:,:,8.5,7.4,11.8,-1.6,-14.0,11.5,6.9,2.6,1.6,6.8,-0.5,5.2,3.2,7.3,-0.1,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,European Union - 27 countries (2007-2013),:,:,:,:,:,:,:,:,9.2,7.8,12.0,-1.5,-14.8,11.3,7.0,2.6,1.6,6.7,-0.5,5.2,3.2,7.2,-0.1,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,8.6,12.1,-1.4,-14.8,11.3,7.9,3.0,1.4,5.8,-0.8,5.3,3.6,7.9,-0.2,-1.2,4.6,-3.2,-4.4
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,:,:,7.8,12.1,-1.5,-14.8,11.3,7.0,2.6,1.5,6.7,-0.4,5.2,3.3,7.2,0.0,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Finland,:,11.0,-1.1,20.7,10.6,8.5,6.0,14.5,1.7,8.0,12.1,2.2,-29.4,9.3,-10.0,7.9,2.6,-0.9,0.3,7.6,8.9,-1.7,1.5,-8.4,-8.5,1.9,-2.4
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,France,:,:,60.5,14.4,13.3,9.1,1.2,8.0,4.5,1.1,15.8,-9.1,-1.8,5.4,0.2,-6.5,5.1,9.3,5.0,5.2,9.5,4.2,-0.4,-7.6,18.2,1.8,-10.5
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Croatia,:,:,:,:,:,:,:,:,:,21.0,60.1,15.9,-27.9,-4.8,6.8,-6.7,-9.6,6.2,31.6,14.4,18.0,7.7,25.3,3.5,5.4,16.2,5.2
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Ireland,:,11.4,6.8,2.5,4.9,31.6,10.5,6.4,7.4,11.0,6.3,-11.0,-21.7,-5.5,-3.7,-1.7,-0.8,9.7,9.7,4.9,4.4,4.6,6.3,-0.5,11.1,-1.8,-5.0
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Italy,:,:,:,:,7.2,13.9,9.2,1.9,-2.3,0.9,8.8,-7.0,-9.1,17.2,0.2,9.6,2.9,7.2,0.3,10.8,-4.9,20.9,-14.8,3.7,-0.1,-1.6,-4.0
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Lithuania,:,:,:,:,:,:,:,:,23.0,8.1,38.8,16.1,-33.6,19.0,29.5,-0.2,5.6,11.8,-22.2,26.0,7.4,58.0,-5.9,-9.4,4.4,57.1,0.3
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Latvia,:,:,:,:,:,-31.3,111.3,-42.8,7.2,18.5,21.6,-0.6,-21.8,41.3,19.4,19.7,5.1,1.8,-8.4,8.7,16.2,5.6,-0.7,-2.8,-6.1,7.6,-7.1
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.4,30.6,-1.9,-13.8,6.2
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Malta,:,:,:,:,:,:,:,0.5,-15.8,-7.8,-5.8,24.4,8.7,5.2,1.9,-3.4,5.6,-4.9,-9.7,20.4,7.9,7.7,-0.6,-5.9,-15.2,-27.2,31.4
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Netherlands,:,5.7,2.8,5.5,-3.0,7.3,9.5,15.6,11.8,7.7,11.9,-0.8,-11.1,12.9,2.2,0.7,-3.4,5.6,-0.3,1.4,10.5,5.8,-0.1,7.0,4.6,-5.3,-6.8
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Norway,:,:,:,:,:,:,7.9,3.1,3.0,4.2,6.7,-0.6,-5.8,12.7,6.0,2.9,2.0,3.1,0.0,-0.5,5.7,4.4,4.3,-0.1,5.5,3.7,-8.6
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Poland,:,:,:,:,:,11.9,21.2,-35.5,130.8,17.0,32.5,12.6,-23.1,57.6,27.7,23.9,20.1,14.0,-20.5,28.6,-2.2,17.5,4.0,-5.4,11.8,-2.4,9.2
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Portugal,:,6.8,5.2,24.6,9.5,8.9,9.4,1.7,8.1,12.0,9.7,6.2,-0.4,13.8,9.4,8.2,22.4,12.0,1.7,6.1,8.7,2.8,-8.9,2.8,10.6,-2.7,0.1
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Romania,:,:,:,:,:,:,:,:,121.6,35.0,23.4,-5.2,-57.3,-6.6,19.6,3.4,-2.4,0.6,4.0,2.4,-2.0,-3.5,-0.5,-3.3,2.2,4.7,20.7
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Sweden,:,0.6,15.6,0.2,-4.8,30.9,-8.9,11.7,8.2,8.9,7.0,0.2,-6.9,11.8,9.0,0.2,-1.3,0.0,-0.9,4.7,2.8,2.7,1.3,-1.0,1.9,-0.4,-3.8
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Slovenia,:,:,:,:,:,19.8,89.9,-22.0,38.8,5.6,38.2,16.3,-6.3,43.9,22.0,-5.2,7.2,13.4,18.7,5.3,8.8,6.6,-4.7,-1.7,4.7,1.5,7.4
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.6,10.3,9.8,5.7,-2.4,7.6,14.2,8.3,6.9,0.3,8.3,-1.8,1.5
Annual,Growth rate on previous period (t/t-1),Total loaded and empty,United Kingdom,:,:,:,:,4.3,3.7,1.5,8.5,-1.7,1.6,11.6,-2.2,-15.5,11.4,-1.0,-1.7,3.0,15.4,2.8,4.2,0.5,0.7,1.8,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Belgium,105.0,248.0,232.0,240.0,201.0,191.0,209.0,601.0,1148.0,1223.0,1582.0,1701.0,1308.0,1390.0,1289.0,1240.0,1364.0,1418.0,1563.0,1443.0,1631.0,1766.0,1965.0,2160.0,2205.0,2322.0,2110.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Bulgaria,:,:,:,:,10.0,20.0,24.0,29.0,29.0,30.0,29.0,56.0,32.0,28.0,27.0,38.0,39.0,41.0,42.0,39.0,46.0,51.0,51.0,52.0,38.0,46.0,59.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Cyprus,:,:,:,:,:,90.0,95.0,110.0,112.0,128.0,145.0,169.0,151.0,136.0,134.0,111.0,97.0,108.0,109.0,119.0,143.0,155.0,137.0,123.0,91.0,114.0,125.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Germany,:,:,:,957.0,1178.0,1285.0,1408.0,1527.0,1850.0,2247.0,2724.0,2647.0,1651.0,1846.0,2244.0,1990.0,2086.0,2110.0,2082.0,2104.0,2109.0,1888.0,2088.0,1903.0,2025.0,1927.0,1961.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Denmark,131.0,149.0,155.0,145.0,145.0,143.0,130.0,125.0,149.0,168.0,217.0,200.0,178.0,211.0,224.0,215.0,204.0,207.0,207.0,214.0,212.0,240.0,237.0,255.0,303.0,311.0,247.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Estonia,:,:,:,:,:,18.0,19.0,22.0,26.0,30.0,47.0,50.0,24.0,28.0,44.0,55.0,66.0,59.0,42.0,40.0,50.0,53.0,60.0,53.0,57.0,93.0,65.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Greece,:,:,:,313.0,294.0,311.0,343.0,377.0,372.0,358.0,518.0,262.0,305.0,277.0,387.0,650.0,704.0,868.0,793.0,898.0,915.0,1192.0,1398.0,1238.0,982.0,1123.0,1391.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Spain,:,:,:,1396.0,1490.0,1538.0,1955.0,2670.0,3177.0,3302.0,3491.0,3273.0,2960.0,3064.0,3529.0,3424.0,3561.0,3735.0,3452.0,3656.0,3748.0,4089.0,4084.0,3515.0,3796.0,3887.0,3879.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,European Union - 15 countries (1995-2004),:,:,:,7346.0,7986.0,9194.0,10334.0,11955.0,13752.0,14408.0,16697.0,15706.0,12370.0,12718.0,14720.0,14945.0,15336.0,16596.0,16521.0,16769.0,17611.0,18334.0,19449.0,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,European Union - 25 countries (2004-2006),:,:,:,:,:,:,:,12264.0,14145.0,14852.0,17311.0,16455.0,12871.0,13323.0,15518.0,15844.0,16254.0,17565.0,17351.0,17699.0,18605.0,19595.0,20658.0,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,European Union - 27 countries (2007-2013),:,:,:,:,:,:,:,12367.0,14436.0,15287.0,17807.0,16946.0,13078.0,13489.0,15729.0,16079.0,16492.0,17805.0,17599.0,17945.0,18843.0,19801.0,20866.0,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,12193.0,13127.0,15329.0,14517.0,11260.0,11335.0,13594.0,13949.0,14285.0,15106.0,14846.0,15096.0,15844.0,17027.0,17907.0,15593.0,16061.0,17672.0,17184.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,:,14474.0,15333.0,17882.0,17029.0,13136.0,13537.0,15779.0,16122.0,16516.0,17821.0,17647.0,17998.0,18903.0,19863.0,20932.0,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Finland,133.0,152.0,158.0,193.0,207.0,211.0,201.0,227.0,274.0,295.0,370.0,386.0,261.0,257.0,216.0,264.0,286.0,293.0,362.0,422.0,484.0,468.0,500.0,448.0,397.0,444.0,437.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,France,:,341.0,575.0,667.0,726.0,743.0,760.0,737.0,816.0,806.0,956.0,863.0,864.0,860.0,880.0,770.0,788.0,925.0,1071.0,1085.0,1164.0,1192.0,1202.0,940.0,1338.0,1578.0,1280.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Croatia,:,:,:,:,:,:,:,:,39.0,47.0,75.0,83.0,59.0,47.0,50.0,43.0,24.0,16.0,49.0,52.0,60.0,62.0,66.0,64.0,55.0,83.0,90.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Ireland,70.0,83.0,468.0,95.0,126.0,163.0,186.0,194.0,211.0,241.0,282.0,237.0,173.0,150.0,128.0,135.0,144.0,170.0,208.0,215.0,226.0,237.0,255.0,258.0,283.0,290.0,295.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Italy,:,:,:,721.0,694.0,1214.0,1307.0,1239.0,1130.0,894.0,919.0,620.0,434.0,717.0,668.0,1010.0,872.0,798.0,615.0,530.0,495.0,654.0,752.0,574.0,192.0,227.0,131.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Lithuania,:,:,:,:,:,:,:,56.0,64.0,67.0,95.0,123.0,57.0,64.0,85.0,87.0,87.0,90.0,83.0,102.0,99.0,221.0,180.0,164.0,138.0,345.0,442.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Latvia,:,:,:,:,45.0,36.0,62.0,39.0,41.0,50.0,61.0,58.0,38.0,48.0,59.0,83.0,76.0,71.0,78.0,96.0,113.0,119.0,118.0,117.0,120.0,149.0,140.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,2.0,0.0,1.0,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Malta,:,:,:,:,:,:,33.0,28.0,16.0,6.0,3.0,26.0,30.0,35.0,34.0,32.0,34.0,31.0,26.0,37.0,40.0,44.0,40.0,38.0,16.0,0.0,8.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Netherlands,745.0,972.0,859.0,896.0,997.0,1075.0,1298.0,1475.0,1792.0,2052.0,2462.0,2357.0,1712.0,1012.0,2194.0,2222.0,2213.0,2346.0,2417.0,2469.0,2642.0,2830.0,2982.0,1980.0,2230.0,2839.0,2655.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Norway,:,:,:,:,:,133.0,145.0,152.0,153.0,165.0,180.0,172.0,167.0,193.0,219.0,227.0,232.0,238.0,249.0,247.0,266.0,266.0,281.0,283.0,300.0,326.0,308.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Poland,:,:,:,:,63.0,69.0,80.0,36.0,100.0,122.0,189.0,224.0,133.0,206.0,329.0,442.0,473.0,519.0,365.0,415.0,437.0,542.0,559.0,507.0,608.0,626.0,540.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Portugal,130.0,140.0,150.0,208.0,239.0,263.0,268.0,278.0,306.0,340.0,352.0,373.0,380.0,414.0,437.0,495.0,566.0,703.0,614.0,468.0,544.0,560.0,573.0,538.0,594.0,646.0,563.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Romania,:,:,:,:,:,:,:,74.0,262.0,404.0,467.0,435.0,174.0,138.0,185.0,196.0,200.0,198.0,206.0,207.0,191.0,155.0,157.0,158.0,141.0,142.0,160.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Sweden,119.0,130.0,147.0,182.0,163.0,274.0,201.0,231.0,247.0,276.0,271.0,275.0,267.0,318.0,339.0,356.0,318.0,309.0,335.0,361.0,380.0,382.0,386.0,394.0,348.0,352.0,411.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Slovenia,:,:,:,:,0.0,0.0,0.0,19.0,34.0,41.0,73.0,101.0,69.0,89.0,112.0,88.0,85.0,91.0,127.0,122.0,113.0,127.0,114.0,114.0,105.0,128.0,194.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1872.0,2077.0,2041.0,1926.0,1967.0,2326.0,2527.0,2724.0,2676.0,2930.0,3095.0,3042.0
Annual,Thousand twenty-foot equivalent unit (TEU),Empty,United Kingdom,:,:,:,1333.0,1525.0,1783.0,2067.0,2273.0,2281.0,2206.0,2553.0,2511.0,1876.0,2201.0,2186.0,2173.0,2230.0,2715.0,2802.0,2902.0,3059.0,2837.0,3025.0,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Belgium,1870.0,2338.0,2944.0,3134.0,3291.0,3495.0,4360.0,5533.0,6911.0,7619.0,9074.0,9782.0,8490.0,9601.0,9511.0,9165.0,9188.0,9726.0,9776.0,10083.0,10331.0,11219.0,12200.0,12604.0,13192.0,12304.0,11479.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Bulgaria,:,:,:,:,39.0,70.0,82.0,105.0,109.0,120.0,132.0,201.0,136.0,142.0,152.0,174.0,180.0,195.0,201.0,206.0,229.0,242.0,262.0,255.0,245.0,255.0,282.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Cyprus,:,:,:,:,:,255.0,278.0,325.0,326.0,361.0,377.0,417.0,354.0,333.0,338.0,302.0,272.0,300.0,309.0,361.0,393.0,417.0,390.0,360.0,319.0,340.0,360.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Germany,:,:,:,7159.0,7897.0,8686.0,9554.0,10819.0,12097.0,13800.0,15261.0,15672.0,11919.0,13092.0,15240.0,15290.0,15563.0,15918.0,15193.0,15216.0,15138.0,15133.0,15061.0,14016.0,14835.0,13856.0,12680.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Denmark,380.0,430.0,480.0,487.0,489.0,499.0,522.0,538.0,614.0,684.0,790.0,747.0,637.0,734.0,782.0,764.0,752.0,750.0,757.0,770.0,822.0,834.0,880.0,933.0,1055.0,1080.0,927.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Estonia,:,:,:,:,:,75.0,87.0,106.0,127.0,152.0,177.0,180.0,129.0,152.0,198.0,228.0,254.0,261.0,209.0,204.0,230.0,240.0,241.0,214.0,227.0,288.0,221.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Greece,:,:,:,1398.0,1419.0,1686.0,1937.0,1909.0,1798.0,1796.0,1872.0,841.0,1025.0,1184.0,2047.0,3219.0,3615.0,3983.0,4008.0,4404.0,4827.0,5633.0,6329.0,5952.0,5481.0,5167.0,5650.0
