Time frequency,Unit of measure,Rail network segment (2005),Train category\Time,2005.0
Annual,Number,Kazlu Ruda - Sestokai,Passenger trains,1231.0
Annual,Number,Sestokai - Mockava,Goods trains,605.0
Annual,Number,Sestokai - Mockava,Passenger trains,65.0
Annual,Number,Mockava - State Border,Goods trains,0.0
Annual,Number,Mockava - State Border,Passenger trains,0.0
Annual,Number,Radviliskis - Pagegiai-State Border.,Goods trains,1761.0
Annual,Number,Radviliskis - Pagegiai-State Border.,Passenger trains,1.0
Annual,Number,Radviliskis - Panevezys,Goods trains,927.0
Annual,Number,Radviliskis - Panevezys,Passenger trains,472.0
Annual,Number,Panevezys - Rokiskis,Goods trains,714.0
Annual,Number,Panevezys - Rokiskis,Passenger trains,471.0
Annual,Number,Rokiskis - Obeliai-State Border,Goods trains,354.0
Annual,Number,Rokiskis - Obeliai-State Border,Passenger trains,2.0
Annual,Number,Siauliai - Draugyste/Klaipeda,Goods trains,4936.0
Annual,Number,Siauliai - Draugyste/Klaipeda,Passenger trains,1719.0
Annual,Number,Radviliskis - Siauliai,Goods trains,7038.0
Annual,Number,Radviliskis - Siauliai,Passenger trains,3753.0
Annual,Number,Gaiziunai - Radviliskis,Goods trains,5865.0
Annual,Number,Gaiziunai - Radviliskis,Passenger trains,1632.0
Annual,Number,Kaisiadorys - Gaiziunai,Goods trains,4552.0
Annual,Number,Kaisiadorys - Gaiziunai,Passenger trains,1124.0
Annual,Number,Lentvaris - Kaisiadorys,Goods trains,10603.0
Annual,Number,Lentvaris - Kaisiadorys,Passenger trains,7418.0
Annual,Number,Vaidotai - Lentvaris,Goods trains,9590.0
Annual,Number,Vaidotai - Lentvaris,Passenger trains,0.0
Annual,Number,Paneriai - Lentvaris,Goods trains,1457.0
Annual,Number,Paneriai - Lentvaris,Passenger trains,12237.0
Annual,Number,Vilnius - Paneriai,Goods trains,5071.0
Annual,Number,Vilnius - Paneriai,Passenger trains,13299.0
Annual,Number,N.Vilnia - Vilnius,Goods trains,5054.0
Annual,Number,N.Vilnia - Vilnius,Passenger trains,11433.0
Annual,Number,Kyviskes - N.Vilnia,Goods trains,4279.0
Annual,Number,Kyviskes - N.Vilnia,Passenger trains,4134.0
Annual,Number,Kena-State Border - Kyviskes,Goods trains,7448.0
Annual,Number,Kena-State Border - Kyviskes,Passenger trains,3403.0
Annual,Number,Vaidotai - Paneriai,Goods trains,2132.0
Annual,Number,Vaidotai - Paneriai,Passenger trains,983.0
Annual,Number,Kyviskes - Vaidotai,Goods trains,3359.0
Annual,Number,Kyviskes - Vaidotai,Passenger trains,139.0
Annual,Number,Palemonas - Kaisiadorys,Goods trains,5795.0
Annual,Number,Palemonas - Kaisiadorys,Passenger trains,6257.0
Annual,Number,Kaunas - Palemonas,Goods trains,1737.0
Annual,Number,Kaunas - Palemonas,Passenger trains,5650.0
Annual,Number,Jiesia - Kaunas,Goods trains,1337.0
Annual,Number,Jiesia - Kaunas,Passenger trains,3963.0
Annual,Number,Rokai-Palemonas - Jiesia,Goods trains,5538.0
Annual,Number,Rokai-Palemonas - Jiesia,Passenger trains,965.0
Annual,Number,Kazlu Ruda - Jiesia,Goods trains,5874.0
Annual,Number,Kazlu Ruda - Jiesia,Passenger trains,4905.0
Annual,Number,Kybartai-State Border - Kazlu Ruda,Goods trains,5345.0
Annual,Number,Kybartai-State Border - Kazlu Ruda,Passenger trains,3044.0
Annual,Number,Siauliai - State Border-Joniskis,Goods trains,1792.0
Annual,Number,Siauliai - State Border-Joniskis,Passenger trains,174.0
Annual,Number,Palemonas - Gaiziunai,Goods trains,945.0
Annual,Number,Palemonas - Gaiziunai,Passenger trains,571.0
Annual,Number,Sestokai - Kazlu Ruda,Goods trains,457.0
Annual,Number,Sestokai - Kazlu Ruda,Passenger trains,1233.0
Annual,Number,Mockava - Sestokai,Goods trains,673.0
Annual,Number,Mockava - Sestokai,Passenger trains,63.0
Annual,Number,State Border - Mockava,Goods trains,0.0
Annual,Number,State Border - Mockava,Passenger trains,0.0
Annual,Number,Pagegiai-State Border. - Radviliskis,Goods trains,1417.0
Annual,Number,Pagegiai-State Border. - Radviliskis,Passenger trains,3.0
Annual,Number,Panevezys - Radviliskis,Goods trains,946.0
Annual,Number,Panevezys - Radviliskis,Passenger trains,472.0
Annual,Number,Rokiskis - Panevezys,Goods trains,769.0
Annual,Number,Rokiskis - Panevezys,Passenger trains,471.0
Annual,Number,Obeliai-State Border - Rokiskis,Goods trains,418.0
Annual,Number,Obeliai-State Border - Rokiskis,Passenger trains,2.0
