Time frequency,Vehicles,Unit of measure,Geopolitical entity (reporting)\Time,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Buses,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5676.0,6048.0,6421.0,7049.0,6583.0,7146.0,7535.0,7627.0,7867.0,8211.0,8562.0
Annual,Buses,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5635.0,5743.0,5857.0,6029.0,6253.0,6442.0,6652.0,6794.0,6947.0,7209.0,7424.0
Annual,Buses,Number,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2198.0,2163.0,2118.0,2083.0,2043.0,2307.0,1887.0,1523.0,1606.0,1668.0,1639.0
Annual,Buses,Number,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13298.0,:,:,:,:,:,:,:,:,:,:
Annual,Buses,Number,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,22792.0,23040.0,23470.0,22928.0,20628.0,20442.0,20318.0,19080.0,17352.0,17534.0,17942.0
Annual,Buses,Number,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5362.0,5475.0,5617.0,5252.0,5311.0,5437.0,5564.0,5655.0,5783.0,5830.0,6017.0
Annual,Buses,Number,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,19619.0,19808.0,19950.0,20097.0,20719.0,21271.0,21484.0,19254.0,19912.0,20828.0,21402.0
Annual,Buses,Number,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4496.0,4618.0,4770.0,4838.0,4964.0,4973.0,5221.0,5235.0,5327.0,5365.0,5177.0
Annual,Buses,Number,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9004.0,10083.0,11158.0,12304.0,12960.0,13547.0,19930.0,1510.0
Annual,Buses,Number,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4691.0,4923.0,5151.0,5288.0,5415.0,5829.0,5967.0,6254.0,6507.0,6533.0
Annual,Buses,Number,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21261.0,21445.0,21995.0,21857.0,22207.0,23800.0,25042.0,26397.0,27926.0,27826.0,27811.0
Annual,Buses,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1915.0,1909.0,1998.0,1864.0,1949.0,2043.0,2081.0
Annual,Buses,Number,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,97914.0,97991.0,:,:,:,:,:,:,:,:
Annual,Buses,Number,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,: m
Annual,Buses,Number,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12606.0,6937 b,6856.0,6926.0,7164.0,7517.0,7646.0,7655.0,7590.0,7515.0,7573.0
Annual,Buses,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4989.0,4345.0,4375.0,4351.0,4404.0,4372.0,4327.0,3914.0,3834.0,3945.0,3938.0
Annual,Buses,Number,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21344.0,21359.0,21134.0,20968.0,20944.0,21050.0,21087.0,21014.0,21076.0,21055.0,21136.0
Annual,Buses,Number,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1308.0,1370.0,1459.0,1490.0,979.0,1225.0,1316.0,:
Annual,Buses,Number,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3022.0,3164.0,3243.0,3230.0,3188.0,3201.0,3144.0,2612.0,2946.0,2868.0,3832.0
Annual,Buses,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,238.0,284.0,408.0,405.0,432.0,436.0,450.0,435.0,450.0,437.0,467.0
Annual,Buses,Number,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,7071.0
Annual,Buses,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,80659.0,:,:,:,:,:,:,:,:,:
Annual,Buses,Number,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,23345.0,25811.0,26248.0,26565.0,26969.0,27920.0
Annual,Buses,Number,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17.0
Annual,Buses,Number,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10560.0
Annual,Buses,Number,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8821.0,8876.0,8939.0,8804.0,8937.0,9066.0,8974.0,7874.0,8105.0,8422.0,8690.0
Annual,Buses,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,219885.0,211200.0,217056.0,220361.0,221885.0,218523.0,213358.0,212407.0,208882.0,208442.0,210740.0
Annual,Buses,Number,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,73313.0,72827.0,71910.0,70465.0,:,:,63595.0,62200.0,61969.0
Annual,Buses,Number,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,800.0,1420.0,1878.0,:,1532.0,:,:
Annual,Mini-buses and mini-coaches,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,0.0,:,:,:
Annual,Mini-buses and mini-coaches,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,951.0,955.0,976.0,988.0,1018.0,990.0,984.0,946.0,945.0,943.0,954.0
