Time frequency,Transport coverage,Unit of measure,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Austria,874.0,839.0,887.0,934.0,975.0,970.0,1006.0,1071.0,1085.0,1135.0,1251.0,1371.0,328.0,364.0,892.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Belgium,994.0,953.0,974.0,1054.0,1111.0,1125.0,1188.0,1235.0,1042.0,1176.0,1297.0,1342.0,327.0,411.0,997.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Bulgaria,277.0,246.0,272.0,297.0,330.0,376.0,409.0,415.0,481.0,516.0,560.0,581.0,139.0,180.0,368.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Switzerland,763.0,741.0,817.0,889.0,966.0,974.0,1004.0,1010.0,997.0,1072.0,1196.0,1292.0,380.0,496.0,973.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Cyprus,339.0,315.0,324.0,339.0,352.0,365.0,379.0,367.0,453.0,497.0,505.0,525.0,79.0,225.0,323.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Czechia,73.0,71.0,62.0,59.0,148.0,162.0,169.0,181.0,168.0,203.0,242.0,260.0,42.0,66.0,211.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Germany,20218.0,19714.0,21373.0,22445.0,23455.0,23551.0,24058.0,25193.0,24835.0,26530.0,28387.0,29296.0,7363.0,9321.0,20659.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Denmark,1421.0,1282.0,1359.0,1454.0,1486.0,1569.0,1730.0,1838.0,2019.0,1956.0,2012.0,1999.0,452.0,413.0,1434.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Estonia,76.0,57.0,56.0,84.0,96.0,91.0,92.0,99.0,78.0,98.0,125.0,146.0,36.0,61.0,100.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Greece,3183.0,2974.0,2983.0,3132.0,3201.0,3496.0,3889.0,4060.0,4421.0,4849.0,5134.0,5494.0,1375.0,2386.0,5660.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Spain,20686.0,18766.0,18784.0,20500.0,20145.0,20911.0,21610.0,22591.0,25260.0,27498.0,28073.0,29405.0,6004.0,7824.0,24036.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,European Union - 27 countries (from 2020),285842.0,271253.0,286083.0,301822.0,316562.0,329530.0,343242.0,355833.0,366037.0,397606.0,427333.0,451950.0,109983.0,135267.0,336644.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Finland,738.0,717.0,782.0,886.0,901.0,959.0,1034.0,1050.0,1073.0,1230.0,1395.0,1551.0,329.0,184.0,685.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,France,21577.0,21046.0,20877.0,21278.0,21837.0,22498.0,23128.0,23398.0,23804.0,25494.0,26765.0,27682.0,7626.0,8694.0,21740.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Croatia,235.0,258.0,290.0,284.0,351.0,369.0,410.0,467.0,549.0,715.0,790.0,856.0,112.0,254.0,669.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Hungary,431.0,401.0,409.0,428.0,328.0,387.0,456.0,514.0,562.0,669.0,812.0,922.0,212.0,235.0,612.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Ireland,1600.0,1417.0,1250.0,1265.0,1274.0,1351.0,1483.0,1632.0,1808.0,1989.0,2180.0,2219.0,402.0,368.0,1820.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Iceland,151.0,143.0,157.0,186.0,214.0,266.0,325.0,393.0,502.0,587.0,671.0,516.0,92.0,108.0,373.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Italy,10055.0,9585.0,10379.0,10366.0,11031.0,11112.0,11729.0,12122.0,12580.0,13621.0,14860.0,15954.0,3436.0,3468.0,11216.0
Annual,International transport Extra-EU27 (from 2020),Millions of passenger-kilometres,Lithuania,82.0,55.0,77.0,97.0,148.0,187.0,196.0,225.0,255.0,264.0,308.0,321.0,105.0,110.0,254.0
