Time frequency,National accounts indicator (ESA 2010),Unit of measure,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Albania,7703.1,8053.4,8282.6,8678.9,9201.9,10148.0,10514.4 b,9974.9,10928.5,12892.9,15292.5 p,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Austria,170938.0,174213.1,178621.0,184352.5,191370.9,197148.2,201984.5,188599.7,201684.2,227966.0,245854.1,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Bosnia and Herzegovina,11453.4,11595.5,11730.2 b,11967.1,12276.8,12730.3,13235.3,12772.0,13633.4,15732.9,17440.4,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Belgium,208504.6,212249.3,217398.6,224178.4,233086.8,241730.6,248825.6,233039.0,252630.3,288518.6,307645.0 p,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Bulgaria,26272.5,27022.0,28428.9,29510.8,31633.3,33553.7,36292.3,35930.6,41352.9,49859.1,54673.2,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Switzerland,281762.0,287729.8,330707.5,328625.1,328646.7,322342.5,337714.8,337668.1,342550.9,394345.9 p,421900.6 p,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Cyprus,12093.2,12007.3,12078.2,12456.5,13187.7,14163.5,14850.8,13765.6,14607.3,17030.2,18702.7 p,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Czechia,80619.3,77984.8,82029.9,86638.8,95735.9,104680.8,110951.0,103743.6,116224.2,139367.5,149941.0,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Germany,1571749.0,1604736.0,1650306.0,1699336.0,1753780.0,1808497.0,1865115.0,1748769.0,1840839.0 p,2075093.0 p,2205628.0 p,2272524.0 p
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Denmark,125651.9,126189.5,128834.2,133399.7,138458.7,144064.5,147575.2,146181.6,159722.2,167434.3,174407.2,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Euro area - 19 countries  (2015-2022),5570564.1,5653755.3,5786710.6,5924757.5,6115758.7,6305744.4,6467696.8,5996899.4,6419893.3,7188760.2,7691510.4,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Euro area – 20 countries (from 2023),5597748.6,5679985.7,5813027.5,5951893.8,6144262.6,6335814.9,6499344.1,6026597.4,6453694.7,7228676.9,7736204.5,:
Annual,Household and NPISH final consumption expenditure,"Current prices, million euro",Estonia,9979.4,10465.9,10980.8,11631.2,12449.5,13498.9,14475.5,14156.3,15793.0,19094.6,20497.7,:
