Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Thousand tonnes,Algeria,8500.0 de,:,:,:,9600.0 de,:,:,:,:,10478.0 de,10857.0 de,11274.0 de,11701.0 de,12138.0 de,12556.0 de,10736.0 de,11070.0 d,:
Annual,Thousand tonnes,Egypt,19200.0,16500.0,20000.0,20400.0,20800.0,21632.0,:,:,36444.1 i,:,35166.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,Israel,4085.9 d,4226.5 d,4304.0 d,4433.9 d,4550.8 d,4623.2 d,4745.9 d,4837.5 d,4861.9 d,4955.3 d,5081.7 d,5261.4 d,5438.9 d,5658.2 d,5759.3 d,5982.3 d,6147.8 d,6189.6 d
Annual,Thousand tonnes,Jordan,2358.9,2309.5,2207.0,2111.0,1922.0,2069.0,2025.0,2243.0,2566.0,2785.0,3365.3,:,3408.0,3466.0,3437.0,3561.6,:,:
Annual,Thousand tonnes,Lebanon,:,:,:,:,:,1570.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Palestine*,996.0 e,1038.0 e,:,1044.0 e,847.0 e,:,785.0 e,:,737.0 e,:,931.0 e,:,:,:,:,:,:,:
Annual,Thousand tonnes,Tunisia,2044.7 e,2064.9 e,2084.7 e,2105.7 e,:,:,:,2423.0,:,:,:,:,:,:,:,:,:,:
