Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Euro,Austria,26543.0,26522.0,25943.0,26863.0,27714.0,28415.0,28890.0,29752.0,30237.0,31455.0,32376.0,33570.0,34548.0,35971.0,36802.0,37220.0,37970.0,39105.0,40037.0,40927.0,41868.0,42876.0,43579.0,44646.0,45727.0,46460.0,48166.0,50741.0,54508.0
Annual,Euro,Belgium,27855.0,27875.0,27774.0,28200.0,29691.0,30506.0,31777.0,32985.0,33678.0,34447.0,35009.0,36327.0,37244.0,38783.0,39019.0,39696.0,41256.0,42567.0,43435.0,43898.0,44132.0,45076.0,45364.0,46422.0,47550.0,46543.0,49696.0,53418.0,57989.0
Annual,Euro,Bulgaria,:,:,:,:,:,:,1919.0,2048.0,2153.0,2375.0,2681.0,2797.0,3247.0,3678.0,4067.0,4567.0,4866.0,5266.0,5704.0,6025.0,6374.0,6767.0,7418.0,8127.0,8699.0,9299.0,10345.0,11880.0,13503.0
Annual,Euro,Cyprus,:,:,:,:,14014.0,15132.0,15798.0,16496.0,17481.0,17851.0,19086.0,19899.0,20012.0,20665.0,21687.0,22222.0,22645.0,22976.0,21594.0,20947.0,20699.0,20759.0,21124.0,21472.0,22397.0,22342.0,23552.0,25338.0,26430.0
Annual,Euro,Czechia,:,:,3954.0,4256.0,4403.0,4902.0,5566.0,6613.0,6898.0,7442.0,8310.0,9216.0,9986.0,11716.0,11118.0,12040.0,12688.0,12670.0,12260.0,11916.0,12396.0,13141.0,14542.0,16137.0,17375.0,17222.0,18875.0,21370.0,23454.0
Annual,Euro,Germany,27658.0,27657.0,27058.0,27377.0,28126.0,28560.0,29394.0,29917.0,30524.0,30904.0,31347.0,31999.0,32468.0,33472.0,33582.0,34449.0,35718.0,36751.0,37739.0,38692.0,39970.0,40902.0,42050.0,43340.0,44827.0,44377.0,45727.0,47731.0,50998.0
Annual,Euro,Denmark,31424.0,32466.0,33130.0,34160.0,35455.0,36423.0,37430.0,39146.0,40407.0,41952.0,43085.0,44857.0,46224.0,48117.0,50036.0,51665.0,52512.0,53817.0,54513.0,56005.0,56914.0,57612.0,58715.0,59519.0,60195.0,61392.0,63003.0,65168.0,67604.0
Annual,Euro,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,25008.0,25560.0,26340.0,26967.0,27792.0,28554.0,29624.0,30162.0,30835.0,31676.0,32248.0,32859.0,33368.0,33884.0,34411.0,35051.0,35647.0,36725.0,36186.0,37706.0,39487.0,41848.0
Annual,Euro,Estonia,:,:,3004.0,3364.0,3650.0,4100.0,4518.0,4927.0,5485.0,6161.0,6831.0,7853.0,9866.0,10820.0,10472.0,10827.0,11086.0,11740.0,12382.0,13112.0,13639.0,14540.0,15543.0,17086.0,18437.0,19238.0,21120.0,22944.0,24899.0
