Time frequency,Business trend indicator,Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Décembre 2023,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Euro area - 19 countries  (2015-2022),94.0,94.3,94.0,95.0,94.1,95.0 i,94.3 i,94.4 i,94.5 i,:,:,:
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Euro area – 20 countries (from 2023),94.1,94.3,94.2,95.1,94.3,95.3,94.8,94.8,95.7,95.1,95.3,95.4
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Estonia,92.0,90.8,91.4,91.3,89.8,90.5,89.6,89.9,89.3,89.3,88.8,88.9
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Greece,98.6 p,92.2 p,93.0 p,99.4 p,89.5 p,111.5 p,102.7 p,100.2 p,98.0 p,99.1 p,97.5 p,: @C
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Spain,99.6 p,99.4 p,100.4 p,99.6 p,101.0 p,100.3 p,100.9 p,101.5 p,101.3 p,102.3 p,101.8 p,101.1 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",European Union - 27 countries (from 2020),94.9,95.3,95.2,95.9,94.8,96.2,95.4,95.6,96.4,96.0,96.0,96.2
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Finland,92.1,93.6,93.5,93.2,92.0,93.5,92.8,92.3,92.8,92.2,92.0,92.0
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",France,96.8 p,97.0 p,97.3 p,97.0 p,96.9 p,97.4 p,96.6 p,97.1 p,99.1 p,97.3 p,98.3 p,98.5 e
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Croatia,103.3,103.4,105.8,105.3,105.1,106.9,104.4,108.0,107.9,104.1,108.3,108.6
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Hungary,95.1,95.2 p,96.6 p,97.0 p,96.9 p,98.6 p,97.5 p,96.5 p,99.3 p,96.9 p,98.5 p,99.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Ireland,94.6,94.4 p,94.7 p,95.0 p,94.9 p,95.2 p,94.2 p,92.9 p,92.7 p,92.9 p,92.8 p,94.7 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Italy,93.3,93.1,93.3,93.4,92.9,93.5,93.0,93.4,93.2,94.2,93.2,92.7
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Lithuania,89.3,91.5,92.9,94.3,91.2,95.5,91.8,93.3,94.3,94.1,96.0,96.1 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Luxembourg,98.4,96.7,99.0,99.8,98.0,98.8,98.9,99.3,103.7,102.4,100.8,101.4
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Latvia,94.7,93.2,95.4,93.0,90.3,93.0,91.5,93.4,92.4,93.3,92.8,93.8
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Montenegro,112.7,111.6,115.8,113.6,116.9,116.1,115.8,119.0,117.7,119.0,121.5,122.3
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",North Macedonia,92.2 p,96.0 p,94.8 p,92.4 p,96.1 p,94.8 p,94.4 p,97.4 p,95.1 p,91.7 p,92.6 p,93.7 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Malta,113.4 p,113.1 p,115.9 p,111.6 p,113.7 p,116.2 p,118.0 p,116.2 p,119.3 p,117.3 p,117.7 p,120.5 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Netherlands,91.3,91.4 p,91.5 p,90.7 p,90.0 p,90.2 p,89.0 p,88.3 p,88.0 p,87.8 p,88.0 p,87.1 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Norway,89.3,89.3,90.0,89.5,89.3,92.8,88.6,90.0,90.3,90.4,90.9,91.2
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Poland,106.7,108.8,108.5,109.1,99.4,107.6,98.5,104.9,105.4,107.2,105.7 p,103.9 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Portugal,99.1,100.7,101.8,102.0,104.7,105.7,106.6,104.5,106.7,105.7,107.2,107.5
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Romania,107.1,108.7,106.4,106.5,109.4,110.6,110.5,109.4,110.3,110.2,111.8,111.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Serbia,102.6,103.4,104.2,104.2,105.0,104.4,104.6,105.3,104.5,104.0,103.7 p,102.5 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Sweden,95.2,95.2,95.5,95.3,95.2,95.9,95.4,95.1,95.3,96.0,96.4 p,96.2 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Slovenia,99.6,98.9,100.6,99.1 p,100.4 p,100.6 p,98.6 p,100.2 p,101.6 p,99.4 p,101.7 p,102.7 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Slovakia,95.3,94.0,95.4,95.7,95.4,95.9,95.8,96.5,95.4,97.0,96.2 p,95.6 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco","Index, 2021=100 (SCA)",Türkiye,130.1,133.6,135.9,135.9,136.7,137.1,138.2,138.6,141.5,142.2,143.6,144.3
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Albania,11.2,3.2,8.6,4.3,4.9,5.7,6.1,-2.4,-8.5,7.1,:,:
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Austria,-0.5 p,-1.0 p,-0.1 p,-0.5 p,2.7 p,3.4 p,-2.7 p,1.6 p,2.7 p,1.6 p,4.0 p,3.4 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Bosnia and Herzegovina,9.4,:,:,:,:,:,:,:,:,:,:,:
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Belgium,-4.6 p,-4.4 p,-10.6 p,-8.7 p,-5.0 p,-7.1 p,-8.4 p,-7.6 p,-4.8 p,-7.0 p,-6.3 p,-6.8 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Bulgaria,9.2,6.3,10.4,8.6,11.2,9.5,9.7,12.6,10.2,10.5,10.9,11.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Switzerland,-0.5 p,-1.4 p,-0.6 p,0.5 p,1.1 p,-1.6 p,-3.5 p,2.2 p,2.1 p,-0.3 p,0.5 p,0.9 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Cyprus,2.1,5.0,3.8,6.4,1.0,4.8,5.7,4.3,7.2,5.9,0.7,6.6
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Czechia,-0.9,0.8,2.0,3.9,3.3,4.1,1.8,3.8,2.1,1.3,2.0,0.4
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Germany,1.1 p,-0.4 p,-1.8 p,4.3 p,-1.0 p,-0.7 p,1.4 p,-0.8 p,2.6 p,-0.5 p,1.2 p,2.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Denmark,0.7,-1.8,1.1,-1.9,-7.2,-4.7,-2.2,-0.7,-7.2,0.3,-6.4,-1.0
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Euro area - 19 countries  (2015-2022),-0.1,-1.3,-1.3,0.9,-0.2,0.4 i,-0.8 i,-0.8 i,-0.3 i,:,:,:
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Euro area – 20 countries (from 2023),0.0,-1.3,-1.1,0.8,-0.2,0.5,-0.3,-0.3,1.4,0.1,0.8,0.6
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Estonia,0.4,-6.0,-2.0,0.7,-5.6,-2.0,-3.7,-2.4,-3.6,-3.8,-4.6,-3.5
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Greece,5.4,-6.5,-5.8,11.1,-10.1,13.8,6.6,0.7,-1.1,0.3,2.8 p,: @C
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Spain,3.9 p,-1.2 p,1.6 p,0.7 p,0.5 p,-0.5 p,1.0 p,1.4 p,0.9 p,3.8 p,2.6 p,1.4 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),European Union - 27 countries (from 2020),0.3,-0.7,-0.5,1.3,-0.1,0.9,-0.3,0.1,1.3,0.4,0.8,0.8
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Finland,0.3,0.0,0.4,1.2,-1.8,1.1,0.0,-0.5,-0.3,-1.3,-0.8,-0.9
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),France,-1.4 p,-0.9 p,-0.6 p,-0.6 p,2.9 p,2.6 p,-0.2 p,0.6 p,3.3 p,-0.3 p,2.0 p,1.4 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Croatia,4.0,3.9,6.9,5.5,3.9,4.6,1.3,5.6,5.9,0.5,5.1,6.6
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Hungary,1.6,0.2 p,3.7 p,5.8 p,3.5 p,6.2 p,3.0 p,2.0 p,7.6 p,1.5 p,4.8 p,5.3 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Ireland,0.4 p,-0.2 p,0.4 p,1.1 p,0.9 p,0.6 p,-3.0 p,0.0 p,-2.0 p,-2.3 p,-2.8 p,1.9 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Italy,-2.0,-3.7,-2.2,-1.1,-2.7,-1.1,-1.6,-0.7,-0.6,2.2,-0.5,-1.5
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Lithuania,0.3,1.1,3.9,6.3,-0.7,6.1,1.1,5.4,4.8,4.3,6.3,5.9 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Luxembourg,5.4,-0.4,3.6,7.1,0.7,1.2,-2.4,-0.5,6.6,2.9,1.6,4.3
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Latvia,-0.3,-3.8,0.0,3.8,-3.0,-0.8,-3.3,-0.6,-4.5,-2.6,-1.8,0.7
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Montenegro,7.4,10.2,12.4,1.9,8.3,3.6,2.0,7.8,7.2,7.8,18.0,19.2
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),North Macedonia,-0.8 p,0.9 p,-1.6 p,-4.1 p,1.0 p,-0.3 p,-1.4 p,17.1 p,10.8 p,-3.3 p,-2.5 p,-4.5 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Malta,4.0 p,1.0 p,5.2 p,-0.9 p,0.0 p,2.2 p,5.0 p,2.8 p,6.5 p,2.3 p,3.2 p,6.6 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Netherlands,0.4,-1.2 p,-1.3 p,-1.4 p,-2.5 p,-2.1 p,-5.0 p,-4.2 p,-4.6 p,-5.3 p,-5.2 p,-6.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Norway,1.7,-1.8,1.8,0.2,-0.3,4.7,-2.6,0.3,1.2,1.1,2.1,2.4
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Poland,1.0,5.8,5.3,6.3,-1.8,3.3,-6.6,-0.5,-0.2,0.1,-0.9 p,-2.3 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Portugal,0.0,1.2,2.8,5.1,4.7,5.5,5.9,3.8,5.2,4.2,6.9,6.6
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Romania,4.8,4.5,0.5,-1.9,5.9,6.0,6.5,4.6,4.5,4.0,5.8,3.9 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Serbia,3.6,4.7,6.7,8.0,8.7,8.0,8.5,7.4,5.4,3.4,2.3 p,-0.3 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Sweden,: @C,0.6,2.2,1.8,1.5,1.4,0.5,0.0,0.4,1.6,1.5 p,2.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Slovenia,2.0,1.6,4.2,2.2 p,3.4 p,2.1 p,0.2 p,1.0 p,2.4 p,-1.3 p,3.3 p,3.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Slovakia,-1.0,0.4,4.0,4.1,2.7,4.7,2.6,3.6,-0.9,3.2,2.9 p,0.8 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-12 (CA),Türkiye,8.2,9.6,14.4,13.0,10.1,8.2,8.4,8.1,11.7,10.8,11.1,11.1
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Albania,2.8,-3.3,0.1,0.7,0.5,0.3,0.7,2.4,0.3,-2.1,:,:
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Austria,0.4 p,0.3 p,0.5 p,0.0 p,1.0 p,1.8 p,-3.9 p,3.9 p,0.3 p,-0.1 p,0.6 p,-1.1 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Bosnia and Herzegovina,0.5,:,:,:,:,:,:,:,:,:,:,:
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Belgium,-2.7 p,1.2 p,-6.9 p,0.9 p,2.7 p,-0.7 p,-0.5 p,0.0 p,1.3 p,0.0 p,-0.4 p,-1.6 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Bulgaria,1.3,0.3,2.9,-0.8,1.3,0.2,1.0,2.0,-0.7,0.5,1.3,1.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Switzerland,-0.9 p,1.5 p,0.2 p,0.3 p,-1.0 p,0.1 p,-0.4 p,2.0 p,0.5 p,-1.8 p,0.5 p,-0.3 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Cyprus,-1.4,4.6,-0.2,1.4,-3.3,2.0,-0.3,-0.5,1.9,0.2,-2.6,4.6
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Czechia,-0.3,2.2,-0.3,0.4,-0.3,0.5,-1.2,1.2,-0.9,-0.5,0.4,-0.7
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Germany,-0.8 p,1.2 p,-1.1 p,4.2 p,-3.1 p,0.8 p,1.1 p,-1.2 p,2.1 p,-1.7 p,0.2 p,0.4 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Denmark,0.4,-1.2,1.5,-2.2,-3.3,3.6,1.5,-2.0,-3.7,6.7,-6.3,4.5
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Euro area - 19 countries  (2015-2022),-0.6,0.3,-0.3,1.1,-0.9,1.0 i,-0.7 i,0.1 i,0.1 i,:,:,:
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Euro area – 20 countries (from 2023),-0.5,0.2,-0.1,1.0,-0.8,1.1,-0.5,0.0,0.9,-0.6,0.2,0.1
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Estonia,-0.2,-1.3,0.7,-0.1,-1.6,0.8,-1.0,0.3,-0.7,0.0,-0.6,0.1
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Greece,2.2 p,-6.5 p,0.9 p,6.9 p,-10.0 p,24.6 p,-7.9 p,-2.4 p,-2.2 p,1.1 p,-1.6 p,: @C
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Spain,0.2 p,-0.2 p,1.0 p,-0.8 p,1.4 p,-0.7 p,0.6 p,0.6 p,-0.2 p,1.0 p,-0.5 p,-0.7 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),European Union - 27 countries (from 2020),-0.4,0.4,-0.1,0.7,-1.1,1.5,-0.8,0.2,0.8,-0.4,0.0,0.2
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Finland,-0.8,1.6,-0.1,-0.3,-1.3,1.6,-0.7,-0.5,0.5,-0.6,-0.2,0.0
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),France,-0.5 p,0.2 p,0.3 p,-0.3 p,-0.1 p,0.5 p,-0.8 p,0.5 p,2.1 p,-1.8 p,1.0 p,0.2 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Croatia,1.6,0.1,2.3,-0.5,-0.2,1.7,-2.3,3.4,-0.1,-3.5,4.0,0.3
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Hungary,1.1,0.1 p,1.5 p,0.4 p,-0.1 p,1.8 p,-1.1 p,-1.0 p,2.9 p,-2.4 p,1.7 p,0.5 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Ireland,0.9,-0.2 p,0.3 p,0.3 p,-0.1 p,0.3 p,-1.1 p,-1.4 p,-0.2 p,0.2 p,-0.1 p,2.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Italy,-0.7,-0.2,0.2,0.1,-0.5,0.6,-0.5,0.4,-0.2,1.1,-1.1,-0.5
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Lithuania,-1.8,2.5,1.5,1.5,-3.3,4.7,-3.9,1.6,1.1,-0.2,2.0,0.1 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Luxembourg,1.4,-1.7,2.4,0.8,-1.8,0.8,0.1,0.4,4.4,-1.3,-1.6,0.6
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Latvia,1.6,-1.6,2.4,-2.5,-2.9,3.0,-1.6,2.1,-1.1,1.0,-0.5,1.1
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Montenegro,4.6,-1.0,3.8,-1.9,2.9,-0.7,-0.3,2.8,-1.1,1.1,2.1,0.7
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),North Macedonia,-6.1 p,4.1 p,-1.3 p,-2.5 p,4.0 p,-1.4 p,-0.4 p,3.2 p,-2.4 p,-3.6 p,1.0 p,1.2 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Malta,0.1 p,-0.3 p,2.5 p,-3.7 p,1.9 p,2.2 p,1.5 p,-1.5 p,2.7 p,-1.7 p,0.3 p,2.4 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Netherlands,-1.3,0.1 p,0.1 p,-0.9 p,-0.8 p,0.2 p,-1.3 p,-0.8 p,-0.3 p,-0.2 p,0.2 p,-1.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Norway,0.3,0.0,0.8,-0.6,-0.2,3.9,-4.5,1.6,0.3,0.1,0.6,0.3
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Poland,0.8,2.0,-0.3,0.6,-8.9,8.2,-8.5,6.5,0.5,1.7,-1.4 p,-1.7 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Portugal,-1.9,1.6,1.1,0.2,2.6,1.0,0.9,-2.0,2.1,-0.9,1.4,0.3
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Romania,0.7,1.5,-2.1,0.1,2.7,1.1,-0.1,-1.0,0.8,-0.1,1.5,-0.7 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Serbia,-0.2,0.8,0.8,0.0,0.8,-0.6,0.2,0.7,-0.8,-0.5,-0.3 p,-1.2 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Sweden,1.1,0.0,0.3,-0.2,-0.1,0.7,-0.5,-0.3,0.2,0.7,0.4 p,-0.2 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Slovenia,-0.3,-0.7,1.7,-1.5 p,1.3 p,0.2 p,-2.0 p,1.6 p,1.4 p,-2.2 p,2.3 p,1.0 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Slovakia,0.4,-1.4,1.5,0.3,-0.3,0.5,-0.1,0.7,-1.1,1.7,-0.8 p,-0.6 p
Monthly,Volume of sales,"Retail sale of food, beverages and tobacco",Percentage change m/m-1 (SCA),Türkiye,0.4,2.7,1.7,0.0,0.6,0.3,0.8,0.3,2.1,0.5,1.0,0.5
