Time frequency,Currency,prod_ani,geo\TIME_PERIOD,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Euro,11240000.0,AT,239.23,236.71,219.31,189.75,210.32,249.33,204.69,256.68,248.9,216.0,245.61,354.81
Annual,Euro,11240000.0,BE,131.25,124.21,117.55,111.24,105.27,99.63,83.4,107.47,94.15,78.87,197.83,169.47
Annual,Euro,11240000.0,BG,229.1,230.71,244.86,222.06,232.93,221.15,246.75,256.64,259.43,238.91,268.63,340.22
Annual,Euro,11240000.0,CY,198.0,202.0,205.9,169.85,174.31,193.49,186.77,189.1,179.42,178.77,219.96,248.12
Annual,Euro,11240000.0,CZ,226.65,227.37,214.45,193.56,190.72,235.58,239.68,233.11,220.9,199.3,242.9,318.16
Annual,Euro,11240000.0,DE,:,:,:,158.49,192.45,226.42,162.26,222.22,194.5,136.93,176.96,301.46
Annual,Euro,11240000.0,DK,224.89,226.74,215.41,194.27,210.59,230.45,183.99,241.15,267.89,223.11,220.54,273.46
Annual,Euro,11240000.0,EL,368.33,371.68,369.22,395.22,384.47,390.02,408.57,443.89,430.43,450.29,501.26,575.81
Annual,Euro,11240000.0,ES,226.8,261.45,240.25,182.25,190.75,241.2,223.7,261.15,236.65,241.15,266.75,399.05
Annual,Euro,11240000.0,FI,282.3,281.15,263.7,232.5,190.55,191.15,202.75,209.26,209.85,187.63,214.28,291.42
Annual,Euro,11240000.0,FR,140.65,142.97,130.9,121.5,125.1,:,:,:,:,:,:,:
Annual,Euro,11240000.0,HR,194.24,169.69,212.56,169.79,178.14,221.58,220.71,221.99,221.45,220.2,252.86,412.49
Annual,Euro,11240000.0,HU,249.03,230.67,225.07,191.06,228.61,267.05,209.3,193.14,162.98,241.8,: @C,: @C
Annual,Euro,11240000.0,LT,443.98,431.8,259.96,370.05,159.95,142.42,140.37,143.81,126.73,91.25,226.29,159.32
Annual,Euro,11240000.0,LU,156.8,156.8,151.2,135.1,147.0,179.9,156.1,159.6,144.9,116.2,146.3,223.3
Annual,Euro,11240000.0,NL,192.39,197.83,195.03,153.26,206.52,248.91,173.91,257.61,226.09,179.35,217.39,377.17
Annual,Euro,11240000.0,PL,170.89,197.41,173.26,192.8,199.03,234.1,194.14,255.65 p,289.53 p,125.07 p,174.26,252.87
Annual,Euro,11240000.0,PT,228.74,304.32,311.54,290.18,275.4,335.5,325.35,348.9,314.24,324.0,376.28,489.28
Annual,Euro,11240000.0,RO,212.14,254.54,262.05,217.8,172.79,229.13,260.21,346.37,290.03,367.8,:,:
Annual,Euro,11240000.0,SE,239.31,215.8,174.27,187.68,206.61,195.51,164.75,165.04,209.38,213.18,214.22,228.66
Annual,Euro,11240000.0,SI,199.62,196.54,197.74,189.01,196.3,175.94,178.92,183.37,191.41,209.98,216.97,265.6
Annual,Euro,11240000.0,SK,272.0,261.0,239.0,209.0,250.0,309.0,220.76,281.98,263.62,185.18,248.17,411.11
Annual,Euro,11240000.0,UK,250.57,282.65,291.72,294.27,:,218.71,192.99,191.88,:,:,:,:
