Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Italy,147.0,144.1,141.9,138.0,137.9,138.5,142.5,142.9,143.4,143.7,144.1,144.7
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Lithuania,165.48,166.77,162.06,156.17,156.33,156.87,156.91,156.68,157.16,156.84,160.08,161.93
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Luxembourg,121.74,122.64,122.29,122.01,121.47,121.34,122.45,122.08,121.57,120.75,120.23,118.91
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Latvia,158.32,157.05,156.39,155.81,153.73,153.0,153.47,153.99,153.9,153.24,153.17,152.64
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Montenegro,119.07 d,119.18 d,119.26 d,119.28 d,119.32 d,119.34 d,119.48 d,119.79 d,120.32 d,120.42 d,120.57 d,120.78 d
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",North Macedonia,134.59 d,134.75 d,134.83 d,134.42 d,134.87 d,135.13 d,135.45 d,135.82 d,135.36 d,135.60 d,135.70 d,135.70 d
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Malta,128.22,128.26,128.35,128.19,128.35,128.53,128.58,128.61,128.64,128.65,128.66,128.69
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Netherlands,142.6,142.33,141.98,140.59,139.18,139.08,142.52,142.61,142.7,143.44,143.81,143.74
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Norway,166.7,163.6,164.9,165.1,156.9,156.7,154.5,150.9,152.7,159.4,163.3,162.9
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Poland,172.5,172.7,172.9,173.3,173.4,173.5,182.1,182.8,183.5,184.2,184.6,184.8
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Portugal,122.65,123.4,123.92,123.32,123.16,125.71,126.15,126.37,126.65,127.25,127.59,127.7
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Romania,171.81,172.63,173.34,169.48,167.33,170.02,171.37,171.79,171.83,172.2,173.52,174.33
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Serbia,159.6 d,160.0 d,160.1 d,159.9 d,160.8 d,161.0 d,160.8 d,162.0 d,162.6 d,163.5 d,163.8 d,164.3 d
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Sweden,134.45,130.52,131.53,130.78,125.85,126.95,125.25,123.56,124.29,125.7,132.92,132.29
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Slovenia,143.22,144.19,144.77,145.48,144.92,143.73,144.07,144.62,143.78,139.36,143.61,143.43
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Slovakia,132.02,132.18,133.0,133.33,133.29,133.59,133.79,133.93,134.41,134.59,134.58,134.75
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Türkiye,623.24 d,644.47 d,666.50 d,675.73 d,723.57 d,751.00 d,811.67 d,880.78 d,914.76 d,941.56 d,964.17 d,980.64 d
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",United States,140.88 d,141.38 d,141.74 d,141.55 d,141.92 d,142.86 d,143.35 d,143.48 d,144.03 d,144.35 d,144.55 d,145.17 d
Monthly,"Housing, water, electricity, gas and other fuels","Index, 2015=100",Kosovo*,130.13 d,128.23 d,125.64 d,121.48 d,122.37 d,121.74 d,122.23 d,122.01 d,120.80 d,121.00 d,122.75 d,125.13 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Albania,0.0 d,0.1 d,0.1 d,0.2 d,0.2 d,-0.1 d,0.0 d,0.2 d,0.1 d,-0.2 d,0.1 d,0.2 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Austria,0.9,-1.0,-0.1,-0.5,0.0,0.1,-0.2,-0.2,0.0,-0.7,0.2,0.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Belgium,-1.1,6.2,1.1,-0.8,-0.4,1.3,0.6,-0.6,1.1,0.2,1.4,1.9
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Bulgaria,1.6,0.0,-0.3,-0.1,-0.3,0.1,0.4,0.0,0.0,0.8,-0.2,0.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Switzerland,1.4,0.4,0.1,0.1,0.4,0.1,0.1,0.2,0.0,0.1,0.3,0.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Cyprus,-0.8,-0.8,-1.4,2.9,0.4,0.7,0.2,-0.2,0.3,-0.7,0.2,0.2
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Czechia,5.5,0.1,-0.1,-0.1,0.1,-0.1,-0.1,0.2,-0.3,0.1,0.2,-0.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Germany,1.0,0.0,-0.2,0.8,-0.1,0.0,0.2,-0.1,0.0,0.1,0.0,0.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Denmark,3.1,0.2,-0.2,-2.1,0.0,0.2,0.1,1.7,-1.1,1.9,0.9,-0.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1.2,0.3,-0.2,-0.3,0.0,0.3,0.6,0.1,0.0,0.3,0.3,0.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Euro area - 19 countries  (2015-2022),1.2,0.3,-0.2,-0.3,0.0,0.3,0.6,0.1,0.0,0.3,0.3,0.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Euro area – 20 countries (from 2023),1.2,0.3,-0.2,-0.3,-0.1,0.3,0.6,0.1,0.0,0.3,0.3,0.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Estonia,2.1,-4.4,-0.5,-1.5,0.8,1.5,2.2,0.5,-1.5,1.0,-0.6,0.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Greece,-0.3,0.4,-1.1,-0.7,-0.8,0.2,2.8,3.4,1.0,-0.5,-0.7,1.0
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Spain,3.3,-1.2,2.2,0.5,0.8,0.8,-1.8,0.6,-0.7,0.5,1.6,0.6
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1.3,0.2,-0.1,-0.3,-0.2,0.3,1.0,0.1,0.1,0.3,0.4,0.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,European Union - 27 countries (from 2020),1.3,0.2,-0.1,-0.3,-0.2,0.3,1.0,0.1,0.1,0.3,0.4,0.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Finland,2.3,1.0,-1.8,0.3,-0.6,0.1,0.2,-0.9,0.0,1.8,-1.0,0.2
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,France,0.6,2.0,-0.2,-0.3,0.1,0.1,0.7,0.1,-0.1,0.6,0.1,0.2
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Croatia,0.0,0.5,0.0,-0.7,-0.6,0.0,-0.1,-0.4,-0.4,1.9,2.6,0.5
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Hungary,1.1,0.6,1.4,-0.9,-0.3,-0.8,-0.3,0.2,0.6,0.2,0.4,1.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Ireland,-0.2,0.1,-2.3,-0.1,0.1,0.3,0.1,0.1,0.2,0.8,-0.2,0.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Iceland,1.2,2.0,0.5,0.4,0.7,0.5,0.8,1.2,0.5,0.7,1.4,0.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Italy,1.7,-2.0,-1.5,-2.7,-0.1,0.4,2.9,0.3,0.3,0.2,0.3,0.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Lithuania,-0.5,0.8,-2.8,-3.6,0.1,0.3,0.0,-0.1,0.3,-0.2,2.1,1.2
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Luxembourg,0.5,0.7,-0.3,-0.2,-0.4,-0.1,0.9,-0.3,-0.4,-0.7,-0.4,-1.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Latvia,2.5,-0.8,-0.4,-0.4,-1.3,-0.5,0.3,0.3,-0.1,-0.4,0.0,-0.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Montenegro,2.1 d,0.1 d,0.1 d,0.0 d,0.0 d,0.0 d,0.1 d,0.3 d,0.4 d,0.1 d,0.1 d,0.2 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,North Macedonia,-0.7 d,0.1 d,0.1 d,-0.3 d,0.3 d,0.2 d,0.2 d,0.3 d,-0.3 d,0.2 d,0.1 d,0.0 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Malta,0.5,0.0,0.1,-0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Netherlands,2.9,-0.2,-0.2,-1.0,-1.0,-0.1,2.5,0.1,0.1,0.5,0.3,0.0
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Norway,1.0,-1.9,0.8,0.1,-5.0,-0.1,-1.4,-2.3,1.2,4.4,2.4,-0.2
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Poland,0.8,0.1,0.1,0.2,0.1,0.1,5.0,0.4,0.4,0.4,0.2,0.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Portugal,2.8,0.6,0.4,-0.5,-0.1,2.1,0.4,0.2,0.2,0.5,0.3,0.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Romania,1.0,0.5,0.4,-2.2,-1.3,1.6,0.8,0.2,0.0,0.2,0.8,0.5
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Serbia,0.6 d,0.3 d,0.1 d,-0.1 d,0.6 d,0.1 d,-0.1 d,0.7 d,0.4 d,0.6 d,0.2 d,0.3 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Sweden,3.1,-2.9,0.8,-0.6,-3.8,0.9,-1.3,-1.3,0.6,1.1,5.7,-0.5
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Slovenia,0.6,0.7,0.4,0.5,-0.4,-0.8,0.2,0.4,-0.6,-3.1,3.0,-0.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Slovakia,-0.1,0.1,0.6,0.2,0.0,0.2,0.1,0.1,0.4,0.1,0.0,0.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Türkiye,7.4 d,3.4 d,3.4 d,1.4 d,7.1 d,3.8 d,8.1 d,8.5 d,3.9 d,2.9 d,2.4 d,1.7 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,United States,1.0 d,0.4 d,0.3 d,-0.1 d,0.3 d,0.7 d,0.3 d,0.1 d,0.4 d,0.2 d,0.1 d,0.4 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-1,Kosovo*,0.8 d,-1.5 d,-2.0 d,-3.3 d,0.7 d,-0.5 d,0.4 d,-0.2 d,-1.0 d,0.2 d,1.4 d,1.9 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Albania,0.9 d,0.8 d,0.9 d,1.0 d,1.4 d,1.6 d,1.8 d,1.5 d,1.3 d,0.9 d,1.1 d,0.9 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Austria,2.6,1.8,2.9,1.4,0.8,1.1,1.4,0.1,-0.4,-1.8,-1.6,-1.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Belgium,-12.6,2.2,5.0,13.0,14.3,17.9,16.8,11.6,12.8,12.3,13.4,11.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Bulgaria,2.3,3.3,3.1,2.9,3.0,3.5,2.4,2.6,2.5,3.6,2.2,2.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Switzerland,2.6,3.0,3.2,3.4,4.0,4.0,4.0,3.9,3.7,3.6,3.3,3.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Cyprus,0.7,0.3,-2.2,3.5,2.8,6.4,0.4,0.4,-0.4,-3.2,-1.1,1.0
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Czechia,5.1,5.2,5.2,4.8,4.6,4.5,4.4,4.2,5.2,6.4,6.0,5.2
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Germany,0.5,0.5,0.1,0.6,0.6,0.7,0.8,0.5,0.5,0.8,1.3,1.8
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Denmark,-3.5,-2.2,-1.3,-2.0,5.3,5.9,2.5,4.4,3.1,4.3,4.8,4.2
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",-1.2,-0.4,0.6,0.9,1.0,1.7,2.6,2.0,1.8,2.0,2.7,2.9
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Euro area - 19 countries  (2015-2022),-1.2,-0.4,0.5,0.9,1.0,1.7,2.6,2.0,1.8,2.1,2.7,2.9
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Euro area – 20 countries (from 2023),-1.2,-0.4,0.5,0.9,1.0,1.7,2.6,2.0,1.8,2.1,2.7,2.9
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Estonia,6.1,3.6,3.1,-5.7,-4.7,-3.7,0.6,0.5,-0.4,0.1,0.2,-0.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Greece,-3.1,-0.7,0.2,-0.8,-2.1,-0.8,2.4,6.0,6.6,4.0,2.8,4.5
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Spain,1.5,-2.7,1.5,3.9,5.1,5.1,3.1,4.0,2.9,4.2,7.3,7.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",-0.5,0.1,0.9,1.1,1.2,1.9,3.0,2.6,2.5,2.8,3.3,3.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,European Union - 27 countries (from 2020),-0.5,0.1,0.9,1.1,1.2,1.8,3.1,2.6,2.5,2.8,3.3,3.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Finland,-3.2,-1.4,-2.1,-1.4,-1.4,-1.1,-1.2,1.4,0.0,3.0,2.0,1.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,France,4.9,4.9,4.2,4.2,4.7,4.8,6.7,4.3,3.7,3.8,3.7,3.9
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Croatia,0.0,0.5,0.9,0.2,0.4,0.4,0.0,-1.5,-2.6,-0.4,2.7,3.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Hungary,-2.5,-1.2,1.9,1.2,2.1,2.2,1.0,1.0,0.9,1.1,1.8,3.4
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Ireland,-1.9,-1.9,-4.2,-4.0,-3.2,-3.4,-3.5,-4.9,-5.7,-4.2,-1.2,-0.7
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Iceland,7.5,9.1,9.0,8.9,9.2,9.2,9.2,9.8,9.7,10.3,11.0,10.7
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Italy,-13.8,-11.7,-6.8,-9.0,-9.5,-6.2,-2.2,-1.4,-1.2,-1.5,-0.6,0.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Lithuania,-10.3,-11.0,-12.2,-11.6,-10.7,-9.7,-6.9,-5.7,-4.7,-5.2,-3.6,-2.6
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Luxembourg,1.2,2.1,1.6,1.2,1.3,1.0,1.7,0.4,-0.7,-1.2,-1.2,-1.8
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Latvia,-7.4,-8.0,-6.8,-6.1,-13.0,-8.4,-11.3,-9.9,-4.8,-3.3,-1.7,-1.2
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Montenegro,4.6 d,4.6 d,4.6 d,4.5 d,4.2 d,4.0 d,3.8 d,3.6 d,3.7 d,3.2 d,3.3 d,3.6 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,North Macedonia,1.5 d,2.2 d,1.2 d,0.8 d,1.8 d,2.2 d,0.5 d,0.5 d,0.1 d,0.4 d,0.2 d,0.1 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Malta,4.3,4.0,3.5,2.9,2.6,2.4,1.6,1.6,1.4,1.3,1.1,0.9
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Netherlands,-0.2,0.7,1.5,0.9,0.9,1.3,3.3,3.5,3.5,4.2,4.0,3.8
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Norway,1.0,1.4,-0.2,-1.9,-5.9,-5.3,-2.0,-0.4,6.6,5.1,-0.9,-1.3
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Poland,2.8,2.1,2.2,2.2,2.2,2.3,7.1,7.3,7.7,7.7,7.9,8.0
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Portugal,4.3,5.7,5.8,7.3,7.2,9.8,6.0,5.8,5.7,6.9,7.0,7.1
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Romania,6.0,6.3,5.4,2.4,0.3,1.9,2.8,2.8,1.7,1.5,2.4,2.5
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Serbia,8.9 d,8.0 d,8.0 d,8.0 d,5.7 d,6.2 d,6.0 d,6.2 d,6.1 d,6.4 d,3.3 d,3.5 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Sweden,-0.4,-0.6,0.5,0.9,0.4,-1.4,2.0,0.7,2.8,3.4,2.8,1.5
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Slovenia,3.0,4.4,4.8,5.0,3.0,-3.3,-3.6,-4.0,-7.3,-9.6,-0.6,0.7
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Slovakia,1.1,0.6,0.6,0.8,0.8,1.1,1.3,1.4,1.6,1.7,1.9,2.0
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Türkiye,46.0 d,49.1 d,51.2 d,55.6 d,93.2 d,94.7 d,98.5 d,101.5 d,97.9 d,89.4 d,74.5 d,69.0 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,United States,3.8 d,4.3 d,5.0 d,4.9 d,5.1 d,4.9 d,4.8 d,4.3 d,4.2 d,4.3 d,3.9 d,4.0 d
Monthly,"Housing, water, electricity, gas and other fuels",Percentage change m/m-12,Kosovo*,7.0 d,7.0 d,7.8 d,4.1 d,3.3 d,3.6 d,2.6 d,2.7 d,-0.2 d,-0.4 d,-1.0 d,-3.1 d
