Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,832.0,665.0,791.0,794.0,816.0
Annual,Number,Austria,2094.0,1703.0,1502.0,1430.0,1711.0,1797.0,2000.0,2132.0,2244.0,2393.0,2844.0,3329.0,3072.0,3630.0,3329.0,3588.0
Annual,Number,Bosnia and Herzegovina,:,:,:,:,:,403.0,456.0,539.0,539.0,669.0,735.0,802.0,565.0,283.0,272.0,249.0
Annual,Number,Belgium,3522.0,2478.0,2189.0,2780.0,3002.0,2682.0,2807.0,3011.0,3805.0,4678.0,5492.0,5418.0,5074.0,5287.0,5452.0,6195 i
Annual,Number,Bulgaria,2797.0,1768.0,1437.0,1282.0,1714.0,147.0,381.0,505.0,264.0,302.0,413.0,393.0,310.0,333.0,304.0,403.0
Annual,Number,Switzerland,0.0,:,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Cyprus,632.0,482.0,391.0,302.0,150.0,16.0,15.0,29.0,36.0,46.0,119.0,92.0,97.0,83.0,80.0,148.0
Annual,Number,Czechia,173.0,114.0,119.0,117.0,188.0,282.0,168.0,278.0,251.0,187.0,124.0,47.0,15.0,1.0,1.0,6.0
Annual,Number,Germany,15039.0,12398.0,12613.0,14028.0,14805.0,15131.0,15349.0,16265.0,17850.0,18234.0,18902.0,21036.0,29736.0,21656.0,:,:
Annual,Number,Estonia,500.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,365.0
Annual,Number,Spain,:,:,:,:,:,2377.0,2997.0,3703.0,5542.0,7572.0,9503.0,11386.0,9295.0,12662.0,13348.0,13924.0
Annual,Number,Finland,2529.0,1391.0,1698.0,2273.0,1693.0,1933.0,:,:,:,:,159.0,134.0,110.0,135.0,149.0,105.0
Annual,Number,France,:,:,:,:,:,26107.0,25607.0,71913.0,124163.0,128051.0,128222.0,126027.0,104225.0,114363.0,94737.0,16810.0
Annual,Number,Georgia,:,:,:,:,:,:,:,:,:,537.0,949.0,927.0,927.0,1169.0,1479.0,1272.0
Annual,Number,Croatia,1176.0,695.0,433.0,498.0,702.0,1172.0,886.0,770.0,1052.0,1205.0,1197.0,1492.0,1300.0,313.0,269.0,326.0
Annual,Number,Hungary,:,290.0,384.0,109.0,244.0,163.0,221.0,318.0,159.0,452.0,31.0,27.0,84.0,18.0,79.0,119.0
Annual,Number,Ireland,:,562.0,1659.0,417.0,416.0,573.0,641.0,801.0,883.0,939.0,1202.0,1497.0,1029.0,1293.0,1353.0,1505.0
Annual,Number,Italy,:,26250.0,24586.0,22692.0,17632.0,14633.0,15167.0,16892.0,20512.0,23897.0,24832.0,25323.0,23292.0,30834.0,25345.0,27688.0
Annual,Number,Liechtenstein,:,: m,: m,:,:,23.0,24.0,27.0,22.0,38.0,30.0,22.0,37.0,27.0,33.0,32.0
Annual,Number,Lithuania,1362.0,658.0,705.0,889.0,710.0,138.0,81.0,61.0,154.0,273.0,450.0,326.0,148.0,870.0,592.0,643.0
Annual,Number,Luxembourg,:,:,209.0,259.0,235.0,196.0,247.0,218.0,234.0,246.0,377.0,475.0,534.0,543.0,526.0,525.0
