Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Percentage of gross domestic product (GDP),Algeria,22.8,26.5,24.1,22.0,2.9,10.3,11.9,10.0,3.3,-1.3,-14.1,-11.8,-8.4,-6.0,-5.9,-9.6,0.0,:
Annual,Percentage of gross domestic product (GDP),Israel,3.7,4.9,3.4,1.8,4.1,4.0,2.3,0.8,3.6,5.1,6.1,4.7,4.2,3.4,4.1,5.9,4.8,4.5
Annual,Percentage of gross domestic product (GDP),Morocco,2.2,2.7,-0.1,-5.0,-5.3,-4.4,-7.9,-9.5,-7.7,-5.5,-2.0,-3.8,-3.2,-4.9,-3.4,-1.2,-2.3,-3.5
Annual,Percentage of gross domestic product (GDP),Tunisia,-0.5,-1.4,-1.9,-3.6,-2.5,-4.6,-7.0,-7.3,-8.1,-8.4,:,:,:,:,:,:,:,:
