Time frequency,Unit of measure,Rail network segment (2005),Train category\Time,2005.0
Annual,Number,Cetinkaya - Hekimhan,Other trains,50.0
Annual,Number,Cetinkaya - Hekimhan,Passenger trains,751.0
Annual,Number,Yolcaty - Malatya,Goods trains,1161.0
Annual,Number,Yolcaty - Malatya,Other trains,17.0
Annual,Number,Yolcaty - Malatya,Passenger trains,1297.0
Annual,Number,Maden - Yolcaty,Goods trains,412.0
Annual,Number,Maden - Yolcaty,Other trains,30.0
Annual,Number,Maden - Yolcaty,Passenger trains,646.0
Annual,Number,Batman - Maden,Goods trains,262.0
Annual,Number,Batman - Maden,Other trains,43.0
Annual,Number,Batman - Maden,Passenger trains,639.0
Annual,Number,Kurtalan - Batman,Goods trains,118.0
Annual,Number,Kurtalan - Batman,Other trains,6.0
Annual,Number,Kurtalan - Batman,Passenger trains,531.0
Annual,Number,Elazy? - Yolcaty,Goods trains,636.0
Annual,Number,Elazy? - Yolcaty,Other trains,47.0
Annual,Number,Elazy? - Yolcaty,Passenger trains,796.0
Annual,Number,Tatvan - Elazy?,Goods trains,368.0
Annual,Number,Tatvan - Elazy?,Other trains,54.0
Annual,Number,Tatvan - Elazy?,Passenger trains,183.0
Annual,Number,Narly - Malatya,Goods trains,2305.0
Annual,Number,Narly - Malatya,Other trains,7.0
Annual,Number,Narly - Malatya,Passenger trains,842.0
Annual,Number,Hudut - Van,Goods trains,194.0
Annual,Number,Hudut - Van,Other trains,2.0
Annual,Number,Hudut - Van,Passenger trains,210.0
Annual,Number,Horozluhan - Afyon,Goods trains,1207.0
Annual,Number,Horozluhan - Afyon,Other trains,22.0
Annual,Number,Horozluhan - Afyon,Passenger trains,1662.0
Annual,Number,Uluky?La - Horozluhan,Goods trains,1233.0
Annual,Number,Uluky?La - Horozluhan,Other trains,11.0
Annual,Number,Uluky?La - Horozluhan,Passenger trains,1115.0
Annual,Number,Yenice - Uluky?La,Goods trains,2278.0
Annual,Number,Yenice - Uluky?La,Other trains,35.0
Annual,Number,Yenice - Uluky?La,Passenger trains,1164.0
Annual,Number,Mersin - Yenice,Goods trains,896.0
Annual,Number,Mersin - Yenice,Other trains,15.0
Annual,Number,Mersin - Yenice,Passenger trains,8739.0
Annual,Number,Adana - Yenice,Goods trains,2010.0
Annual,Number,Adana - Yenice,Other trains,36.0
Annual,Number,Adana - Yenice,Passenger trains,9878.0
Annual,Number,Toprakkale - Adana,Goods trains,2166.0
Annual,Number,Toprakkale - Adana,Other trains,22.0
Annual,Number,Toprakkale - Adana,Passenger trains,1992.0
Annual,Number,Yskenderun - Toprakkale,Goods trains,1911.0
Annual,Number,Yskenderun - Toprakkale,Other trains,3.0
Annual,Number,Yskenderun - Toprakkale,Passenger trains,716.0
Annual,Number,Fevzipa?A - Toprakkale,Goods trains,3248.0
Annual,Number,Fevzipa?A - Toprakkale,Other trains,11.0
Annual,Number,Fevzipa?A - Toprakkale,Passenger trains,1262.0
Annual,Number,Narly - Fevzipa?A,Goods trains,2982.0
Annual,Number,Narly - Fevzipa?A,Other trains,31.0
Annual,Number,Narly - Fevzipa?A,Passenger trains,926.0
Annual,Number,K.Mara? - Koprua?Zy,Goods trains,203.0
Annual,Number,K.Mara? - Koprua?Zy,Other trains,1.0
Annual,Number,K.Mara? - Koprua?Zy,Passenger trains,0.0
Annual,Number,Tahtakopru - Fevzipa?A,Goods trains,406.0
Annual,Number,Tahtakopru - Fevzipa?A,Other trains,2.0
Annual,Number,Tahtakopru - Fevzipa?A,Passenger trains,260.0
Annual,Number,Gaziantep - Narly,Goods trains,867.0
Annual,Number,Gaziantep - Narly,Other trains,64.0
Annual,Number,Gaziantep - Narly,Passenger trains,162.0
Annual,Number,Karkamy? - Gaziantep,Goods trains,408.0
Annual,Number,Karkamy? - Gaziantep,Other trains,8.0
Annual,Number,Karkamy? - Gaziantep,Passenger trains,0.0
Annual,Number,Hudut - Karkamy?,Goods trains,365.0
Annual,Number,Hudut - Karkamy?,Other trains,2.0
Annual,Number,Hudut - Karkamy?,Passenger trains,0.0
Annual,Number,Mardin - ?Enyurt,Goods trains,176.0
Annual,Number,Mardin - ?Enyurt,Other trains,0.0
Annual,Number,Mardin - ?Enyurt,Passenger trains,0.0
Annual,Number,D.Pynar - Afyon,Goods trains,486.0
Annual,Number,D.Pynar - Afyon,Other trains,6.0
Annual,Number,D.Pynar - Afyon,Passenger trains,321.0
Annual,Number,Kayseri - Hanly,Goods trains,2118.0
Annual,Number,Kayseri - Hanly,Other trains,37.0
Annual,Number,Kayseri - Hanly,Passenger trains,1459.0
Annual,Number,Cetinkaya - Bostankaya,Goods trains,2499.0
Annual,Number,Cetinkaya - Bostankaya,Other trains,77.0
Annual,Number,Cetinkaya - Bostankaya,Passenger trains,1431.0
Annual,Number,Bostankaya - Hanly,Goods trains,1053.0
Annual,Number,Bostankaya - Hanly,Other trains,0.0
Annual,Number,Bostankaya - Hanly,Passenger trains,0.0
Annual,Number,Tire - Catal,Goods trains,0.0
Annual,Number,Tire - Catal,Other trains,2.0
Annual,Number,Tire - Catal,Passenger trains,1023.0
Annual,Number,Yenikent - Sincan,Goods trains,126.0
Annual,Number,Yenikent - Sincan,Other trains,2.0
Annual,Number,Yenikent - Sincan,Passenger trains,772.0
