Time frequency,Unit of measure,Rail network segment (2005),Train category\Time,2005.0
Annual,Number,Linha do Minho (Porto São Bento - Valença Fronteira),Goods trains,10106.0
Annual,Number,Linha do Minho (Porto São Bento - Valença Fronteira),Other trains,33532.0
Annual,Number,Linha do Minho (Porto São Bento - Valença Fronteira),Passenger trains,89096.0
Annual,Number,Concordância de São Gemil (Ermesinde - São Gemil),Goods trains,789.0
Annual,Number,Concordância de São Gemil (Ermesinde - São Gemil),Other trains,528.0
Annual,Number,Ramal de Braga (Agulha de Inserção na Linha do Minho do Ramal de Braga - Braga),Goods trains,4.0
Annual,Number,Ramal de Braga (Agulha de Inserção na Linha do Minho do Ramal de Braga - Braga),Other trains,649.0
Annual,Number,Ramal de Braga (Agulha de Inserção na Linha do Minho do Ramal de Braga - Braga),Passenger trains,16762.0
Annual,Number,Linha de Leixões (Agulha de Inserção na Linha do Minho da Linha de Leixões - PK Extremo da Linha de Leixões),Goods trains,2658.0
Annual,Number,Linha de Leixões (Agulha de Inserção na Linha do Minho da Linha de Leixões - PK Extremo da Linha de Leixões),Other trains,1876.0
Annual,Number,Linha do Douro (Ermesinde - PK Extremo da Linha do Douro),Goods trains,1875.0
Annual,Number,Linha do Douro (Ermesinde - PK Extremo da Linha do Douro),Other trains,5731.0
Annual,Number,Linha do Douro (Ermesinde - PK Extremo da Linha do Douro),Passenger trains,34469.0
Annual,Number,Linha do Norte (Lisboa Santa Apolónia - Porto Campanhã),Goods trains,42305.0
Annual,Number,Linha do Norte (Lisboa Santa Apolónia - Porto Campanhã),Other trains,20240.0
Annual,Number,Linha do Norte (Lisboa Santa Apolónia - Porto Campanhã),Passenger trains,148661.0
Annual,Number,Linha de Guimarães (Agulha de Inserção na Linha do Minho da Linha de Guimarães - Guimarães),Goods trains,4.0
Annual,Number,Linha de Guimarães (Agulha de Inserção na Linha do Minho da Linha de Guimarães - Guimarães),Other trains,656.0
Annual,Number,Linha de Guimarães (Agulha de Inserção na Linha do Minho da Linha de Guimarães - Guimarães),Passenger trains,11525.0
Annual,Number,Linha do Tâmega (Livração - Amarante),Other trains,6.0
Annual,Number,Linha do Tâmega (Livração - Amarante),Passenger trains,39.0
Annual,Number,Linha do Corgo (Régua - Vila Real),Other trains,111.0
Annual,Number,Linha do Corgo (Régua - Vila Real),Passenger trains,263.0
Annual,Number,Linha do Tua (Tua - Carvalhais),Other trains,73.0
Annual,Number,Linha do Tua (Tua - Carvalhais),Passenger trains,179.0
Annual,Number,Linha do Vouga ( - Aveiro),Other trains,878.0
Annual,Number,Linha do Vouga ( - Aveiro),Passenger trains,7313.0
Annual,Number,Linha da Beira Alta (Pampilhosa - Vilar Formoso Fronteira),Goods trains,3928.0
Annual,Number,Linha da Beira Alta (Pampilhosa - Vilar Formoso Fronteira),Other trains,1286.0
Annual,Number,Linha da Beira Alta (Pampilhosa - Vilar Formoso Fronteira),Passenger trains,7852.0
Annual,Number,Ramal da Lousã (Coimbra B - Serpins),Goods trains,0.0
Annual,Number,Ramal da Lousã (Coimbra B - Serpins),Other trains,1153.0
Annual,Number,Ramal da Lousã (Coimbra B - Serpins),Passenger trains,45197.0
Annual,Number,Ramal de Alfarelos (Agulha de inserção na Linha Oeste do Ramal de Alfarelos - Alfarelos),Goods trains,5149.0
Annual,Number,Ramal de Alfarelos (Agulha de inserção na Linha Oeste do Ramal de Alfarelos - Alfarelos),Other trains,304.0
Annual,Number,Ramal de Alfarelos (Agulha de inserção na Linha Oeste do Ramal de Alfarelos - Alfarelos),Passenger trains,11675.0
Annual,Number,Linha do Oeste (Bifurcação de Meleças - Descendente - Figueira da Foz),Goods trains,7290.0
Annual,Number,Linha do Oeste (Bifurcação de Meleças - Descendente - Figueira da Foz),Other trains,3577.0
Annual,Number,Linha do Oeste (Bifurcação de Meleças - Descendente - Figueira da Foz),Passenger trains,60580.0
Annual,Number,"Ramal de Tomar (PK 0,000 - Tomar)",Goods trains,454.0
Annual,Number,"Ramal de Tomar (PK 0,000 - Tomar)",Other trains,331.0
Annual,Number,"Ramal de Tomar (PK 0,000 - Tomar)",Passenger trains,10549.0
Annual,Number,Linha da Beira Baixa (Entroncamento - Guarda),Goods trains,8042.0
Annual,Number,Linha da Beira Baixa (Entroncamento - Guarda),Other trains,3240.0
Annual,Number,Linha da Beira Baixa (Entroncamento - Guarda),Passenger trains,12506.0
Annual,Number,Ramal de Cáceres (Torre das Vargens - Marvão-Beirã-Fronteira),Goods trains,1493.0
Annual,Number,Ramal de Cáceres (Torre das Vargens - Marvão-Beirã-Fronteira),Other trains,238.0
Annual,Number,Ramal de Cáceres (Torre das Vargens - Marvão-Beirã-Fronteira),Passenger trains,2172.0
Annual,Number,Linha do Leste (Abrantes - Elvas-Fronteira),Goods trains,2021.0
Annual,Number,Linha do Leste (Abrantes - Elvas-Fronteira),Other trains,397.0
Annual,Number,Linha do Leste (Abrantes - Elvas-Fronteira),Passenger trains,2188.0
Annual,Number,Linha de Sintra (Lisboa Rossio - PK Extremo da Linha de Sintra),Goods trains,1875.0
Annual,Number,Linha de Sintra (Lisboa Rossio - PK Extremo da Linha de Sintra),Other trains,12727.0
Annual,Number,Linha de Sintra (Lisboa Rossio - PK Extremo da Linha de Sintra),Passenger trains,111515.0
Annual,Number,Linha de Cintura (Alcântara-Mar - Braço de Prata),Goods trains,3725.0
