Annual,Renewable energy sources,Percentage,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20.643,21.823,23.382
Annual,Renewable energy sources,Percentage,Estonia,18.42,17.478,16.011,17.139,18.811,23.009,24.575,25.515,25.586,25.356,26.13,28.987,29.232,29.538,29.97,31.73,30.069,37.342,38.542,40.95
Annual,Renewable energy sources,Percentage,Greece,7.161,7.277,7.458,8.249,8.183,8.731,10.077,11.153,13.741,15.326,15.683,15.69,15.39,17.3,18.001,19.633,21.749,22.001,22.671,25.269
Annual,Renewable energy sources,Percentage,Spain,8.345,8.444,9.156,9.667,10.744,12.958,13.782,13.176,14.239,15.081,15.879,16.221,17.015,17.118,17.023,17.852,21.22,20.55,21.896,24.852
Annual,Renewable energy sources,Percentage,European Union - 27 countries (from 2020),9.605,10.182,10.778,11.749,12.552,13.85,14.405,14.547,16.002,16.659,17.416,17.82,17.978,18.411,19.096,19.887,22.038,21.886,23.094,24.54
Annual,Renewable energy sources,Percentage,Finland,29.232,28.814,30.043,29.561,31.071,31.045,32.166,32.532,34.222,36.63,38.633,39.23,38.943,40.857,41.185,42.807,43.939,42.854,47.74,50.75
Annual,Renewable energy sources,Percentage,France,9.319,9.272,8.936,9.426,11.188,12.215,12.671,10.813,13.239,13.88,14.362,14.803,15.451,15.847,16.384,17.174,19.109,19.316,20.445,22.283
Annual,Renewable energy sources,Percentage,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18.292,18.141,19.85
Annual,Renewable energy sources,Percentage,Croatia,23.404,23.691,22.668,22.161,21.986,23.596,25.103,25.389,26.757,28.04,27.817,28.969,28.266,27.28,28.047,28.466,31.023,31.285,28.088,28.051
Annual,Renewable energy sources,Percentage,Hungary,4.364,6.931,7.433,8.575,8.564,11.673,12.742,13.972,15.53,16.205,14.618,14.495,14.377,13.556,12.548,12.634,13.85,14.134,15.128,17.117
Annual,Renewable energy sources,Percentage,Ireland,2.378,2.822,3.073,3.497,3.979,5.243,5.755,6.605,7.029,7.521,8.516,9.083,9.189,10.52,10.942,11.979,16.16,12.996,13.068,15.253
Annual,Renewable energy sources,Percentage,Iceland,58.899,60.27,60.921,71.925,67.981,70.238,70.909,72.298,73.727,73.787,73.043,71.949,75.329,74.104,77.173,78.612,83.725,80.185,79.475,:
Annual,Renewable energy sources,Percentage,Italy,6.316,7.549,8.328,9.807,11.492,12.775,13.023,12.881,15.441,16.741,17.082,17.525,17.415,18.267,17.796,18.181,20.359,18.883,19.131,19.594
Annual,Renewable energy sources,Percentage,Lithuania,17.221,16.768,16.887,16.482,17.824,19.798,19.639,19.943,21.437,22.689,23.592,25.748,25.612,26.038,24.695,25.474,26.773,28.166,29.599,31.926
Annual,Renewable energy sources,Percentage,Luxembourg,0.899,1.402,1.469,2.725,2.809,2.929,2.851,2.855,3.112,3.494,4.471,4.987,5.364,6.194,8.942,7.046,11.699,11.726,14.429,14.355
Annual,Renewable energy sources,Percentage,Latvia,32.794,32.264,31.141,29.615,29.811,34.317,30.375,33.478,35.709,37.037,38.629,37.538,37.138,39.008,40.019,40.929,42.132,42.096,43.72,43.223
Annual,Renewable energy sources,Percentage,Moldova,7.45,6.402,6.96,6.443,6.994,7.924,21.369,22.081,24.328,24.419,26.169,26.173,26.888,27.836,27.476,23.843,25.057,22.203,21.538,22.995
Annual,Renewable energy sources,Percentage,Montenegro,:,35.694,34.842,32.925,32.29,39.371,40.64,40.648,41.513,43.696,44.098,43.073,41.529,39.693,38.801,37.722,43.77,39.891,41.064,40.883
Annual,Renewable energy sources,Percentage,North Macedonia,15.702,16.466,16.527,14.976,15.555,17.238,16.451,16.407,18.128,18.509,19.559,19.526,18.044,19.636,18.179,17.485,19.222,17.8,19.213,20.214
Annual,Renewable energy sources,Percentage,Malta,0.102,0.123,0.149,0.177,0.195,0.221,0.979,1.85,2.862,3.76,4.744,5.119,6.208,7.219,7.914,8.23,10.714,12.631,13.969,15.077
Annual,Renewable energy sources,Percentage,Netherlands,2.03,2.478,2.778,3.298,3.596,4.266,3.917,4.524,4.659,4.691,5.415,5.714,5.846,6.507,7.394,8.886,13.999,12.956,14.902,17.154
Annual,Renewable energy sources,Percentage,Norway,58.417,60.069,60.521,60.398,62.003,65.071,61.889,64.638,64.932,66.48,68.406,68.545,69.235,70.036,71.566,74.406,77.358,74.026,75.875,75.613
Annual,Renewable energy sources,Percentage,Poland,6.882,6.867,6.859,6.903,7.686,8.676,9.281,10.337,10.955,11.452,11.605,11.881,11.396,11.059,14.936,15.377,16.102,15.623,16.891,16.564
Annual,Renewable energy sources,Percentage,Portugal,19.205,19.523,20.792,21.907,22.929,24.405,24.15,24.603,24.574,25.699,29.508,30.514,30.864,30.611,30.203,30.623,33.982,33.982,34.675,35.163
Annual,Renewable energy sources,Percentage,Romania,16.811,17.571,17.096,18.195,20.204,22.157,22.834,21.743,22.825,23.886,24.845,24.785,25.032,24.454,23.875,24.29,24.478,23.871,24.229,25.757
Annual,Renewable energy sources,Percentage,Serbia,12.724,14.257,14.542,14.327,15.888,21.024,19.763,19.118,20.79,21.095,22.864,21.989,21.147,20.287,20.32,21.443,26.297,25.255,24.67,25.428
Annual,Renewable energy sources,Percentage,Sweden,38.427,39.982,41.734,43.224,43.922,47.024,46.099,47.632,49.403,50.153,51.151,52.22,52.597,53.39,53.916,55.785,60.124,62.527,66.287,66.393
Annual,Renewable energy sources,Percentage,Slovenia,18.397,19.809,18.416,19.675,18.646,20.765,21.081,20.937,21.551,23.16,22.459,22.879,21.975,21.658,21.378,21.968,25.0,25.0,25.002,25.066
Annual,Renewable energy sources,Percentage,Slovakia,6.391,6.36,6.584,7.766,7.723,9.368,9.099,10.348,10.453,10.133,11.713,12.882,12.029,11.465,11.896,16.894,17.345,17.419,17.481,16.99
Annual,Renewable energy sources,Percentage,Kosovo*,20.541,19.773,19.511,18.812,18.429,18.23,18.23,17.598,18.625,18.823,19.544,18.484,24.472,23.082,24.616,24.215,24.401,22.14,18.779,:
Annual,Renewable energy sources in electricity,Percentage,Albania,69.979,76.112,74.208,79.631,73.299,70.714,74.618,66.131,72.427,62.665,70.985,79.222,82.104,91.025,92.45,92.994,99.975,94.421,102.969,105.381
Annual,Renewable energy sources in electricity,Percentage,Austria,61.627,62.901,63.527,65.666,65.88,68.626,66.361,66.779,67.439,68.909,71.059,71.487,72.521,71.626,74.189,75.067,78.204,73.881,74.806,87.764
Annual,Renewable energy sources in electricity,Percentage,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,38.394,38.726,40.829,39.564,41.498,45.482,49.308,46.318,:,:
Annual,Renewable energy sources in electricity,Percentage,Belgium,1.714,2.386,3.13,3.662,4.625,6.176,7.332,8.989,11.338,12.547,13.414,15.573,15.834,17.214,18.886,20.817,25.122,26.018,29.098,31.37
Annual,Renewable energy sources in electricity,Percentage,Bulgaria,8.358,8.666,8.73,8.899,9.544,10.906,12.358,12.621,15.816,18.682,18.686,18.975,19.147,19.022,22.355,23.509,23.586,21.413,20.08,29.426
Annual,Renewable energy sources in electricity,Percentage,Cyprus,0.019,0.024,0.034,0.074,0.285,0.589,1.39,3.445,4.927,6.654,7.399,8.445,8.587,8.911,9.357,9.756,12.041,14.84,16.963,20.939
Annual,Renewable energy sources in electricity,Percentage,Czechia,3.693,3.782,4.096,4.621,5.182,6.378,7.516,10.61,11.667,12.781,13.89,14.072,13.615,13.654,13.711,14.046,14.81,14.468,15.499,16.448
Annual,Renewable energy sources in electricity,Percentage,Germany,9.436,10.577,11.944,13.727,15.141,17.521,18.241,20.93,23.605,25.284,28.171,30.882,32.273,34.612,37.591,40.604,44.215,43.88,47.962,52.24
Annual,Renewable energy sources in electricity,Percentage,Denmark,23.754,24.647,23.966,25.001,25.936,28.257,32.735,35.874,38.716,43.084,48.493,51.292,53.717,59.94,62.394,65.347,65.323,72.92,77.223,79.392
Annual,Renewable energy sources in electricity,Percentage,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.77,41.278,45.212
Annual,Renewable energy sources in electricity,Percentage,Estonia,0.546,1.127,1.428,1.432,1.972,5.966,10.294,12.199,15.67,12.948,14.017,16.152,16.194,17.583,19.679,21.998,28.293,29.197,29.115,31.845
Annual,Renewable energy sources in electricity,Percentage,Greece,7.842,8.213,8.924,9.33,9.646,11.016,12.307,13.81,16.364,21.241,21.923,22.089,22.657,24.464,26.001,31.295,35.856,35.881,42.361,48.225
Annual,Renewable energy sources in electricity,Percentage,Spain,19.018,19.166,20.027,21.718,23.777,27.882,29.748,31.53,33.438,36.027,37.128,36.972,36.676,36.465,35.236,37.131,42.944,46.001,50.901,56.933
Annual,Renewable energy sources in electricity,Percentage,European Union - 27 countries (from 2020),15.871,16.402,16.879,17.647,18.526,20.654,21.283,23.3,25.138,26.769,28.601,29.655,30.172,31.104,32.134,34.086,37.408,37.76,41.234,45.286
Annual,Renewable energy sources in electricity,Percentage,Finland,26.711,26.918,26.42,25.468,26.745,26.821,27.216,28.964,29.11,30.543,31.114,32.207,32.716,35.044,36.539,37.969,39.564,39.583,47.966,52.375
Annual,Renewable energy sources in electricity,Percentage,France,13.782,13.738,14.058,14.289,14.358,15.088,14.815,16.179,16.548,16.977,18.465,18.821,19.209,19.933,21.131,22.389,24.819,24.733,27.292,29.981
Annual,Renewable energy sources in electricity,Percentage,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,51.314,55.492,66.257
Annual,Renewable energy sources in electricity,Percentage,Croatia,35.027,35.184,34.818,33.976,33.865,35.877,37.52,37.592,38.764,42.077,45.241,45.409,46.667,46.437,48.139,49.783,53.816,53.471,56.245,58.826
Annual,Renewable energy sources in electricity,Percentage,Hungary,2.22,4.419,3.453,4.193,5.317,6.958,7.103,6.379,6.057,6.6,7.305,7.341,7.292,7.513,8.306,9.969,11.904,13.66,15.333,19.535
Annual,Renewable energy sources in electricity,Percentage,Ireland,6.031,7.196,8.505,9.534,10.822,14.061,15.642,18.252,19.838,20.96,23.32,25.725,27.069,30.318,33.317,36.46,39.055,37.665,37.387,40.428
Annual,Renewable energy sources in electricity,Percentage,Iceland,93.148,94.928,93.497,113.7,90.847,92.861,92.419,93.915,95.422,96.719,97.063,93.11,95.31,93.376,98.497,100.64,102.709,99.536,99.193,:
Annual,Renewable energy sources in electricity,Percentage,Italy,16.086,16.293,15.926,15.954,16.645,18.807,20.091,23.546,27.42,31.302,33.42,33.459,34.012,34.104,33.93,34.969,38.081,35.996,37.102,38.1
Annual,Renewable energy sources in electricity,Percentage,Lithuania,3.587,3.831,4.016,4.652,4.914,5.869,7.401,9.02,10.876,13.149,13.705,15.543,16.872,18.255,18.408,18.79,20.166,21.278,26.461,36.469
Annual,Renewable energy sources in electricity,Percentage,Luxembourg,2.765,3.179,3.172,3.305,3.581,4.105,3.786,4.075,4.66,5.329,5.958,6.197,6.674,8.055,9.115,10.863,13.887,14.216,16.187,18.044
Annual,Renewable energy sources in electricity,Percentage,Latvia,45.958,43.023,40.414,38.622,38.733,41.942,42.051,44.694,44.877,48.685,51.037,52.205,51.251,54.352,53.499,53.423,53.357,51.399,53.519,54.317
Annual,Renewable energy sources in electricity,Percentage,Moldova,0.841,0.821,0.787,0.83,0.828,0.959,1.813,1.799,1.694,1.693,1.903,1.975,1.947,2.137,2.627,3.039,3.118,3.579,5.535,9.209
Annual,Renewable energy sources in electricity,Percentage,Montenegro,:,39.102,37.679,37.622,38.258,46.615,45.74,41.583,42.765,49.067,51.444,49.613,50.961,50.111,52.419,53.647,61.49,60.462,68.514,67.529
Annual,Renewable energy sources in electricity,Percentage,North Macedonia,14.511,13.989,14.011,13.671,13.848,15.471,15.847,14.849,16.659,18.206,19.273,21.663,24.138,24.839,24.838,23.778,23.532,22.785,25.868,32.201
Annual,Renewable energy sources in electricity,Percentage,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.454,1.115,1.571,3.333,4.312,5.714,6.845,7.702,7.485,9.489,9.649,10.122,10.74
Annual,Renewable energy sources in electricity,Percentage,Netherlands,4.446,6.297,6.541,5.963,7.464,9.069,9.601,9.74,10.35,9.911,9.924,11.04,12.55,13.812,15.171,18.23,26.407,33.251,39.65,46.4
Annual,Renewable energy sources in electricity,Percentage,Norway,97.973,97.423,100.843,99.052,100.154,105.191,98.252,105.887,104.599,106.917,110.135,106.83,105.638,104.85,106.829,110.445,113.802,113.642,120.01,116.538
Annual,Renewable energy sources in electricity,Percentage,Poland,2.049,2.512,2.86,3.316,4.248,5.713,6.549,8.078,10.61,10.676,12.36,13.401,13.342,13.082,13.027,14.356,16.237,17.167,21.009,25.793
Annual,Renewable energy sources in electricity,Percentage,Portugal,27.39,27.703,29.308,32.285,34.063,37.562,40.608,45.78,47.505,49.101,52.054,52.616,53.99,54.168,52.186,53.774,58.032,58.433,60.991,63.01
Annual,Renewable energy sources in electricity,Percentage,Romania,28.427,28.775,28.054,28.108,28.075,30.894,30.378,31.131,33.567,37.516,41.679,43.161,42.712,41.965,41.793,42.616,43.374,42.676,43.726,47.391
Annual,Renewable energy sources in electricity,Percentage,Serbia,18.486,22.366,23.603,24.812,25.858,28.252,28.183,27.526,28.509,27.971,30.274,28.915,29.154,27.448,28.658,30.107,30.701,29.897,30.142,31.748
Annual,Renewable energy sources in electricity,Percentage,Sweden,51.196,50.899,51.783,53.21,53.687,58.252,55.767,59.624,59.779,61.737,63.214,65.733,64.869,65.909,66.228,71.234,74.495,75.76,83.372,87.547
Annual,Renewable energy sources in electricity,Percentage,Slovenia,29.271,28.654,28.231,27.697,29.962,33.756,32.2,31.045,31.637,33.081,33.935,32.722,32.056,32.425,32.307,32.632,35.095,34.976,37.005,41.887
Annual,Renewable energy sources in electricity,Percentage,Slovakia,15.403,15.735,16.566,16.467,17.013,17.765,17.774,19.305,20.054,20.8,22.87,22.656,22.513,21.343,21.499,22.103,23.066,22.402,22.901,24.201
Annual,Renewable energy sources in electricity,Percentage,Kosovo*,0.472,0.611,0.907,0.971,0.971,1.136,1.361,1.368,1.496,1.628,1.867,1.842,3.973,3.622,4.234,5.155,5.259,5.141,6.685,:
Annual,Renewable energy sources in heating and cooling,Percentage,Albania,33.138,37.757,30.964,33.15,37.056,34.73,31.257,31.427,39.1,37.766,30.977,34.609,32.495,23.969,21.993,24.754,25.125,21.2,22.087,22.917
Annual,Renewable energy sources in heating and cooling,Percentage,Austria,20.165,22.817,24.491,27.142,27.195,29.626,30.959,31.517,33.077,33.222,33.375,33.231,33.48,33.67,34.178,33.929,34.995,33.432,31.293,39.387
Annual,Renewable energy sources in heating and cooling,Percentage,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,28.626,32.768,32.329,28.739,52.685,55.873,56.623,53.308,:,:
Annual,Renewable energy sources in heating and cooling,Percentage,Belgium,2.927,3.418,3.812,4.713,5.121,6.087,6.71,6.718,7.108,7.639,7.751,7.942,8.247,8.2,8.29,8.319,8.447,9.279,10.556,11.304
Annual,Renewable energy sources in heating and cooling,Percentage,Bulgaria,14.056,14.257,14.79,13.862,17.262,21.639,24.334,24.768,27.241,29.234,28.518,28.903,29.99,29.854,33.25,35.423,37.178,30.015,31.646,34.876
Annual,Renewable energy sources in heating and cooling,Percentage,Cyprus,9.264,9.97,10.434,13.064,14.469,17.313,18.813,19.977,21.764,22.537,22.186,24.066,24.69,26.42,37.164,35.051,37.117,42.595,41.56,42.75
Annual,Renewable energy sources in heating and cooling,Percentage,Czechia,9.918,10.835,11.234,12.37,12.918,14.26,14.096,15.388,16.249,17.706,19.528,19.787,19.879,19.728,20.642,22.632,23.535,24.349,25.821,27.769
Annual,Renewable energy sources in heating and cooling,Percentage,Germany,7.198,7.711,8.41,10.249,10.33,11.155,12.055,12.607,13.423,13.408,13.409,13.432,13.032,13.369,14.22,14.504,14.481,15.529,17.64,17.101
Annual,Renewable energy sources in heating and cooling,Percentage,Denmark,20.501,22.612,23.661,26.707,27.964,29.403,30.369,31.889,33.201,34.679,38.014,39.536,41.078,44.063,44.968,47.302,51.073,51.292,52.323,54.898
Annual,Renewable energy sources in heating and cooling,Percentage,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20.649,22.643,24.032
Annual,Renewable energy sources in heating and cooling,Percentage,Estonia,33.361,32.369,30.838,33.037,35.997,42.028,43.162,44.55,43.218,43.112,44.934,50.031,51.765,52.217,53.671,52.193,58.834,61.347,65.442,66.668
Annual,Renewable energy sources in heating and cooling,Percentage,Greece,13.465,13.384,13.095,14.675,14.718,17.247,18.658,20.111,24.122,27.418,27.87,26.557,25.422,28.246,30.123,30.048,31.941,31.081,30.622,35.547
Annual,Renewable energy sources in heating and cooling,Percentage,Spain,9.55,9.409,11.376,11.246,11.618,13.218,12.498,13.469,13.969,13.967,15.557,16.85,15.898,16.205,16.135,17.203,17.966,16.957,19.47,21.449
Annual,Renewable energy sources in heating and cooling,Percentage,European Union - 27 countries (from 2020),11.735,12.437,13.21,14.819,15.325,16.786,16.995,17.415,18.582,19.044,19.929,20.307,20.4,20.819,21.604,22.432,22.983,23.019,25.005,26.213
Annual,Renewable energy sources in heating and cooling,Percentage,Finland,39.504,39.116,41.409,41.434,43.078,42.888,43.973,45.732,48.23,50.772,51.955,52.618,53.704,54.593,54.905,56.884,57.622,52.085,58.292,61.264
Annual,Renewable energy sources in heating and cooling,Percentage,France,12.531,12.363,11.696,12.787,13.283,15.038,16.16,15.263,16.589,17.608,18.047,18.879,20.12,20.599,21.216,22.36,23.368,24.643,27.272,29.927
Annual,Renewable energy sources in heating and cooling,Percentage,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.371,10.427,10.781
Annual,Renewable energy sources in heating and cooling,Percentage,Croatia,29.406,30.002,29.069,29.301,28.818,31.298,32.881,33.82,36.554,37.308,36.219,38.619,37.636,36.627,36.65,36.791,36.928,38.006,37.213,36.173
Annual,Renewable energy sources in heating and cooling,Percentage,Hungary,6.45,9.935,11.38,13.544,11.97,17.019,18.077,20.043,23.313,23.699,21.283,21.335,21.027,19.902,18.204,18.16,17.72,17.898,20.232,22.265
Annual,Renewable energy sources in heating and cooling,Percentage,Ireland,2.873,3.442,3.592,3.786,3.513,4.181,4.281,4.657,4.849,5.185,6.261,6.184,6.243,6.624,6.381,6.344,6.264,5.564,5.523,7.862
Annual,Renewable energy sources in heating and cooling,Percentage,Iceland,52.343,53.725,57.194,60.91,64.08,64.412,66.188,68.1,68.75,65.893,67.025,69.196,78.245,78.253,79.949,80.896,80.504,79.621,83.555,:
Annual,Renewable energy sources in heating and cooling,Percentage,Italy,5.713,8.223,10.094,13.334,15.311,16.431,15.642,13.818,16.984,18.092,18.914,19.255,18.887,20.083,19.279,19.699,19.949,19.335,20.566,21.715
Annual,Renewable energy sources in heating and cooling,Percentage,Lithuania,30.439,29.318,29.227,29.094,31.992,33.72,32.534,32.788,34.535,36.873,40.628,46.081,46.563,46.495,46.016,47.372,50.35,48.624,51.54,53.611
Annual,Renewable energy sources in heating and cooling,Percentage,Luxembourg,1.822,3.612,3.63,4.354,4.571,4.629,4.704,4.736,4.932,5.33,7.07,6.858,7.058,7.45,8.362,8.687,12.614,12.888,15.542,15.48
Annual,Renewable energy sources in heating and cooling,Percentage,Latvia,42.488,42.679,42.594,42.363,42.937,47.887,40.745,44.71,47.265,49.65,52.15,51.738,51.812,54.582,55.413,57.749,57.094,57.36,60.96,61.356
Annual,Renewable energy sources in heating and cooling,Percentage,Moldova,20.159,17.417,18.399,17.35,19.02,21.408,34.579,36.339,39.025,40.014,43.634,44.557,45.544,46.099,45.056,40.472,41.173,36.877,38.39,40.655
Annual,Renewable energy sources in heating and cooling,Percentage,Montenegro,:,52.907,51.358,49.126,46.008,62.078,76.478,81.291,79.793,68.492,67.618,68.543,69.085,65.679,64.497,62.648,64.782,63.498,64.895,66.594
Annual,Renewable energy sources in heating and cooling,Percentage,North Macedonia,23.308,24.681,24.917,22.491,24.642,29.207,26.503,27.338,29.595,31.762,34.991,34.474,30.924,36.301,32.45,32.066,33.729,32.337,37.833,37.791
Annual,Renewable energy sources in heating and cooling,Percentage,Malta,1.035,1.028,1.363,1.507,1.696,2.011,7.282,12.026,13.397,15.399,15.028,14.639,16.854,19.314,22.825,23.602,23.027,32.606,39.942,47.474
Annual,Renewable energy sources in heating and cooling,Percentage,Netherlands,2.178,2.379,2.7,2.914,3.024,3.37,3.1,3.688,3.768,4.002,4.925,5.278,5.192,5.75,6.16,7.217,8.053,7.785,8.597,9.613
Annual,Renewable energy sources in heating and cooling,Percentage,Norway,25.549,28.837,28.435,29.326,30.918,31.814,33.727,34.671,33.968,32.758,30.907,32.674,32.346,32.464,33.099,35.384,36.126,32.305,34.271,33.637
Annual,Renewable energy sources in heating and cooling,Percentage,Poland,10.207,10.161,10.168,10.46,10.846,11.607,11.812,13.24,13.497,14.265,14.237,14.795,14.919,14.779,21.473,22.005,22.143,21.015,22.595,20.415
Annual,Renewable energy sources in heating and cooling,Percentage,Portugal,32.49,32.075,34.234,34.951,37.451,37.931,33.814,35.184,33.153,34.628,40.454,40.1,41.614,41.022,40.924,41.657,41.546,42.681,45.545,47.098
Annual,Renewable energy sources in heating and cooling,Percentage,Romania,17.337,17.928,17.582,19.465,23.167,26.433,27.227,24.306,25.745,26.195,26.739,25.886,26.865,26.581,25.434,25.739,25.327,24.573,26.251,29.126
Annual,Renewable energy sources in heating and cooling,Percentage,Serbia,14.027,15.563,15.758,13.189,16.73,26.503,23.196,21.089,23.205,25.145,28.844,26.929,25.079,24.896,24.294,26.648,35.68,35.401,34.733,35.88
Annual,Renewable energy sources in heating and cooling,Percentage,Sweden,45.929,49.022,52.496,54.465,55.778,59.203,57.07,58.519,60.635,61.708,62.566,63.235,63.412,63.62,63.301,64.394,66.381,68.53,69.81,67.068
Annual,Renewable energy sources in heating and cooling,Percentage,Slovenia,22.824,26.404,24.354,29.311,27.527,28.874,29.537,31.785,33.146,35.116,34.641,36.15,35.563,34.639,32.337,32.132,32.141,35.216,33.989,34.302
Annual,Renewable energy sources in heating and cooling,Percentage,Slovakia,5.062,5.031,4.451,6.232,6.097,8.178,7.898,9.258,8.803,7.875,8.865,10.791,9.879,9.837,10.599,19.696,19.427,19.521,19.882,18.794
Annual,Renewable energy sources in heating and cooling,Percentage,Kosovo*,51.857,49.49,48.926,49.214,47.794,47.761,45.549,44.683,49.341,49.72,51.816,46.725,51.785,50.531,56.739,54.793,55.888,52.583,47.03,:
Annual,Renewable energy sources in transport,Percentage,Albania,0.099,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.347,0.344,0.402,0.456
Annual,Renewable energy sources in transport,Percentage,Austria,4.532,5.07,7.532,8.241,9.56,11.175,10.705,10.077,10.031,9.695,10.983,11.409,10.583,9.703,9.931,10.051,10.283,9.568,10.744,13.207
Annual,Renewable energy sources in transport,Percentage,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,0.456,0.53,0.525,0.533,0.439,0.396,0.464,0.244,:,:
Annual,Renewable energy sources in transport,Percentage,Belgium,0.642,0.663,0.676,0.671,0.712,2.19,4.8,4.802,4.914,5.088,5.845,3.921,6.029,6.637,6.709,6.817,11.035,10.315,10.443,12.095
Annual,Renewable energy sources in transport,Percentage,Bulgaria,0.971,0.884,1.049,0.956,0.938,1.092,1.498,0.898,0.65,5.886,5.742,6.492,7.203,7.273,8.076,7.893,9.101,7.613,7.662,8.088
Annual,Renewable energy sources in transport,Percentage,Cyprus,0.0,0.0,0.0,0.0,1.921,2.036,1.994,0.0,0.0,1.127,2.68,2.521,2.671,2.561,2.661,3.316,7.401,7.189,7.228,7.285
Annual,Renewable energy sources in transport,Percentage,Czechia,1.203,1.099,1.073,1.048,2.843,4.312,5.22,1.285,6.249,6.445,6.997,6.537,6.496,6.616,6.556,7.841,9.383,6.74,6.24,5.653
Annual,Renewable energy sources in transport,Percentage,Germany,2.136,3.953,6.701,7.532,6.316,5.877,6.413,6.461,7.322,7.299,6.9,6.569,7.013,7.028,7.941,7.63,10.008,8.102,10.073,11.859
Annual,Renewable energy sources in transport,Percentage,Denmark,0.445,0.443,0.521,0.535,0.54,0.693,1.15,3.609,6.278,6.456,6.556,6.432,6.732,6.935,6.92,7.11,9.701,10.51,10.354,10.803
Annual,Renewable energy sources in transport,Percentage,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8.842,9.552,10.932
Annual,Renewable energy sources in transport,Percentage,Estonia,0.2,0.235,0.184,0.168,0.185,0.438,0.433,0.445,0.451,0.448,0.418,0.413,0.431,0.417,3.315,6.243,12.165,11.187,8.531,9.065
Annual,Renewable energy sources in transport,Percentage,Greece,0.087,0.059,0.735,1.269,1.062,1.102,1.915,0.6,0.903,0.98,1.326,1.1,1.624,4.001,4.108,4.049,5.341,4.414,4.083,3.942
Annual,Renewable energy sources in transport,Percentage,Spain,1.035,1.267,0.837,1.375,2.165,3.71,5.018,0.767,0.869,0.95,1.024,1.088,5.167,5.798,6.938,7.61,9.528,9.207,9.683,11.96
Annual,Renewable energy sources in transport,Percentage,European Union - 27 countries (from 2020),1.432,1.819,2.472,2.887,4.133,4.891,5.5,4.115,5.767,6.07,6.552,6.753,7.165,7.471,8.265,8.804,10.253,9.059,9.634,10.831
Annual,Renewable energy sources in transport,Percentage,Finland,1.01,0.91,0.956,1.025,2.909,4.556,4.386,1.004,1.049,10.665,24.124,24.567,8.816,18.679,14.772,14.845,14.31,20.728,18.787,20.646
