Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Percentage change (t/t-3),Spain,:,:,-2.5,-3.2,-4.2,-1.8,-1.6,1.0,9.8,10.6,7.7,3.0,2.7,5.2,4.7,-0.2,-2.5,-5.3,-0.3,-1.0,-3.1,-4.2,-2.4,4.3,1.8,1.0,-0.5,-0.7,-0.8
Annual,Percentage change (t/t-3),European Union - 27 countries (from 2020),:,:,-8.2,-8.1,-9.2,-10.3,-11.9,-5.5,19.1,21.2,13.3,0.1,0.1,7.3,8.0,-4.2,-8.6,-14.0,-2.5,-2.3,-5.1,-6.3,-4.2,9.7,3.6,4.1,0.3,-0.9,3.4
Annual,Percentage change (t/t-3),Finland,:,:,-5.3,-9.5,-3.5,-3.5,-4.5,-2.8,7.9,6.6,1.5,-5.6,-5.0,-0.4,5.0,-1.2,-2.8,-8.3,0.1,2.7,2.2,0.5,-2.3,3.0,0.2,2.3,-0.7,-3.1,-1.8
Annual,Percentage change (t/t-3),France,:,:,-4.1,-5.0,-6.0,-6.6,-7.6,-4.1,7.5,9.2,5.8,-0.6,-1.6,1.5,2.7,-2.2,-4.4,-7.8,-2.3,-1.2,-2.7,-3.0,-2.8,4.6,1.7,2.6,-0.5,-3.7,-1.8
Annual,Percentage change (t/t-3),Croatia,:,:,0.5,0.6,0.6,0.2,-1.9,2.6,6.2,4.2,2.6,2.7,1.9,5.6,5.9,1.8,-4.7,-8.4,-4.0,-0.8,0.2,0.1,0.2,4.2,1.6,0.5,-1.5,-0.6,4.3
Annual,Percentage change (t/t-3),Hungary,:,:,-2.0,5.8,9.6,5.9,12.7,19.5,20.0,18.1,8.9,1.8,6.5,8.0,8.0,-1.2,-4.3,-1.0,-3.9,-6.9,-7.2,-5.1,0.2,2.1,0.4,-5.0,-4.1,-7.9,10.3
Annual,Percentage change (t/t-3),Ireland,:,:,2.5,-0.3,-3.9,-7.6,-2.4,4.1,18.0,18.2,12.0,2.5,3.0,7.3,5.3,-5.4,-9.7,-12.3,-3.9,-3.4,-6.1,-6.7,-5.9,2.6,-1.3,-1.2,-2.6,-4.4,-1.3
Annual,Percentage change (t/t-3),Italy,:,:,1.0,10.5,-0.2,-4.1,-5.1,-2.3,9.6,10.8,6.6,-0.5,-1.2,1.8,3.7,-1.9,-3.2,-6.3,0.0,0.3,-2.3,-3.3,-2.9,3.5,0.3,0.5,-1.8,-1.8,0.7
Annual,Percentage change (t/t-3),Lithuania,:,:,48.9,54.2,45.7,35.8,18.1,10.9,5.3,4.3,-0.4,-2.7,0.8,8.8,16.7,7.3,1.7,-6.7,-0.6,1.7,4.3,5.4,2.9,6.6,3.8,6.7,4.4,9.8,13.0
Annual,Percentage change (t/t-3),Luxembourg,:,:,-5.7,-8.4,-5.6,-1.7,-1.6,-0.1,4.9,6.4,6.6,3.3,2.4,3.4,3.9,1.3,0.2,-2.3,0.8,0.6,-0.6,-1.4,-0.9,3.4,2.1,1.5,0.7,-0.5,-1.5
Annual,Percentage change (t/t-3),Latvia,:,:,17.7,20.2,26.8,26.3,14.3,2.3,-7.7,-6.7,-5.3,1.7,7.7,20.7,23.5,6.7,-2.5,-8.6,-1.7,0.4,2.6,4.8,1.9,5.1,3.8,5.9,2.3,5.6,11.0
Annual,Percentage change (t/t-3),Malta,:,:,5.2,7.7,7.4,2.8,-0.5,1.7,7.0,8.9,5.9,2.7,1.2,6.0,6.0,-0.7,-5.0,-7.6,-1.2,0.2,-2.7,-2.8,-2.2,4.7,1.7,1.9,-1.2,-3.1,-0.5
Annual,Percentage change (t/t-3),Netherlands,:,:,-4.9,-6.4,-3.4,-2.1,-0.1,2.8,11.3,7.8,3.1,-2.1,-2.2,-0.1,2.7,-1.5,-2.4,-6.0,0.5,0.8,-0.8,-2.2,-1.6,3.3,2.4,3.7,2.3,3.2,2.4
Annual,Percentage change (t/t-3),Poland,:,:,13.9,17.7,9.8,17.8,21.2,17.0,-4.8,-15.7,-1.9,11.6,16.3,14.2,-3.9,-1.3,-11.6,1.3,-4.3,-1.0,-1.4,-5.0,-3.4,0.2,2.8,1.0,-0.4,-0.1,9.3
Annual,Percentage change (t/t-3),Portugal,:,:,0.2,-2.8,-2.5,-2.3,0.0,2.4,10.3,8.9,5.2,0.7,0.5,2.1,1.1,-3.0,-3.0,-4.0,-0.6,-1.7,-3.0,-1.8,-0.6,3.3,-0.2,-0.1,-2.8,-2.8,-1.4
Annual,Percentage change (t/t-3),Romania,:,:,1.0,38.2,33.9,27.4,-0.9,14.0,-1.3,-0.5,16.8,28.1,35.8,9.5,-4.9,-10.8,-3.2,-1.9,0.4,-1.0,2.7,-2.5,-5.5,-0.7,0.3,3.4,1.1,2.6,6.8
Annual,Percentage change (t/t-3),Sweden,:,:,1.4,0.8,-7.2,-4.8,-11.4,-8.0,1.0,11.3,3.7,-3.9,-4.2,-2.1,-8.4,-3.3,3.0,10.1,5.1,-3.5,-8.2,-9.0,-5.4,-3.9,-8.3,-4.7,2.1,-1.3,-7.5
Annual,Percentage change (t/t-3),Slovenia,:,:,1.9,-0.2,6.7,3.8,-2.5,-1.4,4.6,4.6,0.8,-2.9,-1.2,2.1,5.2,1.2,-1.1,-4.5,-0.6,1.2,0.4,-0.5,-1.8,2.0,1.1,1.7,-0.4,-1.3,1.1
Annual,Percentage change (t/t-3),Slovakia,:,:,6.6,6.5,5.1,10.5,9.8,14.6,17.6,27.1,27.1,18.2,18.0,24.8,27.1,11.0,3.6,-3.1,2.1,1.3,-1.2,-1.6,-1.9,2.5,2.6,5.3,3.1,3.8,7.5
