Time frequency,Environment indicator,Unit of measure,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0
Annual,Gross value added,Million euro,Austria,5699.0,5855.0,6016.0,6546.0,6176.0,6185.0,6383.0,6641.0,6875.0,7144.0,7208.0,7553.0,8166.0,7372.0,7471.0,7903.0,8083.0
Annual,Gross value added,Million euro,Belgium,5629.0,5944.0,6034.0,6294.0,6111.0,6487.0,6918.0,6896.0,7346.0,7032.0,7187.0,7880.0,8166.0,7614.0,8592.0,8516.0,8710.0
Annual,Gross value added,Million euro,Bulgaria,386.0,418.0,464.0,680.0,509.0,568.0,572.0,591.0,572.0,654.0,711.0,730.0,885.0,909.0,1023.0,955.0,997.0
Annual,Gross value added,Million euro,Cyprus,240.0,241.0,242.0,269.0,260.0,269.0,251.0,254.0,242.0,248.0,265.0,294.0,333.0,367.0,403.0,364.0,386.0
Annual,Gross value added,Million euro,Czechia,1511.0,1589.0,1667.0,1830.0,1828.0,2123.0,2267.0,2263.0,2232.0,2244.0,2441.0,2554.0,2744.0,2974.0,3225.0,3144.0,3257.0
Annual,Gross value added,Million euro,Germany,36994.0,38282.0,39478.0,44719.0,46477.0,46909.0,47950.0,46894.0,48203.0,51337.0,56939.0,61079.0,67752.0,75559.0,79177.0,76089.0,79000.0
Annual,Gross value added,Million euro,Denmark,3099.0,3274.0,3393.0,3741.0,3730.0,3926.0,4266.0,4315.0,4414.0,4648.0,4809.0,5056.0,4924.0,5564.0,5289.0,5885.0,6111.0
Annual,Gross value added,Million euro,Estonia,187.0,214.0,234.0,299.0,248.0,278.0,322.0,367.0,375.0,395.0,395.0,409.0,471.0,554.0,543.0,564.0,584.0
Annual,Gross value added,Million euro,Greece,2232.0,2128.0,2041.0,2355.0,2012.0,1717.0,1433.0,1376.0,981.0,1104.0,1077.0,1016.0,1144.0,1211.0,1386.0,921.0,946.0
Annual,Gross value added,Million euro,Spain,9965.0,11457.0,12120.0,14291.0,13205.0,14290.0,14069.0,13922.0,15963.0,16221.0,16899.0,18056.0,19142.0,20543.0,22452.0,22057.0,22931.0
Annual,Gross value added,Million euro,European Union - 27 countries (from 2020),147730.0,156906.0,166667.0,177365.0,184873.0,194356.0,214674.0,215577.0,219891.0,225957.0,235338.0,243342.0,262894.0,278844.0,280763.0,288900.0,299527.0
Annual,Gross value added,Million euro,European Union - 28 countries (2013-2020),183474.0,196399.0,216876.0,221145.0,239624.0,257169.0,283265.0,288417.0,291848.0,313192.0,332948.0,335305.0,356359.0,384184.0,393190.0,:,:
Annual,Gross value added,Million euro,Finland,2293.0,2367.0,2478.0,2614.0,2463.0,3215.0,3203.0,3280.0,3085.0,3041.0,3161.0,3147.0,3427.0,4114.0,3850.0,3539.0,3618.0
Annual,Gross value added,Million euro,France,33802.0,34169.0,34793.0,36056.0,33892.0,36527.0,37212.0,37549.0,37728.0,38511.0,38862.0,36391.0,40644.0,39379.0,39900.0,40406.0,40873.0
Annual,Gross value added,Million euro,Croatia,503.0,638.0,622.0,812.0,742.0,784.0,729.0,682.0,728.0,773.0,831.0,880.0,938.0,1260.0,1377.0,1211.0,1277.0
Annual,Gross value added,Million euro,Hungary,2555.0,4295.0,2837.0,3021.0,2847.0,3225.0,2806.0,2452.0,2142.0,1983.0,2080.0,2279.0,2797.0,3391.0,2702.0,2510.0,2613.0
Annual,Gross value added,Million euro,Ireland,10716.0,10734.0,10779.0,11053.0,10863.0,10761.0,10647.0,10676.0,10732.0,10702.0,10955.0,10950.0,11210.0,11297.0,11692.0,11866.0,12118.0
Annual,Gross value added,Million euro,Italy,20848.0,21484.0,22348.0,27780.0,25195.0,29708.0,29112.0,30461.0,31567.0,36383.0,37476.0,38378.0,36657.0,37725.0,42931.0,42737.0,43646.0
Annual,Gross value added,Million euro,Lithuania,167.0,201.0,244.0,486.0,309.0,313.0,390.0,459.0,476.0,556.0,591.0,711.0,822.0,856.0,979.0,952.0,1023.0
Annual,Gross value added,Million euro,Luxembourg,380.0,386.0,392.0,407.0,491.0,522.0,528.0,432.0,466.0,479.0,542.0,586.0,657.0,710.0,806.0,751.0,792.0
Annual,Gross value added,Million euro,Latvia,315.0,321.0,329.0,484.0,354.0,326.0,319.0,348.0,349.0,360.0,365.0,389.0,411.0,512.0,552.0,478.0,493.0
Annual,Gross value added,Million euro,Malta,95.0,101.0,106.0,129.0,128.0,132.0,144.0,156.0,169.0,181.0,195.0,246.0,297.0,348.0,414.0,389.0,419.0
Annual,Gross value added,Million euro,Netherlands,6269.0,6448.0,6632.0,7079.0,7062.0,7212.0,7245.0,7386.0,7023.0,7024.0,7178.0,7654.0,7991.0,8539.0,8986.0,8488.0,8651.0
Annual,Gross value added,Million euro,Poland,5216.0,5650.0,6018.0,7619.0,6020.0,6629.0,7384.0,7376.0,7781.0,8000.0,8160.0,8263.0,9092.0,9628.0,10590.0,10025.0,10322.0
Annual,Gross value added,Million euro,Portugal,2419.0,2290.0,2339.0,2725.0,2767.0,2750.0,2626.0,2453.0,2361.0,2378.0,2620.0,2758.0,2961.0,3304.0,3230.0,3037.0,3180.0
Annual,Gross value added,Million euro,Romania,1067.0,1165.0,1282.0,1829.0,1409.0,1405.0,1551.0,1538.0,1536.0,1570.0,1674.0,1830.0,2110.0,2267.0,2486.0,2265.0,2344.0
Annual,Gross value added,Million euro,Sweden,4845.0,4985.0,5136.0,5197.0,4444.0,5279.0,6058.0,6298.0,7108.0,6257.0,6421.0,6642.0,6984.0,6437.0,6364.0,7135.0,7294.0
Annual,Gross value added,Million euro,Slovenia,352.0,374.0,410.0,484.0,427.0,517.0,531.0,543.0,537.0,589.0,614.0,649.0,702.0,756.0,878.0,757.0,786.0
Annual,Gross value added,Million euro,Slovakia,783.0,805.0,827.0,752.0,722.0,1073.0,1070.0,1121.0,1064.0,762.0,855.0,922.0,1011.0,1165.0,1200.0,1125.0,1151.0
Annual,Gross value added,Million euro,United Kingdom,28758.0,31393.0,34086.0,41456.0,34373.0,37035.0,42573.0,47545.0,48949.0,56742.0,64308.0,60220.0,55606.0,60589.0,66726.0,69481.0,72341.0
Annual,Gross value added,Percentage of gross domestic product (GDP),Austria,2.2,2.2,2.1,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,1.9,1.9,2.1,2.0
Annual,Gross value added,Percentage of gross domestic product (GDP),Belgium,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.7,1.7,1.8,1.8,1.7,1.8,1.9,1.7
Annual,Gross value added,Percentage of gross domestic product (GDP),Bulgaria,1.6,1.5,1.4,1.8,1.4,1.5,1.4,1.4,1.4,1.5,1.6,1.5,1.7,1.6,1.7,1.6,1.5
Annual,Gross value added,Percentage of gross domestic product (GDP),Cyprus,1.6,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8,1.7,1.6
Annual,Gross value added,Percentage of gross domestic product (GDP),Czechia,1.4,1.3,1.2,1.1,1.2,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.4
Annual,Gross value added,Percentage of gross domestic product (GDP),Germany,1.6,1.6,1.6,1.8,1.9,1.8,1.8,1.7,1.7,1.8,1.9,1.9,2.1,2.2,2.3,2.3,2.2
Annual,Gross value added,Percentage of gross domestic product (GDP),Denmark,1.5,1.5,1.5,1.5,1.6,1.6,1.7,1.7,1.7,1.7,1.8,1.8,1.7,1.8,1.7,1.9,1.8
Annual,Gross value added,Percentage of gross domestic product (GDP),Estonia,1.6,1.6,1.4,1.8,1.8,1.9,1.9,2.0,2.0,2.0,1.9,1.9,2.0,2.1,2.0,2.1,1.9
Annual,Gross value added,Percentage of gross domestic product (GDP),Greece,1.1,1.0,0.9,1.0,0.8,0.8,0.7,0.7,0.5,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.5
Annual,Gross value added,Percentage of gross domestic product (GDP),Spain,1.1,1.1,1.1,1.3,1.2,1.3,1.3,1.4,1.6,1.6,1.6,1.6,1.6,1.7,1.8,2.0,1.9
Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),1.5,1.6,1.6,1.6,1.7,1.8,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.1,2.0,2.2,2.1
Annual,Gross value added,Percentage of gross domestic product (GDP),European Union - 28 countries (2013-2020),1.6,1.6,1.7,1.7,1.9,2.0,2.1,2.1,2.1,2.2,2.2,2.2,2.3,2.4,2.4,:,:
Annual,Gross value added,Percentage of gross domestic product (GDP),Finland,1.4,1.4,1.3,1.3,1.4,1.7,1.6,1.6,1.5,1.5,1.5,1.4,1.5,1.8,1.6,1.5,1.4
Annual,Gross value added,Percentage of gross domestic product (GDP),France,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.6,1.8,1.7,1.6,1.7,1.6
Annual,Gross value added,Percentage of gross domestic product (GDP),Croatia,1.4,1.6,1.4,1.7,1.6,1.7,1.6,1.5,1.6,1.8,1.8,1.9,1.9,2.4,2.5,2.4,2.2
Annual,Gross value added,Percentage of gross domestic product (GDP),Hungary,2.8,4.7,2.8,2.8,3.0,3.2,2.7,2.4,2.1,1.9,1.8,2.0,2.2,2.5,1.8,1.8,1.7
Annual,Gross value added,Percentage of gross domestic product (GDP),Ireland,6.3,5.8,5.5,5.9,6.4,6.4,6.2,6.1,6.0,5.5,4.2,4.1,3.8,3.5,3.3,3.2,2.9
Annual,Gross value added,Percentage of gross domestic product (GDP),Italy,1.4,1.4,1.4,1.7,1.6,1.8,1.8,1.9,2.0,2.2,2.3,2.3,2.1,2.1,2.4,2.6,2.5
