Time frequency,Information society indicator,Unit of measure,Individual type,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Albania,:,:,:,:,:,1.31,0.54,0.61,0.54,4.33,5.26,:
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Austria,12.35,11.2,10.47,11.04,13.13,13.86,12.07,14.98,27.74,27.01,29.73,27.84
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Bosnia and Herzegovina,:,:,:,:,:,7.5,7.78,8.36,12.49,:,12.89,18.79
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Belgium,18.75,19.63,18.61,20.36,20.13,18.73,23.7,26.88,26.96,29.96,29.49,34.33
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Bulgaria,10.15,6.67,8.97,6.39,4.93,8.2,6.34,6.9,6.19,9.87,8.64,12.68
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Switzerland,:,16.42,:,:,22.80 b,:,25.29,:,29.38,:,28.82,:
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Cyprus,1.46,0.96,1.94,4.82,3.66,2.49,3.41,2.43,2.42,4.6,8.21,17.84
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Czechia,16.81,15.48,13.52,12.05,11.25,14.0,12.41,10.78,10.38,15.08,16.42,18.13
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Germany,27.62,27.87,31.47,29.39,31.02,32.05,29.7,33.14,14.35 b,15.14,17.04,26.6
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Denmark,23.68,25.59,36.84,34.88,28.72,29.55,27.67,31.34,34.14,31.9,33.91,34.53
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Estonia,13.33,24.42 b,18.76,19.03,18.38,23.76,18.2,20.71,23.39,23.24,23.53,27.33
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Greece,3.51,3.63,3.43,1.92,2.32,3.29,2.43,3.97,2.96,3.92,4.59,8.16
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Spain,8.49,10.18,10.06,11.83,13.08,11.29,14.05,13.96,18.52,19.87,19.14,21.49
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,European Union - 27 countries (from 2020),17.58,17.24,17.92,17.21,18.28,18.25,17.96,19.48 e,17.92 b,18.44,19.88,22.7
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Finland,17.0,22.26,22.96,20.57,23.65,27.07,31.71,28.82,30.69,32.35,32.07,33.09
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,France,32.35,28.98,26.7,23.61,25.06,21.77,22.32,:,24.73,23.15,25.26,25.47
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Croatia,10.17,21.2,34.94,27.76,25.0,24.85,21.62,22.77,26.28,23.87,15.44,25.45
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Hungary,16.22,17.84,18.41,11.35,10.86,10.93,13.23,28.08,26.65,28.63,33.78,25.75
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,11.67,11.29,10.65,10.67,18.26,24.15,18.92,7.08,15.50 b,14.35,19.21,18.13
Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Iceland,22.81,31.16,:,:,33.59,27.57,21.18,23.35,22.98,:,:,:
