Annual,Reporting country,Per hundred thousand inhabitants,Greece,0.03,0.02,0.07,0.04,0.11,0.06,0.09,0.23,0.25,0.08
Annual,Reporting country,Per hundred thousand inhabitants,Spain,0.0,0.03,0.02,0.05,0.01,0.03,0.01,0.03,0.01,0.01
Annual,Reporting country,Per hundred thousand inhabitants,Finland,0.0,0.02,0.06,0.11,0.0,0.22,0.05,0.29,0.38,0.56
Annual,Reporting country,Per hundred thousand inhabitants,France,0.21,0.3,0.19,:,0.85,0.71,0.84,0.86,0.92,1.35
Annual,Reporting country,Per hundred thousand inhabitants,Croatia,0.19,0.52,0.78,0.83,0.53,0.46,0.34,0.59,0.35,0.37
Annual,Reporting country,Per hundred thousand inhabitants,Hungary,0.24,1.77,2.47,5.13,4.95,4.09,5.26,0.68,0.98,1.98
Annual,Reporting country,Per hundred thousand inhabitants,Ireland,0.41,0.26,0.17,:,0.0,0.0,0.0,0.0,0.0,0.02
Annual,Reporting country,Per hundred thousand inhabitants,Italy,0.0,0.02,0.01,0.01,0.0,:,:,0.73,0.74,0.63
Annual,Reporting country,Per hundred thousand inhabitants,Lithuania,0.47,1.55,1.6,2.09,1.52,1.41,1.57,1.18,0.75,0.86
Annual,Reporting country,Per hundred thousand inhabitants,Luxembourg,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0
Annual,Reporting country,Per hundred thousand inhabitants,Latvia,7.09,1.09,1.7,0.5,0.97,1.18,1.19,0.78,0.89,3.12
Annual,Reporting country,Per hundred thousand inhabitants,Malta,0.0,0.24,0.0,:,0.0,0.0,0.21,0.0,0.58,0.0
Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2.56,2.71,2.78,2.56,1.7,1.99,1.0,1.41,0.89,1.36
Annual,Reporting country,Per hundred thousand inhabitants,Poland,0.23,0.13,0.12,0.2,0.12,0.56,0.31,0.27,0.28,0.84
Annual,Reporting country,Per hundred thousand inhabitants,Portugal,:,0.26,0.31,0.7,0.54,0.13,0.33,0.29,0.13,0.21
Annual,Reporting country,Per hundred thousand inhabitants,Romania,5.16,4.47,3.8,:,:,3.37,2.54,3.53,3.08,2.63
Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,0.1,0.0,0.29,0.1,0.15,0.15,0.05,0.05,0.0,0.14
Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,0.37,0.52,0.63,1.03,0.76,1.58,0.99,1.19,1.1,0.75
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Austria,:,0.17,0.13,1.22,2.44,2.47,3.05,3.3,2.83,2.79
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Belgium,1.07,0.4,0.52,0.68,0.81,1.02,1.04,1.08,0.58,1.02
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Bulgaria,0.0,0.0,0.0,:,:,:,0.0,:,0.0,0.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Cyprus,2.67,7.97,5.94,4.25,1.53,10.65,15.04,2.06,1.91,1.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Czechia,0.2,0.01,0.0,0.01,0.02,:,:,:,:,0.01
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Germany,0.12,0.08,0.03,0.08,0.15,0.2,0.21,0.25,0.18,0.3
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Denmark,0.88,1.2,1.12,0.9,2.07,1.67,1.56,0.84,1.19,1.22
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Estonia,:,0.15,0.0,0.15,0.23,0.15,0.15,0.0,0.0,2.63
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Greece,0.22,0.5,0.12,0.37,1.03,0.88,0.85,0.99,0.86,1.25
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Spain,0.18,0.24,0.11,0.29,0.24,0.28,0.35,0.78,0.44,0.34
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Finland,0.74,0.94,0.73,0.8,2.35,1.25,1.31,1.45,1.96,1.8
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,France,0.51,0.63,0.57,:,0.93,0.77,0.85,0.72,0.47,1.06
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Croatia,0.02,0.14,0.07,0.05,0.19,0.22,1.49,0.07,0.03,0.1
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Hungary,:,0.0,0.01,0.0,0.0,0.09,0.01,0.0,0.0,0.05
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Ireland,0.44,0.5,0.39,0.56,0.59,0.63,0.64,0.73,0.58,0.68
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Italy,3.85,0.97,0.55,1.03,1.3,1.53,1.36,0.97,0.61,0.53
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Lithuania,0.0,0.0,0.0,0.03,0.04,0.7,0.0,0.14,0.07,0.07
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Luxembourg,0.38,0.75,1.46,0.89,1.91,2.37,1.66,2.12,0.8,5.04
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Latvia,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.25,1.63,0.11
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Malta,1.68,1.89,4.43,0.46,7.55,0.65,7.15,1.82,1.36,0.78
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Netherlands,2.98,2.34,2.77,2.44,2.01,2.02,2.39,5.16,2.72,1.65
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Poland,0.15,0.07,0.13,0.1,0.09,0.53,0.17,0.26,0.41,0.29
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Portugal,:,0.32,0.3,0.19,0.59,0.56,0.76,1.2,0.78,1.45
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Romania,0.02,0.01,0.0,:,:,0.0,0.01,0.01,0.01,0.01
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Slovenia,3.02,0.19,0.19,1.55,0.78,1.79,2.27,0.29,1.24,1.47
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Slovakia,0.02,0.04,0.0,0.02,0.02,0.02,0.02,0.02,0.04,0.04
