Annual,Thirty-year average,"Current prices, euro per capita",Losses,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.28,30.24,30.28,30.45,30.72,30.94,31.18,31.48,29.47,29.76,30.7,21.87,24.18,24.56,37.01
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,44.84,42.85,40.06,37.83,27.38,24.67,24.77,25.05,23.51,24.09,25.58,22.56,24.48,31.94,36.41
Annual,Thirty-year average,"Current prices, euro per capita",Losses,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,28.92,30.1,30.19,29.72,29.92,30.26,30.87,31.31,32.4,33.95,35.5,34.18,38.73,42.16,44.84
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11.99,12.87,13.77,13.75,13.69,11.4,11.36,11.33,3.2,3.2,3.19,3.73,4.02,4.01,3.99
Annual,Thirty-year average,"Current prices, euro per capita",Losses,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,38.87,41.32,42.02,42.42,41.45,42.57,42.62,43.51,45.17,46.3,47.68,47.17,49.3,52.73,52.7
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10.77,15.26,15.31,16.72,16.87,22.95,24.76,25.07,26.82,29.98,30.29,31.1,31.38,34.6,35.91
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,23.52,25.74,25.91,26.16,26.41,26.61,26.81,16.59,16.74,16.8,16.87,16.95,17.14,19.94,20.07
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11.95,11.72,13.9,13.84,14.59,20.55,22.1,21.66,23.41,21.91,21.9,21.71,21.37,20.95,21.79
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.3,2.31,2.3,2.6,2.57,2.55,2.52,2.48,2.43,2.36,2.31,2.27,2.24,2.18,2.12
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,33.78,34.01,34.75,32.42,32.32,33.13,34.88,35.85,38.78,41.83,45.06,46.07,46.39,55.13,63.5
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18.65,18.51,18.36,18.19,18.03,17.9,17.78,17.68,17.56,17.43,17.29,17.99,17.87,17.72,17.57
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.13,13.41,13.24,13.42,13.54,13.65,13.77,13.94,20.79,20.96,21.02,21.03,21.04,12.09,16.84
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,54.37,55.56,54.34,53.05,51.84,50.63,49.45,51.66,50.42,49.46,56.94,16.02,25.36,24.86,23.41
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.7,9.9,8.74,8.85,8.94,9.03,9.1,9.19,17.68,19.89,20.03,20.17,20.34,20.4,20.72
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.7,1.69,1.76,1.75,1.73,1.69,1.65,1.61,1.57,1.52,3.24,3.17,3.15,3.08,3.08
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14.86,14.79,14.74,14.69,15.19,15.13,15.12,17.08,16.98,16.88,16.86,11.82,13.19,14.46,14.11
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18.16,17.86,19.26,19.22,20.26,20.38,21.3,22.07,19.97,19.98,20.22,18.71,19.27,14.98,16.63
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.97,14.6,14.59,13.88,13.61,13.62,12.27,12.27,11.67,12.45,12.46,12.26,12.57,12.63,12.67
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.65,35.54,35.57,35.68,35.53,35.71,34.61,35.58,42.95,43.55,45.42,45.66,45.52,49.04,48.67
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,19.5,22.1,22.21,22.36,22.46,23.57,29.87,30.04,30.29,30.72,30.88,31.89,31.51,33.64,33.65
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10.51,10.42,10.35,10.27,10.57,11.14,11.05,10.91,10.76,10.94,11.31,11.41,11.49,11.41,11.65
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,76.37,80.49,80.33,89.61,89.48,112.51,112.43,112.35,115.74,115.32,117.7,86.03,85.45,81.29,230.78
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10.59,10.87,10.86,10.84,10.92,10.91,10.9,10.88,10.87,10.85,11.04,11.16,11.42,11.98,12.01
Annual,Thirty-year average,"Current prices, euro per capita",Losses,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.14,2.1,2.07,2.06,2.04,2.01,1.99,1.96,2.19,2.16,2.19,2.22,2.46,2.49,2.51
Annual,Thirty-year average,"Current prices, million euro",Losses,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,325.0,325.0,325.0,325.0,359.0,359.0,359.0,359.0,385.0,398.0,419.0,409.0,431.0,438.0,451.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,75.0,95.0,98.0,98.0,98.0,123.0,123.0,127.0,129.0,136.0,145.0,115.0,487.0,515.0,518.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,89.0,89.0,89.0,90.0,90.0,129.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,172.0,172.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,593.0,594.0,594.0,592.0,600.0,601.0,599.0,583.0,477.0,475.0,481.0,456.0,469.0,461.0,450.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,451.0,480.0,480.0,482.0,552.0,553.0,552.0,555.0,576.0,582.0,582.0,588.0,611.0,613.0,614.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2344.0,2540.0,2555.0,2560.0,3063.0,3037.0,3096.0,3226.0,3413.0,3746.0,4017.0,3834.0,5122.0,5478.0,5494.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,215.0,219.0,221.0,221.0,251.0,254.0,254.0,254.0,254.0,257.0,257.0,249.0,249.0,213.0,219.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,336.0,336.0,336.0,336.0,337.0,337.0,337.0,339.0,317.0,319.0,329.0,234.0,256.0,256.0,385.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2079.0,1996.0,1873.0,1770.0,1276.0,1146.0,1150.0,1164.0,1095.0,1127.0,1205.0,1068.0,1162.0,1526.0,1760.0
Annual,Thirty-year average,"Current prices, million euro",Losses,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12750.0,13294.0,13313.0,13122.0,13220.0,13395.0,13689.0,13913.0,14418.0,15143.0,15853.0,15262.0,17267.0,18857.0,20107.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,64.0,69.0,74.0,74.0,74.0,62.0,62.0,62.0,18.0,18.0,18.0,21.0,22.0,22.0,22.0
Annual,Thirty-year average,"Current prices, million euro",Losses,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2508.0,2679.0,2737.0,2776.0,2726.0,2823.0,2836.0,2903.0,3023.0,3110.0,3213.0,3189.0,3345.0,3589.0,3599.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,46.0,66.0,66.0,71.0,71.0,96.0,103.0,103.0,109.0,120.0,120.0,122.0,122.0,133.0,138.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,236.0,257.0,258.0,260.0,261.0,262.0,263.0,162.0,163.0,163.0,164.0,164.0,165.0,192.0,193.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,54.0,53.0,64.0,64.0,67.0,96.0,104.0,103.0,113.0,107.0,109.0,109.0,109.0,109.0,116.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2012.0,2034.0,2086.0,1951.0,1950.0,1998.0,2101.0,2155.0,2327.0,2516.0,2692.0,2738.0,2743.0,3254.0,3746.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42.0,42.0,40.0,40.0,40.0,40.0,40.0,40.0,59.0,59.0,59.0,59.0,59.0,34.0,48.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,30.0,30.0,35.0,10.0,16.0,16.0,16.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21.0,21.0,18.0,18.0,18.0,18.0,18.0,18.0,34.0,38.0,38.0,38.0,38.0,38.0,39.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,246.0,246.0,246.0,246.0,255.0,255.0,256.0,291.0,291.0,291.0,292.0,206.0,231.0,256.0,252.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,88.0,87.0,95.0,96.0,103.0,105.0,111.0,116.0,105.0,106.0,108.0,101.0,104.0,82.0,92.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,533.0,555.0,555.0,528.0,518.0,518.0,466.0,466.0,443.0,473.0,473.0,465.0,465.0,465.0,465.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,324.0,376.0,376.0,376.0,372.0,372.0,359.0,369.0,444.0,450.0,470.0,474.0,474.0,513.0,515.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,397.0,447.0,447.0,448.0,449.0,469.0,592.0,592.0,593.0,598.0,598.0,614.0,603.0,641.0,641.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,98.0,98.0,98.0,98.0,101.0,108.0,108.0,108.0,108.0,111.0,116.0,118.0,120.0,120.0,123.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,156.0,165.0,165.0,184.0,184.0,232.0,232.0,232.0,239.0,239.0,246.0,181.0,180.0,172.0,489.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,61.0,62.0,65.0,65.0
Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,154.0,154.0,154.0,155.0,155.0,155.0,155.0,155.0,176.0,176.0,181.0,185.0,207.0,211.0,214.0
Annual,Annual value,"Current prices, euro per capita",Losses,Austria,0.0,0.0,0.26,0.0,0.0,0.0,0.0,58.22,0.0,0.0,70.98,25.15,0.0,0.25,0.38,0.0,0.88,41.16,0.0,23.4,38.19,0.12,488.12,50.48,0.12,107.2,88.04,54.61,74.39,83.06,0.0,0.0,1.54,119.34,0.0,0.0,0.0,139.81,44.45,69.93,27.36,95.25,23.78,43.37
Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.98,0.0,0.0,0.0,0.0,12.63,0.0,0.0,1.47,8.02,0.1,0.1,0.77,0.1,0.1,7.16,0.0,45.55,0.0,0.0,53.6,8.61,0.0,0.0,67.8,0.0,11.83,2.73,18.55,25.07,46.45,963.13,71.92,8.4
Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34,0.0,0.38,0.0,0.13,340.91,0.13,0.53,0.0,0.0,0.0,0.0,0.82,0.0,169.36,173.68,0.0,0.0,0.0,0.0,0.92,0.31,6.19,3.57
Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,0.0,0.0,6.88,4.67,12.42,9.12,76.41,544.68,33.97,0.15,132.53,0.0,34.47,112.28,18.87,0.28,0.0,17.07,12.1,509.8,4.59,0.0,14.55,60.36,2.44,647.29,4.68,110.58,0.13,144.89,1.92,0.0,0.0,32.76,12.82,1.09,0.0,47.68,18.32,22.04,16.09,43.08,2.16,47.48
Annual,Annual value,"Current prices, euro per capita",Losses,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,233.91,3.71,0.0,0.0,0.0,0.0,0.0,0.0,246.61,0.0,0.0,0.0,0.0,6.66,0.0,1.08
Annual,Annual value,"Current prices, euro per capita",Losses,Czechia,0.0,0.0,0.0,0.0,0.0,0.97,0.0,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,532.21,13.31,0.0,101.22,5.38,533.3,0.0,0.0,0.0,64.85,27.19,5.01,16.95,83.63,0.0,4.85,200.01,1.71,0.0,6.62,70.51,14.96,0.0,17.2,65.58,7.5,2.03
Annual,Annual value,"Current prices, euro per capita",Losses,Germany,0.78,5.74,0.18,3.16,50.87,15.01,0.87,1.1,2.16,1.54,89.12,1.49,4.09,20.79,26.52,7.66,4.1,8.75,9.56,47.61,4.99,12.4,330.31,31.07,18.2,21.95,13.74,77.18,34.65,16.41,72.87,10.96,1.98,190.48,39.29,35.92,47.93,69.17,122.37,99.25,19.32,465.7,131.44,25.78
Annual,Annual value,"Current prices, euro per capita",Losses,Denmark,0.0,158.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55,0.0,208.07,0.0,0.0,0.0,0.0,0.0,0.0,764.4,17.6,0.0,0.0,0.0,0.19,0.0,0.0,18.49,0.0,0.0,20.55,158.33,0.0,159.93,15.42,0.0,0.0,0.0,15.02,0.0,10.12,0.0,0.68,28.08
Annual,Annual value,"Current prices, euro per capita",Losses,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,0.0,0.0,14.59,0.0,174.94,0.0,0.0,0.0,0.0,42.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
Annual,Annual value,"Current prices, euro per capita",Losses,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,391.2,0.0,0.0,0.86,56.6,0.0,0.19,18.48,85.44,0.09,0.56,7.27,3.49,133.78,32.77,0.0,4.99,134.86,0.0,8.1,0.09,0.0,0.0,1.46,0.46,1.11,5.2,12.18,6.89,27.33,105.71,61.5,2.01,372.11
Annual,Annual value,"Current prices, euro per capita",Losses,Spain,99.17,102.6,91.22,388.33,101.49,2.03,0.0,64.29,31.11,66.89,167.98,3.03,6.59,2.87,10.42,57.67,47.58,0.2,3.73,143.96,28.57,8.49,4.68,27.5,0.47,63.5,16.83,9.91,0.0,38.5,26.45,3.85,7.89,0.3,0.0,4.2,8.8,9.0,46.56,104.88,51.12,61.34,234.46,147.51
Annual,Annual value,"Current prices, euro per capita",Losses,European Union - 27 countries (from 2020),17.15,15.9,24.83,49.52,20.9,8.86,9.13,40.45,5.79,12.81,79.01,6.77,19.57,15.13,49.44,16.89,9.34,37.64,11.51,85.67,53.72,11.89,106.21,65.69,11.11,48.37,9.81,25.84,13.45,18.29,52.71,16.03,10.02,52.66,31.28,28.18,23.58,71.77,54.13,59.71,34.38,141.26,125.09,97.86
Annual,Annual value,"Current prices, euro per capita",Losses,Finland,0.0,0.0,0.0,0.0,74.77,0.0,0.0,271.49,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.38,29.36,0.19,5.67,0.0,0.0,28.15,28.77,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54,8.84,0.0,0.0
Annual,Annual value,"Current prices, euro per capita",Losses,France,:,:,9.24,60.16,0.0,7.08,1.53,47.77,14.03,45.21,94.36,24.68,24.09,48.31,205.95,28.58,14.81,10.13,14.81,306.6,11.57,12.58,36.0,108.12,0.82,55.89,3.96,8.81,8.82,48.9,81.69,27.58,25.72,28.72,43.63,12.26,31.19,94.58,50.79,84.84,70.56,90.03,128.66,45.84
Annual,Annual value,"Current prices, euro per capita",Losses,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,117.27,0.0,0.0,197.19,0.23,0.0,0.23,0.0,0.0,0.0,133.83,0.0,40.99,0.0,178.36,47.16,0.0,41.76,83.68,0.0,15.59,0.0,91.27,39.16
Annual,Annual value,"Current prices, euro per capita",Losses,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,285.59,0.0,0.0,0.0,0.0,0.0,157.68,0.0,0.0,0.0,0.0,2.24,5.36,114.48,13.32,1.08,5.22,75.52,0.0,12.29,6.16,0.0,0.0,0.0,64.9,3.11,3.43,3.55,2.85,3.27,1.13,2.88,0.82,1.44,1.14,3.53,252.99,3.13
Annual,Annual value,"Current prices, euro per capita",Losses,Ireland,6.45,0.0,0.0,0.0,0.0,0.0,6.5,0.0,48.51,0.0,56.06,1.7,0.0,19.01,83.56,0.0,0.55,8.17,0.0,44.48,47.3,0.0,25.43,0.0,15.97,0.0,0.0,0.23,0.0,64.82,0.0,66.81,0.0,24.65,181.85,52.53,0.0,61.11,0.0,10.25,41.67,0.0,0.0,48.99
Annual,Annual value,"Current prices, euro per capita",Losses,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,0.0,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
