Time frequency,Unit of measure,Tenure status,Geopolitical entity (reporting)\Time,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Percentage,"Tenant, rent at reduced price or free",European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,26.6 e,25.0 e,25.1 e,25.0 e,25.0 e,24.2 e,24.9 e,21.5 e,24.2 e,25.3 e,:,:,:,:
Annual,Percentage,"Tenant, rent at reduced price or free",Finland,:,15.4,15.7,15.3,15.8,15.0,15.1,14.9,16.4,14.7,18.5,18.5,16.3,15.6,15.8,20.4,19.1,20.1,19.4,21.6,19.3
Annual,Percentage,"Tenant, rent at reduced price or free",France,:,:,16.2,13.9,16.9,20.1,19.3,18.4,16.1,15.0,14.1,12.5,14.4,14.1,15.8,16.3,15.3,23.9 b,22.0,22.3 b,22.8
Annual,Percentage,"Tenant, rent at reduced price or free",Croatia,:,:,:,:,:,:,:,57.1,54.6,60.6,55.3,48.9,55.0,52.0,53.6,56.6,58.5,54.4,47.8,44.8,44.5
Annual,Percentage,"Tenant, rent at reduced price or free",Hungary,:,:,66.8,68.0,65.8,61.6,61.8,63.4,61.6,62.3,62.7,63.6,54.9,61.2,58.0,31.9 b,36.7,37.0,39.7,33.4,29.0
Annual,Percentage,"Tenant, rent at reduced price or free",Ireland,13.4,14.4,14.5,17.7,16.2,14.1,13.3,10.4,8.4,9.7,6.6,10.6,13.7,12.0,8.5,8.5,9.6 b,7.3 b,7.0,9.2,5.9
Annual,Percentage,"Tenant, rent at reduced price or free",Iceland,:,18.8,22.9,23.4,31.4,23.3,24.2,20.8,17.3,17.6,19.2,15.1,20.9,16.9,20.1,30.5,27.5,:,:,:,:
Annual,Percentage,"Tenant, rent at reduced price or free",Italy,:,33.3,29.8,31.3,31.1,31.3,31.5,31.7,33.1,37.5,38.7,39.0,36.8,36.4,34.7,36.2,38.4,36.2,38.5,34.1,34.0
Annual,Percentage,"Tenant, rent at reduced price or free",Lithuania,:,:,62.3,68.9,71.1,66.9,68.2,64.5,34.7 b,36.3,39.3 b,41.9,44.3,40.2,42.6,38.2,39.3,35.2,39.6,32.9,39.5
Annual,Percentage,"Tenant, rent at reduced price or free",Luxembourg,:,:,:,:,15.0,14.5,10.2,10.4,12.3,16.2,19.0,15.2,10.9,13.3 b,15.1,17.2,13.6,11.8 b,12.4 b,11.3 b,10.0
Annual,Percentage,"Tenant, rent at reduced price or free",Latvia,:,:,:,:,76.4,68.9,75.2,75.7,58.0,43.8,46.0,47.0,53.7,56.5,52.3,59.0,55.9,58.7,56.1,58.3,59.4
Annual,Percentage,"Tenant, rent at reduced price or free",Montenegro,:,:,:,:,:,:,:,:,:,:,50.3,68.1,67.8,66.9,70.2,75.2,75.0,69.9,74.1,77.9,:
