Time frequency,External trade indicator,"Standard International Trade Classification (SITC Rev. 4, 2006)",Geopolitical entity (partner),Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Albania,-2266.8,-1937.9,-2113.9,-2154.2,-2398.5,-2622.1,-2595.5,-2843.3,-2669.8,-3532.5,-3911.9,-3994.1
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Bosnia and Herzegovina,-3780.8,-3471.5,-3842.9,-3509.8,-3447.6,-3645.6,-3770.1,-4093.4,-3254.4,-3744.4,-5450.8,-5658.9
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Switzerland,12779.2,27639.8,27237.3,33183.7,29642.0,26576.3,26410.2,32715.7,24213.9,47354.3,43152.8,50293.9
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Iceland,211.6,162.5,-234.7,-353.6,-960.7,-1634.3,-1511.6,-1059.4,-886.5,-1471.0,-1790.3,-2222.7
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Liechtenstein,1267.6,1202.2,1169.4,1219.4,1261.2,1234.5,1424.5,1550.3,1162.1,1581.9,1453.1,1711.4
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Montenegro,-1454.0,-1397.8,-1451.0,-1524.4,-1735.8,-1932.0,-2153.5,-2185.3,-1739.4,-2067.3,-2839.5,-3135.8
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,North Macedonia,-1946.7,-1748.1,-1757.9,-1713.6,-1786.2,-1817.7,-1803.8,-2039.5,-1818.3,-2678.3,-3825.9,-2825.7
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Norway,57131.2,48583.6,41454.6,24651.4,13279.2,19419.1,30240.0,16033.8,1239.2,53083.4,156354.4,75499.1
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Serbia,-5270.5,-2932.6,-2951.0,-2977.7,-2460.9,-3264.7,-4452.9,-5424.6,-5018.6,-6279.0,-10385.5,-8178.2
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Türkiye,-65442.6,-75221.6,-63683.6,-56981.0,-50675.8,-67765.9,-46047.2,-27836.2,-42293.0,-38925.0,-100663.3,-97406.2
