Time frequency,Unit of measure,Consolidated/Non consolidated,National accounts indicator (ESA 2010),Financial position,Sector,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Austria,3629.8 e,8864.5,5869.9,9720.5,16115.5,19010.1,13388.4,6730.9,7233.1,-202.7,7877.5,12976.3,21792.2,11905.6,-10196.8,5687.0,6424.0,120.5,6876.4,3080.5,5766.8,12914.7,13665.5,14755.7,20216.0,5367.6,30503.5,15568.7,4378.6
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Belgium,2390.9,4964.5,20510.7,24664.2,34181.8,39614.6,28385.0,7007.0,40273.2,22489.5,6234.1,9919.0,45958.8,56998.4,23893.7,-32856.5,60523.0,24582.1,20531.1,3353.8,-1908.7,85959.9,-20042.1,-15836.0,20469.8,1691.7,13621.6,15452.7,13910.8
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Bulgaria,0.0,719.0,509.0,886.5,1338.9,2628.6,1919.3,2944.5,3915.1,6044.2,6994.3,13922.3,23910.9,19004.3,994.6,-960.9,2352.1,2374.4,658.5,6529.2,-5289.3,361.3,3181.3,5822.4,4477.6,751.6,4023.0,3814.6,8092.0
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Cyprus,4277.9,1252.4,1260.2,463.2,510.6,2951.4,-210.7,-1589.6,126.3,1118.8,2772.1,1571.1,4242.6,5765.0,601.6,2171.4,2240.2,-1114.6,-649.9,298.5,920.9,2486.5,2738.4,1925.0,-34.5,-1157.4,1414.6,-708.7,393.8
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Czechia,133892.0,181840.0,217047.0,-49757.0,6172.0,-10697.0,-41077.0,51637.0,-103604.0,112495.0,31594.0,163102.0,186359.0,245481.0,-22200.0,65572.0,116462.0,120999.0,2378.0,54731.0,19736.0,137984.0,211791.0,304586.0,-68923.0,-22558.0,408102.0,451165.0,-13655.0
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Germany,43222.0,67338.0,56199.0,111172.0,138041.0,230598.0,91875.0,60149.0,-5150.0,-131996.0,77964.0,145583.0,84387.0,89027.0,-34737.0,73831.0,89610.0,11309.0,78199.0,58892.0,86105.0,134931.0,133927.0,161135.0,117861.0,124879.0,185962.0,299116.0,143218.0
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Denmark,-11480.0,47632.0,63210.0,23728.0,129293.0,143978.0,147091.0,-33261.0,54496.0,104631.0,261601.0,323061.0,186959.0,216500.0,6729.0,-55898.0,193706.0,31140.0,-123260.0,155254.0,123716.0,109475.0,20643.0,122027.0,285357.0,170259.0,15345.0,574881.0,-110813.0
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Estonia,284.3,487.0,527.2,808.5,379.7,681.5,1144.6,1014.3,1407.3,1295.4,669.3,2985.4,2695.6,1382.6,-1405.2,-495.4,466.5,1420.8,966.0,1258.9,158.3,866.2,650.7,1618.2,1853.0,1459.8,912.6,3015.9,1418.0
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Greece,2763.1,3149.6,3594.8,5946.7,5755.5,6675.8,9518.4,5027.1,8545.8,5071.6,9633.8,14033.8,13099.7,15576.3,3311.8,9877.4,-7445.0,-3097.9,-4594.7,-1765.1,-1571.0,-710.4,-210.7,346.6,744.2,11898.7,797.4,5443.2,4679.8
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Spain,5913.0,9983.0,19631.0,37140.0,77968.0,110731.0,90496.0,67554.0,80111.0,97278.0,150724.0,208305.0,192157.0,103312.0,-13675.0,24789.0,-22380.0,-82810.0,-61926.0,-74057.0,-8338.0,23001.0,-6795.0,-4253.0,9034.0,34318.0,16813.0,2809.0,-49576.0
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,Finland,-972.0,3568.0,2434.0,262.0,7469.0,17648.0,-5034.0,-1692.0,5915.0,5973.0,2562.0,10384.0,18096.0,33764.0,-12930.0,6133.0,10563.0,1711.0,8242.0,15224.0,22734.0,-15181.0,18022.0,12867.0,1068.0,7693.0,14167.0,16340.0,-5138.0
Annual,Million units of national currency,Non-consolidated,Loans,Liabilities,Non-financial corporations,France,:,24085.0,46928.0,33862.0,85536.0,110720.0,76951.0,66573.0,19153.0,101590.0,85124.0,142297.0,179393.0,136655.0,-57845.0,11652.0,148534.0,51604.0,2025.0,58495.0,148499.0,143950.0,186322.0,172588.0,123615.0,268790.0,79094.0,283733.0,103458.0 p
