Time frequency,Unit of measure,Maritime entity (reporting)\Time,Janvier-Mars 2005,Avril-Juin 2005,Jullet-Septembre 2005,Octobre-Décembre 2005,Janvier-Mars 2006,Avril-Juin 2006,Jullet-Septembre 2006,Octobre-Décembre 2006,Janvier-Mars 2007,Avril-Juin 2007,Jullet-Septembre 2007,Octobre-Décembre 2007,Janvier-Mars 2008,Avril-Juin 2008,Jullet-Septembre 2008,Octobre-Décembre 2008,Janvier-Mars 2009,Avril-Juin 2009,Jullet-Septembre 2009,Octobre-Décembre 2009,Janvier-Mars 2010,Avril-Juin 2010,Jullet-Septembre 2010,Octobre-Décembre 2010,Janvier-Mars 2011,Avril-Juin 2011,Jullet-Septembre 2011,Octobre-Décembre 2011,Janvier-Mars 2012,Avril-Juin 2012,Jullet-Septembre 2012,Octobre-Décembre 2012,Janvier-Mars 2013,Avril-Juin 2013,Jullet-Septembre 2013,Octobre-Décembre 2013,Janvier-Mars 2014,Avril-Juin 2014,Jullet-Septembre 2014,Octobre-Décembre 2014,Janvier-Mars 2015,Avril-Juin 2015,Jullet-Septembre 2015,Octobre-Décembre 2015,Janvier-Mars 2016,Avril-Juin 2016,Jullet-Septembre 2016,Octobre-Décembre 2016,Janvier-Mars 2017,Avril-Juin 2017,Jullet-Septembre 2017,Octobre-Décembre 2017,Janvier-Mars 2018,Avril-Juin 2018,Jullet-Septembre 2018,Octobre-Décembre 2018,Janvier-Mars 2019,Avril-Juin 2019,Jullet-Septembre 2019,Octobre-Décembre 2019,Janvier-Mars 2020,Avril-Juin 2020,Jullet-Septembre 2020,Octobre-Décembre 2020,Janvier-Mars 2021,Avril-Juin 2021,Jullet-Septembre 2021,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024
Quarterly,Growth rate on the same quarter in previous year,Calais,:,:,:,:,32.7,19.1,3.7,-3.5,-1.8,-2.8,-4.4,5.5,-7.2,-1.8,1.6,3.9,11.9,3.9,5.4,-11.7,-10.3,-4.8,-7.5,1.8,9.4,6.5,7.0,-6.4,-19.2,-17.4,-23.0,-10.0,19.6,24.0,36.2,30.1,-9.6,-14.7,-14.5,-12.5,26.3,19.0,8.1,14.4,-9.1,0.6,3.6,3.5,9.4,0.0,3.2,-2.5,-9.9,-6.7,-7.1,-4.7,7.1,-9.6,-5.5,-10.0,-18.0,-14.5,-10.3,5.8,-5.6,5.9,0.4,79.6,-0.7,-10.2,-11.1,-57.7,-3.1,14.6,10.0,13.5,-1.8
Quarterly,Growth rate on the same quarter in previous year,Dublin,:,:,:,:,5.6,3.7,9.5,9.0,7.3,11.7,7.9,-4.2,0.6,-2.2,-6.3,-1.3,-15.0,-12.1,-6.1,4.8,15.5,16.2,13.2,8.1,3.0,0.9,0.3,-0.1,1.0,-2.6,-0.4,-0.8,-1.9,6.9,7.5,6.4,9.6,8.3,8.4,8.8,7.2,6.0,5.4,7.9,7.9,9.1,6.6,7.0,7.2,3.6,5.8,4.3,3.2,5.9,2.7,2.7,8.6,-2.0,0.8,-0.2,-6.5,-13.2,4.1,11.8,-21.9,6.5,-12.3,-17.7,19.9,2.1,0.1,-0.7,-2.5,-2.0,-2.7,-5.8,-1.3
Quarterly,Growth rate on the same quarter in previous year,Genova,:,:,:,:,36.5,5.4,-6.6,-2.5,15.9,-0.8,-4.6,2.6,-45.8,-9.5,-9.0,-46.1,-4.3,-42.1,-25.6,17.0,51.3,81.3,49.2,33.5,55.8,14.5,20.6,-17.1,-29.1,-9.8,5.8,36.9,29.9,-3.0,-25.1,-14.2,-28.3,20.6,42.1,9.9,2.0,-1.4,-16.0,2.3,-10.1,-8.1,-9.7,9.1,30.9,25.7,39.0,13.9,4.8,-3.4,4.1,1.9,15.1,5.4,-4.8,6.6,-16.9,-7.8,2.4,-18.5,-10.6,-8.5,11.3,34.0,39.3,12.3,8.8,-3.3,-5.8,-7.7,-5.7,-6.1,-12.6
Quarterly,Growth rate on the same quarter in previous year,Livorno,:,:,:,:,6.1,-10.8,-12.3,-17.9,86.9,60.3,71.7,73.7,-51.2,-45.8,-32.0,-70.8,3.5,36.5,15.5,93.0,-5.8,-7.0,-22.6,54.3,45.9,50.3,44.5,-40.6,-8.2,-38.0,-25.1,14.5,14.8,24.7,16.6,-4.8,-3.3,21.1,18.9,87.8,3.2,9.0,5.9,-18.2,-42.7,69.0,-21.8,-36.9,35.1,-54.1,20.9,49.3,13.3,19.4,42.2,61.9,69.8,36.6,6.8,-3.0,5.8,-2.0,8.8,10.6,-6.5,76.1,-10.7,-10.2,0.5,-26.7,-3.1,12.8,-1.8,-12.2,8.4,-24.1,-28.5
Quarterly,Growth rate on the same quarter in previous year,Messina,:,:,:,:,33.1,13.7,47.3,75.8,130.7,122.3,82.8,20.1,1.0,-5.5,-5.0,-10.0,-20.1,-24.3,-16.3,-66.8,-27.5,444.2,348.2,831.4,293.9,-33.2,-25.8,-3.8,6.8,-12.6,4.6,-20.0,2.5,6.6,-29.7,36.5,11.9,-7.8,10.6,-20.2,-28.5,-12.6,10.6,-7.3,-7.1,-8.6,-33.6,-12.4,-14.5,4.7,21.1,9.0,1.9,-12.1,-3.4,-7.6,27.3,22.8,-0.1,-0.9,-35.8,-24.9,-6.2,9.7,24.6,21.4,3.5,-13.9,16.1,-5.7,18.2,9.3,50.9,76.5,47.3,59.8,-12.0
Quarterly,Growth rate on the same quarter in previous year,Olbia,:,:,:,:,17.9,7.0,15.3,-6.4,87.0,15.9,38.7,61.8,37.7,72.9,84.3,46.2,-53.3,-23.1,2.0,-52.3,-12.8,-10.9,-51.9,191.4,38.3,21.9,37.5,-61.5,-19.5,-2.8,-33.1,-9.6,3.7,-25.9,-1.2,-15.4,-35.7,-23.4,-15.4,-8.3,1.2,-8.5,-13.4,-4.5,-26.0,136.0,-38.1,-20.8,2.6,-64.1,61.3,33.4,30.0,15.8,0.2,13.4,17.0,38.5,37.4,5.1,10.6,2.8,12.1,27.9,11.3,15.9,68.1,-7.1,9.0,-3.0,-27.4,36.7,19.3,22.4,1.7,-17.6,-44.6
Quarterly,Growth rate on the same quarter in previous year,Rotterdam,:,:,:,:,-7.0,-0.5,2.1,0.5,-15.4,-10.0,-8.8,-7.6,6.7,-2.7,-10.6,-16.2,-20.9,-20.5,-10.4,-17.6,-2.1,12.9,-8.5,34.1,4.2,-8.5,12.8,-13.4,40.6,39.7,36.4,40.6,-13.3,-12.7,-16.2,-7.5,6.2,-3.1,16.3,0.2,24.5,14.8,7.7,14.9,-9.6,10.3,-2.3,-0.9,1.1,-5.7,-1.5,5.4,-0.3,9.7,9.0,-0.8,16.2,-7.1,-4.3,-5.1,51.7,44.5,66.3,88.0,-6.2,28.0,4.8,-1.1,5.7,-1.4,-5.2,-8.0,-4.6,-10.4,-8.4,-11.7,-6.6
Quarterly,Growth rate on the same quarter in previous year,Trelleborg,:,:,:,:,5.3,4.4,6.2,8.7,18.3,12.1,11.2,7.8,-0.2,4.8,0.6,-14.7,-26.3,-23.7,-16.3,-3.1,10.0,8.4,1.5,3.3,6.3,-1.1,0.4,-4.8,-5.9,-6.3,-6.3,-3.0,-8.3,-1.8,-0.7,-1.0,8.4,4.0,2.0,-3.0,5.0,10.2,6.9,12.4,-1.4,2.8,-1.8,-0.1,3.8,-3.7,6.9,5.5,4.6,-3.3,-5.2,1.6,4.8,12.7,5.2,-2.4,0.1,-12.1,4.2,13.1,18.8,32.2,10.5,0.8,-6.6,-6.8,-0.9,-3.3,-1.0,-5.9,-8.9,-7.2,-10.7
Quarterly,Growth rate on the same quarter in previous year,Göteborg,:,:,:,:,19.4,12.8,17.4,21.5,19.3,20.4,0.8,-7.5,-12.9,-3.5,-5.4,-9.6,-14.6,-21.4,-11.1,-3.6,5.3,19.5,12.8,11.3,10.8,-3.1,-12.8,-14.2,-16.4,-16.5,-12.2,-9.3,-12.4,-4.1,2.0,2.3,9.7,2.6,-0.2,-7.1,-5.7,-9.5,-7.0,17.1,2.2,10.3,3.2,-3.7,16.8,9.5,20.2,5.1,-9.1,-4.2,-14.2,-10.3,-3.2,-9.8,-5.0,-6.5,-3.0,-18.3,-3.2,7.7,1.4,29.9,4.2,-2.9,1.9,-4.2,-4.6,-5.8,-5.7,-4.2,-2.6,-0.2,1.5
Quarterly,Thousand tonnes,Antwerp-Bruges,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6609.0,6666.0,6463.0,6378.0,6389.0,6657.0,6231.0,6106.0,6029.0
Quarterly,Thousand tonnes,Zeebrugge,3946.0,4104.0,3967.0,3990.0,4183.0,4356.0,4096.0,4238.0,4420.0,4644.0,4605.0,4499.0,4306.0,4515.0,4099.0,3780.0,3235.0,3402.0,3506.0,2852.0,3026.0,3360.0,3266.0,3345.0,3316.0,3319.0,3191.0,3168.0,3092.0,3156.0,3118.0,2955.0,2968.0,3176.0,3210.0,3236.0,3248.0,3343.0,3282.0,3285.0,3280.0,3394.0,3594.0,3638.0,3521.0,3609.0,3466.0,3615.0,3518.0,3709.0,3544.0,3625.0,3607.0,3696.0,3513.0,3542.0,3809.0,3508.0,3494.0,3549.0,3388.0,2673.0,3178.0,3559.0,4737.0,5157.0,4907.0,5031.0,:,:,:,:,:,:,:,:,:
Quarterly,Thousand tonnes,Lübeck,3870.0,3896.0,3728.0,4218.0,4116.0,4347.0,4024.0,4480.0,4627.0,4350.0,4217.0,4465.0,4341.0,4593.0,3991.0,3694.0,3432.0,3468.0,3405.0,3649.0,3398.0,3912.0,3474.0,3473.0,3719.0,3815.0,3456.0,3496.0,3614.0,3615.0,3440.0,3378.0,3417.0,3591.0,3347.0,3414.0,3534.0,3550.0,3383.0,3368.0,3326.0,3331.0,3123.0,2999.0,3026.0,3265.0,2883.0,2896.0,3127.0,3280.0,3116.0,3196.0,3290.0,3397.0,3016.0,3136.0,3284.0,3338.0,3050.0,3045.0,2654.0,2775.0,2644.0,2643.0,3542.0,3718.0,3287.0,3381.0,3442.0,3404.0,2990.0,2978.0,3166.0,3116.0,2811.0,2872.0,3097.0
Quarterly,Thousand tonnes,Calais,3580.0,3983.0,4454.0,4538.0,4750.0,4743.0,4618.0,4378.0,4666.0,4608.0,4415.0,4621.0,4329.0,4526.0,4485.0,4799.0,4843.0,4701.0,4726.0,4238.0,4343.0,4474.0,4370.0,4314.0,4750.0,4764.0,4677.0,4038.0,3837.0,3934.0,3600.0,3636.0,4590.0,4876.0,4904.0,4731.0,4148.0,4162.0,4192.0,4141.0,5241.0,4954.0,4531.0,4739.0,4763.0,4984.0,4692.0,4903.0,5211.0,4985.0,4845.0,4781.0,4695.0,4652.0,4500.0,4557.0,5031.0,4203.0,4254.0,4102.0,4126.0,3592.0,3815.0,4338.0,3896.0,3804.0,3828.0,7792.0,3870.0,3415.0,3403.0,3292.0,3751.0,3915.0,3744.0,3736.0,3682.0
Quarterly,Thousand tonnes,Dublin,2073.0,2118.0,2064.0,2108.0,2189.0,2197.0,2261.0,2297.0,2349.0,2454.0,2439.0,2200.0,2363.0,2401.0,2286.0,2172.0,2009.0,2110.0,2147.0,2276.0,2322.0,2453.0,2430.0,2459.0,2391.0,2476.0,2437.0,2457.0,2415.0,2411.0,2426.0,2438.0,2370.0,2579.0,2608.0,2595.0,2598.0,2791.0,2827.0,2822.0,2785.0,2959.0,2980.0,3046.0,3005.0,3227.0,3176.0,3258.0,3221.0,3343.0,3361.0,3399.0,3324.0,3541.0,3452.0,3489.0,3610.0,3470.0,3479.0,3481.0,3376.0,3011.0,3622.0,3892.0,2638.0,3207.0,3178.0,3202.0,3163.0,3273.0,3180.0,3180.0,3083.0,3209.0,3093.0,2994.0,3044.0
Quarterly,Thousand tonnes,Genova,1458.0,1954.0,1910.0,2014.0,1989.0,2059.0,1784.0,1964.0,2306.0,2042.0,1702.0,2014.0,1249.0,1849.0,1548.0,1086.0,1195.0,1071.0,1152.0,1270.0,1809.0,1942.0,1718.0,1696.0,2818.0,2223.0,2072.0,1405.0,1997.0,2005.0,2192.0,1923.0,2594.0,1944.0,1642.0,1650.0,1860.0,2344.0,2333.0,1812.0,1897.0,2311.0,1960.0,1854.0,1705.0,2125.0,1769.0,2023.0,2233.0,2671.0,2459.0,2304.0,2339.0,2581.0,2561.0,2347.0,2693.0,2721.0,2439.0,2501.0,2238.0,2510.0,2498.0,2040.0,2000.0,2296.0,2780.0,2733.0,2787.0,2577.0,3024.0,2643.0,2625.0,2380.0,2852.0,2483.0,2295.0
Quarterly,Thousand tonnes,Livorno,1576.0,1734.0,1576.0,1882.0,1671.0,1546.0,1382.0,1545.0,3124.0,2479.0,2374.0,2683.0,1524.0,1343.0,1615.0,784.0,1577.0,1833.0,1866.0,1513.0,1485.0,1704.0,1444.0,2335.0,2167.0,2563.0,2086.0,1387.0,1990.0,1589.0,1562.0,1588.0,2284.0,1980.0,1821.0,1511.0,2209.0,2397.0,2166.0,2838.0,2278.0,2614.0,2293.0,2321.0,1306.0,4417.0,1792.0,1465.0,1763.0,2027.0,2167.0,2187.0,1998.0,2421.0,3082.0,3540.0,3394.0,3307.0,3292.0,3433.0,3591.0,3242.0,3582.0,3795.0,3359.0,5708.0,3199.0,3408.0,3375.0,4182.0,3099.0,3845.0,3315.0,3673.0,3360.0,2918.0,2370.0
Quarterly,Thousand tonnes,Messina,317.0,393.0,328.0,410.0,422.0,447.0,484.0,720.0,974.0,995.0,884.0,865.0,985.0,940.0,840.0,779.0,786.0,711.0,703.0,258.0,570.0,3870.0,3151.0,2405.0,2246.0,2585.0,2339.0,2313.0,2399.0,2259.0,2446.0,1849.0,2459.0,2409.0,1718.0,2523.0,2752.0,2221.0,1901.0,2012.0,1968.0,1941.0,2103.0,1866.0,1828.0,1774.0,1395.0,1635.0,1563.0,1857.0,1689.0,1782.0,1593.0,1633.0,1632.0,1647.0,2027.0,2004.0,1630.0,1632.0,1302.0,1504.0,1528.0,1790.0,1623.0,1827.0,1582.0,1541.0,1884.0,1722.0,1870.0,1684.0,2843.0,3040.0,2754.0,2691.0,2503.0
Quarterly,Thousand tonnes,Olbia,1176.0,1290.0,1147.0,1293.0,1386.0,1380.0,1323.0,1210.0,2593.0,1600.0,1835.0,1958.0,3571.0,2767.0,3381.0,2863.0,1666.0,2127.0,3449.0,1366.0,1452.0,1896.0,1658.0,3979.0,2008.0,2310.0,2279.0,1530.0,1617.0,2246.0,1524.0,1383.0,1676.0,1664.0,1505.0,1170.0,1078.0,1274.0,1273.0,1073.0,1090.0,1166.0,1103.0,1024.0,807.0,2752.0,682.0,811.0,828.0,988.0,1101.0,1082.0,1075.0,1144.0,1103.0,1227.0,1258.0,1585.0,1516.0,1289.0,1392.0,1629.0,1699.0,1649.0,1549.0,1889.0,2856.0,1532.0,1688.0,1832.0,2074.0,2094.0,2015.0,2243.0,2109.0,1725.0,1116.0
Quarterly,Thousand tonnes,Rotterdam,2848.0,2822.0,2746.0,2564.0,2648.0,2808.0,2804.0,2577.0,2239.0,2527.0,2557.0,2382.0,2389.0,2459.0,2285.0,1996.0,1890.0,1955.0,2047.0,1644.0,1851.0,2208.0,1874.0,2204.0,1929.0,2020.0,2114.0,1908.0,2712.0,2822.0,2883.0,2682.0,2350.0,2464.0,2415.0,2482.0,2495.0,2386.0,2808.0,2487.0,3107.0,2739.0,3023.0,2857.0,2810.0,3021.0,2955.0,2831.0,2840.0,2849.0,2910.0,2983.0,2830.0,3124.0,3173.0,2960.0,3290.0,2902.0,3038.0,2810.0,4990.0,4193.0,5051.0,5282.0,4680.0,5366.0,5296.0,5223.0,4949.0,5290.0,5018.0,4807.0,4722.0,4742.0,4596.0,4246.0,4410.0
Quarterly,Thousand tonnes,Trelleborg,2588.0,2787.0,2484.0,2699.0,2725.0,2908.0,2638.0,2934.0,3225.0,3259.0,2933.0,3163.0,3217.0,3417.0,2949.0,2697.0,2371.0,2606.0,2468.0,2613.0,2609.0,2825.0,2504.0,2699.0,2773.0,2794.0,2514.0,2571.0,2609.0,2617.0,2355.0,2494.0,2392.0,2571.0,2338.0,2468.0,2594.0,2675.0,2383.0,2394.0,2723.0,2948.0,2548.0,2692.0,2684.0,3029.0,2503.0,2688.0,2787.0,2918.0,2676.0,2835.0,2915.0,2823.0,2536.0,2881.0,3055.0,3181.0,2669.0,2810.0,3056.0,2797.0,2781.0,3180.0,3632.0,3697.0,3072.0,3204.0,3392.0,3444.0,3043.0,3098.0,3357.0,3242.0,2771.0,2874.0,2998.0
Quarterly,Thousand tonnes,Göteborg,2410.0,2512.0,2552.0,2723.0,2878.0,2832.0,2998.0,3309.0,3432.0,3409.0,3023.0,3061.0,2991.0,3290.0,2859.0,2767.0,2554.0,2585.0,2543.0,2667.0,2690.0,3088.0,2868.0,2969.0,2980.0,2993.0,2502.0,2546.0,2493.0,2500.0,2198.0,2309.0,2184.0,2398.0,2243.0,2362.0,2397.0,2459.0,2238.0,2195.0,2261.0,2225.0,2081.0,2571.0,2311.0,2455.0,2147.0,2474.0,2700.0,2688.0,2581.0,2601.0,2456.0,2576.0,2215.0,2333.0,2377.0,2324.0,2105.0,2181.0,2307.0,1899.0,2039.0,2350.0,2340.0,2467.0,2124.0,2282.0,2384.0,2362.0,2026.0,2149.0,2247.0,2262.0,1973.0,2144.0,2280.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Antwerp-Bruges,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26117.0,25896.0,25887.0,25655.0,25383.0,25023.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Zeebrugge,:,:,:,16006.0,16243.0,16496.0,16625.0,16874.0,17111.0,17398.0,17907.0,18168.0,18054.0,17926.0,17420.0,16701.0,15629.0,14516.0,13923.0,12995.0,12786.0,12744.0,12504.0,12997.0,13287.0,13245.0,13171.0,12993.0,12770.0,12607.0,12534.0,12321.0,12197.0,12218.0,12310.0,12591.0,12870.0,13037.0,13108.0,13157.0,13190.0,13241.0,13553.0,13907.0,14148.0,14363.0,14234.0,14211.0,14208.0,14308.0,14387.0,14396.0,14486.0,14473.0,14441.0,14358.0,14561.0,14373.0,14353.0,14361.0,13940.0,13105.0,12789.0,12799.0,14147.0,16631.0,18360.0,19832.0,:,:,:,:,:,:,:,:,:
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Lübeck,:,:,:,15712.0,15958.0,16409.0,16706.0,16968.0,17479.0,17482.0,17675.0,17659.0,17374.0,17617.0,17391.0,16619.0,15709.0,14584.0,13999.0,13954.0,13920.0,14364.0,14432.0,14257.0,14578.0,14481.0,14463.0,14486.0,14381.0,14181.0,14165.0,14047.0,13851.0,13827.0,13734.0,13769.0,13886.0,13845.0,13882.0,13836.0,13628.0,13409.0,13148.0,12779.0,12479.0,12412.0,12172.0,12069.0,12170.0,12185.0,12419.0,12719.0,12882.0,13000.0,12900.0,12840.0,12835.0,12775.0,12809.0,12718.0,12088.0,11525.0,11118.0,10716.0,11604.0,12547.0,13190.0,13928.0,13828.0,13514.0,13217.0,12813.0,12537.0,12249.0,12070.0,11965.0,11896.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Calais,:,:,:,16555.0,17726.0,18485.0,18649.0,18489.0,18405.0,18270.0,18067.0,18310.0,17973.0,17890.0,17960.0,18139.0,18653.0,18828.0,19070.0,18508.0,18008.0,17780.0,17424.0,17500.0,17907.0,18197.0,18504.0,18229.0,17316.0,16486.0,15409.0,15007.0,15759.0,16702.0,18006.0,19101.0,18659.0,17945.0,17234.0,16643.0,17736.0,18528.0,18866.0,19464.0,18987.0,19017.0,19178.0,19343.0,19791.0,19792.0,19945.0,19823.0,19307.0,18973.0,18628.0,18404.0,18740.0,18291.0,18045.0,17590.0,16685.0,16075.0,15636.0,15872.0,15641.0,15853.0,15866.0,19320.0,19294.0,18906.0,18480.0,13980.0,13861.0,14361.0,14702.0,15145.0,15076.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Dublin,:,:,:,8364.0,8479.0,8558.0,8755.0,8944.0,9104.0,9361.0,9539.0,9442.0,9456.0,9403.0,9250.0,9222.0,8869.0,8578.0,8439.0,8543.0,8855.0,9198.0,9480.0,9664.0,9733.0,9756.0,9763.0,9760.0,9785.0,9720.0,9710.0,9691.0,9646.0,9813.0,9995.0,10152.0,10380.0,10593.0,10811.0,11038.0,11225.0,11393.0,11546.0,11770.0,11990.0,12259.0,12455.0,12667.0,12882.0,12998.0,13183.0,13324.0,13427.0,13625.0,13716.0,13807.0,14093.0,14022.0,14049.0,14041.0,13807.0,13348.0,13491.0,13902.0,13163.0,13359.0,12915.0,12225.0,12750.0,12816.0,12819.0,12796.0,12716.0,12652.0,12564.0,12378.0,12340.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Genova,:,:,:,7336.0,7868.0,7973.0,7847.0,7797.0,8113.0,8096.0,8015.0,8065.0,7007.0,6814.0,6660.0,5731.0,5678.0,4900.0,4504.0,4689.0,5302.0,6173.0,6739.0,7164.0,8173.0,8455.0,8809.0,8518.0,7698.0,7479.0,7598.0,8117.0,8714.0,8653.0,8103.0,7829.0,7095.0,7495.0,8186.0,8348.0,8385.0,8353.0,7981.0,8023.0,7832.0,7645.0,7454.0,7622.0,8150.0,8696.0,9386.0,9667.0,9774.0,9684.0,9785.0,9828.0,10182.0,10322.0,10200.0,10354.0,9898.0,9687.0,9746.0,9285.0,9047.0,8834.0,9116.0,9809.0,10596.0,10878.0,11122.0,11031.0,10869.0,10671.0,10500.0,10340.0,10010.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Livorno,:,:,:,6767.0,6863.0,6675.0,6481.0,6145.0,7597.0,8530.0,9522.0,10660.0,9059.0,7923.0,7165.0,5265.0,5319.0,5808.0,6060.0,6789.0,6697.0,6569.0,6146.0,6968.0,7650.0,8508.0,9151.0,8203.0,8026.0,7051.0,6527.0,6728.0,7023.0,7414.0,7673.0,7597.0,7521.0,7938.0,8283.0,9610.0,9680.0,9896.0,10023.0,9506.0,8533.0,10337.0,9836.0,8980.0,9438.0,7047.0,7422.0,8144.0,8379.0,8773.0,9688.0,11041.0,12437.0,13324.0,13534.0,13426.0,13623.0,13558.0,13849.0,14211.0,13979.0,16445.0,16062.0,15675.0,15691.0,14165.0,14065.0,14501.0,14441.0,13933.0,14193.0,13267.0,12321.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Messina,:,:,:,1449.0,1554.0,1608.0,1763.0,2074.0,2626.0,3173.0,3574.0,3718.0,3729.0,3673.0,3629.0,3542.0,3344.0,3116.0,2979.0,2459.0,2243.0,5402.0,7850.0,9997.0,11672.0,10388.0,9575.0,9482.0,9635.0,9308.0,9415.0,8952.0,9012.0,9162.0,8435.0,9109.0,9402.0,9215.0,9397.0,8887.0,8102.0,7822.0,8024.0,7878.0,7738.0,7570.0,6863.0,6632.0,6367.0,6450.0,6744.0,6891.0,6921.0,6696.0,6639.0,6504.0,6938.0,7310.0,7308.0,7293.0,6568.0,6068.0,5967.0,6125.0,6445.0,6768.0,6822.0,6573.0,6834.0,6729.0,7017.0,7160.0,8120.0,9437.0,10321.0,11328.0,10988.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Olbia,:,:,:,4906.0,5117.0,5206.0,5382.0,5300.0,6506.0,6726.0,7237.0,7985.0,8964.0,10131.0,11677.0,12582.0,10677.0,10037.0,10106.0,8608.0,8395.0,8163.0,6371.0,8985.0,9541.0,9955.0,10576.0,8127.0,7735.0,7671.0,6917.0,6769.0,6829.0,6247.0,6228.0,6014.0,5416.0,5027.0,4794.0,4697.0,4710.0,4601.0,4431.0,4383.0,4100.0,5685.0,5265.0,5051.0,5072.0,3309.0,3727.0,3998.0,4246.0,4402.0,4405.0,4550.0,4733.0,5173.0,5586.0,5649.0,5782.0,5826.0,6009.0,6369.0,6526.0,6786.0,7943.0,7826.0,7965.0,7908.0,7125.0,7687.0,8013.0,8424.0,8459.0,8091.0,7192.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Rotterdam,:,:,:,10981.0,10781.0,10766.0,10824.0,10837.0,10428.0,10147.0,9900.0,9704.0,9854.0,9787.0,9515.0,9130.0,8630.0,8126.0,7888.0,7536.0,7497.0,7750.0,7577.0,8136.0,8215.0,8027.0,8267.0,7971.0,8754.0,9555.0,10325.0,11099.0,10737.0,10379.0,9911.0,9710.0,9855.0,9778.0,10170.0,10176.0,10788.0,11141.0,11356.0,11726.0,11429.0,11711.0,11643.0,11617.0,11646.0,11474.0,11429.0,11581.0,11572.0,11847.0,12110.0,12087.0,12547.0,12324.0,12189.0,12039.0,13739.0,15031.0,17044.0,19517.0,19207.0,20380.0,20624.0,20565.0,20834.0,20758.0,20481.0,20064.0,19837.0,19289.0,18867.0,18306.0,17994.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Trelleborg,:,:,:,10558.0,10695.0,10816.0,10970.0,11205.0,11705.0,12056.0,12351.0,12580.0,12572.0,12730.0,12746.0,12280.0,11434.0,10623.0,10142.0,10057.0,10296.0,10515.0,10551.0,10638.0,10801.0,10770.0,10780.0,10652.0,10488.0,10311.0,10151.0,10075.0,9858.0,9812.0,9795.0,9769.0,9971.0,10075.0,10121.0,10047.0,10176.0,10449.0,10613.0,10911.0,10872.0,10953.0,10908.0,10904.0,11007.0,10895.0,11069.0,11215.0,11344.0,11248.0,11109.0,11154.0,11294.0,11652.0,11785.0,11715.0,11716.0,11332.0,11445.0,11814.0,12389.0,13290.0,13581.0,13605.0,13364.0,13112.0,13083.0,12977.0,12942.0,12740.0,12468.0,12244.0,11885.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Göteborg,:,:,:,10197.0,10665.0,10986.0,11431.0,12017.0,12571.0,13148.0,13173.0,12926.0,12484.0,12365.0,12201.0,11907.0,11470.0,10765.0,10449.0,10348.0,10484.0,10988.0,11313.0,11615.0,11905.0,11810.0,11444.0,11021.0,10534.0,10041.0,9737.0,9499.0,9191.0,9088.0,9133.0,9186.0,9399.0,9460.0,9455.0,9288.0,9153.0,8919.0,8763.0,9138.0,9188.0,9419.0,9484.0,9388.0,9777.0,10009.0,10442.0,10569.0,10324.0,10213.0,9847.0,9580.0,9502.0,9250.0,9140.0,8988.0,8917.0,8492.0,8425.0,8594.0,8627.0,9195.0,9281.0,9212.0,9256.0,9151.0,9054.0,8921.0,8785.0,8684.0,8631.0,8626.0,8659.0
