Time frequency,Taxes,Unit of measure,Statistical classification of economic activities in the European Community (NACE Rev. 2),Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Austria,5007.55,5030.73,5093.46,5023.85,5216.4,5284.47,5539.72,5385.3,5568.59,4611.44,5310.58,4793.51
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Belgium,6264.2,6423.4,6543.4,6948.8,7262.8,8082.6,8537.3,8820.8,8961.6,7958.7,8894.7,8593.1
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Bulgaria,982.75,995.14,1054.6,1068.66,1192.28,1267.38,1281.28,1264.27,1626.96,1642.08,1743.98,3858.47
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Switzerland,4801.6,4971.69,4921.08,5115.14,5912.0,6095.44,6035.23,6150.91,6394.63,6285.6,6571.19,7050.74 p
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Cyprus,380.23,359.5,379.48,405.74,425.78,435.33,475.87,481.2,459.25,396.12,440.1,423.55
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Czechia,3574.58,3349.04,3086.61,3103.17,3217.57,3465.15,3621.55,3841.35,4301.44,3880.7,4119.89,3940.73
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Germany,49093.39,48988.5,48695.46,48672.22,48537.57,48241.12,49795.22,50721.11,50906.42,47786.25,58152.9,56054.31 p
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Denmark,5958.72,6076.99,6242.97,6167.01,6023.8,6134.53,5879.36,5894.07,5285.1,5163.15,5206.98,5174.43
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Estonia,395.75,431.91,420.93,463.78,491.27,567.28,599.29,623.73,817.05,601.64,662.62,758.02
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Greece,4584.0,5622.0,5965.0,5961.0,6030.0,5891.0,6319.0,5929.0,6186.0,5418.0,6213.0,9932.0
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Spain,13794.0,13277.0,16124.0,16103.0,17389.0,17202.0,17693.0,18253.0,18077.0,16016.0,17319.0,16555.0
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",European Union - 27 countries (from 2020),208312.81,215340.09,220877.83,225954.63,231809.0,240742.51,246386.33,252641.28,256206.38,231967.6,257842.81,242764.73
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Finland,3958.99,4047.46,4018.44,4003.81,4170.31,4543.36,4480.33,4639.81,4688.51,4605.24,4685.94,4897.8
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",France,30626.0,31390.0,33343.0,34087.0,37987.0,40738.0,43426.0,45791.0,45798.0,40773.0,44686 p,42335 p
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Croatia,817.51,768.3,895.11,1003.82,1126.25,1220.49,1289.47,1418.03,1468.37,1264.46,1418.51,1385.02
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Hungary,2032.75,1896.74,1879.44 b,1944.16,2085.12,2237.87,2323.93,2321.87,2507.15,2279.36,2347.79,1942.81
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Ireland,2691.96,2634.41,2721.34,2840.2,3042.88,3135.26,3258.0,3176.04,3015.24,2767.86,3200.65,2614.56
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Iceland,142.15,153.76,152.35,162.79,184.19,201.41,248.24,246.19,245.7,:,:,:
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Italy,40028.0,45780.0,45070.0,47860.0,45512.0,48393.0,46868.0,47128.0,47127.0,40353.0,43631.0,33893 p
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Liechtenstein,19.04,17.9,16.8,19.77,21.79,20.96,20.96,18.31,22.01,20.26,21.21,:
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Lithuania,497.11,515.93,537.71,580.49,622.94,677.26,731.92,809.33,836.77,867.15,919.38,873.51
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Luxembourg,951.03,968.32,933.08,904.87,871.23,852.67,876.01,952.2,1009.55,816.39,980.56,871.95
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Latvia,498.1,547.79,600.25,677.8,730.58,784.27,807.95,849.28,791.85,792.87,790.9,687.6
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",North Macedonia,147.14,152.77,125.4,128.49,146.03,161.65,166.68,194.94,200.24,188.5,205.04,184.08 p
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Malta,107.35,108.34,106.73,129.49,135.66,146.81,154.52,158.72,178.63,141.59,137.55,144.55
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Netherlands,11976.0,11615.0,12596.0,12608.0,12788.0,13362.0,13691.0,14487.0,15793.0,14318.0,15189.0,11249 p
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Norway,4550.9,4570.77,4922.82,4777.84,4572.94,4492.82,4711.91,4960.15,4705.97,4249.92,5075.91,5415.64
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Poland,8475.71,8638.13,8400.24,9107.85,9764.82,9996.33,10889.12,11788.8,11787.51,11711.97,15027.38,16705.58
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Portugal,3039.38,2828.93,2830.87,2878.61,3185.49,3531.93,3640.18,3800.02,3919.59,3563.61,3848.41,3348.83
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Romania,2247.69,2302.79,2548.62,3183.94,3540.75,3674.13,3372.24,3743.06,4408.93,3878.69,4343.47,4121.21
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Serbia,886.89,810.76,969.54,1095.96,1200.17,1314.16,1382.76,1542.13,1630.69,1612.19,1813.41,:
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Sweden,7733.5,8013.12,7944.4,7310.33,7426.2,7773.66,7603.66,7094.1,7070.35,7021.69,5038.61,4285.58
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Slovenia,1071.65,1186.97,1204.42,1223.29,1271.13,1330.91,1335.25,1305.18,1516.79,1270.4,1380.54,1373.92
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Slovakia,1524.9,1543.65,1642.28,1693.76,1762.18,1773.7,1897.15,1965.03,2099.75,2068.22,2153.4,1951.7
Annual,Energy taxes,Million euro,"All NACE activities plus households, non-residents and not allocated",Türkiye,14744.51,16018.37,18358.58,16199.95,17358.93,17323.64,15857.21,10112.77,10074.94,9035.77,3393.52,:
