Time frequency,Unit of measure,Maritime entity (reporting),Loading status\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Growth rate on previous period (t/t-1),Belgium,Empty,:,-5.2,51.6,12.1,-14.3,-3.7,-10.0,-1.3,13.5,4.7,-2.3,-4.0,24.7,7.1,12.3,24.7,-6.5,-6.3
Annual,Growth rate on previous period (t/t-1),Belgium,Total loaded and empty,:,13.3,28.4,19.6,-2.8,15.0,-9.7,-4.2,2.7,8.6,-7.0,12.9,-22.7,16.0,12.7,7.5,-3.2,-10.5
Annual,Growth rate on previous period (t/t-1),Bulgaria,Empty,:,-0.8,-6.1,99.9,-41.6,-7.3,-14.7,42.5,10.4,10.1,0.8,-7.2,19.4,9.3,-2.9,2.7,-32.5,21.3
Annual,Growth rate on previous period (t/t-1),Bulgaria,Total loaded and empty,:,6.4,6.2,55.9,-28.3,5.7,-14.6,37.5,6.1,11.8,3.0,1.1,9.8,5.0,9.7,-1.9,-4.2,3.4
Annual,Growth rate on previous period (t/t-1),Cyprus,Empty,:,-8.9,7.2,24.5,-2.8,-31.6,207.8,8.4,-9.2,26.5,7.2,14.3,13.1,15.6,-12.1,-10.2,-26.4,25.5
Annual,Growth rate on previous period (t/t-1),Cyprus,Total loaded and empty,:,-0.5,-18.3,16.1,-17.7,4.4,137.3,9.0,-8.9,12.4,6.2,19.9,1.8,8.1,-7.0,-7.3,-10.9,6.3
Annual,Growth rate on previous period (t/t-1),Germany,Empty,:,23.3,13.8,-3.4,-31.9,1.9,24.1,-0.5,9.8,-5.8,-2.6,1.8,-2.9,-12.4,14.9,-4.4,-3.6,-9.3
Annual,Growth rate on previous period (t/t-1),Germany,Total loaded and empty,:,15.4,7.3,1.1,-28.1,4.8,22.2,4.3,4.8,0.3,-3.0,-1.6,-4.2,1.2,-1.6,-4.2,6.5,-11.9
Annual,Growth rate on previous period (t/t-1),Denmark,Empty,:,14.1,30.0,-6.0,-8.8,21.0,-3.7,-6.7,-2.2,6.7,-1.7,5.1,-2.4,12.9,-12.3,17.5,16.3,-5.0
Annual,Growth rate on previous period (t/t-1),Denmark,Total loaded and empty,:,10.6,15.9,-4.7,-14.0,16.5,-6.0,-5.6,0.5,6.3,-3.4,-0.4,3.1,2.4,-2.5,9.2,13.8,-5.0
