Time frequency,Unit of measure,n_vessel,geo\TIME_PERIOD,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
Annual,Number,1.0,AT,:,:,:,:,:,:,:,:,:,3.0,4.0,4.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,1.0,BE,1172.0,1104.0,1088.0,:,1053.0,1002.0,981.0,946.0,892.0,845.0,1056.0,1040.0,1058.0,1110.0,1014.0,966.0,947.0,923.0,918.0,:,:,:,:
Annual,Number,1.0,BG,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,6.0,8.0,11.0
Annual,Number,1.0,CH,:,:,:,:,34.0,28.0,25.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,1.0,CZ,:,:,:,1.0,4.0,2.0,2.0,3.0,6.0,6.0,3.0,5.0,7.0,14.0,10.0,9.0,12.0,13.0,12.0,13.0,:,:,:
Annual,Number,1.0,DE,1268.0,1084.0,1063.0,1078.0,1086.0,1015.0,949.0,921.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,1.0,EE,:,:,:,:,:,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,1.0,FI,:,:,:,:,:,:,:,2.0,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,1.0,FR,1423.0,1208.0,1113.0,1016.0,996.0,955.0,914.0,781.0,756.0,754.0,750.0,735.0,717.0,608.0,598.0,587.0,563.0,559.0,550.0,548.0,558.0,568.0,:
Annual,Number,1.0,HR,:,:,: m,: m,: m,1.0,1.0,: m,0.0,0.0,: m,: m,0.0,: m,1.0,1.0,2.0,2.0,2.0,2.0,: m,: m,: m
Annual,Number,1.0,LT,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,1.0,LU,23.0,22.0,24.0,26.0,26.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,1.0,LV,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,1.0,NL,4426.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,1.0,PL,:,:,:,:,:,2.0,3.0,6.0,18.0,6.0,5.0,12.0,10.0,13.0,21.0,19.0,23.0,34.0,32.0,38.0,36.0,38.0,37.0
Annual,Number,1.0,RO,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,1.0,SK,:,:,:,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,7.0,7.0,2.0,3.0,4.0,3.0,9.0,7.0,8.0,9.0,10.0
Annual,Number,1.0,UK,:,:,:,:,:,:,:,:,:,:,:,:,83.0,83.0,83.0,83.0,83.0,78.0,78.0,78.0,78.0,78.0,78.0
Annual,Number,10-19,AT,:,:,:,:,:,:,:,:,:,1.0,2.0,10.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,10-19,BE,4.0,4.0,4.0,:,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,:,:,:,:
Annual,Number,10-19,BG,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,: m,:,:,:,1.0,0.0
Annual,Number,10-19,CH,:,:,:,:,5.0,2.0,2.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,10-19,CZ,:,:,:,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,:,:,:
Annual,Number,10-19,DE,22.0,18.0,15.0,13.0,13.0,16.0,13.0,14.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,10-19,EE,:,:,:,:,:,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,10-19,FI,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,10-19,FR,15.0,15.0,17.0,6.0,13.0,12.0,12.0,4.0,4.0,4.0,6.0,6.0,7.0,4.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,:
Annual,Number,10-19,HR,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,: m,: m,: m
Annual,Number,10-19,LT,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,10-19,LV,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,10-19,NL,57.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,10-19,PL,:,:,:,:,:,3.0,3.0,2.0,2.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,6.0,7.0,6.0,5.0,5.0,3.0,4.0
Annual,Number,10-19,RO,:,:,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,10-19,SK,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,:,:,1.0,1.0,1.0,1.0,1.0,2.0
Annual,Number,10-19,UK,:,:,:,:,:,:,:,:,:,:,:,:,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
Annual,Number,23.0,AT,:,:,:,:,:,:,:,:,:,2.0,1.0,1.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,23.0,BE,133.0,111.0,98.0,:,95.0,94.0,93.0,78.0,72.0,62.0,78.0,76.0,86.0,56.0,74.0,80.0,79.0,128.0,132.0,:,:,:,:
Annual,Number,23.0,BG,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,5.0,5.0,4.0,2.0
Annual,Number,23.0,CH,:,:,:,:,16.0,14.0,10.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,23.0,CZ,:,:,:,0.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,:,:,:
Annual,Number,23.0,DE,85.0,72.0,73.0,70.0,78.0,70.0,68.0,74.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,23.0,EE,:,:,:,:,:,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,23.0,FI,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0
Annual,Number,23.0,FR,340.0,294.0,271.0,222.0,237.0,235.0,233.0,211.0,212.0,196.0,183.0,193.0,205.0,166.0,156.0,154.0,155.0,150.0,155.0,150.0,142.0,141.0,:
Annual,Number,23.0,HR,:,:,: m,: m,: m,: m,0.0,1.0,1.0,1.0,1.0,1.0,0.0,: m,2.0,2.0,2.0,3.0,2.0,: m,1.0,: m,1.0
Annual,Number,23.0,LT,:,:,:,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,23.0,LU,2.0,:,:,1.0,3.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,23.0,LV,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,23.0,NL,769.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,23.0,PL,:,:,:,:,:,4.0,5.0,11.0,13.0,10.0,4.0,14.0,9.0,15.0,16.0,18.0,18.0,16.0,28.0,29.0,26.0,22.0,21.0
Annual,Number,23.0,RO,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,23.0,SK,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,:,1.0,1.0,1.0,1.0,:,1.0,:,1.0,1.0
Annual,Number,23.0,UK,:,:,:,:,:,:,:,:,:,:,:,:,54.0,54.0,54.0,54.0,54.0,40.0,40.0,40.0,40.0,40.0,40.0
Annual,Number,45.0,BE,9.0,9.0,7.0,:,8.0,8.0,8.0,6.0,7.0,5.0,6.0,8.0,7.0,5.0,8.0,8.0,8.0,12.0,18.0,:,:,:,:
Annual,Number,45.0,BG,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0
Annual,Number,45.0,CH,:,:,:,:,6.0,2.0,1.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,45.0,CZ,:,:,:,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,2.0,5.0,:,:,:
Annual,Number,45.0,DE,24.0,26.0,22.0,22.0,19.0,22.0,20.0,16.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
