Annual,Subsidiary protection status,Percentage,Hungary,0.0,1.3,8.9,12.7,21.8,5.0,1.9,3.3,0.0,:,:,:,:,:,:,:
Annual,Subsidiary protection status,Percentage,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.9,14.6,13.7,7.0,3.7,4.3,3.9,1.3,2.0
Annual,Subsidiary protection status,Percentage,Iceland,10.0,3.1,0.0,0.0,0.0,0.0,0.0,5.8,0.0,3.1,4.8,10.3,16.2,10.9,11.0,0.0
Annual,Subsidiary protection status,Percentage,Italy,0.0,0.0,0.0,0.0,22.0,66.0,62.5,54.5,24.2,19.5,10.2,10.8,11.7,10.8,12.3,7.3
Annual,Subsidiary protection status,Percentage,Liechtenstein,:,0.0,0.0,21.8,1.4,0.0,0.0,0.0,0.0,0.0,1.9,0.0,27.3,0.0,0.0,0.0
Annual,Subsidiary protection status,Percentage,Lithuania,2.8,9.3,1.6,6.5,0.9,16.7,37.5,0.0,0.0,17.9,0.0,0.0,14.3,0.4,2.4,0.2
Annual,Subsidiary protection status,Percentage,Luxembourg,0.0,4.4,2.6,2.4,0.0,1.3,0.7,2.1,0.3,0.9,0.4,0.0,0.9,0.6,0.0,0.0
Annual,Subsidiary protection status,Percentage,Latvia,0.0,0.0,0.0,14.3,4.2,1.8,2.7,11.3,27.3,0.0,5.0,13.7,1.8,0.0,7.5,4.3
Annual,Subsidiary protection status,Percentage,Malta,0.4,0.0,0.0,0.0,1.4,0.7,9.3,11.3,12.2,7.0,0.6,3.4,1.0,0.0,0.0,1.1
Annual,Subsidiary protection status,Percentage,Netherlands,20.5,18.2,28.8,41.3,49.8,23.0,23.6,23.6,32.7,31.4,31.9,25.3,23.3,27.6,23.9,29.5
Annual,Subsidiary protection status,Percentage,Norway,1.2,0.9,0.7,1.0,3.6,1.7,1.3,2.2,1.2,1.7,1.2,2.1,0.4,0.7,1.3,1.5
Annual,Subsidiary protection status,Percentage,Poland,1.6,73.3,30.6,2.3,2.5,2.2,1.1,1.6,3.7,1.6,2.0,1.0,0.4,0.6,0.0,1.2
Annual,Subsidiary protection status,Percentage,Portugal,0.0,:,5.0,0.0,0.0,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Subsidiary protection status,Percentage,Romania,12.8,4.8,5.5,2.6,5.2,34.5,17.6,33.3,11.1,40.9,23.0,13.1,19.0,19.2,22.9,14.3
Annual,Subsidiary protection status,Percentage,Sweden,3.5,7.5,5.5,5.5,9.1,7.6,6.1,3.3,9.7,4.5,2.4,0.9,0.6,0.4,1.0,0.8
Annual,Subsidiary protection status,Percentage,Slovenia,0.0,0.0,0.0,2.9,0.0,3.3,1.5,5.6,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
Annual,Subsidiary protection status,Percentage,Slovakia,12.5,27.8,1.7,71.4,6.9,4.4,1.7,0.0,0.0,0.0,4.0,0.0,0.0,15.6,0.0,30.0
Annual,Total positive decisions,Percentage,Austria,23.8,15.0,13.6,19.1,19.4,20.8,70.2,53.1,39.7,56.4,54.1,55.7,61.7,68.0,67.3,65.1
Annual,Total positive decisions,Percentage,Belgium,7.8,3.8,3.5,4.5,2.6,3.7,5.9,5.5,6.5,6.2,9.1,7.8,4.8,9.9,5.3,10.6
Annual,Total positive decisions,Percentage,Bulgaria,33.3,21.6,57.1,81.0,95.8,92.7,86.4,58.3,65.4,47.6,56.8,67.7,89.5,100.0,100.0,77.8
Annual,Total positive decisions,Percentage,Switzerland,12.1,11.8,10.1,9.7,7.8,6.3,6.6,6.7,7.3,8.8,9.8,8.7,11.7,11.3,8.8,5.6
Annual,Total positive decisions,Percentage,Cyprus,1.3,3.0,3.6,2.0,3.0,9.1,45.0,50.0,48.6,15.4,2.7,2.2,0.2,0.6,0.2,0.9
Annual,Total positive decisions,Percentage,Czechia,3.1,6.0,11.2,51.3,5.5,5.0,5.9,0.5,2.9,0.5,2.5,4.4,2.7,13.6,18.9,9.1
Annual,Total positive decisions,Percentage,Germany,25.1,34.1,31.7,13.7,17.1,16.2,15.8,7.8,9.1,40.3,43.4,35.0,35.5,36.4,41.2,27.6
Annual,Total positive decisions,Percentage,Denmark,34.3,29.7,26.6,18.9,27.5,33.2,16.2,21.2,19.6,18.7,17.2,15.9,19.8,14.8,31.6,47.8
Annual,Total positive decisions,Percentage,Estonia,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,21.2,0.0,2.2
Annual,Total positive decisions,Percentage,Greece,26.8,2.0,89.1,65.7,32.2,23.4,24.5,24.1,46.7,16.3,8.3,10.1,6.0,11.9,6.3,6.9
Annual,Total positive decisions,Percentage,Spain,2.5,1.8,1.0,2.0,3.6,2.0,1.4,1.6,3.9,4.7,7.0,12.6,31.6,4.9,16.3,8.4
