Time frequency,International classification of crime for statistical purposes (ICCS),Unit of measure,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Trafficking in persons for sexual exploitation,Number,Austria,:,:,:,:,:,48.0,30.0,178.0,160.0,:,:,238.0,208.0,221.0,214.0
Annual,Trafficking in persons for sexual exploitation,Number,Belgium,38.0,44.0,43.0,34.0,52.0,37.0,43.0,44.0,48.0,55.0,33.0,52.0,26.0,26.0,37.0
Annual,Trafficking in persons for sexual exploitation,Number,Bulgaria,216.0,296.0,480.0,369.0,455.0,428.0,409.0,314.0,329.0,:,:,11.0,21.0,20.0,27.0
Annual,Trafficking in persons for sexual exploitation,Number,Cyprus,52.0,23.0,23.0,27.0,16.0,78.0,61.0,12.0,16.0,15.0,19.0,23.0,9.0,11.0,6.0
Annual,Trafficking in persons for sexual exploitation,Number,Czechia,8.0,5.0,16.0,16.0,14.0,54.0,25.0,3.0,4.0,:,:,23.0,18.0,13.0,15.0
Annual,Trafficking in persons for sexual exploitation,Number,Germany,676.0,710.0,610.0,639.0,610.0,541.0,557.0,416.0,487.0,489.0,430.0,427.0,406.0,747.0,605.0
Annual,Trafficking in persons for sexual exploitation,Number,Denmark,4.0,20.0,51.0,55.0,45.0,58.0,57.0,49.0,112.0,86.0,31.0,37.0,44.0,33.0,38.0
Annual,Trafficking in persons for sexual exploitation,Number,Estonia,:,:,:,36.0,9.0,10.0,1.0,12.0,7.0,6.0,12.0,10.0,4.0,28.0,48.0
Annual,Trafficking in persons for sexual exploitation,Number,Greece,:,:,:,:,69.0,:,:,77.0,76.0,75.0,80.0,96.0,75.0,85.0,212.0
Annual,Trafficking in persons for sexual exploitation,Number,Spain,:,443.0,1605.0,234.0,125.0,264.0,153.0,133.0,148.0,155.0,128.0,294.0,160.0,136.0,129.0
Annual,Trafficking in persons for sexual exploitation,Number,Finland,5.0,7.0,18.0,15.0,13.0,29.0,28.0,19.0,45.0,:,:,:,:,:,:
Annual,Trafficking in persons for sexual exploitation,Number,France,822.0,799.0,726.0,654.0,751.0,871.0,710.0,:,979.0,833.0,945.0,787.0,786.0,1044.0,992.0
Annual,Trafficking in persons for sexual exploitation,Number,Croatia,2.0,4.0,2.0,11.0,6.0,18.0,30.0,37.0,15.0,8.0,9.0,13.0,4.0,7.0,19.0
Annual,Trafficking in persons for sexual exploitation,Number,Hungary,6.0,7.0,30.0,91.0,26.0,170.0,255.0,476.0,479.0,396.0,511.0,8.0,95.0,92.0,76.0
Annual,Trafficking in persons for sexual exploitation,Number,Ireland,:,41.0,56.0,37.0,39.0,29.0,32.0,32.0,32.0,46.0,39.0,35.0,30.0,25.0,24.0
Annual,Trafficking in persons for sexual exploitation,Number,Italy,1166.0,:,:,1024.0,1536.0,:,:,501.0,523.0,585.0,572.0,354.0,210.0,431.0,629.0
Annual,Trafficking in persons for sexual exploitation,Number,Lithuania,:,:,15.0,22.0,10.0,9.0,8.0,21.0,11.0,9.0,31.0,17.0,9.0,3.0,7.0
Annual,Trafficking in persons for sexual exploitation,Number,Luxembourg,7.0,3.0,10.0,10.0,7.0,8.0,3.0,7.0,13.0,6.0,5.0,3.0,1.0,4.0,50.0
Annual,Trafficking in persons for sexual exploitation,Number,Latvia,16.0,12.0,8.0,4.0,15.0,3.0,0.0,3.0,14.0,8.0,6.0,7.0,10.0,7.0,10.0
Annual,Trafficking in persons for sexual exploitation,Number,Malta,1.0,0.0,0.0,3.0,6.0,9.0,7.0,3.0,2.0,5.0,1.0,1.0,6.0,2.0,12.0
Annual,Trafficking in persons for sexual exploitation,Number,Netherlands,475.0,423.0,749.0,781.0,1216.0,945.0,1026.0,683.0,564.0,574.0,486.0,849.0,408.0,391.0,391.0
Annual,Trafficking in persons for sexual exploitation,Number,Poland,:,:,:,:,78.0,67.0,60.0,:,:,46.0,86.0,62.0,32.0,36.0,20.0
Annual,Trafficking in persons for sexual exploitation,Number,Portugal,:,:,0.0,0.0,0.0,49.0,76.0,24.0,20.0,18.0,13.0,26.0,10.0,9.0,14.0
Annual,Trafficking in persons for sexual exploitation,Number,Romania,386.0,320.0,488.0,517.0,557.0,450.0,498.0,:,:,454.0,335.0,518.0,426.0,382.0,342.0
Annual,Trafficking in persons for sexual exploitation,Number,Sweden,14.0,27.0,32.0,47.0,25.0,2.0,2.0,58.0,81.0,:,:,:,:,:,69.0
Annual,Trafficking in persons for sexual exploitation,Number,Slovenia,24.0,16.0,32.0,20.0,65.0,39.0,9.0,47.0,25.0,66.0,67.0,5.0,27.0,40.0,3.0
Annual,Trafficking in persons for sexual exploitation,Number,Slovakia,28.0,27.0,10.0,13.0,14.0,15.0,13.0,8.0,18.0,44.0,18.0,13.0,22.0,18.0,25.0
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Austria,:,:,:,:,:,0.57,0.35,2.07,1.84,:,:,2.69,2.34,2.47,2.38
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Belgium,0.36,0.41,0.4,0.31,0.47,0.33,0.39,0.39,0.42,0.49,0.29,0.45,0.23,0.23,0.32
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Bulgaria,2.87,3.96,6.47,5.01,6.21,5.88,5.65,4.36,4.6,:,:,0.16,0.3,0.29,0.4
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Cyprus,6.7,2.89,2.81,3.22,1.86,9.01,7.11,1.42,1.89,1.76,2.2,2.63,1.01,1.23,0.66
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Czechia,0.08,0.05,0.15,0.15,0.13,0.51,0.24,0.03,0.04,:,:,0.22,0.17,0.12,0.14
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Germany,0.82,0.87,0.75,0.8,0.76,0.67,0.69,0.51,0.59,0.59,0.52,0.51,0.49,0.9,0.73
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Denmark,0.07,0.36,0.92,0.99,0.81,1.04,1.01,0.87,1.96,1.5,0.54,0.64,0.76,0.57,0.65
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Estonia,:,:,:,2.71,0.68,0.76,0.08,0.91,0.53,0.46,0.91,0.76,0.3,2.11,3.6
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Greece,:,:,:,:,0.62,:,:,0.71,0.71,0.7,0.75,0.9,0.7,0.8,2.03
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Spain,:,0.96,3.45,0.5,0.27,0.57,0.33,0.29,0.32,0.33,0.27,0.63,0.34,0.29,0.27
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Finland,0.09,0.13,0.34,0.28,0.24,0.53,0.51,0.35,0.82,:,:,:,:,:,:
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,France,1.28,1.24,1.12,1.01,1.15,1.33,1.07,:,1.47,1.25,1.41,1.17,1.17,1.54,1.46
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Croatia,0.05,0.09,0.05,0.26,0.14,0.42,0.71,0.88,0.36,0.19,0.22,0.32,0.1,0.17,0.49
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Hungary,0.06,0.07,0.3,0.91,0.26,1.72,2.58,4.83,4.87,4.04,5.23,0.08,0.97,0.95,0.78
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Ireland,:,0.91,1.23,0.81,0.85,0.63,0.69,0.68,0.68,0.96,0.81,0.71,0.6,0.5,0.47
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Italy,1.99,:,:,1.72,2.59,:,:,0.82,0.86,0.97,0.95,0.59,0.35,0.73,1.07
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Lithuania,:,:,0.48,0.72,0.33,0.3,0.27,0.72,0.38,0.32,1.1,0.61,0.32,0.11,0.25
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Luxembourg,1.45,0.61,1.99,1.95,1.33,1.49,0.55,1.24,2.26,1.02,0.83,0.49,0.16,0.63,7.75
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Latvia,0.73,0.55,0.38,0.19,0.73,0.15,0.0,0.15,0.71,0.41,0.31,0.37,0.52,0.37,0.53
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Malta,0.25,0.0,0.0,0.72,1.44,2.13,1.63,0.68,0.44,1.09,0.21,0.2,1.17,0.39,2.3
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Netherlands,2.9,2.57,4.52,4.69,7.27,5.63,6.1,4.04,3.32,3.36,2.83,4.91,2.34,2.24,2.22
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Poland,:,:,:,:,0.2,0.18,0.16,:,:,0.12,0.23,0.16,0.08,0.1,0.05
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Portugal,:,:,0.0,0.0,0.0,0.47,0.73,0.23,0.19,0.18,0.13,0.25,0.1,0.09,0.14
Annual,Trafficking in persons for sexual exploitation,Per hundred thousand inhabitants,Romania,1.87,1.57,2.4,2.56,2.77,2.25,2.5,:,:,2.31,1.72,2.67,2.2,1.99,1.8
