Time frequency,National accounts indicator (ESA 2010),Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Real labour productivity per hour worked,Percentage change on previous period,Euro area – 20 countries (from 2023),:,1.2,2.0,1.1,1.4,2.4,1.5,0.9,0.6,1.2,1.0,1.5,0.9,-0.2,-1.1,2.4,1.6,0.6,1.0,0.8,1.2,0.2,1.5,0.0,0.5,2.1,0.2,0.0,-0.9,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Estonia,:,7.5 u,13.9 u,4.2 u,6.2 u,11.6 u,5.7,6.8,5.0,6.8,5.9,5.0,7.5,-3.4,2.1,5.3,-1.3,3.8,1.6,2.9,-0.6,2.6,2.8,6.4,3.2,3.3,7.8,-2.9,-6.3,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Greece,:,2.0,4.1,-0.8,2.7,3.8,4.8,2.7,4.7,3.5,-2.2,5.2,2.7,-0.6,-2.3,-0.2,-6.8,-6.4,-2.0,-0.3,3.6,-3.7,1.8,-3.1,2.4,3.0,-3.2,1.7 p,0.5 p,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Spain,:,0.9,-0.3,-0.6,-0.5,0.4,0.0,0.2,0.3,0.3,0.3,0.6,1.0,0.1,2.3,2.4,1.5,2.0,1.5,0.5,1.0,0.4,0.7,-0.1,0.2,0.0,-0.5,1.4 p,0.6 p,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,European Union - 27 countries (from 2020),:,1.3,2.0,1.7,2.1,3.2,2.0,2.0,1.0,1.6,1.2,1.7,0.9,-0.3,-1.1,2.9,1.9,0.5,0.9,0.7,1.4,0.4,1.7,0.7,0.7,1.3,0.6,0.5,-0.6,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Finland,1.8,2.0,3.2,4.0,2.3,4.3,2.0,0.9,2.1,3.4,1.9,2.4,3.3,-1.2,-4.5,3.6,1.4,-1.4,0.3,0.3,0.3,2.0,3.1,-1.3,0.5,0.3,0.5,-1.7,-2.0,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,France,2.6,1.1,1.8,2.2,1.2,2.8,1.7,2.8,0.7,1.1,1.1,2.6,-0.4,-0.6,-1.0,1.4,1.3,0.2,1.6,1.0,0.8,-0.1,1.9,0.1,0.5,0.2,-1.4,-1.4 p,0.2 p,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Croatia,:,6.2,6.1,2.6,-0.9,3.2,3.8,5.0,3.1,3.3,3.4,1.8,1.8,-0.2,-6.1,1.9,4.2,2.3,3.6,-2.2,4.6,2.8,1.4,1.0,-5.4 b,-6.4,11.6,5.4,0.5 p,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Hungary,:,0.4,1.5,3.4,0.7,4.8,5.7,5.6,3.5,5.8,6.5,4.2,2.4,2.8,-3.2,1.4,2.7,-1.4,0.8,-1.0,1.3,-1.7,3.2,4.7,4.5,0.1,3.6,2.1,0.7 p,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Ireland,:,6.5,10.2,6.4,5.1,5.5,3.7,5.2,2.8,4.3,1.0,1.7,2.6,-1.6,6.6,6.2,3.5,0.4,-1.6,5.8,20.9,-3.8,5.3,3.6,1.8,18.2,8.3,-0.2,-7.1,:
