Time frequency,Reason,Unit of measure,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Education reasons,Percentage,Austria,:,2.62,2.98,3.2,3.44,3.99,4.57,4.96,4.78,4.24,3.84,3.85,3.19,3.21,3.15,3.3
Annual,Education reasons,Percentage,Belgium,:,:,3.36,3.13,3.25,3.4,3.44,3.5,3.21,3.05,2.96,3.33,3.09,4.07,4.15,4.31
Annual,Education reasons,Percentage,Bulgaria,31.08,33.79,32.95,32.7,29.79,24.0,9.72,7.33,3.82,5.24,3.94,3.03,2.27,4.29,4.71,4.62
Annual,Education reasons,Percentage,Switzerland,:,:,:,:,3.59,3.85,3.79,3.84,3.79,3.76,3.7,3.69,3.49,3.49,3.6,3.72
Annual,Education reasons,Percentage,Cyprus,12.47,16.75,15.1,13.23,24.3,5.97,6.25,7.31,8.04,10.6,7.91,7.09,2.45,4.17,4.0,3.85
Annual,Education reasons,Percentage,Czechia,2.28,2.38,3.12,3.47,4.21,4.93,5.55,6.06,7.3,6.97,6.64,4.88,5.85,6.5,5.96,5.82
Annual,Education reasons,Percentage,Germany,3.22,3.15,3.16,2.84,3.09,3.57,3.89,4.15,3.9,3.73,3.94,4.14,1.95,3.65,3.77,3.63
Annual,Education reasons,Percentage,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,5.3,:,:
Annual,Education reasons,Percentage,Estonia,0.2,0.23,0.25,0.29,0.38,0.33,0.7,1.0,1.21,1.27,1.43,1.62,1.32,1.21,1.03,0.78
Annual,Education reasons,Percentage,Greece,1.17,1.03,1.23,1.31,1.48,1.49,0.69,0.42,0.38,0.34,0.34,0.38,0.43,0.5,0.33,0.31
Annual,Education reasons,Percentage,Spain,1.45,1.42,1.66,1.76,1.44,1.56,1.78,1.82,2.07,2.05,2.04,2.07,1.26,1.86,2.05,2.84
Annual,Education reasons,Percentage,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,3.71,:,:
