Time frequency,Unit of measure,Sex,International Statistical Classification of Diseases and Related Health Problems (ICD-10 2010),Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Austria,2381.0,2326.0,2245.0,2302.0,2187.0,2161.0,2073.0,2084.0,2037.0,2054.0,2025.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Belgium,2783.0,2677.0,2700.0,2523.0,2580.0,2423.0,2428.0,2420.0,2312.0,2359.0,2297.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Bulgaria,4491.0,4245.0,4099.0,4404.0,4179.0,4086.0,4089.0,4080.0,3896.0,4377.0,5490.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Switzerland,2072.0,2027.0,1961.0,1884.0,1897.0,1909.0,1741.0,1839.0,1695.0,1760.0,1699.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Cyprus,1745.0,1662.0,1366.0,1706.0,1929.0,1542.0,1814.0,1710.0,1789.0,1848.0,2094.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Czechia,2829.0,2771.0,2665.0,2529.0,2544.0,2572.0,2457.0,2483.0,2496.0,2545.0,2892.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Germany,2593.0,2482.0,2513.0,2403.0,2475.0,2449.0,2385.0,2399.0,2315.0,2294.0,2370.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Denmark,2798.0,2684.0,2590.0,2531.0,2493.0,2501.0,2322.0,2340.0,2091.0,2109.0,2136.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Estonia,3416.0,3397.0,3283.0,3171.0,3094.0,3197.0,2769.0,2630.0,2665.0,2689.0,2950.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Greece,2238.0,2186.0,2147.0,2121.0,2152.0,2220.0,2085.0,2019.0,2063.0,2093.0,2327.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Spain,2009.0,1942.0,1890.0,1863.0,1829.0,1791.0,1814.0,1787.0,1737.0,1842.0,1806.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,European Union - 27 countries (from 2020),2700.0,2633.0,2574.0,2498.0,2498.0,2456.0,2425.0,2414.0,2347.0,2416.0,2552.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,European Union - 28 countries (2013-2020),2700.0,2637.0,2579.0,2511.0,2513.0,2490.0,2448.0,:,:,:,:
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Finland,2420.0,2457.0,2261.0,2188.0,2057.0,2067.0,2162.0,2123.0,2107.0,2027.0,2063.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,France,2503.0,2468.0,2419.0,2379.0,2380.0,2366.0,2367.0,2368.0,2320.0,2318.0,2331.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Croatia,3033.0,2868.0,2864.0,2814.0,2913.0,2613.0,2724.0,2602.0,2629.0,2712.0,3097.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Hungary,4274.0,4171.0,3964.0,3863.0,3947.0,3680.0,3722.0,3591.0,3506.0,3648.0,4358.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Ireland,2560.0,2522.0,2395.0,2284.0,2278.0,2173.0,2133.0,2179.0,2025.0,2188.0,2265.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Iceland,1957.0,1857.0,2134.0,2243.0,2095.0,1758.0,1803.0,1760.0,1832.0,1996.0,1842.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Italy,2034.0,2006.0,1909.0,1844.0,1887.0,1841.0,1822.0,1820.0,1744.0,1832.0,1874.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Liechtenstein,1941.0,2596.0,2753.0,1645.0,2474.0,3250.0,1257.0,1220.0,1599.0,3178.0,1099.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Lithuania,4500.0,4231.0,4276.0,4019.0,4098.0,3866.0,3612.0,3581.0,3389.0,3697.0,4110.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Luxembourg,2465.0,2113.0,2492.0,1987.0,1664.0,1962.0,1925.0,1785.0,1677.0,1698.0,1773.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Latvia,4750.0,4437.0,4567.0,4227.0,4064.0,4081.0,4021.0,4014.0,3952.0,3801.0,4440.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Malta,2645.0,2613.0,2028.0,2045.0,2136.0,2352.0,2161.0,2273.0,2477.0,2017.0,2121.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Netherlands,2589.0,2552.0,2486.0,2406.0,2357.0,2434.0,2292.0,2265.0,2239.0,2278.0,2329.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Norway,2358.0,2209.0,2174.0,2001.0,1923.0,1987.0,1904.0,1837.0,1809.0,1760.0,1725.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Poland,3433.0,3399.0,3311.0,3215.0,3137.0,3063.0,3078.0,3083.0,3024.0,3190.0,3543.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Portugal,2382.0,2374.0,2225.0,2151.0,2177.0,2150.0,2168.0,2184.0,2138.0,2140.0,2170.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Romania,4583.0,4473.0,4288.0,4125.0,4086.0,3983.0,3928.0,3888.0,3769.0,4143.0,4719.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Serbia,4175.0,4092.0,3932.0,3932.0,3937.0,3803.0,3802.0,3726.0,3621.0,3982.0,4645.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Sweden,2112.0,2114.0,2121.0,2048.0,1992.0,2002.0,1966.0,1936.0,1881.0,1882.0,1806.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Slovenia,2399.0,2262.0,2289.0,2048.0,2106.0,1992.0,2132.0,1889.0,1761.0,1817.0,1845.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Slovakia,3410.0,3339.0,3393.0,3241.0,3274.0,3200.0,3097.0,3175.0,3087.0,3157.0,3840.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,Türkiye,2985.0,2907.0,3150.0,3166.0,3045.0,3072.0,2911.0,3017.0,2942.0,3147.0,3616.0
Annual,Year,Females,All causes of death (A00-Y89) excluding S00-T98,United Kingdom,2705.0,2672.0,2618.0,2609.0,2620.0,2726.0,2609.0,2658.0,:,:,:
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Austria,4608.0,4390.0,4277.0,4089.0,4061.0,3839.0,3748.0,3731.0,3671.0,3696.0,3890.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Belgium,4791.0,4798.0,4550.0,4376.0,4268.0,4238.0,4113.0,3961.0,3838.0,3967.0,3879.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Bulgaria,9519.0,9363.0,9024.0,9189.0,8870.0,8885.0,8696.0,8590.0,8491.0,9480.0,10952.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Switzerland,3425.0,3325.0,3340.0,3173.0,3235.0,2897.0,3027.0,2911.0,2762.0,2963.0,2885.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Cyprus,3365.0,3704.0,3377.0,3163.0,3386.0,3218.0,3205.0,3140.0,3426.0,3421.0,3674.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Czechia,6209.0,5977.0,5783.0,5458.0,5417.0,5211.0,5256.0,5239.0,5094.0,5334.0,6034.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Germany,4731.0,4552.0,4512.0,4364.0,4445.0,4386.0,4209.0,4240.0,4116.0,4129.0,4319.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Denmark,4477.0,4234.0,4150.0,4148.0,3913.0,3909.0,3780.0,3753.0,3482.0,3453.0,3311.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Estonia,9898.0,9941.0,8717.0,9006.0,8487.0,8009.0,7549.0,7333.0,6742.0,7075.0,7870.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Greece,4928.0,4871.0,4657.0,4627.0,4663.0,4644.0,4476.0,4342.0,4358.0,4401.0,5026.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Spain,4009.0,3902.0,3678.0,3617.0,3583.0,3501.0,3439.0,3421.0,3299.0,3526.0,3454.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,European Union - 27 countries (from 2020),5517.0,5365.0,5168.0,4996.0,4996.0,4874.0,4776.0,4764.0,4636.0,4839.0,5076.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,European Union - 28 countries (2013-2020),5366.0,5220.0,5043.0,4879.0,4894.0,4791.0,4707.0,:,:,:,:
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Finland,5347.0,5058.0,4864.0,4678.0,4343.0,4475.0,4365.0,4228.0,4185.0,4394.0,4105.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,France,5235.0,5093.0,4929.0,4744.0,4824.0,4689.0,4595.0,4586.0,4518.0,4531.0,4607.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Croatia,6867.0,6740.0,6367.0,6224.0,6342.0,6009.0,6000.0,6159.0,5881.0,5915.0,6539.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Hungary,9298.0,8901.0,8349.0,8230.0,8132.0,7838.0,7761.0,7628.0,7394.0,7668.0,8893.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Ireland,4388.0,4226.0,4070.0,3987.0,3711.0,3617.0,3412.0,3446.0,3385.0,3567.0,3687.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Iceland,3079.0,3111.0,3181.0,2935.0,3264.0,3187.0,3336.0,3170.0,2836.0,3138.0,3209.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Italy,3612.0,3520.0,3366.0,3213.0,3287.0,3129.0,3111.0,3121.0,3007.0,3234.0,3291.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Liechtenstein,3048.0,3751.0,2755.0,3049.0,2925.0,1729.0,3580.0,3471.0,2029.0,3029.0,3597.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Lithuania,13271.0,12919.0,12925.0,12094.0,11800.0,11613.0,10022.0,9800.0,9390.0,10287.0,10666.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Luxembourg,4041.0,3987.0,3670.0,3666.0,3642.0,3410.0,3183.0,3105.0,3192.0,3093.0,2988.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Latvia,12528.0,12339.0,11997.0,11911.0,11278.0,10937.0,11079.0,10790.0,9894.0,10055.0,12274.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Malta,3966.0,3972.0,3609.0,3665.0,3704.0,3737.0,3629.0,3511.0,2953.0,3394.0,3256.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Netherlands,3506.0,3538.0,3431.0,3298.0,3281.0,3227.0,3237.0,3181.0,3080.0,3256.0,3272.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Norway,4010.0,3703.0,3369.0,3283.0,3062.0,3063.0,2926.0,2938.0,2895.0,2818.0,2670.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Poland,8903.0,8766.0,8422.0,7940.0,7997.0,7834.0,7755.0,7832.0,7662.0,8298.0,8866.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Portugal,5533.0,5292.0,5166.0,4991.0,4737.0,4763.0,4709.0,4689.0,4539.0,4746.0,4675.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Romania,10286.0,9822.0,9339.0,9274.0,9117.0,9049.0,8955.0,8989.0,8856.0,9516.0,10391.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Serbia,8056.0,7812.0,7645.0,7503.0,7456.0,7124.0,7175.0,6947.0,7108.0,8224.0,9147.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Sweden,3369.0,3319.0,3355.0,3261.0,3286.0,3187.0,3154.0,3069.0,2863.0,3192.0,2910.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Slovenia,5140.0,4823.0,4898.0,4298.0,4617.0,4276.0,4064.0,3801.0,3828.0,3865.0,4013.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Slovakia,8197.0,7990.0,7553.0,7421.0,7565.0,7003.0,6970.0,7030.0,6784.0,6976.0,8510.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,Türkiye,5192.0,5120.0,5580.0,5531.0,5283.0,5461.0,5284.0,5475.0,5265.0,5748.0,6259.0
Annual,Year,Males,All causes of death (A00-Y89) excluding S00-T98,United Kingdom,4268.0,4161.0,4136.0,4036.0,4156.0,4190.0,4211.0,4199.0,:,:,:
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Austria,3487.0,3349.0,3254.0,3189.0,3121.0,2997.0,2909.0,2907.0,2854.0,2874.0,2958.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Belgium,3789.0,3740.0,3626.0,3451.0,3425.0,3333.0,3273.0,3193.0,3077.0,3165.0,3091.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Bulgaria,6962.0,6767.0,6525.0,6762.0,6494.0,6460.0,6371.0,6315.0,6175.0,6911.0,8205.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Switzerland,2751.0,2679.0,2655.0,2532.0,2570.0,2405.0,2390.0,2379.0,2232.0,2366.0,2297.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Cyprus,2533.0,2654.0,2345.0,2408.0,2633.0,2357.0,2489.0,2411.0,2594.0,2620.0,2864.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Czechia,4509.0,4367.0,4220.0,3991.0,3979.0,3890.0,3860.0,3868.0,3803.0,3949.0,4474.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Germany,3660.0,3516.0,3512.0,3384.0,3462.0,3421.0,3301.0,3323.0,3220.0,3215.0,3348.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Denmark,3640.0,3466.0,3375.0,3345.0,3212.0,3209.0,3055.0,3052.0,2796.0,2787.0,2733.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Estonia,6503.0,6531.0,5876.0,5971.0,5692.0,5514.0,5085.0,4914.0,4640.0,4832.0,5362.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Greece,3565.0,3507.0,3375.0,3343.0,3372.0,3400.0,3247.0,3148.0,3179.0,3218.0,3652.0
