Time frequency,expend,unit,geo\TIME_PERIOD,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,FRVES,MIO_EUR,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14878.0,9459.0,14483.0,13.0,17.0,21.0,9.0,14.0,30.0,6.0,:,6 e,:,6.0,2 e,:,:,:,:
Annual,FRVES,MIO_EUR,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,225.0,343.0,48.0,241 p,35 p,1.687,1.892,3.17,0.767,:,0.971,1.329,1.841,2.096,:,:
Annual,FRVES,MIO_EUR,DK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,FRVES,MIO_EUR,EE,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:,:,:
Annual,FRVES,MIO_EUR,EL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,FRVES,MIO_EUR,HR,:,:,:,:,:,:,3.0,7.0,9.0,7.0,6.0,6.0,5.0,6.0,5.0,19.0,17.0,20.0,18.0,7.0,4.0,3.0,1.0,0.132,:,:,:,:,:,:,:,0.93,0.531,:
Annual,FRVES,MIO_EUR,HU,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,574301.0,:,0.185,0.117,0.184,0.019,0.142,:,:,:,:,:,:
Annual,FRVES,MIO_EUR,IT,:,:,:,:,:,:,8560.0,7730.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,FRVES,MIO_EUR,LT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,FRVES,MIO_EUR,MT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,FRVES,MIO_EUR,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,412.0,374.0,427.0,532.0,:
Annual,FRVES,MIO_EUR,PL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.0,8.0,26.0,13.0,234.0,293.0,315.0,0.8,1.969,4.751,0.626,:,:,:,:,:,:,:
Annual,FRVES,MIO_EUR,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,FRVES_INV,MIO_EUR,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.0,4705.0,8765.0,6.0,11.0,16.0,3.0,12.0,27.0,1.0,:,1 e,:,1.0,1 e,:,:,:,:
Annual,FRVES_INV,MIO_EUR,CH,:,:,:,:,1.0,3.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,FRVES_INV,MIO_EUR,DE,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,80.0,75.0,75.0,75.0,80.0,85.0,80.0,75.0,75.0,85.0,:
Annual,FRVES_INV,MIO_EUR,DK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,FRVES_INV,MIO_EUR,EL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,FRVES_INV,MIO_EUR,HR,:,:,:,:,:,:,0.0,4.0,7.0,0.0,5.0,5.0,1.0,3.0,2.0,15.0,14.0,15.0,14.0,3.0,2.0,1.0,0.0,0.0,:,:,:,:,:,:,:,:,0.398,:
Annual,FRVES_INV,MIO_EUR,HU,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,57494.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,FRVES_INV,MIO_EUR,IT,:,:,:,:,:,:,:,2550.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,FRVES_INV,MIO_EUR,LT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,FRVES_INV,MIO_EUR,MT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,FRVES_INV,MIO_EUR,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,122.0,88.0,124.0,208.0,:
Annual,FRVES_INV,MIO_EUR,PL,:,:,:,:,:,:,:,:,4.0,11.0,27.0,53.0,54.0,35 d,4.0,10 d,12.0,8.0,26.0,13.0,234.0,238.0,315.0,0.8,1.969,4.751,0.626,:,:,:,:,:,:,:
Annual,FRVES_INV,MIO_EUR,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,FRVES_MNT,MIO_EUR,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2878 d,4754 d,5718.0,:,6.0,5.0,6.0,2.0,3.0,5.0,:,5 e,:,5.0,1 e,:,:,:,:
Annual,FRVES_MNT,MIO_EUR,DK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,FRVES_MNT,MIO_EUR,EL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,FRVES_MNT,MIO_EUR,HR,:,:,:,:,:,:,3.0,3.0,2.0,7.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,1.0,0.132,:,:,:,:,:,:,:,:,0.133,:
Annual,FRVES_MNT,MIO_EUR,HU,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,516807.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,FRVES_MNT,MIO_EUR,IT,:,:,:,:,:,:,:,5180.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,FRVES_MNT,MIO_EUR,LT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,FRVES_MNT,MIO_EUR,MT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,FRVES_MNT,MIO_EUR,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,290.0,286.0,303.0,324.0,:
Annual,FRVES_MNT,MIO_EUR,PL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,55.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,FRVES_MNT,MIO_EUR,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,inf,MIO_EUR,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10737.0,18.0,20.0,27.0,14.0,16.0,33.0,7.0,:,:,:,:,:,17.0,:,:,:
Annual,inf,MIO_EUR,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,:,1.0,:,:,:,:,:,:,:,:,1.585,:,2.25,:,:
Annual,inf,MIO_EUR,CZ,:,:,:,:,:,:,1465.0,1892.0,304.0,226.0,5049.0,3832.0,6214.0,11964.0,7018.0,369.0,5557.0,4691.0,586.0,1605.0,1501.0,592.0,507.0,11.778,14.054,22.618,16.022,13.713,10.333,63.265,60.782,34.165,30.326,27.995
Annual,inf,MIO_EUR,DK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,inf,MIO_EUR,EL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,inf,MIO_EUR,FI,139.0,200.0,166.0,132.0,86.0,86.0,89.0,42.0,81.0,13 d,12 d,12 d,16 d,15 d,17.0,15.0,15.0,17.0,18.0,16.0,15.0,14.0,14.0,13.9,14.6,15.5,16.0,19.0,19.0,16.0,17.0,18.0,16.0,:
Annual,inf,MIO_EUR,FR,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,224.0,180.0,200.0,192.0,26.0,226.0,163.0,307.0,350.0,:,378 b
Annual,inf,MIO_EUR,HR,:,:,:,:,:,:,:,:,10.0,16.0,25.0,28.0,60.0,69.0,58.0,42.0,18.0,29.0,33.0,35.0,24.0,32 d,34 d,2.903,:,:,:,:,:,:,:,:,:,:
Annual,inf,MIO_EUR,HU,:,:,:,:,:,:,:,:,766.0,718.0,741.0,1480.0,12992.0,1103.0,:,:,288.0,:,:,:,68272.0,:,357985.0,0.961,1.278,1.417,4.429,2.381,3.115,3.07,5.148,2.86,2.481,2.324
Annual,inf,MIO_EUR,IE,:,:,:,:,:,:,:,498.0,576.0,749.0,882.0,963.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,inf,MIO_EUR,IT,:,:,:,:,:,:,:,:,:,:,95.0,95.0,142.0,143.0,143.0,534.0,553.0,553.0,118.0,109.0,123.0,114.0,129.0,249.0,483.0,615.0,563.0,361.0,:,:,:,:,:,:
Annual,inf,MIO_EUR,LT,:,:,:,:,:,:,43.0,56.0,72.0,6.0,5.0,47.0,47.0,5166.0,51.0,7.0,131.0,2043.0,1259.0,69.0,479.0,1218.0,77.0,9.6,4.5,2.8,3.9,1.9,2.0,2.0,3.1,4.6,11.7,28.1
Annual,inf,MIO_EUR,MT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,inf,MIO_EUR,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,997.0,1037.0,1405.0,1447.0,1304.0
Annual,inf,MIO_EUR,PL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,56.0,56.0,3.0,6.0,54.0,7.0,22.0,0.098,0.045,0.16,1.797,:,:,:,:,:,:,:
Annual,inf,MIO_EUR,SK,:,:,:,:,:,:,:,:,:,:,:,:,:,168.0,1144.0,1159.0,786.0,491.0,1427.0,:,51.0,36.0,4.0,4.4,9.6,3.7,0.4,8.2,3.3,4.3,3.1,2.1,3.5,2.9
Annual,inf,MIO_EUR,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,INF_INV,MIO_EUR,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.0,6073.0,5019.0,:,14.0,22.0,8.0,14.0,29.0,2.0,:,:,:,:,:,4.0,:,:,:
Annual,INF_INV,MIO_EUR,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,233.0,375.0,55.0,273.0,7 p,2.147,2.403,3.937,0.92,:,1.176,1.585,1.943,2.25,:,:
Annual,INF_INV,MIO_EUR,CH,:,:,:,:,69.0,8.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,INF_INV,MIO_EUR,CZ,:,:,:,:,:,:,155.0,874.0,202.0,115.0,4022.0,2922.0,5129.0,3658.0,3674.0,303.0,5267.0,3897.0,538.0,1557.0,1462.0,549.0,433.0,7.159,9.551,15.14,9.773,7.217,2.768,51.11,55.49,30.226,24.139,20.705
Annual,INF_INV,MIO_EUR,DE,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,865.0,865.0,830.0,895.0,860.0,910.0,1110.0,118.0,68.0,80.0,:
Annual,INF_INV,MIO_EUR,DK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,INF_INV,MIO_EUR,EL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,INF_INV,MIO_EUR,FI,61.0,100.0,86.0,52.0,6.0,10.0,11.0,7.0,6.0,1 d,0 d,1 d,5 d,2 d,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,7.0,7.0,4.0,1.0,0.0,0.0,:
Annual,INF_INV,MIO_EUR,HR,:,:,:,:,:,:,:,:,5.0,8.0,13.0,15.0,12.0,17.0,25.0,14.0,9.0,15.0,14.0,26.0,19.0,26 d,25 d,1.715,:,:,:,:,:,:,:,:,:,:
