Time frequency,Unit of measure,Type of vessel,Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0
Annual,Tonne,Dry bulk carrier,Algeria,140872.0,140872.0,140872.0,140872.0,140872.0,140872.0,140872.0,122088.0,122088.0,122088.0,122088.0,87988.0,64452.0,149567.0,0.0,0.0
Annual,Tonne,Dry bulk carrier,Egypt,304883.0,345517.0,345517.0,345517.0,345517.0,345517.0,386471.0,386471.0,386471.0,:,:,843065.0,779160.0,779160.0,779160.0,:
Annual,Tonne,Dry bulk carrier,Israel,160089.0,160089.0,160089.0,129000.0,502430.0,137601.0,22669.0,0.0,0.0,0.0,8100.0,8100.0,8100.0,8100.0,8100.0,188261.0
Annual,Tonne,Dry bulk carrier,Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Tonne,Dry bulk carrier,Lebanon,173871.0,173871.0,109484.0,77897.0,30898.0,50221.0,34349.0,34349.0,34349.0,34456.0,34456.0,:,:,:,:,:
Annual,Tonne,Dry bulk carrier,Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Tonne,Bulk/oil carrier,Algeria,12143.0,12143.0,12143.0,12143.0,12143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11015.0,11015.0,11015.0
Annual,Tonne,Bulk/oil carrier,Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,0.0,0.0,0.0,0.0,:
Annual,Tonne,Bulk/oil carrier,Israel,166000.0,166000.0,194468.0,194468.0,164705.0,689750.0,696252.0,696252.0,696252.0,696252.0,696252.0,696252.0,501784.0,687663.0,538263.0,538668.0
Annual,Tonne,Bulk/oil carrier,Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Tonne,Bulk/oil carrier,Lebanon,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:,:
Annual,Tonne,Bulk/oil carrier,Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Tonne,Chemical tanker,Algeria,12137.0,12137.0,9776.0,7415.0,7415.0,7415.0,7415.0,6705.0,4959.0,13445.0,13445.0,13445.0,13445.0,4999.0,4999.0,4999.0
Annual,Tonne,Chemical tanker,Egypt,0.0,0.0,0.0,0.0,0.0,0.0,436.0,436.0,436.0,:,718.0,0.0,0.0,0.0,0.0,:
Annual,Tonne,Chemical tanker,Israel,15389.0,15389.0,15389.0,15389.0,21447.0,15345.0,15345.0,12287.0,12287.0,12287.0,12287.0,12287.0,12287.0,0.0,0.0,0.0
