Time frequency,Medical speciality,Unit of measure,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Switzerland,1.85,1.89,1.93,2.03,1.83,1.98,2.02,2.18,2.01,2.18
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,3.55,2.08
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Czechia,2.22,2.34,2.12,1.88,1.85,1.95,1.6,1.84,1.81,1.79
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Germany,0.77,0.76,0.81,0.71,0.72,0.76,0.78,0.9,0.97,1.11
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Denmark,2.55,2.76,2.48,2.6,2.71,2.85,2.84,2.57,2.87,:
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Estonia,5.46,4.41,4.18,2.43,3.42,2.57,2.41,2.26,2.1,2.59
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Greece,1.4,1.62,2.47,2.88,2.56,1.83,2.19,2.64,2.04,:
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Spain,0.98,0.96,0.9,0.82,0.77,0.78,0.78,0.76,0.78,0.81
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Finland,4.34,3.77,3.76,4.2,4.01,3.64,3.93,3.54,3.28,2.93
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,France,1.39,1.39,1.3,1.32,1.25,1.3,1.28,1.33,1.38,1.24
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Croatia,2.59,3.16,3.42,3.29,1.98,2.05,1.8,1.92,3.64,3.22
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Hungary,0.84,1.34,1.31,1.76,1.37,1.27,1.19,2.35,1.12,0.89
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Ireland,2.77,2.68,2.47,2.44,2.37,2.12,2.45,2.57,2.28 b,2.32
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Iceland,3.09,3.05,3.02,2.98,2.04,3.97,2.77,4.64,2.68,3.93
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Italy,1.46,1.28,1.34,1.36,1.35,1.17,1.1,0.78,1.04,1.13 p
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Lithuania,0.98,1.4,1.65,1.92,1.77,1.39,1.22,1.18,1.57,1.31
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Luxembourg,0.37,0.0,0.7,0.69,1.01,0.82,0.81,0.79,1.25,0.92
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Latvia,2.43,1.45,2.07,1.79,1.7,1.97,1.36,2.21,1.86,1.65
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,North Macedonia,:,:,:,:,:,:,:,1.16,2.71,:
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Malta,3.05,2.76,2.47,3.95,2.56,2.48,1.79,2.13,2.51,1.88
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Netherlands,0.89,0.83,0.89,0.82,0.88,0.93,0.86,0.86,0.91,0.96
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Norway,2.11,2.06,1.75,3.15,2.2,2.28,2.73,2.7,2.03,2.86
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Poland,3.31 e,2.92 e,2.68 e,1.96 e,1.99 e,2.09 e,2.44 e,2.36 e,2.45 e,3.06 e
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Romania,0.41,0.25,:,:,:,:,:,:,0.33,0.38
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Serbia,2.97,4.14,3.59,3.94,4.93,3.59,4.81,5.28,5.44,4.36
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Sweden,2.64,2.85,2.82,3.12,3.41,3.66,3.44,3.33,3.37,3.05
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Slovenia,:,:,:,:,:,:,:,:,1.28,1.42
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Slovakia,2.31,1.2,1.33,1.16,0.74,1.41,0.81,1.08,1.4,0.98
Annual,Midwives (EU recognised qualification),Per hundred thousand inhabitants,Türkiye,3.71,3.55,3.17,3.53,3.33,3.31,3.39,4.17,3.93,:
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Austria,36.98,33.83,31.75,34.45,32.3,35.52,32.73,29.1,21.1,27.46 e
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Belgium,47.54,47.42,49.68,55.03,56.9,63.03,31.06 b,45.01,46.81,46.03
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Bulgaria,4.23,3.96,5.28,6.09,6.92,8.44,7.12,6.94,8.03,9.24
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Switzerland,34.01,38.42,39.67,38.03,39.73,42.02,42.82,42.96,44.83,45.08
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Cyprus,39.33,41.52,31.38,20.9,15.94,15.4,13.83,15.25,15.99,7.89
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Czechia,14.88,15.16,15.79,15.84,14.1,13.87,13.12,12.44,12.34,13.57
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Germany,45.51,43.16,44.0,46.41,44.69,43.11,43.92,43.11,44.18,44.35
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Denmark,41.92,44.83,43.53,44.06,44.39,44.69,44.11,45.27,45.74,:
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Estonia,35.43,34.29,32.69,32.3,35.52,29.43,28.86,27.6,27.27,29.73
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Greece,14.66,16.98,14.59,14.36,16.49,14.15,12.76,14.43,12.06,:
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Spain,18.84 d,25.17 d,23.18 d,22.76 d,21.71 d,21.23 d,21.75 d,22.35 d,22.99 d,23.38 d
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Finland,66.32,67.8,70.15,69.2,77.32,76.26,75.16,67.73,71.43,67.01
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Croatia,17.16,23.04,23.51,31.11,24.42,35.05,38.19,36.95,37.83,39.28
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Hungary,18.72,24.93,26.24,20.69,18.35 b,23.51,19.98,25.78,14.71,13.79
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Ireland,33.05,31.35,28.75,29.31,28.93,29.11,28.92,30.77,32.19 b,32.23
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Iceland,38.61,42.76,36.58,34.58,35.82,32.04,32.45,35.2,38.39,37.7
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Italy,21.71,21.44,20.69,19.99,18.92,18.63,18.42,17.21,17.23,16.33 p
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Lithuania,16.97,18.28,18.42,18.93,20.22,21.6,21.97,27.23,27.1,27.65
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Luxembourg,11.23,12.94,12.82,14.57,11.24,11.68,13.23,10.95,12.19,10.41
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Latvia,92.66,27.89 b,27.56,20.0,27.49,26.72,26.86,29.31,26.8,16.55
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Montenegro,:,:,:,:,:,8.84,5.95,6.76,6.46,7.29
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,North Macedonia,:,:,:,:,:,:,:,7.43,12.08,:
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Malta,33.81,35.9,35.5,39.09,30.56,27.24,32.93,32.02,23.33,28.79
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Netherlands,36.54,39.31,41.68,43.28,52.77,57.57,58.58,59.97,62.8,62.09
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Norway,71.91,73.27,73.43,76.07,79.8,80.14,79.83,75.64,77.53,78.47
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Poland,27.06 e,21.86 e,23.43 e,10.92 e,11.75 e,14.15 e,14.27 e,13.99 e,15.60 e,20.11 e
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Portugal,25.49,25.71,26.22,24.48,24.48,25.09,26.56,25.9,27.83,26.07
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Romania,15.13,13.4,5.12 b,5.41,5.75,5.97,6.53,6.43,6.99 b,7.26
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Serbia,51.38,53.28,57.54,56.85,56.02,58.1,55.95,52.05,55.84,56.35
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Sweden,40.07,39.86,39.5,41.6,41.48,42.62,43.22,43.48,44.14,42.2
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Slovenia,:,:,:,:,:,:,:,:,3.18,2.79
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Slovakia,:,:,:,:,:,:,:,:,24.27,24.69
Annual,Nurses (EU recognised qualification),Per hundred thousand inhabitants,Türkiye,26.06,28.86,38.62,71.95,18.84 b,19.35,18.67,18.27,18.48,:
Annual,Pharmacists,Per hundred thousand inhabitants,Austria,2.46,3.26,2.92,3.18,3.5,3.1,3.59,3.48,3.53,3.52
Annual,Pharmacists,Per hundred thousand inhabitants,Belgium,5.3,5.58,5.11,5.25,4.73,4.81,4.95,5.19,5.15,5.86
Annual,Pharmacists,Per hundred thousand inhabitants,Bulgaria,4.06,4.39,5.77,5.5,6.2,5.32,5.59,6.19,5.74,6.25
Annual,Pharmacists,Per hundred thousand inhabitants,Switzerland,2.53,2.54,2.38,2.83,2.85,2.62,2.66,2.57,3.18,3.0
Annual,Pharmacists,Per hundred thousand inhabitants,Cyprus,0.0,0.0,0.0,0.0,1.28,6.21,11.79,15.47,18.99,23.56
Annual,Pharmacists,Per hundred thousand inhabitants,Czechia,3.01,3.48,3.43,3.27,3.06,3.17,2.66,2.9,2.24,2.81
Annual,Pharmacists,Per hundred thousand inhabitants,Germany,2.41,2.57,2.48,2.67,2.7,2.75,2.77,3.07,2.89,2.89
Annual,Pharmacists,Per hundred thousand inhabitants,Denmark,2.65,2.11,2.82,3.21,3.26,4.11,3.22,2.95,3.04,:
Annual,Pharmacists,Per hundred thousand inhabitants,Estonia,4.93,4.41,4.64,3.57,3.57,4.01,3.99,6.54,3.01,4.3
Annual,Pharmacists,Per hundred thousand inhabitants,Greece,3.03,2.82,3.06,3.23,3.06,3.07,3.16,2.47,3.82,:
Annual,Pharmacists,Per hundred thousand inhabitants,Spain,5.59,6.18,5.91,5.75,5.43,5.37,5.61,6.2,6.38,5.7
Annual,Pharmacists,Per hundred thousand inhabitants,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,4.75,4.65 e
Annual,Pharmacists,Per hundred thousand inhabitants,Finland,5.48,5.38,5.49,4.88,6.43,5.73,5.31,6.06,5.02,5.8
Annual,Pharmacists,Per hundred thousand inhabitants,France,4.87,4.77,4.65,4.24,4.35,3.89,4.45,4.3,4.86,:
Annual,Pharmacists,Per hundred thousand inhabitants,Croatia,3.34,3.04,4.57,3.29,2.32,3.26,3.52,3.73,3.48,4.64
Annual,Pharmacists,Per hundred thousand inhabitants,Hungary,3.23,3.04,3.07,3.71,3.16,3.64,3.25,3.3,3.34,3.55
Annual,Pharmacists,Per hundred thousand inhabitants,Ireland,3.03,3.24,3.53,3.55,3.06,3.74,3.45,3.33,3.28 b,3.87
Annual,Pharmacists,Per hundred thousand inhabitants,Iceland,4.32,4.58,3.63,6.86,7.28,6.24,7.21,8.73,4.56,4.97
Annual,Pharmacists,Per hundred thousand inhabitants,Italy,8.04,8.52,8.87,8.93,8.45,8.48,8.01,7.51,7.93,7.10 p
Annual,Pharmacists,Per hundred thousand inhabitants,Liechtenstein,43.26,8.05,13.34,26.51,15.81,31.38,12.97,17.99,15.31,20.26
Annual,Pharmacists,Per hundred thousand inhabitants,Lithuania,5.17,4.57,5.4,4.11,6.4,4.21,4.65,3.79,4.82,5.09
Annual,Pharmacists,Per hundred thousand inhabitants,Luxembourg,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Pharmacists,Per hundred thousand inhabitants,Latvia,2.98,3.81,4.2,4.03,2.73,2.54,3.03,3.47,3.4,2.93
Annual,Pharmacists,Per hundred thousand inhabitants,Montenegro,:,:,:,:,:,5.62,4.5,4.18,5.98,4.37
Annual,Pharmacists,Per hundred thousand inhabitants,North Macedonia,:,:,:,:,:,7.32,5.97,5.65,5.89,:
Annual,Pharmacists,Per hundred thousand inhabitants,Malta,6.57,8.05,9.89,8.56,3.63,2.89,4.76,4.66,5.4,4.33
Annual,Pharmacists,Per hundred thousand inhabitants,Netherlands,1.25,1.42,1.36,1.29,1.05,1.28,1.33,0.97,1.2,1.36
Annual,Pharmacists,Per hundred thousand inhabitants,Norway,2.36,3.6,3.97,2.37,2.35,2.62,3.12,2.14,2.53,1.78
Annual,Pharmacists,Per hundred thousand inhabitants,Poland,3.4,3.27,3.13,3.15,2.96,2.74,2.71,2.72,2.74,2.91
Annual,Pharmacists,Per hundred thousand inhabitants,Portugal,11.05,12.28,11.96,10.15,9.28,9.08,8.47,8.37,9.24,8.34
Annual,Pharmacists,Per hundred thousand inhabitants,Romania,8.38,7.54,8.37,7.75,7.98,8.53,8.36,8.22,7.22,6.77
Annual,Pharmacists,Per hundred thousand inhabitants,Serbia,12.16,12.79,12.18,10.43,10.37,10.44,8.88,9.97,10.86,10.09
Annual,Pharmacists,Per hundred thousand inhabitants,Sweden,3.84 d,3.87 d,4.06 d,4.11 d,3.44 d,4.63 d,4.49 d,3.92 d,4.22 d,4.36 d
Annual,Pharmacists,Per hundred thousand inhabitants,Slovenia,:,:,:,:,:,:,:,:,5.22,8.38
Annual,Pharmacists,Per hundred thousand inhabitants,Slovakia,6.83,7.01,6.78,7.6,6.8,5.47,4.84,5.53,4.22,4.4
Annual,Pharmacists,Per hundred thousand inhabitants,Türkiye,1.47,1.59,1.67,1.83,1.92,2.12,2.13,2.5,2.8,3.19
Annual,Physicians,Per hundred thousand inhabitants,Austria,13.8,14.73,14.52,13.94,14.19,15.23,13.99,14.44,16.25,16.21
Annual,Physicians,Per hundred thousand inhabitants,Belgium,10.54,11.5,12.05,14.24,14.8,28.72 b,17.58,16.61,16.38,15.69
Annual,Physicians,Per hundred thousand inhabitants,Bulgaria,9.51,10.69,11.66,12.05,14.87,15.69,19.35,20.39,22.74,29.49
Annual,Physicians,Per hundred thousand inhabitants,Switzerland,9.72,10.54,10.79,10.57,11.19,11.69,11.86,12.91,12.51,13.26
Annual,Physicians,Per hundred thousand inhabitants,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,5.1,8.63,11.0,15.12
Annual,Physicians,Per hundred thousand inhabitants,Czechia,12.73,13.99,13.56,15.1,17.13,15.99,16.1,16.72,17.04,16.55
Annual,Physicians,Per hundred thousand inhabitants,Germany,12.15,11.85,11.28,11.71,12.01,11.53,12.32,12.03,12.4,12.38
Annual,Physicians,Per hundred thousand inhabitants,Denmark,15.1,14.46,17.05,21.47,22.22,23.04,21.22,22.02,21.63,:
Annual,Physicians,Per hundred thousand inhabitants,Estonia,9.71,10.57,10.11,11.02,11.46,10.29,10.4,10.38,11.8,12.16
Annual,Physicians,Per hundred thousand inhabitants,Greece,9.32,8.91,10.74,10.22,12.4,12.52,13.51,13.69,13.27,:
Annual,Physicians,Per hundred thousand inhabitants,Spain,10.23,11.99,13.03,13.39,14.48,14.24,13.95,13.93,14.17,13.25
Annual,Physicians,Per hundred thousand inhabitants,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,15.66,15.49 e
Annual,Physicians,Per hundred thousand inhabitants,Finland,10.37,11.65,11.41,12.03,10.42,11.69,11.9,12.19,12.67,13.12
Annual,Physicians,Per hundred thousand inhabitants,France,7.65,8.09,9.05,9.46,10.84,9.51,9.96,11.94,14.44,:
Annual,Physicians,Per hundred thousand inhabitants,Croatia,10.46,15.09,12.34,14.79,14.31,15.71,17.44,17.3,16.87,16.8
Annual,Physicians,Per hundred thousand inhabitants,Hungary,14.2,13.65,13.4,14.14,14.41,15.96,15.76,15.71,16.21,16.89
Annual,Physicians,Per hundred thousand inhabitants,Ireland,20.13,21.66,23.54,24.44,24.88,25.76,24.83,25.43,26.03 b,25.65
Annual,Physicians,Per hundred thousand inhabitants,Iceland,12.35,16.19,12.7,15.8,14.56,13.61,11.37,13.37,13.69,9.95
Annual,Physicians,Per hundred thousand inhabitants,Italy,11.13,11.48,12.35,13.25,15.07,16.84,17.6,18.86,18.24,16.65 p
Annual,Physicians,Per hundred thousand inhabitants,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Physicians,Per hundred thousand inhabitants,Lithuania,14.81,14.63,16.39,16.11,19.27,19.77,19.76,20.43,20.39,21.22
Annual,Physicians,Per hundred thousand inhabitants,Luxembourg,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Physicians,Per hundred thousand inhabitants,Latvia,13.46,14.04,16.18,16.33,17.35,22.21,23.51,23.89,27.33,27.51
Annual,Physicians,Per hundred thousand inhabitants,Montenegro,:,:,:,:,:,4.82,5.14,5.47,6.46,5.83
Annual,Physicians,Per hundred thousand inhabitants,North Macedonia,:,:,:,:,:,11.03,15.55,13.32,14.9,:
Annual,Physicians,Per hundred thousand inhabitants,Malta,20.19,25.77,24.49,22.62,32.91,33.84,33.53,26.0,25.07,27.66
Annual,Physicians,Per hundred thousand inhabitants,Netherlands,14.4,14.53,14.64,15.33 b,15.94,15.78,15.11,14.33,15.46,14.07
Annual,Physicians,Per hundred thousand inhabitants,Norway,11.38,11.04,11.18,11.08,11.1,10.2,11.33,10.91,10.26,9.14
Annual,Physicians,Per hundred thousand inhabitants,Poland,9.88,9.7,10.24,10.49,10.95,10.55,11.97,12.36,13.7,15.09
Annual,Physicians,Per hundred thousand inhabitants,Portugal,13.64,14.94,15.85,16.44,16.09,17.11,15.84,15.72,16.29,16.04
Annual,Physicians,Per hundred thousand inhabitants,Romania,14.83,17.56,19.64,22.17,23.53,26.07,25.64,26.3,26.18,26.05
Annual,Physicians,Per hundred thousand inhabitants,Serbia,17.42,18.04,19.2,20.61,18.57,17.63,18.96,16.65,19.15,16.58
Annual,Physicians,Per hundred thousand inhabitants,Sweden,10.28,11.25,12.41,11.98,12.74,13.11,13.47,13.57,14.15,13.89
Annual,Physicians,Per hundred thousand inhabitants,Slovenia,:,:,:,:,:,:,:,:,13.0,11.36
Annual,Physicians,Per hundred thousand inhabitants,Slovakia,15.94,13.51,15.63,16.04,16.88,17.66,18.04,19.8,19.17,19.13
Annual,Physicians,Per hundred thousand inhabitants,Türkiye,6.79,6.7,8.82,9.65,10.62,11.54,13.14,14.28,15.73,17.07
