Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Million tonne-kilometre (TKM),Austria,3200.0,367.0,287.0,291.0,260.0,176.0,201.0,135.0,135.0,138.0,182.0,163.0,163.0,219.0,361.0,326.0
Annual,Million tonne-kilometre (TKM),Belgium,1536.0,1486.0,1226.0,1436.0,1267.0,1338.0,1429.0,1227.0,1569.0,1216.0,1360.0,1268.0,1195.0,1420.0,1972.0,1383.0
Annual,Million tonne-kilometre (TKM),Bulgaria,:,:,:,664.0,:,:,:,:,1134.0,:,:,:,:,1490.0,884.0,953.0
Annual,Million tonne-kilometre (TKM),Cyprus,16.0,10.0,:,:,14.0,14.0,12.0,10.0,13.0,16.0,21.0,22.0,23.0,35.0,26.0,22.0
Annual,Million tonne-kilometre (TKM),Czechia,1856.0,2423.0,1400.0,1939.0,2410.0,2034.0,2285.0,2041.0,2081.0,1299.0,1316.0,795.0,1012.0,1799.0,1886.0,1673.0
Annual,Million tonne-kilometre (TKM),Germany,16320.0,21280.0,19011.0,17314.0,18141.0,16910.0,16225.0,15406.0,15597.0,15616.0,15989.0,16564.0,16090.0,16527.0,17670.0,17835.0
Annual,Million tonne-kilometre (TKM),Estonia,316.0,:,:,182.0,:,:,:,:,214.0,:,:,:,360.0,214.0,:,:
Annual,Million tonne-kilometre (TKM),Greece,:,:,:,:,:,388.0,:,:,:,:,:,:,:,473.0,424.0,:
Annual,Million tonne-kilometre (TKM),Spain,5645.0,4366.0,3288.0,4309.0,2770.0,2242.0,3094.0,3094.0,3256.0,4416.0,4594.0,3709.0,3946.0,3036.0,3265.0,4108.0
Annual,Million tonne-kilometre (TKM),European Union - 27 countries (from 2020),:,59907.0,42247.0,42044.0,43836.0,41335.0,40765.0,40042.0,39478.0,40559.0,42561.0,40508.0,40552.0,39282.0,44053.0,43774.0
Annual,Million tonne-kilometre (TKM),European Union - 28 countries (2013-2020),:,62401.0,43867.0,44196.0,46520.0,44090.0,43028.0,41795.0,41620.0,42157.0,45002.0,43454.0,43269.0,:,:,:
Annual,Million tonne-kilometre (TKM),Finland,:,:,:,:,:,603.0,:,577.0,:,879.0,834.0,809.0,827.0,:,709.0,796.0
Annual,Million tonne-kilometre (TKM),France,3741.0,3953.0,2937.0,3414.0,3709.0,2947.0,3026.0,2750.0,2483.0,2996.0,3108.0,3045.0,3006.0,2294.0,2696.0,2851.0
Annual,Million tonne-kilometre (TKM),Hungary,:,:,562.0,533.0,614.0,609.0,682.0,713.0,688.0,474.0,481.0,376.0,382.0,292.0,324.0,344.0
Annual,Million tonne-kilometre (TKM),Lithuania,305.0,168.0,134.0,272.0,295.0,382.0,508.0,657.0,360.0,591.0,1057.0,1234.0,1164.0,905.0,2265.0,1970.0
Annual,Million tonne-kilometre (TKM),Luxembourg,:,344.0,479.0,367.0,338.0,501.0,421.0,581.0,335.0,281.0,245.0,127.0,164.0,93.0,103.0,116.0
Annual,Million tonne-kilometre (TKM),Latvia,:,95.0,:,:,:,197.0,:,:,:,:,:,:,:,:,336.0,:
Annual,Million tonne-kilometre (TKM),Netherlands,2681.0,2609.0,2898.0,2169.0,2271.0,2017.0,1906.0,2220.0,1750.0,1596.0,1636.0,1969.0,1653.0,1758.0,1929.0,1706.0
Annual,Million tonne-kilometre (TKM),Norway,:,:,735.0,725.0,781.0,1008.0,757.0,1054.0,802.0,817.0,650.0,795.0,869.0,686.0,1054.0,724.0
Annual,Million tonne-kilometre (TKM),Poland,1588.0,1764.0,1852.0,1759.0,2699.0,1242.0,2127.0,:,:,:,2155.0,:,:,2552.0,:,:
Annual,Million tonne-kilometre (TKM),Portugal,:,390.0,:,:,:,1921.0,2345.0,2661.0,2650.0,2822.0,3504.0,2971.0,2834.0,2143.0,2239.0,2549.0
Annual,Million tonne-kilometre (TKM),Romania,15022.0,17310.0,4454.0,3408.0,3301.0,3874.0,1983.0,1551.0,1424.0,301.0,268.0,177.0,224.0,172.0,562.0,227.0
Annual,Million tonne-kilometre (TKM),Sweden,363.0,717.0,656.0,1584.0,2160.0,:,2206.0,:,:,:,:,:,:,:,:,956.0
Annual,Million tonne-kilometre (TKM),Slovenia,451.0,478.0,313.0,384.0,380.0,342.0,348.0,414.0,612.0,685.0,518.0,590.0,634.0,494.0,619.0,689.0
Annual,Million tonne-kilometre (TKM),Slovakia,244.0,264.0,473.0,519.0,609.0,404.0,360.0,645.0,659.0,698.0,848.0,628.0,651.0,533.0,231.0,486.0
Annual,Million tonne-kilometre (TKM),United Kingdom,2475.0,2495.0,1621.0,2152.0,2684.0,2755.0,2263.0,1754.0,2141.0,1597.0,2443.0,2944.0,2714.0,:,:,:
Annual,Percentage of total,Austria,36.5,36.6,29.5,32.9,31.3,25.1,26.3,22.9,20.5,18.4,22.2,21.8,20.1,22.3,28.4,23.6
Annual,Percentage of total,Belgium,42.7,42.3,37.7,42.8,38.4,40.0,39.4,35.4,38.1,30.8,35.0,34.6,33.5,40.2,51.0,41.9
Annual,Percentage of total,Bulgaria,:,:,:,80.5,:,:,:,:,77.6,:,:,:,:,82.4,64.3,64.0
Annual,Percentage of total,Cyprus,9.9,5.0,:,:,6.1,4.8,6.7,11.6,14.6,14.0,16.5,22.0,19.2,44.3,22.8,16.9
Annual,Percentage of total,Czechia,67.1,73.9,66.3,65.1,66.5,67.1,69.8,65.1,59.9,46.5,43.0,31.2,34.2,54.2,50.3,50.2
Annual,Percentage of total,Germany,44.5,47.9,47.4,45.9,44.9,44.1,42.0,39.9,39.6,39.3,38.5,39.1,38.2,39.1,39.6,40.3
Annual,Percentage of total,Estonia,83.8,:,:,67.7,:,:,:,:,74.8,:,:,:,74.5,66.5,:,:
Annual,Percentage of total,Greece,:,:,:,:,:,58.3,:,:,:,:,:,:,:,64.1,46.7,:
Annual,Percentage of total,Spain,62.1,53.9,51.9,55.0,47.5,42.5,48.0,46.8,47.3,52.7,51.0,47.6,50.2,46.6,45.1,53.0
Annual,Percentage of total,European Union - 27 countries (from 2020),:,55.3,48.2,48.5,48.6,46.7,45.1,43.1,41.6,41.9,42.1,40.6,40.2,40.5,41.8,43.3
Annual,Percentage of total,European Union - 28 countries (2013-2020),:,53.1,46.9,46.9,47.0,45.5,43.8,41.7,40.9,40.7,41.2,40.2,39.8,:,:,:
Annual,Percentage of total,Finland,:,:,:,:,:,42.0,:,42.1,:,55.0,50.0,44.5,50.9,:,44.4,45.6
Annual,Percentage of total,France,52.5,55.6,47.9,50.7,49.0,46.2,49.5,49.2,46.3,50.7,52.2,50.1,48.8,44.2,51.4,51.9
Annual,Percentage of total,Hungary,:,:,59.5,60.9,63.0,64.0,63.4,66.0,64.1,59.8,62.2,54.4,52.3,43.8,44.4,43.4
Annual,Percentage of total,Lithuania,80.9,65.9,67.7,76.8,75.1,75.5,81.5,76.8,70.0,78.9,83.7,82.2,80.1,69.0,86.3,85.8
Annual,Percentage of total,Luxembourg,:,53.8,70.0,70.3,61.8,68.6,53.0,58.5,54.4,49.4,45.9,49.0,52.1,42.1,40.4,42.5
Annual,Percentage of total,Latvia,:,:,:,:,:,78.8,:,:,:,:,:,:,:,:,44.2,:
Annual,Percentage of total,Netherlands,28.0,28.2,31.7,32.4,32.2,31.3,22.8,25.2,20.3,19.0,19.7,21.3,18.6,19.8,20.6,18.8
