Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Education,"Index, 2015=100",United States,123.26 d,123.68 d,123.62 d,123.75 d,123.96 d,124.11 d,124.45 d,125.65 d,127.32 d,127.47 d,127.52 d,127.49 d
Monthly,Education,"Index, 2015=100",Kosovo*,104.01 d,104.01 d,104.01 d,104.01 d,104.01 d,104.01 d,104.20 d,104.20 d,104.20 d,104.20 d,104.20 d,104.20 d
Monthly,Education,Percentage change m/m-1,Albania,0.0 d,-0.1 d,0.0 d,0.0 d,0.1 d,-0.1 d,0.3 d,0.7 d,0.3 d,0.1 d,0.4 d,0.1 d
Monthly,Education,Percentage change m/m-1,Austria,0.0,1.2,0.0,0.0,-0.1,0.3,0.4,0.1,0.9,1.0,0.6,0.0
Monthly,Education,Percentage change m/m-1,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0
Monthly,Education,Percentage change m/m-1,Bulgaria,0.8,0.4,0.0,0.0,0.2,0.0,0.0,0.0,3.1,1.9,0.3,0.0
Monthly,Education,Percentage change m/m-1,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.1,0.0,0.0
Monthly,Education,Percentage change m/m-1,Czechia,0.4,0.1,0.0,0.1,0.0,0.1,0.0,0.0,10.5,0.1,0.1,0.0
Monthly,Education,Percentage change m/m-1,Germany,1.7,0.1,0.5,0.2,0.1,0.0,0.0,-0.2,2.0,0.4,0.0,0.0
Monthly,Education,Percentage change m/m-1,Denmark,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.3,0.0,0.0
Monthly,Education,Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",0.5,0.1,0.1,0.1,0.1,0.0,0.0,0.0,2.0,1.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Euro area - 19 countries  (2015-2022),0.5,0.1,0.2,0.1,0.1,0.0,0.0,0.0,2.0,1.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Euro area – 20 countries (from 2023),0.5,0.1,0.1,0.1,0.1,0.0,0.0,0.0,2.0,1.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Estonia,0.6,0.2,0.3,0.1,0.0,0.5,0.1,-0.2,5.9,0.0,-0.5,0.0
Monthly,Education,Percentage change m/m-1,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Spain,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.1,0.0
Monthly,Education,Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",0.5,0.2,0.2,0.1,0.1,0.0,0.1,0.1,2.1,1.5,0.1,0.0
Monthly,Education,Percentage change m/m-1,European Union - 27 countries (from 2020),0.5,0.2,0.2,0.1,0.1,0.0,0.1,0.1,2.1,1.5,0.1,0.0
Monthly,Education,Percentage change m/m-1,Finland,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,France,0.5,0.1,0.1,0.0,0.0,0.1,0.0,0.5,1.9,0.6,-0.3,0.0
Monthly,Education,Percentage change m/m-1,Croatia,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.0,2.1,1.8,0.0,0.0
Monthly,Education,Percentage change m/m-1,Hungary,0.0,0.6,0.4,0.5,0.3,0.2,1.9,0.3,1.0,0.4,-0.2,0.3
Monthly,Education,Percentage change m/m-1,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,-0.4,0.0
Monthly,Education,Percentage change m/m-1,Iceland,1.7,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.1,0.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Italy,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,2.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Lithuania,2.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.3,0.2,0.2,0.0
Monthly,Education,Percentage change m/m-1,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Latvia,0.5,-3.1,1.0,1.4,0.0,0.0,0.0,0.0,5.6,0.1,0.1,0.7
Monthly,Education,Percentage change m/m-1,Montenegro,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.8 d,0.0 d,0.0 d,0.0 d
Monthly,Education,Percentage change m/m-1,North Macedonia,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.2 d,0.0 d,0.0 d,0.0 d
Monthly,Education,Percentage change m/m-1,Malta,0.0,0.0,1.4,0.0,0.0,2.2,0.0,0.0,0.0,1.1,0.0,0.0
Monthly,Education,Percentage change m/m-1,Netherlands,0.2,0.0,0.0,0.0,0.8,-0.3,0.0,0.0,11.6,0.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Monthly,Education,Percentage change m/m-1,Poland,0.5,0.2,0.2,0.1,0.0,0.1,0.1,0.1,2.0,3.8,0.1,0.0
Monthly,Education,Percentage change m/m-1,Portugal,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,3.0,0.1,0.1
Monthly,Education,Percentage change m/m-1,Romania,0.4,0.3,0.8,0.3,0.1,0.1,0.1,0.3,1.7,4.9,0.4,0.2
Monthly,Education,Percentage change m/m-1,Serbia,0.0 d,0.1 d,0.0 d,0.3 d,0.0 d,0.1 d,0.1 d,0.0 d,0.1 d,3.3 d,0.0 d,0.0 d
Monthly,Education,Percentage change m/m-1,Sweden,0.0,3.2,0.6,0.1,0.0,0.2,0.0,0.0,0.1,0.0,-0.8,-3.6
Monthly,Education,Percentage change m/m-1,Slovenia,0.0,0.0,0.4,0.0,0.0,0.5,0.2,0.0,0.5,1.1,0.0,0.0
Monthly,Education,Percentage change m/m-1,Slovakia,1.9,1.3,0.0,0.4,0.0,0.7,0.0,0.0,3.9,1.3,0.1,0.0
Monthly,Education,Percentage change m/m-1,Türkiye,3.2 d,12.8 d,13.1 d,3.0 d,5.6 d,3.5 d,1.4 d,11.3 d,14.2 d,0.3 d,0.0 d,0.1 d
Monthly,Education,Percentage change m/m-1,United States,0.3 d,0.3 d,0.0 d,0.1 d,0.2 d,0.1 d,0.3 d,1.0 d,1.3 d,0.1 d,0.0 d,0.0 d
Monthly,Education,Percentage change m/m-1,Kosovo*,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d,0.2 d,0.0 d,0.0 d,0.0 d,0.0 d,0.0 d
Monthly,Education,Percentage change m/m-12,Albania,4.1 d,4.0 d,4.2 d,3.9 d,3.9 d,3.8 d,4.1 d,4.3 d,1.2 d,1.1 d,1.6 d,1.7 d
Monthly,Education,Percentage change m/m-12,Austria,6.1,6.4,6.1,5.0,4.9,5.3,5.2,5.4,4.0,4.1,4.5,4.5
Monthly,Education,Percentage change m/m-12,Belgium,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,1.6,1.6,1.6
Monthly,Education,Percentage change m/m-12,Bulgaria,7.4,7.6,7.4,7.1,6.9,6.9,6.7,6.6,5.6,6.5,6.8,6.8
Monthly,Education,Percentage change m/m-12,Switzerland,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7
Monthly,Education,Percentage change m/m-12,Cyprus,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.4,2.9,3.7,3.7,3.7
Monthly,Education,Percentage change m/m-12,Czechia,6.5,6.4,6.3,6.3,6.3,6.3,6.3,6.3,11.3,11.3,11.3,11.3
Monthly,Education,Percentage change m/m-12,Germany,5.0,4.6,4.9,5.0,5.0,5.0,4.9,5.3,5.1,5.2,5.1,5.0
Monthly,Education,Percentage change m/m-12,Denmark,5.8,5.8,5.8,5.8,5.8,5.8,5.8,4.2,4.2,3.9,3.9,3.9
Monthly,Education,Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",4.1,4.0,4.1,4.0,4.1,4.0,4.0,4.1,4.2,4.2,4.1,4.1
Monthly,Education,Percentage change m/m-12,Euro area - 19 countries  (2015-2022),4.1,4.0,4.1,4.0,4.1,4.0,4.0,4.1,4.1,4.2,4.1,4.1
Monthly,Education,Percentage change m/m-12,Euro area – 20 countries (from 2023),4.1,4.0,4.1,4.0,4.1,4.0,4.0,4.2,4.1,4.2,4.1,4.1
Monthly,Education,Percentage change m/m-12,Estonia,7.4,7.0,7.3,8.3,8.0,7.7,7.7,7.4,7.6,7.6,7.1,7.1
Monthly,Education,Percentage change m/m-12,Greece,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2.8,2.6,2.6
Monthly,Education,Percentage change m/m-12,Spain,2.8,2.8,2.8,2.9,2.8,2.8,2.8,2.8,2.7,2.6,2.5,2.5
Monthly,Education,Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",5.0,4.9,4.9,4.9,4.8,4.8,4.8,4.9,4.8,5.1,5.1,5.0
Monthly,Education,Percentage change m/m-12,European Union - 27 countries (from 2020),5.0,4.9,4.9,4.9,4.8,4.8,4.8,4.9,4.8,5.1,5.1,5.0
Monthly,Education,Percentage change m/m-12,Finland,7.7,7.7,7.7,7.8,7.8,7.8,7.8,7.8,5.2,5.2,5.2,5.2
Monthly,Education,Percentage change m/m-12,France,4.7,4.7,4.7,4.7,4.7,4.7,4.7,5.0,3.6,4.2,3.8,3.7
Monthly,Education,Percentage change m/m-12,Croatia,5.4,5.4,5.4,5.4,5.4,5.4,5.5,5.4,4.8,5.4,5.4,5.4
Monthly,Education,Percentage change m/m-12,Hungary,7.3,6.9,6.6,6.6,5.9,5.8,7.9,8.1,7.4,6.9,5.8,5.8
Monthly,Education,Percentage change m/m-12,Ireland,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.2,2.2
Monthly,Education,Percentage change m/m-12,Iceland,6.4,6.2,6.3,6.3,6.3,6.3,6.3,-2.9,-5.7,-5.6,-5.6,-5.6
Monthly,Education,Percentage change m/m-12,Italy,2.0,2.0,1.8,1.9,1.9,1.9,1.9,1.9,1.6,2.9,2.9,2.9
Monthly,Education,Percentage change m/m-12,Lithuania,7.6,6.8,6.2,6.2,7.2,6.4,6.3,6.2,7.1,7.2,7.4,7.4
Monthly,Education,Percentage change m/m-12,Luxembourg,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.6,0.6,0.6,0.6
Monthly,Education,Percentage change m/m-12,Latvia,8.8,5.1,5.7,7.2,7.2,6.7,6.7,6.6,6.3,6.1,5.7,6.1
Monthly,Education,Percentage change m/m-12,Montenegro,2.8 d,2.8 d,2.8 d,2.8 d,2.8 d,2.8 d,2.8 d,2.8 d,0.8 d,0.8 d,0.8 d,0.8 d
Monthly,Education,Percentage change m/m-12,North Macedonia,1.1 d,-1.0 d,-1.0 d,-1.0 d,-0.9 d,-1.0 d,0.8 d,0.3 d,0.5 d,0.3 d,0.3 d,0.3 d
Monthly,Education,Percentage change m/m-12,Malta,5.6,5.6,5.0,4.8,4.8,4.1,4.1,4.1,4.1,4.8,4.8,4.8
Monthly,Education,Percentage change m/m-12,Netherlands,7.3,7.3,7.3,7.3,7.7,7.3,7.3,7.3,12.4,12.4,12.4,12.4
Monthly,Education,Percentage change m/m-12,Norway,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.0,5.0,5.0,5.0
Monthly,Education,Percentage change m/m-12,Poland,8.0,7.9,7.7,7.7,7.6,7.5,7.6,7.6,7.4,7.4,7.4,7.4
Monthly,Education,Percentage change m/m-12,Portugal,4.0,3.9,3.8,3.8,3.9,3.8,3.9,3.8,3.8,3.4,3.4,3.4
Monthly,Education,Percentage change m/m-12,Romania,8.7,8.2,8.4,8.4,8.0,7.8,7.6,7.7,6.6,10.1,10.2,9.9
Monthly,Education,Percentage change m/m-12,Serbia,3.5 d,3.6 d,3.6 d,3.8 d,3.8 d,3.8 d,3.9 d,3.9 d,4.0 d,4.5 d,4.0 d,4.0 d
Monthly,Education,Percentage change m/m-12,Sweden,2.2,5.0,5.6,5.6,5.6,5.7,5.7,5.7,4.4,3.5,3.3,-0.4
Monthly,Education,Percentage change m/m-12,Slovenia,7.6,7.0,6.8,5.9,5.5,5.0,5.3,5.3,4.5,2.6,2.6,2.7
Monthly,Education,Percentage change m/m-12,Slovakia,11.7,12.5,11.5,9.8,9.6,10.1,10.1,10.0,10.9,9.8,10.0,10.0
Monthly,Education,Percentage change m/m-12,Türkiye,79.8 d,91.8 d,104.1 d,103.9 d,104.8 d,107.1 d,104.5 d,120.8 d,93.6 d,93.7 d,92.5 d,91.6 d
Monthly,Education,Percentage change m/m-12,United States,2.8 d,3.1 d,2.7 d,2.7 d,2.8 d,2.7 d,2.7 d,2.9 d,3.5 d,3.7 d,3.8 d,3.7 d
Monthly,Education,Percentage change m/m-12,Kosovo*,-0.3 d,-0.9 d,-0.9 d,-0.9 d,-0.9 d,-0.9 d,-0.7 d,-0.7 d,0.2 d,0.2 d,0.2 d,0.2 d
