Time frequency,Indicator used in Euro_Med,Geopolitical entity (reporting)\Time,2000.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
Annual,Mammals (%),Algeria,44.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Mammals (%),Egypt,:,:,:,22.7,:,22.0,22.5,17.1,:,65.5,:,:
Annual,Mammals (%),Israel,:,56.0,:,:,:,:,:,:,:,:,:,:
Annual,Mammals (%),Jordan,:,:,57.0,51.0,51.0,:,51.0,51.0,51.0,51.0,51.0,51.0
Annual,Mammals (%),Lebanon,17.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Mammals (%),Tunisia,24.4,:,:,:,:,:,:,12.8,:,:,:,:
Annual,Birds (%),Algeria,32.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Birds (%),Egypt,:,:,:,5.1,:,5.1,2.1,5.6,:,12.6,:,:
Annual,Birds (%),Israel,:,18.5,:,:,:,:,:,:,:,:,:,:
Annual,Birds (%),Jordan,:,:,1.0,1.6,1.4,:,1.7,1.7,1.7,1.7,1.7,1.7
Annual,Birds (%),Palestine*,1.0 d,:,:,:,:,:,:,:,:,:,:,:
Annual,Birds (%),Tunisia,14.6,:,:,:,:,:,:,8.0,:,:,:,:
Annual,Reptiles (%),Algeria,11.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Reptiles (%),Egypt,:,:,:,47.8,:,63.7,63.7,25.0,:,42.0,:,:
Annual,Reptiles (%),Israel,:,33.0,:,:,:,:,:,:,:,:,:,:
Annual,Reptiles (%),Jordan,:,:,9.0,8.2,8.2,:,8.2,8.2,8.2,8.2,8.2,8.2
Annual,Reptiles (%),Lebanon,4.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Reptiles (%),Palestine*,1.0 d,:,:,:,:,:,:,:,:,:,:,:
Annual,Reptiles (%),Tunisia,34.9,:,:,:,:,:,:,9.0,:,:,:,:
Annual,Amphibians (%),Egypt,:,:,:,25.0,:,27.0,23.0,23.0,:,22.2,:,:
Annual,Amphibians (%),Israel,:,71.0,:,:,:,:,:,:,:,:,:,:
Annual,Amphibians (%),Jordan,:,:,:,50.0,40.0,:,50.0,50.0,50.0,50.0,50.0,50.0
Annual,Amphibians (%),Lebanon,40.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Amphibians (%),Tunisia,75.0,:,:,:,:,:,:,29.0,:,:,:,:
Annual,Fish (%),Egypt,:,:,:,0.3,:,0.5,0.5,0.2,:,4.3,:,:
Annual,Fish (%),Lebanon,2.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Fish (%),Tunisia,3.3,:,:,:,:,:,:,4.6,:,:,:,:
Annual,Invertebrates (%),Egypt,:,:,:,0.0,:,0.4,0.5,0.0,:,1.7,:,:
Annual,Vascular plants (%),Algeria,10.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Vascular plants (%),Egypt,:,:,:,:,:,:,0.5,0.1,:,21.0,:,:
Annual,Vascular plants (%),Israel,:,16.0,:,:,:,:,:,:,:,:,:,:
Annual,Vascular plants (%),Jordan,:,:,6.0,6.0,6.0,:,6.0,6.0,6.0,6.0,6.0,6.0
Annual,Vascular plants (%),Morocco,36.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Vascular plants (%),Tunisia,12.5,:,:,:,:,:,:,2.0,:,:,:,:
