Time frequency,External trade indicator,"Standard International Trade Classification (SITC Rev. 4, 2006)",Geopolitical entity (reporting),Geopolitical entity (partner)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),Brazil,1144.4,5464.3,5213.1,3715.3,1583.4,1517.7,2544.6,4692.2,2074.5,331.5,-7481.1,-1122.9
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),Canada,8027.5,9108.8,8600.7,11982.0,10791.3,11718.0,13109.7,14604.4,10925.0,11282.6,14261.2,16231.3
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),Switzerland,34407.1,28656.8,24801.1,25188.5,26335.6,29945.9,29519.0,32666.4,29519.7,28418.5,36970.9,44304.7
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),China except Hong Kong,-95114.2,-83300.0,-86984.1,-118940.8,-113905.5,-110646.0,-115025.6,-120492.5,-132792.2,-183550.5,-304291.2,-223185.2
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),Czechia,-11231.1,-10747.0,-12616.8,-14039.4,-16396.1,-16580.0,-15864.0,-17445.6,-17316.4,-17539.6,-24395.7,-31265.0
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),Denmark,5080.8,5149.8,6235.3,7490.2,8865.8,8284.0,9287.4,8275.8,9148.2,11937.0,10643.7,7669.5
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),Algeria,-10586.6,-7517.8,-4373.8,1856.7,2700.5,179.2,-1288.7,-502.9,981.3,-7963.3,-29565.6,-21833.4
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),Hungary,-1562.9,-1755.8,-746.3,-1605.7,-2215.2,-1583.0,-1326.8,-2066.7,-3333.5,594.7,2770.1,-6200.0
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),India,2502.7,562.6,1682.1,1905.4,2582.7,1838.4,2622.0,-645.4,78.3,-2977.5,-17906.4,-14686.4
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),Japan,-4521.1,76.0,-885.8,-338.1,-2257.8,-2954.1,-1476.5,-251.7,-272.7,256.3,1368.8,-5546.4
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),South Korea,2951.0,5946.0,9761.2,11022.5,8087.9,4783.5,4072.9,3059.6,8983.9,5948.3,1868.1,469.5
Annual,Trade balance in million ECU/EURO,Total - all products,Euro area – 20 countries (from 2023),Norway,-30060.0,-26018.3,-24667.5,-18707.9,-9017.0,-10930.4,-16404.0,-9897.9,-1191.4,-23662.3,-93644.3,-48168.1
