Time frequency,Country of residence,Unit of measure,Statistical classification of economic activities in the European Community (NACE Rev. 2),Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,1310642504.0,1332420068.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Estonia,:,1824707.0,1890165.0,2011663.0,2213547.0,2358880.0,2455763.0,2591410.0,2270210.0,2716254.0,3031814.0,3003818.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Greece,:,20112805.0,20589198.0,20900203.0,22107192.0,21974593.0,24064088.0,23623077.0,12277230.0,14963208.0,21195814.0,24103015.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,:,136764221.0,144327228.0,152808273.0,160400822.0,165292267.0,165918083.0,170722142.0,83778193.0,145188204.0,180184036.0,183129528.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 27 countries (from 2020),1254140891.0,1256932157.0,1278406482.0,1332621050.0,1373271744.0,1426560809 e,1467002532 e,1514855699.0,1009515644 e,1245706618.0,1543617046.0,1566636546.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Finland,:,14380610.0,14075320.0,14227773.0,14572158.0,15171320.0,15392495.0,16039663.0,12032325.0,15403349.0,16996271.0,17080229.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",France,:,275874900.0,271406467.0,279587890.0,280850016.0,299558737.0,302038667.0,310563771.0,212781655 e,267865936 e,324342680.0,321903813.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Croatia,:,5039396.0,5052330.0,5655990.0,5759532.0,5918043.0,6427780.0,7053932.0,5394858.0,7327520.0,7726655.0,8083165.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,:,12443265.0,13702543.0,14580503.0,15489123.0,16666938.0,17489671.0,17447388.0,10825115.0,12299937.0,17081903.0,16314547.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,:,17414628 u,17889958 e,16247706 e,14915287 e,:,18257838 e,16295535 e,11624000 e,9696000 e,18456000.0,16274003.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,:,914433.0,1085049.0,930643.0,1044289.0,:,:,1089677.0,1467548.0,1939623.0,1968404.0,1961430.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,:,191992233.0,190978299.0,200249044.0,203540299.0,209970369.0,212334391.0,216076587.0,143003478.0,183054967.0,210939098.0,212987794.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,:,2812.0,2070.0,2019.0,3069.0,3732.0,3433.0,3491.0,3337.0,6084.0,:,4525.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,:,3182855.0,3431178.0,3570465.0,3719254.0,3933691.0,4354797.0,4804232.0,3812166.0,4359753.0,5458686.0,5471881.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,:,324357.0,354226.0,340447.0,332673.0,318039.0,371120.0,367594.0,403414.0,434995.0,488592.0,473681.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,:,1135758.0,1282484.0,1236025.0,1372065.0,1544402.0,1625773.0,1658379.0,1385037.0,1516390.0,1769701.0,1793070.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,:,:,:,747576.0,721530.0,431370 b,:,:,:,:,:,:
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,:,634951.0,618865.0,619060.0,644167.0,686100.0,727607.0,721216.0,621922.0,652150.0,675621.0,668340.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,:,328740.0,352733.0,373242.0,348753.0,396167.0,429040.0,474950.0,547501.0,672357.0,661199.0,685459.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,:,64303624.0,65328010.0,66236714.0,66589317.0,67528773.0,69080031.0,71692192.0,64042422.0,82479471.0,84478125.0,83168429.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,:,21617188.0,22162724.0,22739800.0,23301585.0,:,:,:,20402530.0,23782515.0,26313965.0,25907064.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,:,50488184.0,53587348.0,57476764.0,63814635.0,67175700.0,71117812.0,74659162.0,44754216.0,55672507.0,75194553.0,75786956.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,:,17809486 b,19349092.0,20522609.0,22054931.0,23150944.0,24555272.0,26002000.0,16775906.0,22369511.0,27363326.0,27939627.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,:,15830616.0,16467780.0,18985269.0,20462599.0,21647603.0,23154660.0,24620841.0,13458330.0,20508623.0,22976069.0,24738466.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,:,4489389.0,3879642.0,4217374.0,4766970.0,:,:,:,4933011.0,5727351.0,7306219.0,6858331.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,:,38267737.0,40019659.0,41998923.0,43236883.0,44044499.0,45171193.0,47195047.0,35370036.0,43532176.0,48958144.0,48316077.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovenia,:,3583709.0,3465829.0,3695121.0,3805661.0,3982065.0,:,4403016.0,5845635.0,6451205.0,5503765.0,4569928.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,:,7068043.0,6928868.0,7791475.0,8856568.0,9350992.0,9629258.0,11177659.0,7194393.0,6491559.0,8697709.0,9639648.0
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,:,33090923.0,32448842.0,37480990.0,46752171.0,:,78441583.0,78478855.0,55228050.0,82910139.0,93969165.0,:
Annual,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",United Kingdom,:,192985000.0,185710000.0,189788000.0,196903030.0,:,:,:,:,:,:,:
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Albania,:,:,:,:,:,:,2143465 e,:,805416 e,:,:,3906595 e
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,77158431.0,78433546.0,78099096.0,80304956.0,83398372.0,86044321.0,89293784.0,91386215.0,51142436.0,40034274.0,79470210.0,91023501.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,16432646.0,16511721.0,17068872.0,18852087.0,17063194.0,18656843.0,20564683.0,21204838.0,6546786.0,7850962.0,19377781.0,21594425.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Bulgaria,13451440.0,14370426.0,14077798.0,13352281.0,16150666.0,17105567.0,17748925.0,17479846.0,4656289.0,7993767.0,12886955.0,14554042.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Switzerland,:,:,:,:,23982739.0,25478223.0,26747521.0,26843131.0,:,11540609.0,22193751.0,26452859.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Cyprus,13488127.0,13152589.0,12884399.0,12550320.0,14504702.0,15946809.0,16247342.0,16561115.0,2633160.0,8193773.0,12934983.0,14428337.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Czechia,21793985.0,22144896.0,22110112.0,23286515.0,24268149.0,26257013.0,26760021.0,27180563.0,7388058.0,6547315.0,18139667.0,23361609.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Germany,68161503.0,71191942.0,74805253.0,78827773.0,79946914.0,83111219.0,86961856.0,89260847.0,31732508.0,30731500.0,67616302.0,80378429.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Denmark,9608124.0,9914273.0,10608119.0,11171416.0,11630004.0,11914787.0,12594611.0,12976570.0,4780488.0,5820235.0,13421956.0,14677540.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Euro area - 19 countries  (2015-2022),:,:,:,995347990.0,1040443979.0,:,1149770611 e,1162818793.0,344552111.0,484044756.0,1039813615.0,:
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,1122092343.0,1272785851.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Estonia,3823039.0,3909326.0,3919299.0,3770207.0,4014581.0,4150419.0,4174552.0,4375637.0,1403802.0,1282743.0,2919059.0,3371044.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Greece,61054383 e,68992640.0,80174274.0,85164063.0,87912850.0,97034421.0,118876323.0,119971390.0,26197786.0,58923605.0,111550090.0,123106806.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,243389006.0,252447766.0,259635794.0,269418103.0,294556428.0,305907462.0,301022634.0,299091409.0,60898835.0,114391555.0,271440904.0,301857957.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 27 countries (from 2020),1028103295.0,1073638692.0,1107272985.0,1153634205.0,1212747965.0,1292044316 e,1344089315 e,1360265359.0,412580610.0,587912376.0,1211269871.0,1376610852.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Finland,5802959.0,5860447.0,5710702.0,5510350.0,5771275.0,6742834.0,6842589.0,7055997.0,2291336.0,2085366.0,4974995.0,5751832.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",France,125038453.0,132251136.0,130908700.0,130464997.0,123913410.0,133499991.0,140721383.0,135990097.0,45093660 e,56523110 e,125449581.0,138367983.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Croatia,57079967.0,59378896.0,61072661.0,65683010.0,72064582.0,80176804.0,83139873.0,84124151.0,35376486.0,62844164.0,82278728.0,84257983.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,11392183.0,11982883.0,12351330.0,12962395.0,13802045.0,14941781.0,15340449.0,15752573.0,3773567.0,5070834.0,12364137.0,14173761.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,11839245 u,10871806 u,11276424 e,13462348 e,16190381 e,:,16813507 e,16285259 e,4516254 e,5234451 e,16474828.0,24362147.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,2873790.0,3366252.0,4404834.0,5605634.0,6764038.0,:,:,7316774.0,1828009.0,3072791.0,6578780.0,7557161.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,180594988.0,184793382.0,186792507.0,192625026.0,199421814.0,210658786.0,216510546.0,220662684.0,65443607.0,106123175.0,201069434.0,234182255.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,136276.0,132491.0,130202.0,110465.0,127747.0,146892.0,158728.0,174095.0,124166.0,156302.0,:,217741.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2680048.0,2906201.0,3033826.0,3010727.0,3273420.0,3431233.0,3736850.0,4142526.0,1119591.0,1182795.0,2614444.0,3001947.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2298068.0,2313124.0,2513585.0,2862290.0,2936548.0,2573589.0,2802737.0,2797162.0,1289968.0,1788781.0,2807759.0,3012273.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2429093.0,2639434.0,2875934.0,2873885.0,3044532.0,3406527.0,3742966.0,3851303.0,1504305.0,863387.0,2113221.0,2577784.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,8143007.0,:,:,10307371.0,10528475.0,3459000 b,:,:,:,:,:,:
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,794564.0,864125.0,900148.0,1020943.0,1050917.0,1289111.0,1483982.0,1573667.0,252417.0,670134.0,1143265.0,1404586.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,7498421.0,8172407.0,8428215.0,8542055.0,8622438.0,9184162.0,9685156.0,9436332.0,2397683.0,3940602.0,7549225.0,9206833.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,27845942.0,31770508.0,34423552.0,37297588.0,39623541.0,44169041.0,47001546.0,51750379.0,21372439.0,18614806.0,48160140.0,59104032.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,7940468.0,7693241.0,8451333.0,8851422.0,9672993.0,:,:,:,3318303.0,3309531.0,9813229.0,11137428.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,11876599.0,12471268.0,12992241.0,13757657.0,15579225.0,16705215.0,17742651.0,18683576.0,6622952.0,7165013.0,14759246.0,17010905.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,29033970.0,32078773 b,35630345.0,38897329.0,43959295.0,48884842.0,49852324.0,51592254.0,13381894.0,20074908.0,49584659.0,56947203.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,3291504.0,3471152.0,3762465.0,4460017.0,4812050.0,5267970.0,5306493.0,5269053.0,996134.0,1913848.0,3638152.0,4467102.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,1766627.0,1879208.0,2074680.0,2402065.0,2735528.0,:,:,:,1264383.0,2428804.0,4939394.0,5582604.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,11299455.0,11442690.0,12260712.0,13612924.0,13997265.0,14638702.0,15685681.0,15980234.0,4434525.0,6512444.0,13967415.0,15580042.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovenia,5702306.0,5887862.0,6004623.0,6529086.0,7252070.0,8478019.0,:,11355675.0,3342668.0,4780575.0,10054900.0,11532874.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,4039410.0,4277598.0,3852147.0,4384800.0,5038214.0,5316945.0,5558882.0,6047674.0,2243393.0,1424388.0,3651100.0,4720206.0
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,:,89594261.0,97581075.0,96400316.0,65793316.0,:,112245139.0,132808208.0,40095043.0,93123579.0,148552999.0,:
Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",United Kingdom,105455528.0,:,257670180.0,275650028.0,279453071.0,:,:,:,:,:,:,:
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Albania,:,:,:,:,:,:,3074655 e,:,1605444 e,:,:,6007854 e
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,109540720.0,110687373.0,110440776.0,113365901.0,117957253.0,121126543.0,125229170.0,127890554.0,79133399.0,66708839.0,115062696.0,127765910.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,31267441.0,31448180.0,32605681.0,38380415.0,36855214.0,38677308.0,41320284.0,42512847.0,20177486.0,29220847.0,43024124.0,44696602.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Bulgaria,20252038.0,21617474.0,21698391.0,21397816.0,25185996.0,26054096.0,26845013.0,27154791.0,11968483.0,17620268.0,24173291.0,26865046.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Switzerland,:,:,:,:,50397026.0,53283316.0,55357179.0,56234630.0,:,45884489.0,55640095.0,59311203.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Cyprus,14576573.0,14048529.0,13715342.0,13374837.0,15348884.0,16780913.0,17164182.0,17573684.0,3725254.0,9741618.0,14252434.0,15636125.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Czechia,43278457.0,43308279.0,42946929.0,47093906.0,49696957.0,53219395.0,55513922.0,57024767.0,31382494.0,31924242.0,50599312.0,55842471.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Germany,350349425.0,354871005.0,366527398.0,378048084.0,388851871.0,401163218.0,419556284.0,436954848.0,260757872.0,266102654.0,400409055.0,431439035.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Denmark,28040235.0,28500837.0,29646899.0,30809340.0,31896255.0,32157794.0,33280395.0,34325625.0,23670530.0,28556054.0,38439848.0,38946106.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Euro area - 19 countries  (2015-2022),:,:,:,2137780741.0,2210222562.0,:,2394876254 e,2445829918.0,1194068528 e,1532671364.0,2342729464.0,:
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,2432734847.0,2605205919.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Estonia,5544537.0,5734033.0,5809464.0,5781870.0,6228128.0,6509299.0,6630315.0,6967047.0,3674012.0,3998997.0,5950873.0,6374862.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Greece,80566672 e,89105445.0,100763472.0,106064266.0,110020042.0,119009014.0,142940411.0,143594467.0,38475016.0,73886813.0,132745904.0,147209821.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,382670976.0,389211987.0,403963022.0,422226376.0,454957250.0,471199729.0,466940717.0,469813551.0,144677028.0,259579759.0,451624940.0,484987485.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 27 countries (from 2020),2282244186.0,2330570849.0,2385679467.0,2486255255.0,2586019709.0,2718605125 e,2811091847 e,2875121058.0,1422096254 e,1833618994.0,2754886917.0,2943247398.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Finland,20317582.0,20241057.0,19786022.0,19738123.0,20343433.0,21914154.0,22235084.0,23095660.0,14323661.0,17488715.0,21971266.0,22832061.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",France,400525558.0,408126035.0,402315167.0,410052887.0,404763426.0,433058728.0,442760050.0,446553868.0,257875315 e,324389046 e,449792261.0,460271796.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Croatia,62183925.0,64418292.0,66124991.0,71339000.0,77824114.0,86094847.0,89567653.0,91178083.0,40771344.0,70171684.0,90005383.0,92341148.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,23169533.0,24426148.0,26053873.0,27542898.0,29291168.0,31608719.0,32830120.0,33199961.0,14598682.0,17370771.0,29446040.0,30488308.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,28884907 u,28286434 u,29166382 e,29710054 e,31105668 e,:,35071345 e,32580794 e,16140254 e,14930451 e,34930828.0,40636150.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,3719126.0,4280685.0,5489883.0,6536277.0,7808327.0,:,:,8406451.0,3295557.0,5012414.0,8547184.0,9518591.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,380711483.0,376785615.0,377770806.0,392874070.0,402962113.0,420629155.0,428844937.0,436739271.0,208447085.0,289178142.0,412008532.0,447170049.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,141042.0,135303.0,132272.0,112484.0,130816.0,150624.0,162161.0,177586.0,127503.0,162386.0,:,222266.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,5741252.0,6089056.0,6465004.0,6581192.0,6992674.0,7364924.0,8091647.0,8946758.0,4931757.0,5542548.0,8073130.0,8473828.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2543830.0,2637481.0,2867811.0,3202737.0,3269221.0,2891628.0,3173857.0,3164756.0,1693382.0,2223776.0,3296351.0,3485954.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,3546736.0,3775192.0,4158418.0,4109910.0,4416597.0,4950929.0,5368739.0,5509682.0,2889342.0,2379777.0,3882922.0,4370854.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,9151236.0,:,:,11054947.0,11250005.0,3890370 b,:,:,:,:,:,:
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,1459771.0,1499076.0,1519013.0,1640003.0,1695084.0,1975211.0,2211589.0,2294883.0,874339.0,1322284.0,1818886.0,2072926.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,7832229.0,8501147.0,8780948.0,8915297.0,8971191.0,9580329.0,10114196.0,9911282.0,2945184.0,4612959.0,8210424.0,9892292.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,84050408.0,96074132 b,99751562.0,103534302.0,106212858.0,111697814.0,116081577.0,123442571.0,85414861.0,101094277.0,132638265.0,142272461.0
