Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2020.0,2021.0,2022.0,2023.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Austria,37845.0,40947.0,44573.0,45842.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Belgium,36217.0,39291.0,43309.0,45581.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Bulgaria,16878.0,19014.0,21278.0,23190.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Cyprus,25870.0,28431.0,32397.0,33635.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Czechia,27708.0,29681.0,30904.0,34061.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Germany,38486.0,41335.0,43991.0,45887.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Denmark,41422.0,46387.0,50114.0,49299.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Estonia,25658.0,27689.0,29691.0,29562.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Greece,18700.0,21145.0,23831.0,25584.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Spain,25209.0,28542.0,31840.0,34413.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",European Union - 27 countries (from 2020),30442.0,33359.0,35989.0,38093.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Finland,34602.0,36897.0,38868.0,40285.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",France,32275.0,34616.0,36265.0,38621.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Croatia,20239.0,23144.0,25707.0,28808.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Hungary,22268.0,24133.0,26906.0,28439.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Ireland,45743.0,53563.0,58589.0,61972.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Italy,28784.0,32212.0,35638.0,37386.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Lithuania,25686.0,28349.0,30468.0,32086.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Luxembourg,54667.0,59071.0,60924.0,58646.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Latvia,20947.0,23158.0,24572.0,26276.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Malta,28325.0,31849.0,32597.0,35678.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Netherlands,38789.0,44380.0,47745.0,50481.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Poland,23068.0,25112.0,27100.0,28393.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Portugal,22483.0,24365.0,27390.0,30011.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Romania,21712.0,23658.0,25694.0,28908.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Sweden,38020.0,41403.0,42923.0,45072.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Slovenia,26663.0,29099.0,31631.0,34744.0
Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Slovakia,22381.0,23850.0,24923.0,27559.0
