Time frequency,Enterprise,Sex,Geopolitical entity (reporting)\Time,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0
Annual,Airport enterprises,Females,Cyprus,:,:,:,:,:,192.0,240.0,514.0,3278.0,2587.0,2255.0,2954.0,:
Annual,Airport enterprises,Females,Czechia,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:
Annual,Airport enterprises,Females,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:
Annual,Airport enterprises,Females,Croatia,:,:,:,:,:,:,688.0,696.0,0.0,:,:,:,:
Annual,Airport enterprises,Females,Ireland,:,:,:,:,:,:,1224.0,1246.0,:,:,:,:,:
Annual,Airport enterprises,Females,Iceland,:,:,:,:,:,0.0,:,:,:,:,:,:,:
Annual,Airport enterprises,Females,Lithuania,:,:,0.0,0.0,0.0,:,:,:,:,:,:,:,:
Annual,Airport enterprises,Females,Latvia,164.0,178.0,183.0,226.0,290.0,345.0,369.0,456.0,546.0,471.0,420.0,424.0,444.0
Annual,Airport enterprises,Females,Slovenia,117.0,92.0,92.0,88.0,86.0,98.0,107.0,118.0,105.0,112.0,111.0,111.0,123.0
Annual,Airport enterprises,Females,Slovakia,:,:,:,:,:,:,:,279.0,262.0,252.0,252.0,243.0,217.0
Annual,Airport enterprises,Males,Cyprus,:,:,:,:,:,984.0,946.0,2055.0,7496.0,6140.0,4845.0,6449.0,:
Annual,Airport enterprises,Males,Czechia,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:
Annual,Airport enterprises,Males,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:
Annual,Airport enterprises,Males,Croatia,:,:,:,:,:,:,1355.0,1369.0,0.0,:,:,:,:
Annual,Airport enterprises,Males,Ireland,:,:,:,:,:,:,1736.0,1780.0,:,:,:,:,:
Annual,Airport enterprises,Males,Iceland,:,:,:,:,:,0.0,:,:,:,:,:,:,:
Annual,Airport enterprises,Males,Lithuania,:,:,0.0,0.0,0.0,:,:,:,:,:,:,:,:
Annual,Airport enterprises,Males,Latvia,329.0,316.0,343.0,403.0,471.0,585.0,792.0,893.0,748.0,706.0,665.0,728.0,698.0
Annual,Airport enterprises,Males,Slovenia,239.0,216.0,215.0,230.0,246.0,274.0,334.0,328.0,292.0,300.0,299.0,299.0,317.0
Annual,Airport enterprises,Males,Slovakia,:,:,:,:,:,:,:,775.0,729.0,698.0,698.0,683.0,631.0
Annual,Airport enterprises,Total,Cyprus,:,:,:,:,:,1176.0,1186.0,2569.0,10774.0,8727.0,7100.0,9403.0,:
Annual,Airport enterprises,Total,Czechia,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:
Annual,Airport enterprises,Total,Estonia,0.0,0.0,0.0,0.0,546.0,600.0,361.0,384.0,358.0,349.0,349.0,363.0,368.0
Annual,Airport enterprises,Total,Spain,:,:,:,:,:,:,:,:,:,:,:,:,104775.0
Annual,Airport enterprises,Total,Croatia,:,:,:,:,:,:,2043.0,2065.0,2838.0,2789.0,2827.0,2810.0,2810.0
Annual,Airport enterprises,Total,Ireland,:,:,:,:,2499.0,2677.0,2960.0,3026.0,:,:,:,:,:
Annual,Airport enterprises,Total,Iceland,:,:,:,:,:,0.0,:,:,:,:,:,:,:
Annual,Airport enterprises,Total,Italy,:,:,:,:,:,:,10656.0,:,13409.0,13827.0,13987.0,13987.0,:
