Time frequency,Protected or protective area,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
Annual,Country area (km2),Austria,83944.0,83944.0,83944.0,83944.0,83944.0,83944.0,83944.0,83944.0,83944.0,83944.0
Annual,Country area (km2),Belgium,30667.0,30667.0,30667.0,30667.0,30667.0,30667.0,30667.0,30667.0,30667.0,30667.0
Annual,Country area (km2),Bulgaria,110994.0,110994.0,110994.0,110994.0,110994.0,110994.0,110994.0,110994.0,110995.0,110995.0
Annual,Country area (km2),Cyprus,5736.0,5736.0,5736.0,5736.0,5736.0,5736.0,5736.0,5736.0,5736.0,5736.0
Annual,Country area (km2),Czechia,78874.0,78874.0,78874.0,78874.0,78874.0,78874.0,78874.0,78874.0,78874.0,78874.0
Annual,Country area (km2),Germany,358265.0,358265.0,358265.0,358265.0,358265.0,358265.0,358265.0,358265.0,358265.0,358265.0
Annual,Country area (km2),Denmark,43167.0,43167.0,43167.0,43167.0,43167.0,43167.0,43167.0,43167.0,43167.0,43167.0
Annual,Country area (km2),Estonia,45325.0,45325.0,45325.0,45325.0,45325.0,45325.0,45325.0,45325.0,45325.0,45325.0
Annual,Country area (km2),Greece,132026.0,132026.0,132026.0,132026.0,132026.0,132026.0,132026.0,132026.0,132026.0,132026.0
Annual,Country area (km2),Spain,505983.0,505983.0,505983.0,505983.0,505983.0,505983.0,505983.0,505983.0,505983.0,505983.0
Annual,Country area (km2),European Union - 27 countries (from 2020),:,:,4132405.0,4132405.0,4132405.0,4132405.0,4132405.0,4132405.0,4132405.0,4132405.0
Annual,Country area (km2),European Union - 28 countries (2013-2020),:,:,4376978.0,4376978.0,4376978.0,4376978.0,4376978.0,4376978.0,4376978.0,:
Annual,Country area (km2),Finland,337547.0,337547.0,337547.0,337547.0,337547.0,337547.0,337547.0,337547.0,337547.0,337547.0
Annual,Country area (km2),France,548936.0,548936.0,548936.0,548936.0,548936.0,548936.0,548936.0,548936.0,548936.0,548936.0
Annual,Country area (km2),Croatia,:,:,56430.0,56430.0,56430.0,56430.0,56430.0,56430.0,56430.0,56430.0
Annual,Country area (km2),Hungary,93013.0,93013.0,93013.0,93013.0,93013.0,93013.0,93013.0,93013.0,93013.0,93013.0
Annual,Country area (km2),Ireland,69946.0,69946.0,69946.0,69946.0,69946.0,69946.0,69946.0,69946.0,69946.0,69946.0
Annual,Country area (km2),Italy,300578.0,300578.0,300578.0,300578.0,300578.0,300578.0,300578.0,300578.0,300578.0,300578.0
Annual,Country area (km2),Lithuania,64899.0,64899.0,64899.0,64899.0,64899.0,64899.0,64899.0,64899.0,64899.0,64899.0
Annual,Country area (km2),Luxembourg,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0
Annual,Country area (km2),Latvia,64586.0,64586.0,64586.0,64586.0,64586.0,64586.0,64586.0,64586.0,64586.0,64586.0
Annual,Country area (km2),Malta,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0
Annual,Country area (km2),Netherlands,37382.0,37382.0,37382.0,37382.0,37382.0,37382.0,37382.0,37382.0,37382.0,37382.0
Annual,Country area (km2),Poland,311928.0,311928.0,311928.0,311928.0,311928.0,311928.0,311928.0,311928.0,311928.0,311928.0
Annual,Country area (km2),Portugal,91888.0,91888.0,91888.0,91888.0,91888.0,91888.0,91888.0,91888.0,91888.0,91888.0
Annual,Country area (km2),Romania,238369.0,238369.0,238369.0,238369.0,238369.0,238369.0,238369.0,238369.0,238369.0,238369.0
Annual,Country area (km2),Sweden,449718.0,449718.0,449718.0,449718.0,449718.0,449718.0,449718.0,449718.0,449718.0,449718.0
Annual,Country area (km2),Slovenia,20267.0,20267.0,20267.0,20267.0,20267.0,20267.0,20267.0,20267.0,20267.0,20267.0
Annual,Country area (km2),Slovakia,49026.0,49026.0,49026.0,49026.0,49026.0,49026.0,49026.0,49026.0,49026.0,49026.0
Annual,Country area (km2),United Kingdom,244573.0,244573.0,244573.0,244573.0,244573.0,244573.0,244573.0,244573.0,244573.0,:
Annual,Marine area (km2),Austria,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Marine area (km2),Belgium,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0
Annual,Marine area (km2),Bulgaria,35139.0,35139.0,35139.0,35139.0,35139.0,35139.0,35139.0,35139.0,35139.0,35139.0
Annual,Marine area (km2),Cyprus,98040.0,98040.0,98040.0,98040.0,98040.0,98040.0,98040.0,98040.0,98040.0,98040.0
Annual,Marine area (km2),Czechia,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Marine area (km2),Germany,55970.0,55970.0,55970.0,55970.0,55970.0,55970.0,55970.0,55970.0,55970.0,55970.0
Annual,Marine area (km2),Denmark,122815.0,122815.0,122815.0,122815.0,122815.0,122815.0,122815.0,122815.0,122815.0,122815.0
Annual,Marine area (km2),Estonia,36609.0,36609.0,36609.0,36609.0,36609.0,36609.0,36609.0,36609.0,36609.0,36609.0
Annual,Marine area (km2),Greece,488520.0,488520.0,488520.0,488520.0,488520.0,488520.0,488520.0,488520.0,488520.0,488520.0
Annual,Marine area (km2),Spain,1068464.0,1068464.0,1068464.0,1068464.0,1068464.0,1068464.0,1068464.0,1068464.0,1068464.0,1068464.0
Annual,Marine area (km2),European Union - 27 countries (from 2020),:,:,5609086.0,5609086.0,5609086.0,5609086.0,5609086.0,5609086.0,5609086.0,5609086.0
Annual,Marine area (km2),Finland,82466.0,82466.0,82466.0,82466.0,82466.0,82466.0,82466.0,82466.0,82466.0,82466.0
Annual,Marine area (km2),France,370746.0,370746.0,370746.0,370746.0,370746.0,370746.0,370746.0,370746.0,370746.0,370746.0
Annual,Marine area (km2),Croatia,:,:,55492.0,55492.0,55492.0,55492.0,55492.0,55492.0,55492.0,55492.0
Annual,Marine area (km2),Hungary,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Marine area (km2),Ireland,488764.0,488764.0,488764.0,488764.0,488764.0,488764.0,488764.0,488764.0,488764.0,488764.0
Annual,Marine area (km2),Italy,587155.0,587155.0,587155.0,587155.0,587155.0,587155.0,587155.0,587155.0,587155.0,587155.0
Annual,Marine area (km2),Lithuania,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0
Annual,Marine area (km2),Luxembourg,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Marine area (km2),Latvia,28348.0,28348.0,28348.0,28348.0,28348.0,28348.0,28348.0,28348.0,28348.0,28348.0
Annual,Marine area (km2),Malta,75715.0,75715.0,75715.0,75715.0,75715.0,75715.0,75715.0,75715.0,75715.0,75715.0
Annual,Marine area (km2),Netherlands,58847.0,58847.0,58847.0,58847.0,58847.0,58847.0,58847.0,58847.0,58847.0,58847.0
Annual,Marine area (km2),Poland,33142.0,33142.0,33142.0,33142.0,33142.0,33142.0,33142.0,33142.0,33142.0,33142.0
Annual,Marine area (km2),Portugal,1727560.0,1727560.0,1727560.0,1727560.0,1727560.0,1727560.0,1727560.0,1727560.0,1727560.0,1727560.0
Annual,Marine area (km2),Romania,29560.0,29560.0,29560.0,29560.0,29560.0,29560.0,29560.0,29560.0,29560.0,29560.0
Annual,Marine area (km2),Sweden,155625.0,155625.0,155625.0,155625.0,155625.0,155625.0,155625.0,155625.0,155625.0,155625.0
Annual,Marine area (km2),Slovenia,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
Annual,Marine area (km2),Slovakia,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Marine protected area (km2),Austria,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Marine protected area (km2),Belgium,1271.0,1271.0,1271.0,1271.0,1271.0,1271.0,1271.0,1271.0,1271.0,1317.0
Annual,Marine protected area (km2),Bulgaria,982.0,982.0,982.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0
Annual,Marine protected area (km2),Cyprus,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,8464.0,8464.0
Annual,Marine protected area (km2),Czechia,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Marine protected area (km2),Germany,25592.0,25602.0,25602.0,25603.0,25603.0,25603.0,25603.0,25603.0,25603.0,25603.0
Annual,Marine protected area (km2),Denmark,19053.0,19053.0,19053.0,19053.0,19053.0,19053.0,19053.0,19048.0,19053.0,19053.0
Annual,Marine protected area (km2),Estonia,6754.0,6754.0,6754.0,6754.0,6754.0,6754.0,6754.0,6754.0,6754.0,6754.0
Annual,Marine protected area (km2),Greece,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,22796.0,22796.0,22796.0,22796.0
Annual,Marine protected area (km2),Spain,10622.0,10626.0,10628.0,71677.0,84386.0,84404.0,84404.0,84404.0,84405.0,84405.0
Annual,Marine protected area (km2),European Union - 27 countries (from 2020),:,:,177468.0,244185.0,286145.0,308364.0,402552.0,419769.0,441001.0,450752.0
Annual,Marine protected area (km2),European Union - 28 countries (2013-2020),:,:,251566.0,318127.0,360350.0,395528.0,532417.0,551899.0,573131.0,:
Annual,Marine protected area (km2),Finland,6922.0,7225.0,7135.0,7140.0,7140.0,7140.0,7140.0,8141.0,8141.0,8142.0
Annual,Marine protected area (km2),France,41599.0,41662.0,41688.0,41703.0,41703.0,41685.0,114057.0,129613.0,132689.0,132688.0
Annual,Marine protected area (km2),Croatia,:,:,5280.0,4986.0,4986.0,4986.0,4986.0,4986.0,5238.0,5238.0
Annual,Marine protected area (km2),Hungary,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Marine protected area (km2),Ireland,6867.0,6867.0,6894.0,10259.0,10259.0,10259.0,10258.0,10257.0,10255.0,10256.0
Annual,Marine protected area (km2),Italy,6343.0,6609.0,6696.0,6793.0,6793.0,6806.0,6859.0,6859.0,12044.0,21720.0
