Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Belgium,14242.9,15713.2,17103.8,17778.8,17941.0,17651.6 p,16948.7 p,16453.9 p,16058.5 p,16158.0 p,16322.0 p,16408.0 p
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Bulgaria,2194.5,2488.1,2666.1,2948.3,3289.6,3116.0,3039.2,3351.3,3305.6,3787.3 p,3496.5 p,3279.8 p
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Switzerland,34731.9,35005.2,34910.0,36548.0,35935.8,36611.7,36417.7,37063.1,37505.4,37876.2,37702.9,38296.7
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Cyprus,315.5,308.7,315.9,317.8,325.0,331.9,337.6,345.4,347.7,347.0,350.0,351.6
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Czechia,11840.2,12920.1,13455.4,14255.5,14990.4,15566.9,16248.1,15894.1,16111.6,15757.8,15968.7,16081.1
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Germany,174458.0 p,171906.0 p,182021.0 p,180106.0 p,185224.0 p,193082.0 p,195025.0 p,193542.0 p,194260.0 p,193874.0 p,193417.0 p,189862.0 p
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Denmark,11949.9,11920.0,12332.1,12337.3,12479.4,14620.2,14781.0,14894.3,15777.2,15411.5,15641.9,16408.9
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",468168.4,479162.6,503157.4,508386.7,520298.3,527801.4,532199.8,527796.6,526872.8,523382.6,522627.0,522707.9
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Euro area - 19 countries  (2015-2022),468168.4,479162.6,503157.4,508386.7,520298.3,525409.6,529843.0,525431.2,524531.7,521131.7,520357.8,520364.5
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Euro area – 20 countries (from 2023),469971.8,481244.5,505143.2,510443.2,522505.4,527801.4,532199.8,527796.6,526872.8,523382.6,522627.0,522707.9
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Estonia,1115.9,1091.5,1080.2,1103.7,1109.2,1191.4,1128.5,1101.9,1104.4,1098.0,1107.4,1106.8
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Greece,4272.6,4366.3 p,4835.8 p,4894.3 p,4906.7 p,4977.2 p,4804.1 p,4877.5 p,5022.5 p,5135.9 p,5238.4 p,5183.2 p
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Spain,35553.0,36333.0 p,37086.0 p,38071.0 p,39336.0 p,41647.0 p,40219.0 p,40818.0 p,40508.0 p,42849.0 p,42660.0 p,42495.0 p
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),European Union - 27 countries (from 2020),558300.8,570055.8,597691.7,606056.8,621235.2,630214.1,636125.1,629585.4,631642.8,627104.3,626228.3,624267.3
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Finland,10142.0,10379.0,10523.0,10480.0,10548.0,10706.0,10653.0,10097.0,9363.0,9806.0,9886.0,9951.0
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),France,57023.4,58284.8,62758.3,65523.4,66627.0,67287.8,68772.5,69764.7,69594.4,68023.9,68282.1,68397.6
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Croatia,1800.6,2057.0,2008.7,2049.9,2185.5,2368.6 p,2382.1 p,2369.1 p,2325.4 p,2227.4 p,2295.8 p,2349.1 p
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Hungary,6530.5,6761.5,7109.8,7118.0,7447.0,8170.3 p,8545.7 p,8622.8 p,8548.1 p,8018.8 p,8169.8 p,8064.0 p
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Ireland,38161.6,44476.5,46598.2,50343.7,51659.2,39099.3,40338.1,35606.3,35317.8,32932.0,33036.4,36296.1
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Italy,71176.8,73468.7,77320.1,75340.2,78618.0,81441.9,82483.9,81549.2,81656.4,80572.5,79047.4,78584.1
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Lithuania,2465.6,2634.3,2793.5,2819.2,2783.0,2729.4,2699.1,2664.7,2649.9,2673.9,2735.6,2777.7
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Luxembourg,925.3,747.6,776.0,717.6,726.4,727.7,691.8,715.3,666.0,663.0 p,629.2 p,658.6 p
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Latvia,1105.6,1165.4,1057.3,1031.7,1003.4,963.3,987.2,951.1,1407.2,917.5,910.4,902.3
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),North Macedonia,412.9,407.2,424.7,438.8,460.7,465.1 p,480.3 p,503.6 p,515.3 p,506.6 e,519.9 e,514.6 e
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Malta,265.6,265.7,281.1,297.1,306.4,307.5,314.8,321.0,329.3,334.3,344.4,345.5
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Netherlands,24846.3,25013.3,25621.7,25467.8,26529.2,27727.1,28577.4,29438.3,29945.0,29095.0,29204.6,29395.4
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Norway,6101.0,6754.6,6985.2,6909.5,7314.0,6978.6,6792.9,7003.3,6597.0,6934.3,6868.8,:
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Poland,25963.4,27224.5,27985.2,29132.4,30547.0,30870.9,32341.0,29970.0,31571.3,30668.0,30607.6,29746.2
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Portugal,6908.0,7233.0,7548.3,7765.8,7855.5,8032.6 e,7953.9 e,7797.1 e,7953.7 e,8100.0 e,8181.4 e,8226.6 e
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Romania,10410.5,8802.7,9668.8,10170.6,9994.6,10650.9 p,10193.7 p,9974.9 p,10123.2 p,10241.0 p,10607.5 p,9496.1 p
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Serbia,2159.7,2222.6,2400.1,2378.7,2425.1,2483.7,2488.0,2489.5,2534.9,2567.4,2617.5,2706.1
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Sweden,18994.6,18696.6,19298.5,19649.8,19507.7,19238.0,18977.3,19280.9,19091.9,19535.8,19434.3,18490.9
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Slovenia,2656.8,2634.8,2717.8,3077.1,2915.4,3051.2,3132.9,3146.2,3138.6,3143.9,3153.9,3197.8
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Slovakia,4854.8,4599.0,4592.8,5054.2,4834.4,5778.7,5899.0,7499.0,6312.8,6250.7,6614.0,7219.2
Quarterly,"Value added, gross",Manufacturing,Million euro (SCA),Türkiye,41149.6,41595.3,47526.0,49089.3,51499.6,51173.8,47540.5,51220.6,51069.5,51791.4,49595.7,53851.7
