Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Energy,Percentage change m/m-1,Euro area - 19 countries  (2015-2022),1.2,1.4,-0.3,0.3,-1.2,-0.8,0.8,-1.1,-1.7,0.4,0.5,0.6
Monthly,Energy,Percentage change m/m-1,Euro area – 20 countries (from 2023),1.2,1.4,-0.2,0.3,-1.2,-0.8,0.8,-1.1,-1.7,0.4,0.5,0.6
Monthly,Energy,Percentage change m/m-1,Estonia,2.7,-4.6,0.1,-0.6,-0.2,0.9,1.0,-0.7,-3.3,1.1,-0.7,1.5
Monthly,Energy,Percentage change m/m-1,Greece,-0.6,1.8,-0.6,0.1,-1.9,-1.5,3.5,2.5,-1.7,-0.5,-1.3,0.9
Monthly,Energy,Percentage change m/m-1,Spain,3.9,0.0,2.8,1.4,-0.4,-0.2,-2.1,-0.8,-3.1,0.7,2.3,1.1
Monthly,Energy,Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1.1,1.2,-0.1,0.2,-1.3,-0.8,1.4,-1.0,-1.6,0.4,0.7,0.5
Monthly,Energy,Percentage change m/m-1,European Union - 27 countries (from 2020),1.1,1.2,-0.1,0.2,-1.3,-0.8,1.4,-1.0,-1.6,0.4,0.7,0.5
Monthly,Energy,Percentage change m/m-1,Finland,1.6,3.1,-2.3,-0.4,-2.3,-2.4,0.0,-2.3,-1.4,3.6,-2.3,0.5
Monthly,Energy,Percentage change m/m-1,France,0.1,4.0,-0.7,-0.3,-1.2,-0.8,1.4,-1.2,-1.8,0.9,0.2,0.8
Monthly,Energy,Percentage change m/m-1,Croatia,-0.4,1.7,0.2,-0.3,-1.4,-1.1,1.8,-1.3,-1.6,1.6,2.7,0.4
Monthly,Energy,Percentage change m/m-1,Hungary,0.1,4.2,2.2,1.1,-3.0,-3.0,2.0,-0.5,-2.2,0.5,1.6,2.0
Monthly,Energy,Percentage change m/m-1,Ireland,-0.8,0.6,-3.2,1.0,-0.3,-1.0,0.1,-0.6,-1.4,0.3,0.2,0.6
Monthly,Energy,Percentage change m/m-1,Iceland,1.9,0.4,-0.3,0.3,-0.1,-0.6,0.2,0.5,-0.9,-0.1,-0.2,0.0
Monthly,Energy,Percentage change m/m-1,Italy,1.3,-0.6,-1.7,-2.6,-0.9,-0.7,3.6,-0.7,-1.1,-0.3,0.3,0.5
Monthly,Energy,Percentage change m/m-1,Lithuania,-0.8,2.8,-2.9,-3.2,-1.5,-0.2,0.1,-0.9,-2.2,0.7,2.9,2.3
Monthly,Energy,Percentage change m/m-1,Luxembourg,0.5,4.9,-0.8,1.5,-3.8,-1.7,1.9,-3.3,-4.1,0.8,-0.4,-0.4
Monthly,Energy,Percentage change m/m-1,Latvia,1.9,1.0,-0.2,-0.3,-2.0,-2.4,0.7,-1.3,-1.9,0.5,-0.2,0.6
Monthly,Energy,Percentage change m/m-1,Montenegro,0.6 d,1.9 d,0.5 d,0.1 d,-1.1 d,-1.3 d,1.1 d,-1.7 d,-1.7 d,-0.4 d,0.4 d,0.8 d
Monthly,Energy,Percentage change m/m-1,North Macedonia,-1.0 d,1.5 d,0.3 d,0.5 d,-0.4 d,-1.4 d,0.9 d,-1.3 d,-2.2 d,0.4 d,0.4 d,0.3 d
Monthly,Energy,Percentage change m/m-1,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monthly,Energy,Percentage change m/m-1,Netherlands,4.9,1.0,0.1,-0.3,-2.8,-1.1,-0.7,-1.0,-1.6,1.6,1.6,0.0
Monthly,Energy,Percentage change m/m-1,Norway,-0.6,-1.2,0.1,0.7,-9.0,0.2,-3.9,-6.5,0.6,9.2,5.7,-1.2
Monthly,Energy,Percentage change m/m-1,Poland,-0.6,1.0,-0.2,0.7,-0.2,-1.1,6.3,-0.1,-0.9,-0.4,0.7,0.1
Monthly,Energy,Percentage change m/m-1,Portugal,1.8,1.9,0.1,-0.2,-1.9,1.8,0.9,-1.3,-0.5,1.3,0.4,0.5
Monthly,Energy,Percentage change m/m-1,Romania,1.1,1.5,0.8,-1.6,-2.3,0.5,2.9,-0.9,-2.1,0.5,0.7,0.4
Monthly,Energy,Percentage change m/m-1,Serbia,0.0 d,1.6 d,0.1 d,1.0 d,0.3 d,-1.1 d,0.6 d,-1.3 d,-1.9 d,0.7 d,0.3 d,0.3 d
Monthly,Energy,Percentage change m/m-1,Sweden,0.4,-5.0,0.8,-1.5,-8.1,0.6,-2.0,-4.2,-0.5,3.0,11.8,-1.1
Monthly,Energy,Percentage change m/m-1,Slovenia,-1.8,1.4,2.1,0.8,-0.6,-2.6,0.5,2.0,-1.7,-3.6,4.0,0.4
Monthly,Energy,Percentage change m/m-1,Slovakia,-0.4,0.8,0.6,0.4,-0.7,-0.3,0.2,-0.6,-0.9,0.1,0.2,0.3
Monthly,Energy,Percentage change m/m-1,Türkiye,6.4 d,3.3 d,1.4 d,-0.2 d,5.9 d,-0.6 d,11.3 d,7.7 d,0.3 d,1.3 d,0.8 d,0.7 d
Monthly,Energy,Percentage change m/m-1,Kosovo*,0.2 d,1.3 d,-2.0 d,-2.1 d,-1.5 d,-1.1 d,2.0 d,-1.8 d,-2.9 d,0.1 d,0.8 d,1.2 d
Monthly,Energy,Percentage change m/m-12,Albania,-3.0 d,-1.2 d,-0.3 d,0.6 d,1.1 d,1.3 d,1.0 d,-1.5 d,-2.7 d,-3.9 d,-3.8 d,-2.5 d
Monthly,Energy,Percentage change m/m-12,Austria,-4.3,-3.8,-0.9,-1.7,-1.8,-2.4,-1.7,-7.0,-10.5,-12.3,-10.4,-7.8
Monthly,Energy,Percentage change m/m-12,Belgium,-22.3,-0.2,4.5,17.1,20.4,25.6,23.8,11.2,11.0,11.9,14.8,13.7
Monthly,Energy,Percentage change m/m-12,Bulgaria,-2.8,-0.9,0.3,1.7,2.6,3.0,2.0,-2.1,-5.6,-5.7,-5.4,-3.2
Monthly,Energy,Percentage change m/m-12,Switzerland,2.2,3.3,3.9,5.6,7.0,6.7,6.6,3.2,0.1,-1.1,0.7,2.7
Monthly,Energy,Percentage change m/m-12,Cyprus,-2.9,-2.3,-3.9,6.4,7.2,9.0,1.0,-2.1,-8.0,-10.7,-4.4,0.1
Monthly,Energy,Percentage change m/m-12,Czechia,2.6,3.8,4.7,5.2,5.0,3.4,3.4,1.1,0.3,1.7,2.1,2.2
Monthly,Energy,Percentage change m/m-12,Germany,-3.0,-2.6,-2.9,-1.3,-1.2,-2.2,-1.9,-5.1,-7.5,-5.4,-3.6,-1.5
Monthly,Energy,Percentage change m/m-12,Denmark,-11.6,-7.8,-6.2,-7.2,9.2,10.0,3.4,3.8,-1.6,3.1,5.4,5.7
Monthly,Energy,Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",-6.1,-3.7,-1.8,-0.6,0.3,0.2,1.2,-3.0,-6.1,-4.6,-2.0,0.1
Monthly,Energy,Percentage change m/m-12,Euro area - 19 countries  (2015-2022),-6.2,-3.8,-1.8,-0.7,0.3,0.2,1.2,-3.0,-6.1,-4.6,-2.0,0.1
Monthly,Energy,Percentage change m/m-12,Euro area – 20 countries (from 2023),-6.1,-3.7,-1.8,-0.6,0.3,0.2,1.2,-3.0,-6.1,-4.6,-2.0,0.1
Monthly,Energy,Percentage change m/m-12,Estonia,4.3,1.7,2.9,-5.8,-5.1,-4.0,-0.8,-3.1,-7.0,-5.9,-4.8,-3.0
Monthly,Energy,Percentage change m/m-12,Greece,-6.4,-2.8,-1.0,-1.4,-1.8,-2.4,1.4,2.3,-0.8,-1.6,-2.3,0.7
Monthly,Energy,Percentage change m/m-12,Spain,-2.4,-4.6,1.6,5.0,7.9,6.0,2.6,-1.7,-6.7,-4.0,2.6,5.5
Monthly,Energy,Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",-5.4,-3.3,-1.6,-0.6,0.5,0.2,1.8,-2.1,-4.7,-3.3,-1.2,0.7
Monthly,Energy,Percentage change m/m-12,European Union - 27 countries (from 2020),-5.4,-3.3,-1.6,-0.5,0.5,0.2,1.8,-2.1,-4.7,-3.3,-1.2,0.7
Monthly,Energy,Percentage change m/m-12,Finland,-13.3,-9.4,-9.1,-8.1,-8.0,-8.9,-8.6,-5.2,-10.5,-4.1,-5.3,-4.7
Monthly,Energy,Percentage change m/m-12,France,1.9,4.4,3.2,3.7,5.5,4.6,8.2,0.4,-3.3,-1.9,-0.7,1.2
Monthly,Energy,Percentage change m/m-12,Croatia,-0.1,1.1,2.1,2.1,3.0,0.7,0.7,-3.6,-6.8,-4.4,0.2,2.4
Monthly,Energy,Percentage change m/m-12,Hungary,-11.7,-5.0,0.1,2.1,4.6,0.8,1.7,-4.0,-8.4,-5.3,-1.2,4.7
Monthly,Energy,Percentage change m/m-12,Ireland,-7.1,-6.3,-8.4,-6.3,-3.6,-5.6,-5.8,-9.5,-14.1,-13.4,-7.7,-4.6
Monthly,Energy,Percentage change m/m-12,Iceland,0.6,1.5,1.8,3.5,4.7,4.0,4.5,4.1,1.6,0.8,0.6,1.1
Monthly,Energy,Percentage change m/m-12,Italy,-20.7,-17.4,-10.9,-12.2,-11.7,-8.6,-4.0,-6.2,-8.7,-9.0,-5.4,-2.7
Monthly,Energy,Percentage change m/m-12,Lithuania,-14.4,-12.5,-12.8,-11.3,-9.1,-8.7,-5.9,-8.1,-11.1,-10.3,-6.3,-3.0
Monthly,Energy,Percentage change m/m-12,Luxembourg,-5.2,0.4,0.6,4.2,4.9,1.1,2.6,-7.5,-14.2,-11.5,-8.8,-5.3
Monthly,Energy,Percentage change m/m-12,Latvia,-10.8,-9.9,-7.7,-6.2,-11.8,-8.1,-11.4,-13.3,-11.8,-9.5,-7.1,-3.8
Monthly,Energy,Percentage change m/m-12,Montenegro,0.9 d,2.4 d,1.8 d,3.2 d,4.8 d,3.3 d,3.6 d,-1.9 d,-5.9 d,-6.6 d,-3.9 d,-1.0 d
Monthly,Energy,Percentage change m/m-12,North Macedonia,-1.1 d,0.4 d,0.4 d,1.0 d,3.2 d,1.4 d,0.6 d,-2.9 d,-6.3 d,-4.7 d,-3.6 d,-2.1 d
Monthly,Energy,Percentage change m/m-12,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monthly,Energy,Percentage change m/m-12,Netherlands,-2.5,1.1,3.7,3.3,4.0,3.5,0.0,-3.3,-6.2,-2.7,-0.3,1.5
Monthly,Energy,Percentage change m/m-12,Norway,-4.1,-0.9,-5.7,-6.7,-12.4,-10.7,-6.8,-8.2,1.1,0.8,-6.6,-6.7
Monthly,Energy,Percentage change m/m-12,Poland,-3.4,-3.1,-2.3,-1.2,0.4,-0.2,5.9,5.1,5.6,6.3,4.3,5.2
Monthly,Energy,Percentage change m/m-12,Portugal,0.0,4.3,4.8,8.0,7.9,9.2,4.2,-1.8,-3.9,-0.5,1.9,4.8
Monthly,Energy,Percentage change m/m-12,Romania,1.7,3.4,3.3,1.5,1.0,0.5,3.4,-0.3,-3.9,-2.7,0.0,1.4
Monthly,Energy,Percentage change m/m-12,Serbia,6.9 d,7.9 d,8.1 d,9.2 d,8.0 d,6.4 d,7.0 d,2.8 d,-0.9 d,-0.5 d,-1.4 d,0.4 d
Monthly,Energy,Percentage change m/m-12,Sweden,-10.1,-9.6,-7.5,-6.7,-7.2,-11.6,-5.8,-11.6,-11.0,-7.6,-6.3,-6.8
Monthly,Energy,Percentage change m/m-12,Slovenia,0.1,0.8,3.5,5.0,3.8,-3.4,-4.6,-5.0,-9.4,-13.1,-3.6,0.7
Monthly,Energy,Percentage change m/m-12,Slovakia,-1.1,-0.8,0.1,0.3,0.3,-0.1,-0.1,-2.0,-3.2,-2.4,-1.6,-0.4
Monthly,Energy,Percentage change m/m-12,Türkiye,28.9 d,32.2 d,33.9 d,40.6 d,100.9 d,89.6 d,83.8 d,70.7 d,65.2 d,63.5 d,47.4 d,44.7 d
Monthly,Energy,Percentage change m/m-12,Kosovo*,-1.6 d,3.6 d,3.6 d,2.1 d,4.4 d,3.4 d,2.2 d,-2.6 d,-10.1 d,-9.5 d,-7.9 d,-5.8 d
