Time frequency,Unit of measure,Weight,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Number,From 3 501 to 10 000 kg,Netherlands,:,620.0,466.0,681.0,685.0,621.0,648.0,653.0,648.0,656.0,490.0,1335.0
Annual,Number,From 3 501 to 10 000 kg,Norway,:,:,:,:,7.0,2.0,2.0,5.0,2.0,17.0,6.0,2.0
Annual,Number,From 3 501 to 10 000 kg,Poland,:,777.0,881.0,983.0,2591.0,2724.0,2978.0,2816.0,2288.0,3185.0,2886.0,:
Annual,Number,From 3 501 to 10 000 kg,Portugal,:,:,:,:,:,1103.0,1219.0,1250.0,1149.0,899.0,:,754.0
Annual,Number,From 3 501 to 10 000 kg,Romania,:,:,:,:,:,:,:,:,:,:,8.0,4.0
Annual,Number,From 3 501 to 10 000 kg,Sweden,:,27.0,9.0,11.0,11.0,21.0,17.0,18.0,4.0,10.0,8.0,7.0
Annual,Number,From 3 501 to 10 000 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,1.0
Annual,Number,From 3 501 to 10 000 kg,Türkiye,:,:,9.0,28.0,2.0,8.0,93.0,9.0,50.0,23.0,8.0,30.0
Annual,Number,From 3 501 to 10 000 kg,Ukraine,:,:,:,:,:,:,:,2.0,10.0,8.0,4.0,2.0
Annual,Number,From 3 501 to 10 000 kg,Kosovo*,:,:,:,:,:,0.0,0.0,0.0,:,27.0,:,:
Annual,Number,From 751 to 3 500 kg,Austria,:,11308.0,11135.0,11376.0,11929.0,12674.0,12928.0,12556.0,13477.0,15416.0,13684.0,10888.0
Annual,Number,From 751 to 3 500 kg,Bosnia and Herzegovina,:,94.0,126.0,138.0,117.0,125.0,140.0,130.0,170.0,259.0,223.0,187.0
Annual,Number,From 751 to 3 500 kg,Belgium,:,6941.0,7247.0,7378.0,8539.0,8611.0,8923.0,9717.0,9945.0,10514.0,9334.0,8264 i
Annual,Number,From 751 to 3 500 kg,Switzerland,:,10911.0,10793.0,10995.0,10779.0,10784.0,9915.0,9412.0,9907.0,10628.0,9027.0,8665.0
Annual,Number,From 751 to 3 500 kg,Czechia,:,:,:,:,:,:,:,:,:,8354.0,:,:
Annual,Number,From 751 to 3 500 kg,Germany,:,115389.0,121800.0,130213.0,139068.0,147286.0,150204.0,156115.0,172827.0,176012.0,160378.0,138972.0
Annual,Number,From 751 to 3 500 kg,Denmark,:,3583.0,3761.0,4417.0,4697.0,5031.0,4997.0,5110.0,6240.0,6171.0,4257.0,3677.0
Annual,Number,From 751 to 3 500 kg,Estonia,:,416.0,518.0,612.0,749.0,791.0,966.0,939.0,959.0,1332.0,1592.0,1393.0
Annual,Number,From 751 to 3 500 kg,Greece,:,:,:,:,:,:,:,:,:,:,:,1376 e
Annual,Number,From 751 to 3 500 kg,Spain,:,:,4058.0,4440.0,3329.0,3614.0,3556.0,3386.0,2521.0,2808.0,2781.0,2869.0
Annual,Number,From 751 to 3 500 kg,Finland,:,4897.0,8257.0,5058.0,5568.0,5338.0,5891.0,5682.0,6326.0,6945.0,5272.0,4609.0
Annual,Number,From 751 to 3 500 kg,France,:,38128.0,38785.0,38175.0,40824.0,43494.0,44717.0,46862.0,44900.0,51803.0,46742.0,42440.0
Annual,Number,From 751 to 3 500 kg,Croatia,:,:,:,868.0,971.0,1075.0,1307.0,1458.0,1273.0,453.0,467.0,621.0
Annual,Number,From 751 to 3 500 kg,Hungary,:,1420.0,1737.0,1842.0,2116.0,2456.0,2756.0,2704.0,2691.0,3252.0,3282.0,2499.0
Annual,Number,From 751 to 3 500 kg,Ireland,:,:,:,:,:,939.0,:,:,:,:,:,:
Annual,Number,From 751 to 3 500 kg,Iceland,:,:,:,:,:,:,:,:,:,1312.0,:,:
Annual,Number,From 751 to 3 500 kg,Italy,:,14.0,:,:,:,:,32.0,32.0,:,:,0.0,:
Annual,Number,From 751 to 3 500 kg,Liechtenstein,:,86.0,97.0,93.0,102.0,80.0,74.0,81.0,72.0,93.0,66.0,72.0
Annual,Number,From 751 to 3 500 kg,Lithuania,:,290 b,335.0,344.0,309.0,391.0,524.0,493.0,515.0,859.0,697.0,748.0
Annual,Number,From 751 to 3 500 kg,Luxembourg,:,:,:,:,:,:,:,:,:,677.0,626 i,494.0
Annual,Number,From 751 to 3 500 kg,Latvia,:,:,354.0,453.0,373.0,491.0,720.0,596.0,579.0,798.0,712.0,740.0
Annual,Number,From 751 to 3 500 kg,Malta,:,:,:,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
Annual,Number,From 751 to 3 500 kg,Norway,:,:,:,:,26133.0,26041.0,25487.0,23380.0,24860.0,21846.0,19036.0,16202.0
Annual,Number,From 751 to 3 500 kg,Poland,:,8682.0,7941.0,9646.0,1372.0,1177.0,1160.0,1058.0,735.0,986.0,1079.0,:
Annual,Number,From 751 to 3 500 kg,Portugal,:,:,:,:,:,1670.0,1937.0,1993.0,1639.0,1527.0,:,1550.0
Annual,Number,From 751 to 3 500 kg,Romania,:,:,:,:,:,:,:,:,:,:,3171.0,3500.0
Annual,Number,From 751 to 3 500 kg,Sweden,:,11632.0,13535.0,14990.0,16220.0,16514.0,16051.0,15510.0,15294.0,17750.0,15048.0,11770.0
Annual,Number,From 751 to 3 500 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,1240.0
Annual,Number,From 751 to 3 500 kg,Türkiye,:,:,149.0,241.0,260.0,394.0,510.0,508.0,1234.0,2528.0,4161.0,7026.0
Annual,Number,From 751 to 3 500 kg,Ukraine,:,:,:,:,:,:,:,2164.0,1654.0,2056.0,1310.0,2164.0
Annual,Number,From 751 to 3 500 kg,Kosovo*,:,:,:,:,:,0.0,0.0,5.0,:,112.0,:,:
Annual,Number,Over 10 000 kg,Albania,:,:,:,:,:,:,:,:,:,34.0,:,:
Annual,Number,Over 10 000 kg,Austria,:,5229.0,5821.0,6018.0,6030.0,6109.0,6913.0,2653.0,2684.0,3382.0,2864.0,2802.0
Annual,Number,Over 10 000 kg,Bosnia and Herzegovina,:,7.0,15.0,13.0,11.0,10.0,23.0,38.0,45.0,30.0,38.0,30.0
Annual,Number,Over 10 000 kg,Belgium,:,451.0,508.0,526.0,560.0,579.0,583.0,234.0,601.0,630.0,626.0,612 i
Annual,Number,Over 10 000 kg,Switzerland,:,806.0,738.0,674.0,708.0,771.0,701.0,775.0,731.0,697.0,723.0,669.0
Annual,Number,Over 10 000 kg,Czechia,:,:,:,:,:,:,:,:,:,4293.0,:,:
Annual,Number,Over 10 000 kg,Germany,:,46208.0,50991.0,51546.0,53891.0,56257.0,60483.0,58876.0,50424.0,53354.0,58451.0,50472.0
Annual,Number,Over 10 000 kg,Denmark,:,584.0,636.0,694.0,725.0,807.0,920.0,796.0,810.0,860.0,897.0,766.0
Annual,Number,Over 10 000 kg,Estonia,:,1016.0,835.0,981.0,1308.0,1125.0,968.0,704.0,555.0,963.0,979.0,862.0
Annual,Number,Over 10 000 kg,Greece,:,:,:,:,:,:,:,:,:,:,:,15 e
Annual,Number,Over 10 000 kg,Spain,:,:,2035.0,2724.0,3102.0,2852.0,3036.0,3095.0,2232.0,2927.0,2711.0,2647.0
Annual,Number,Over 10 000 kg,Finland,:,666.0,900.0,812.0,930.0,1131.0,1019.0,1106.0,979.0,961.0,851.0,847.0
Annual,Number,Over 10 000 kg,France,:,1722.0,1796.0,2187.0,2639.0,2683.0,2556.0,2471.0,2287.0,2624.0,2285.0,2293.0
Annual,Number,Over 10 000 kg,Croatia,:,:,:,568.0,753.0,834.0,884.0,1186.0,1157.0,575.0,478.0,326.0
Annual,Number,Over 10 000 kg,Hungary,:,3243.0,4852.0,4501.0,4526.0,5167.0,5348.0,5003.0,3321.0,4260.0,4736.0,4561.0
Annual,Number,Over 10 000 kg,Iceland,:,:,:,:,:,:,:,:,:,167.0,:,:
Annual,Number,Over 10 000 kg,Italy,:,3194.0,:,:,:,:,10611.0,10153.0,7677.0,11292.0,12508.0,11204.0
Annual,Number,Over 10 000 kg,Liechtenstein,:,27.0,18.0,45.0,6.0,6.0,8.0,7.0,0.0,3.0,6.0,5.0
Annual,Number,Over 10 000 kg,Lithuania,:,527 b,113.0,80.0,174.0,317.0,463.0,331.0,177.0,373.0,334.0,609.0
Annual,Number,Over 10 000 kg,Luxembourg,:,:,:,:,:,:,:,:,:,52.0,61 i,188.0
Annual,Number,Over 10 000 kg,Latvia,:,:,132.0,62.0,106.0,120.0,190.0,170.0,116.0,112.0,111.0,183.0
Annual,Number,Over 10 000 kg,Malta,:,:,:,25.0,20.0,28.0,39.0,9.0,19.0,16.0,17.0,6.0
Annual,Number,Over 10 000 kg,Netherlands,:,13211.0,10547.0,13416.0,15505.0,14901.0,15881.0,15656.0,10522.0,11424.0,13038.0,15194.0
Annual,Number,Over 10 000 kg,Norway,:,:,:,:,1039.0,1245.0,1060.0,1145.0,997.0,920.0,2269.0,912.0
Annual,Number,Over 10 000 kg,Poland,:,2894.0,2962.0,3265.0,722.0,672.0,752.0,769.0,741.0,895.0,878.0,:
Annual,Number,Over 10 000 kg,Portugal,:,:,:,:,:,393.0,458.0,451.0,391.0,474.0,:,428.0
Annual,Number,Over 10 000 kg,Romania,:,:,:,:,:,:,:,:,:,:,193.0,199.0
Annual,Number,Over 10 000 kg,Sweden,:,1463.0,1533.0,1957.0,2138.0,2120.0,2402.0,2218.0,2002.0,2073.0,2106.0,2068.0
Annual,Number,Over 10 000 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,534.0
Annual,Number,Over 10 000 kg,Türkiye,:,:,244.0,313.0,122.0,136.0,245.0,199.0,128.0,161.0,119.0,455.0
Annual,Number,Over 10 000 kg,Ukraine,:,:,:,:,:,:,:,61.0,135.0,216.0,108.0,61.0
Annual,Number,Over 10 000 kg,Kosovo*,:,:,:,:,:,0.0,1.0,11.0,:,340.0,:,:
Annual,Number,750 kg or less,Austria,:,9849.0,10804.0,11628.0,11633.0,12200.0,12116.0,12188.0,12224.0,13056.0,10397.0,8975.0
Annual,Number,750 kg or less,Bosnia and Herzegovina,:,496.0,580.0,473.0,434.0,582.0,673.0,693.0,855.0,990.0,1190.0,1115.0
Annual,Number,750 kg or less,Belgium,:,30.0,32.0,37.0,39.0,55.0,66.0,49.0,47.0,44.0,33.0,44 i
Annual,Number,750 kg or less,Switzerland,:,2385.0,2480.0,2588.0,2583.0,2534.0,2592.0,2757.0,3183.0,3305.0,2915.0,2898.0
Annual,Number,750 kg or less,Czechia,:,:,:,:,:,:,:,:,:,33921.0,:,:
Annual,Number,750 kg or less,Germany,:,83391.0,95349.0,95183.0,98305.0,100103.0,93151.0,99571.0,108617.0,108484.0,89370.0,79172.0
Annual,Number,750 kg or less,Denmark,:,23829.0,25637.0,26516.0,29516.0,29260.0,28990.0,28625.0,37938.0,36502.0,24610.0,22520.0
Annual,Number,750 kg or less,Estonia,:,3147.0,3708.0,3610.0,3506.0,3909.0,4249.0,4420.0,4836.0,5618.0,4944.0,3656.0
Annual,Number,750 kg or less,Greece,:,:,:,:,:,:,:,:,:,:,:,15469 e
Annual,Number,750 kg or less,Spain,:,:,9.0,10.0,13.0,7.0,5.0,3.0,2.0,2.0,1.0,3.0
Annual,Number,750 kg or less,Finland,:,19907.0,18493.0,18433.0,18649.0,19657.0,18418.0,19889.0,24576.0,25398.0,19429.0,14590.0
Annual,Number,750 kg or less,France,:,20871.0,21232.0,21641.0,22973.0,24471.0,24537.0,26460.0,26782.0,34112.0,31538.0,29071.0
Annual,Number,750 kg or less,Croatia,:,:,:,: m,: m,0.0,: m,:,:,:,:,:
Annual,Number,750 kg or less,Hungary,:,2709.0,3332.0,4032.0,4891.0,5581.0,6845.0,7677.0,8008.0,8676.0,8297.0,6406.0
Annual,Number,750 kg or less,Italy,:,36.0,:,:,:,:,1.0,2.0,40.0,56.0,120.0,155.0
Annual,Number,750 kg or less,Liechtenstein,:,18.0,21.0,16.0,15.0,24.0,15.0,14.0,22.0,21.0,20.0,15.0
Annual,Number,750 kg or less,Lithuania,:,34 b,57.0,162.0,58.0,35.0,80.0,70.0,65.0,122.0,107.0,0.0
Annual,Number,750 kg or less,Luxembourg,:,:,:,:,:,:,:,:,:,950.0,795 i,606.0
Annual,Number,750 kg or less,Latvia,:,:,2422.0,2621.0,2504.0,3024.0,3458.0,3748.0,4367.0,5506.0,5063.0,3843.0
Annual,Number,750 kg or less,Malta,:,:,:,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,750 kg or less,Norway,:,:,:,:,12695.0,11990.0,11676.0,9708.0,11435.0,14888.0,12675.0,7485.0
Annual,Number,750 kg or less,Poland,:,:,: m,: m,11050.0,10163.0,12118.0,13346.0,14251.0,17308.0,15905.0,:
Annual,Number,750 kg or less,Portugal,:,:,:,:,:,608.0,616.0,663.0,497.0,710.0,:,821.0
Annual,Number,750 kg or less,Romania,:,:,:,:,:,:,:,:,:,:,12645.0,13248.0
Annual,Number,750 kg or less,Sweden,:,18254.0,22556.0,24663.0,26688.0,28154.0,27994.0,26415.0,33276.0,33600.0,24807.0,19179.0
Annual,Number,750 kg or less,Slovenia,:,:,:,:,:,:,:,:,:,:,:,0.0
Annual,Number,750 kg or less,Türkiye,:,:,6.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,750 kg or less,Ukraine,:,:,:,:,:,:,:,21929.0,30447.0,31794.0,21131.0,21929.0
Annual,Number,750 kg or less,Kosovo*,:,:,:,:,:,0.0,0.0,0.0,:,26.0,:,:
Annual,Number,Total,Albania,:,:,:,:,:,:,:,209.0,247.0,274.0,326.0,378.0
Annual,Number,Total,Austria,:,26812.0,28183.0,29444.0,29998.0,31451.0,32328.0,27808.0,28815.0,32340.0,27391.0,23080.0
Annual,Number,Total,Bosnia and Herzegovina,:,666.0,762.0,643.0,580.0,742.0,869.0,900.0,1106.0,1319.0,1481.0,1359.0
Annual,Number,Total,Belgium,:,7451.0,7826.0,7966.0,9165.0,9295.0,9611.0,10042.0,10625.0,11216.0,10022.0,8955 i
Annual,Number,Total,Bulgaria,:,92.0,156.0,186.0,230.0,249.0,192.0,140.0,72.0,189.0,187.0,225.0
Annual,Number,Total,Switzerland,:,14147.0,14088.0,14310.0,14139.0,14161.0,13262.0,13003.0,13870.0,14669.0,12726.0,12270.0
Annual,Number,Total,Cyprus,:,415.0,384.0,360.0,345.0,355.0,374.0,351.0,481.0,558.0,518.0,554.0
Annual,Number,Total,Czechia,:,:,:,:,:,:,:,:,:,46727.0,942.0,561.0
Annual,Number,Total,Germany,:,247905.0,271340.0,280038.0,294369.0,306883.0,307085.0,317945.0,335296.0,341544.0,311752.0,272401.0
Annual,Number,Total,Denmark,:,31058.0,33381.0,35339.0,39086.0,39529.0,39624.0,39186.0,50676.0,49381.0,34366.0,31072.0
Annual,Number,Total,Estonia,:,4580.0,5063.0,5206.0,5566.0,5825.0,6184.0,6069.0,6356.0,7913.0,7518.0,5918.0
Annual,Number,Total,Greece,:,:,:,:,:,:,:,:,:,:,:,16863 e
Annual,Number,Total,Spain,:,5014.0,6130.0,7196.0,6468.0,6491.0,6620.0,6509.0,4765.0,5750.0,5501.0,5525.0
Annual,Number,Total,Finland,:,25477.0,27674.0,24317.0,25158.0,26128.0,25334.0,26689.0,31902.0,33330.0,25579.0,20072.0
Annual,Number,Total,France,:,60888.0,62003.0,62186.0,66625.0,70863.0,72052.0,76034.0,74246.0,88783.0,80720.0,73985.0
Annual,Number,Total,Georgia,:,:,:,:,:,:,:,:,:,:,:,136.0
Annual,Number,Total,Croatia,:,2063.0,2033.0,1978.0,2278.0,2531.0,2779.0,3378.0,3136.0,1341.0,1207.0,1275.0
Annual,Number,Total,Hungary,:,7925.0,10511.0,10916.0,11951.0,13628.0,15405.0,15790.0,14354.0,16475.0,16685.0,13704.0
Annual,Number,Total,Iceland,:,:,:,:,:,:,:,:,:,1491.0,:,:
Annual,Number,Total,Italy,:,3787.0,4226.0,7053.0,9216.0,10945.0,10659.0,10191.0,7717.0,11348.0,12628.0,11359.0
Annual,Number,Total,Liechtenstein,:,133.0,136.0,156.0,124.0,110.0,97.0,104.0,94.0,117.0,93.0,93.0
Annual,Number,Total,Lithuania,:,936.0,566.0,706.0,746.0,952.0,1255.0,1101.0,845.0,1423.0,1182.0,1362.0
Annual,Number,Total,Luxembourg,:,:,:,:,:,:,:,1554.0,1583.0,1683.0,1482.0,1296.0
Annual,Number,Total,Latvia,:,3862.0,2913.0,3136.0,2983.0,3637.0,4380.0,4527.0,5074.0,6420.0,5895.0,4776.0
Annual,Number,Total,Moldova,:,986.0,1024.0,1193.0,1235.0,1396.0,2033.0,2639.0,2435.0,2947.0,3646.0,3874.0
Annual,Number,Total,North Macedonia,:,2281.0,2052.0,2117.0,1355.0,1553.0,903.0,828.0,1393.0,1538.0,1332.0,2046.0
Annual,Number,Total,Malta,:,:,:,26.0,20.0,32.0,39.0,10.0,28.0,17.0,20.0,9.0
Annual,Number,Total,Netherlands,:,64399.0,62774.0,71793.0,86619.0,88991.0,95702.0,92560.0,71566.0,80483.0,72701.0,85821.0
Annual,Number,Total,Norway,:,38341.0,37184.0,37584.0,39874.0,39278.0,38225.0,34238.0,37294.0,37671.0,33986.0,24601.0
Annual,Number,Total,Poland,10636.0,12353.0,11784.0,13894.0,15735.0,14736.0,17008.0,17989.0,18015.0,22374.0,20748.0,14146 i
Annual,Number,Total,Portugal,:,:,:,:,:,3774.0,4230.0,4357.0,3676.0,3610.0,:,3553.0
Annual,Number,Total,Romania,:,5987.0,7223.0,8522.0,10424.0,11307.0,14137.0,15338.0,15476.0,18568.0,16017.0,16951.0
Annual,Number,Total,Sweden,:,31376.0,37633.0,41621.0,45057.0,46809.0,46464.0,44161.0,50576.0,53433.0,41969.0,33024.0
Annual,Number,Total,Slovenia,:,837.0,1123.0,1242.0,1507.0,1509.0,1662.0,1553.0,1323.0,1711.0,1678.0,1775.0
Annual,Number,Total,Slovakia,:,6869.0,7437.0,8377.0,8814.0,8758.0,9447.0,10155.0,10935.0,11790.0,10578.0,9605.0
Annual,Number,Total,Türkiye,:,433.0,408.0,583.0,391.0,542.0,848.0,716.0,1412.0,2712.0,4288.0,7511.0
Annual,Number,Total,Ukraine,:,:,:,:,:,:,:,24156.0,32246.0,34074.0,22553.0,24156.0
Annual,Number,Total,Kosovo*,:,:,:,:,:,0.0,1.0,16.0,:,505.0,:,:
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Austria,:,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.3
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Bosnia and Herzegovina,:,0.281,0.17,0.079,0.075,0.106,0.143,0.172,0.154,0.155,0.129,0.109
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Switzerland,:,0.205,0.37,0.271,0.376,0.367,0.285,0.292,0.245,0.198,0.318,0.196
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Estonia,:,0.01,0.01,0.01,:,0.0,:,0.01,0.02,0.0,0.01,0.02
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Spain,:,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Finland,:,0.04,0.1,0.04,0.04,0.02,0.01,0.03,0.6,0.8,0.072,0.0
Annual,Thousand tonnes,From 3 501 to 10 000 kg,France,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Croatia,:,:,:,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Hungary,:,2.97,3.22,2.84,2.23,2.21,2.45,2.04,1.65,1.49,1.8,1.21
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Liechtenstein,:,:,:,:,0.001,0.0,0.0,0.01,: m,0.0,0.01,0.01
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Lithuania,:,0.700 b,0.6,1.1,1.9,1.9,1.7,1.9,0.8,0.6,0.4,0.023
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Luxembourg,:,:,:,:,:,:,:,:,:,0.016,0 i,0.004
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Latvia,:,:,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.04
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Malta,:,:,:,0.0,0.0,0.01,0.06,0.0,0.07,0.01,0.007,0.0
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Norway,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Poland,:,6.0,7.0,8.0,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Romania,:,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Sweden,:,0 n,0 n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Türkiye,:,:,22.0,48.0,5.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 3 501 to 10 000 kg,Kosovo*,:,:,:,:,:,:,0.0,0.0,:,0.163,:,:
Annual,Thousand tonnes,From 751 to 3 500 kg,Austria,:,15.0,15.0,16.0,18.0,19.0,20.0,20.0,21.0,25.0,22.0,17.9
Annual,Thousand tonnes,From 751 to 3 500 kg,Bosnia and Herzegovina,:,0.177,0.228,0.265,0.23,0.254,0.277,0.248,0.331,0.494,0.425,0.383
Annual,Thousand tonnes,From 751 to 3 500 kg,Switzerland,:,18.14,18.264,18.591,18.485,18.734,17.467,16.91,17.842,19.281,16.468,16.083
Annual,Thousand tonnes,From 751 to 3 500 kg,Estonia,:,0.6,1.05,1.19,:,0.86,:,1.23,1.27,1.79,2.33,1.97
Annual,Thousand tonnes,From 751 to 3 500 kg,Spain,:,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0
Annual,Thousand tonnes,From 751 to 3 500 kg,Finland,:,6.83,9.13,7.18,7.74,8.45,8.84,9.22,10.4,10.5,8.555,6.8
Annual,Thousand tonnes,From 751 to 3 500 kg,France,:,45.0,45.0,44.0,49.0,54.0,56.0,61.0,61.0,73.0,65.0,58.0
Annual,Thousand tonnes,From 751 to 3 500 kg,Croatia,:,:,:,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
Annual,Thousand tonnes,From 751 to 3 500 kg,Hungary,:,1.86,2.29,2.58,3.08,3.83,4.35,4.27,4.19,5.33,5.22,3.95
Annual,Thousand tonnes,From 751 to 3 500 kg,Liechtenstein,:,:,:,:,0.15,0.13,0.13,0.12,0.12,0.16,0.12,0.12
Annual,Thousand tonnes,From 751 to 3 500 kg,Lithuania,:,0.500 b,0.7,0.7,0.6,0.8,1.1,1.0,1.0,1.8,1.5,1.97
Annual,Thousand tonnes,From 751 to 3 500 kg,Luxembourg,:,:,:,:,:,:,:,:,:,1.123,1.027 i,0.811
Annual,Thousand tonnes,From 751 to 3 500 kg,Latvia,:,:,0.59,0.78,0.59,0.77,1.25,0.92,1.0,1.39,1.25,1.21
Annual,Thousand tonnes,From 751 to 3 500 kg,Malta,:,:,:,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.001,0.007
Annual,Thousand tonnes,From 751 to 3 500 kg,Norway,:,:,:,:,32.0,33.0,33.0,30.0,87.0,:,28.81,23.62
Annual,Thousand tonnes,From 751 to 3 500 kg,Poland,:,14.0,13.0,16.0,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 751 to 3 500 kg,Romania,:,:,:,:,:,:,:,:,:,:,4.0,4.0
Annual,Thousand tonnes,From 751 to 3 500 kg,Sweden,:,12.0,14.0,15.0,17.0,18.0,18.0,17.0,17.0,20.0,17.0,14.0
Annual,Thousand tonnes,From 751 to 3 500 kg,Türkiye,:,:,365.0,413.0,665.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 751 to 3 500 kg,Kosovo*,:,:,:,:,:,:,0.0,0.016,:,0.264,:,:
Annual,Thousand tonnes,Over 10 000 kg,Austria,:,108.0,123.0,131.0,131.0,134.0,155.0,35.0,35.0,44.0,37.0,36.2
Annual,Thousand tonnes,Over 10 000 kg,Bosnia and Herzegovina,:,0.084,0.215,0.172,0.139,0.123,0.278,0.541,0.506,0.403,0.569,0.482
