Time frequency,Unit of measure,Country of citizenship,Sex,Age class,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Person,Extra-EU27 (from 2020),Total,Total,Austria,0.0,0.0,0.0,0.0,0.0,0.0,390.0,760.0,200.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Belgium,:,45.0,:,25.0,:,100.0,35.0,275.0,450.0,1310.0,880.0,240.0,175.0,950.0,80.0,285.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,65.0,0.0,0.0,0.0,10.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Switzerland,:,:,0.0,0.0,0.0,0.0,0.0,610.0,620.0,665.0,1080.0,1000.0,615.0,1050.0,610.0,375.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Czechia,:,:,40.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Germany,0.0,2070.0,525.0,145.0,305.0,280.0,280.0,510.0,1240.0,3015.0,3200.0,4890.0,1395.0,5395.0,4775.0,4975.0,5720.0
Annual,Person,Extra-EU27 (from 2020),Total,Total,Denmark,500.0,175.0,355.0,475.0,480.0,575.0,370.0,450.0,310.0,5.0,0.0,0.0,30.0,55.0,150.0,150.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,30.0,5.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Spain,:,0.0,0.0,0.0,80.0,0.0,125.0,0.0,375.0,1490.0,830.0,810.0,365.0,535.0,1110.0,1060.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,European Union - 27 countries (from 2020),:,:,:,:,:,3935.0,5765.0,6310.0,8475.0,17940.0,19025.0,22100.0,8815.0,23785.0,18555.0,14035.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Finland,750.0,725.0,545.0,585.0,730.0,675.0,1090.0,1005.0,945.0,1090.0,605.0,890.0,660.0,890 b,1100.0,1330.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,France,195.0,520.0,360.0,130.0,100.0,90.0,450.0,620.0,600.0,2620.0,5565.0,5600.0,1340.0,1935.0,3200.0,2900.0,:
